cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2],TempProf_cur[13],PresProf_cur[2],PresProf_cur[13]
6/21/2002 17:25,303.121,188.357,300.767,98396.667,303.408,302.758,98031.243,97909.663
6/21/2002 17:30,303.075,188.12,300.75,98400,303.351,302.726,98031.26,97909.664
6/21/2002 17:35,303.033,187.931,300.733,98403.333,303.301,302.693,98031.278,97909.665
6/21/2002 17:40,302.98,187.53,300.717,98406.667,303.236,302.653,98031.302,97909.669
6/21/2002 17:45,302.933,186.897,300.7,98410,303.181,302.615,98031.325,97909.673
6/21/2002 17:50,302.896,186.36,300.683,98413.333,303.137,302.586,98031.339,97909.673
6/21/2002 17:55,302.87,198.468,300.667,98416.667,303.106,302.565,98031.345,97909.669
6/21/2002 18:00,302.873,198.294,300.65,98420,303.099,302.58,98031.32,97909.647
6/21/2002 18:05,302.817,197.33,300.583,98420.833,303.041,302.526,98031.386,97909.69
6/21/2002 18:10,302.733,196.124,300.517,98421.667,302.954,302.446,98031.484,97909.755
6/21/2002 18:15,302.642,194.847,300.45,98422.5,302.859,302.358,98031.59,97909.825
6/21/2002 18:20,302.541,193.486,300.383,98423.333,302.752,302.264,98031.702,97909.896
6/21/2002 18:25,302.432,192.048,300.317,98424.167,302.638,302.161,98031.821,97909.972
6/21/2002 18:30,302.313,190.518,300.25,98425,302.512,302.049,98031.95,97910.053
6/21/2002 18:35,302.187,188.928,300.183,98425.833,302.38,301.932,98032.084,97910.137
6/21/2002 18:40,302.054,187.264,300.117,98426.667,302.239,301.808,98032.225,97910.225
6/21/2002 18:45,301.908,179.073,300.05,98427.5,302.085,301.672,98032.386,97910.328
6/21/2002 18:50,301.591,176.301,299.983,98428.333,301.753,301.376,98032.711,97910.525
6/21/2002 18:55,301.313,176.537,299.917,98429.167,301.457,301.12,98033.009,97910.711
6/21/2002 19:00,301.095,174.579,299.85,98430,301.224,300.922,98033.254,97910.869
6/21/2002 19:05,300.824,172.158,299.7,98434.167,300.943,300.664,98033.613,97911.119
6/21/2002 19:10,300.606,170.183,299.55,98438.333,300.718,300.454,98033.936,97911.353
6/21/2002 19:15,300.46,168.819,299.4,98442.5,300.574,300.305,98034.201,97911.558
6/21/2002 19:20,300.326,167.56,299.25,98446.667,300.443,300.17,98034.452,97911.754
6/21/2002 19:25,300.183,166.198,299.1,98450.833,300.301,300.024,98034.711,97911.954
6/21/2002 19:30,300.028,164.729,298.95,98455,300.147,299.868,98034.98,97912.159
6/21/2002 19:35,299.848,163.03,298.8,98459.167,299.965,299.689,98035.27,97912.375
6/21/2002 19:40,299.753,162.074,298.65,98463.333,299.888,299.573,98035.506,97912.571
6/21/2002 19:45,299.655,161.074,298.5,98467.5,299.795,299.467,98035.733,97912.756
6/21/2002 19:50,299.465,159.275,298.35,98471.667,299.594,299.293,98036.016,97912.962
6/21/2002 19:55,299.294,156.237,298.2,98475.833,299.425,299.118,98036.301,97913.176
6/21/2002 20:00,299.114,154.505,298.05,98480,299.241,298.944,98036.59,97913.391
6/21/2002 20:05,298.963,153.047,297.892,98481.667,299.095,298.785,98036.869,97913.607
6/21/2002 20:10,298.804,151.515,297.733,98483.333,298.936,298.626,98037.152,97913.823
6/21/2002 20:15,298.654,150.062,297.575,98485,298.791,298.471,98037.429,97914.039
6/21/2002 20:20,298.496,148.523,297.417,98486.667,298.634,298.311,98037.712,97914.255
6/21/2002 20:25,298.344,147.034,297.258,98488.333,298.487,298.154,98037.992,97914.472
6/21/2002 20:30,298.187,145.494,297.1,98490,298.331,297.994,98038.274,97914.689
6/21/2002 20:35,298.035,143.989,296.942,98491.667,298.183,297.837,98038.555,97914.906
6/21/2002 20:40,297.865,142.318,296.783,98493.333,298.013,297.667,98038.848,97915.128
6/21/2002 20:45,297.765,141.255,296.625,98495,297.932,297.541,98039.1,97915.336
6/21/2002 20:50,297.583,139.471,296.467,98496.667,297.737,297.375,98039.392,97915.553
6/21/2002 20:55,297.44,126.629,296.308,98498.333,297.606,297.218,98039.671,97915.771
6/21/2002 21:00,297.239,124.641,296.15,98500,297.401,297.02,98039.99,97916.007
6/21/2002 21:05,297.074,122.969,295.967,98499.167,297.246,296.843,98040.31,97916.256
6/21/2002 21:10,296.878,121.023,295.783,98498.333,297.048,296.65,98040.649,97916.514
6/21/2002 21:15,296.748,119.65,295.6,98497.5,296.938,296.493,98040.952,97916.76
6/21/2002 21:20,296.549,117.661,295.417,98496.667,296.729,296.304,98041.288,97917.013
6/21/2002 21:25,296.386,115.99,295.233,98495.833,296.579,296.126,98041.611,97917.266
6/21/2002 21:30,296.194,114.059,295.05,98495,296.384,295.937,98041.948,97917.522
6/21/2002 21:35,296.026,112.333,294.867,98494.167,296.225,295.758,98042.273,97917.775
6/21/2002 21:40,295.843,110.47,294.683,98493.333,296.042,295.573,98042.606,97918.031
6/21/2002 21:45,295.672,108.717,294.5,98492.5,295.879,295.393,98042.933,97918.285
6/21/2002 21:50,295.492,106.873,294.317,98491.667,295.701,295.21,98043.265,97918.54
6/21/2002 21:55,295.32,88.974,294.133,98490.833,295.535,295.03,98043.594,97918.795
6/21/2002 22:00,295.103,86.774,293.95,98490,295.324,294.804,98043.963,97919.072
6/21/2002 22:05,294.973,85.324,293.858,98491.667,295.195,294.674,98044.174,97919.227
6/21/2002 22:10,294.893,84.311,293.767,98493.333,295.117,294.592,98044.332,97919.351
6/21/2002 22:15,294.822,83.375,293.675,98495,295.05,294.516,98044.483,97919.471
6/21/2002 22:20,294.734,82.281,293.583,98496.667,294.961,294.427,98044.647,97919.597
6/21/2002 22:25,294.623,80.986,293.492,98498.333,294.848,294.32,98044.828,97919.732
6/21/2002 22:30,294.554,80.056,293.4,98500,294.789,294.237,98044.986,97919.859
6/21/2002 22:35,294.439,78.723,293.308,98501.667,294.664,294.135,98045.165,97919.99
6/21/2002 22:40,294.349,77.609,293.217,98503.333,294.578,294.04,98045.334,97920.121
6/21/2002 22:45,294.241,76.33,293.125,98505,294.465,293.939,98045.512,97920.253
6/21/2002 22:50,294.148,75.179,293.033,98506.667,294.373,293.843,98045.683,97920.384
6/21/2002 22:55,294.045,60.028,292.942,98508.333,294.269,293.744,98045.859,97920.515
6/21/2002 23:00,293.917,58.545,292.85,98510,294.144,293.61,98046.064,97920.665
6/21/2002 23:05,293.864,57.723,292.858,98511.667,294.086,293.567,98046.108,97920.687
6/21/2002 23:10,293.851,57.242,292.867,98513.333,294.066,293.561,98046.107,97920.681
6/21/2002 23:15,293.893,57.248,292.875,98515,294.121,293.587,98046.073,97920.664
6/21/2002 23:20,293.911,57.038,292.883,98516.667,294.14,293.603,98046.051,97920.65
6/21/2002 23:25,293.941,56.936,292.892,98518.333,294.176,293.624,98046.022,97920.633
6/21/2002 23:30,293.897,56.183,292.9,98520,294.109,293.609,98046.033,97920.627
6/21/2002 23:35,293.888,55.746,292.908,98521.667,294.102,293.6,98046.032,97920.622
6/21/2002 23:40,293.857,55.11,292.917,98523.333,294.059,293.585,98046.041,97920.62
6/21/2002 23:45,293.854,54.727,292.925,98525,294.057,293.582,98046.037,97920.614
6/21/2002 23:50,293.841,54.245,292.933,98526.667,294.036,293.577,98046.035,97920.607
6/21/2002 23:55,293.83,44.604,292.942,98528.333,294.022,293.571,98046.034,97920.602
6/22/2002 0:00,293.833,44.261,292.95,98530,294.037,293.557,98046.038,97920.605
6/22/2002 0:05,293.792,43.535,292.858,98529.167,294.003,293.506,98046.157,97920.706
6/22/2002 0:10,293.731,42.63,292.767,98528.333,293.952,293.43,98046.309,97920.831
6/22/2002 0:15,293.592,41.05,292.675,98527.5,293.797,293.313,98046.504,97920.969
6/22/2002 0:20,293.492,39.808,292.583,98526.667,293.701,293.208,98046.684,97921.105
6/22/2002 0:25,293.384,38.504,292.492,98525.833,293.59,293.106,98046.864,97921.239
6/22/2002 0:30,293.303,37.428,292.4,98525,293.515,293.016,98047.03,97921.369
6/22/2002 0:35,293.206,36.217,292.308,98524.167,293.416,292.92,98047.203,97921.5
6/22/2002 0:40,293.144,35.318,292.217,98523.333,293.369,292.839,98047.359,97921.628
6/22/2002 0:45,293.074,34.345,292.125,98522.5,293.307,292.758,98047.516,97921.755
6/22/2002 0:50,292.98,33.162,292.033,98521.667,293.211,292.666,98047.685,97921.884
6/22/2002 0:55,292.89,30.344,291.942,98520.833,293.122,292.573,98047.855,97922.014
6/22/2002 1:00,292.787,29.086,291.85,98520,293.02,292.47,98048.034,97922.149
6/22/2002 1:05,292.737,28.285,291.817,98520,292.974,292.414,98048.123,97922.216
6/22/2002 1:10,292.714,27.723,291.783,98520,292.955,292.384,98048.18,97922.262
6/22/2002 1:15,292.685,27.111,291.75,98520,292.925,292.357,98048.237,97922.307
6/22/2002 1:20,292.664,26.576,291.717,98520,292.909,292.33,98048.291,97922.351
6/22/2002 1:25,292.636,25.976,291.683,98520,292.883,292.298,98048.35,97922.398
6/22/2002 1:30,292.596,25.279,291.65,98520,292.841,292.261,98048.415,97922.447
6/22/2002 1:35,292.558,24.595,291.617,98520,292.803,292.224,98048.481,97922.496
6/22/2002 1:40,292.521,23.92,291.583,98520,292.765,292.187,98048.546,97922.545
6/22/2002 1:45,292.485,23.265,291.55,98520,292.729,292.151,98048.611,97922.594
6/22/2002 1:50,292.45,22.619,291.517,98520,292.695,292.115,98048.674,97922.642
6/22/2002 1:55,292.416,21.078,291.483,98520,292.662,292.08,98048.737,97922.691
6/22/2002 2:00,292.38,20.422,291.45,98520,292.626,292.042,98048.803,97922.74
6/22/2002 2:05,292.353,19.851,291.433,98521.667,292.599,292.016,98048.845,97922.771
6/22/2002 2:10,292.335,19.362,291.417,98523.333,292.581,291.997,98048.878,97922.796
6/22/2002 2:15,292.325,18.944,291.4,98525,292.573,291.984,98048.905,97922.818
6/22/2002 2:20,292.308,18.469,291.383,98526.667,292.556,291.967,98048.936,97922.842
6/22/2002 2:25,292.29,17.986,291.367,98528.333,292.538,291.949,98048.968,97922.866
6/22/2002 2:30,292.263,17.436,291.35,98530,292.509,291.927,98049.005,97922.892
6/22/2002 2:35,292.255,17.048,291.333,98531.667,292.505,291.912,98049.033,97922.916
6/22/2002 2:40,292.228,16.493,291.317,98533.333,292.473,291.891,98049.069,97922.941
6/22/2002 2:45,292.201,15.953,291.3,98535,292.444,291.868,98049.106,97922.966
6/22/2002 2:50,292.198,15.621,291.283,98536.667,292.448,291.855,98049.132,97922.99
6/22/2002 2:55,292.166,14.687,291.267,98538.333,292.41,291.833,98049.17,97923.015
6/22/2002 3:00,292.147,14.216,291.25,98540,292.39,291.812,98049.204,97923.04
6/22/2002 3:05,292.144,13.899,291.292,98543.333,292.381,291.821,98049.167,97923.003
6/22/2002 3:10,292.166,13.797,291.333,98546.667,292.397,291.851,98049.102,97922.948
6/22/2002 3:15,292.239,14.15,291.375,98550,292.482,291.907,98049.008,97922.885
6/22/2002 3:20,292.264,14.078,291.417,98553.333,292.495,291.947,98048.935,97922.824
6/22/2002 3:25,292.306,14.17,291.458,98556.667,292.539,291.988,98048.858,97922.764
6/22/2002 3:30,292.323,14.044,291.5,98560,292.549,292.015,98048.803,97922.718
6/22/2002 3:35,292.338,13.908,291.542,98563.333,292.565,292.029,98048.78,97922.701
6/22/2002 3:40,292.335,13.614,291.583,98566.667,292.558,292.03,98048.771,97922.691
6/22/2002 3:45,292.336,13.366,291.625,98570,292.558,292.033,98048.76,97922.681
6/22/2002 3:50,292.337,13.123,291.667,98573.333,292.557,292.038,98048.746,97922.667
6/22/2002 3:55,292.347,17.313,291.708,98576.667,292.566,292.048,98048.725,97922.651
6/22/2002 4:00,292.369,17.274,291.75,98580,292.586,292.074,98048.689,97922.625
6/22/2002 4:05,292.388,17.222,291.767,98580,292.604,292.094,98048.653,97922.596
6/22/2002 4:10,292.401,17.122,291.783,98580,292.615,292.11,98048.621,97922.57
6/22/2002 4:15,292.413,17.015,291.8,98580,292.625,292.124,98048.59,97922.544
6/22/2002 4:20,292.418,16.984,291.817,98580,292.627,292.132,98048.573,97922.531
6/22/2002 4:25,292.428,16.861,291.833,98580,292.637,292.144,98048.55,97922.511
6/22/2002 4:30,292.434,16.707,291.85,98580,292.642,292.154,98048.527,97922.492
6/22/2002 4:35,292.444,16.573,291.867,98580,292.65,292.165,98048.504,97922.473
6/22/2002 4:40,292.451,16.438,291.883,98580,292.655,292.175,98048.482,97922.454
6/22/2002 4:45,292.459,16.381,291.9,98580,292.661,292.186,98048.461,97922.437
6/22/2002 4:50,292.464,16.292,291.917,98580,292.664,292.194,98048.442,97922.42
6/22/2002 4:55,292.47,26.673,291.933,98580,292.668,292.203,98048.423,97922.404
6/22/2002 5:00,292.504,26.862,291.95,98580,292.697,292.245,98048.375,97922.371
6/22/2002 5:05,292.556,27.357,292.042,98580.833,292.744,292.304,98048.248,97922.266
6/22/2002 5:10,292.627,28.042,292.133,98581.667,292.811,292.382,98048.097,97922.147
6/22/2002 5:15,292.714,28.877,292.225,98582.5,292.897,292.469,98047.939,97922.026
6/22/2002 5:20,292.799,29.724,292.317,98583.333,292.983,292.555,98047.785,97921.909
6/22/2002 5:25,292.884,30.578,292.408,98584.167,293.068,292.639,98047.635,97921.796
6/22/2002 5:30,292.964,31.412,292.5,98585,293.149,292.719,98047.492,97921.688
6/22/2002 5:35,293.045,32.262,292.592,98585.833,293.231,292.798,98047.352,97921.582
6/22/2002 5:40,293.124,33.111,292.683,98586.667,293.311,292.876,98047.216,97921.48
6/22/2002 5:45,293.203,33.974,292.775,98587.5,293.392,292.952,98047.083,97921.381
6/22/2002 5:50,293.28,34.834,292.867,98588.333,293.471,293.027,98046.953,97921.285
6/22/2002 5:55,293.357,45.611,292.958,98589.167,293.549,293.101,98046.827,97921.191
6/22/2002 6:00,293.459,46.728,293.05,98590,293.652,293.205,98046.676,97921.084
6/22/2002 6:05,293.537,47.686,293.183,98590.833,293.732,293.279,98046.558,97921
6/22/2002 6:10,293.606,48.577,293.317,98591.667,293.805,293.342,98046.451,97920.921
6/22/2002 6:15,293.673,49.476,293.45,98592.5,293.876,293.406,98046.343,97920.842
6/22/2002 6:20,293.747,50.449,293.583,98593.333,293.952,293.476,98046.229,97920.76
6/22/2002 6:25,293.825,51.475,293.717,98594.167,294.034,293.549,98046.111,97920.674
6/22/2002 6:30,293.906,52.54,293.85,98595,294.119,293.625,98045.989,97920.587
6/22/2002 6:35,293.988,53.626,293.983,98595.833,294.205,293.701,98045.867,97920.499
6/22/2002 6:40,294.07,54.736,294.117,98596.667,294.291,293.779,98045.743,97920.41
6/22/2002 6:45,294.154,55.867,294.25,98597.5,294.379,293.858,98045.617,97920.32
6/22/2002 6:50,294.239,57.024,294.383,98598.333,294.468,293.938,98045.491,97920.23
6/22/2002 6:55,294.326,58.993,294.517,98599.167,294.559,294.019,98045.363,97920.138
6/22/2002 7:00,294.416,60.22,294.65,98600,294.652,294.103,98045.231,97920.044
6/22/2002 7:05,294.508,61.456,294.792,98599.167,294.749,294.19,98045.092,97919.945
6/22/2002 7:10,294.601,62.713,294.933,98598.333,294.845,294.278,98044.951,97919.843
6/22/2002 7:15,294.697,64.014,295.075,98597.5,294.947,294.369,98044.807,97919.74
6/22/2002 7:20,294.795,65.338,295.217,98596.667,295.05,294.46,98044.662,97919.635
6/22/2002 7:25,294.896,66.693,295.358,98595.833,295.156,294.554,98044.513,97919.529
6/22/2002 7:30,294.997,68.067,295.5,98595,295.262,294.648,98044.363,97919.422
6/22/2002 7:35,295.1,69.466,295.642,98594.167,295.37,294.744,98044.21,97919.312
6/22/2002 7:40,295.204,70.886,295.783,98593.333,295.48,294.842,98044.055,97919.201
6/22/2002 7:45,295.31,72.331,295.925,98592.5,295.591,294.941,98043.897,97919.087
6/22/2002 7:50,295.418,73.801,296.067,98591.667,295.704,295.042,98043.736,97918.971
6/22/2002 7:55,295.527,62.054,296.208,98590.833,295.819,295.145,98043.571,97918.852
6/22/2002 8:00,295.607,63.278,296.35,98590,295.906,295.213,98043.434,97918.748
6/22/2002 8:05,295.721,64.928,296.525,98590,296.025,295.322,98043.25,97918.612
6/22/2002 8:10,295.865,66.849,296.7,98590,296.177,295.457,98043.04,97918.462
6/22/2002 8:15,296.008,68.765,296.875,98590,296.326,295.592,98042.828,97918.31
6/22/2002 8:20,296.147,70.653,297.05,98590,296.471,295.723,98042.62,97918.16
6/22/2002 8:25,296.28,72.509,297.225,98590,296.61,295.85,98042.414,97918.01
6/22/2002 8:30,296.417,74.4,297.4,98590,296.752,295.979,98042.206,97917.858
6/22/2002 8:35,296.556,76.321,297.575,98590,296.897,296.111,98041.994,97917.705
6/22/2002 8:40,296.698,78.278,297.75,98590,297.045,296.246,98041.78,97917.55
6/22/2002 8:45,296.841,80.25,297.925,98590,297.194,296.381,98041.563,97917.393
6/22/2002 8:50,296.985,82.241,298.1,98590,297.344,296.518,98041.345,97917.235
6/22/2002 8:55,297.13,80.248,298.275,98590,297.495,296.655,98041.126,97917.075
6/22/2002 9:00,297.267,82.212,298.45,98590,297.639,296.784,98040.914,97916.92
6/22/2002 9:05,297.359,83.64,298.525,98590,297.74,296.862,98040.82,97916.863
6/22/2002 9:10,297.429,84.888,298.6,98590,297.821,296.919,98040.749,97916.821
6/22/2002 9:15,297.508,86.214,298.675,98590,297.905,296.992,98040.66,97916.764
6/22/2002 9:20,297.811,89.511,298.75,98590,298.246,297.246,98040.398,97916.624
6/22/2002 9:25,298.206,93.616,298.825,98590,298.702,297.569,98040.066,97916.451
6/22/2002 9:30,298.541,97.201,298.9,98590,299.079,297.854,98039.764,97916.284
6/22/2002 9:35,298.842,100.475,298.975,98590,299.411,298.117,98039.482,97916.124
6/22/2002 9:40,299.143,103.759,299.05,98590,299.745,298.381,98039.198,97915.961
6/22/2002 9:45,299.421,106.826,299.125,98590,300.048,298.631,98038.925,97915.8
6/22/2002 9:50,299.714,110.03,299.2,98590,300.367,298.898,98038.635,97915.628
6/22/2002 9:55,300.039,113.674,299.275,98590,300.718,299.196,98038.316,97915.439
6/22/2002 10:00,300.372,117.216,299.35,98590,301.079,299.501,98037.985,97915.242
6/22/2002 10:05,300.678,120.076,299.392,98586.667,301.407,299.786,98037.655,97915.035
6/22/2002 10:10,300.781,121.146,299.433,98583.333,301.512,299.889,98037.479,97914.901
6/22/2002 10:15,300.84,121.831,299.475,98580,301.589,299.927,98037.37,97914.815
6/22/2002 10:20,300.866,122.209,299.517,98576.667,301.61,299.958,98037.286,97914.742
6/22/2002 10:25,300.934,122.954,299.558,98573.333,301.693,300.009,98037.18,97914.663
6/22/2002 10:30,300.964,123.355,299.6,98570,301.719,300.043,98037.093,97914.588
6/22/2002 10:35,301.011,123.892,299.642,98566.667,301.775,300.077,98037,97914.513
6/22/2002 10:40,301.026,124.142,299.683,98563.333,301.785,300.097,98036.923,97914.443
6/22/2002 10:45,301.055,124.499,299.725,98560,301.818,300.119,98036.841,97914.373
6/22/2002 10:50,301.057,124.62,299.767,98556.667,301.813,300.128,98036.773,97914.306
6/22/2002 10:55,301.066,124.148,299.808,98553.333,301.822,300.136,98036.703,97914.24
6/22/2002 11:00,301.051,124.106,299.85,98550,301.797,300.13,98036.646,97914.177
6/22/2002 11:05,301.03,124.311,299.925,98545.833,301.773,300.112,98036.617,97914.141
6/22/2002 11:10,301.063,124.972,300,98541.667,301.808,300.14,98036.551,97914.088
6/22/2002 11:15,301.128,125.913,300.075,98537.5,301.878,300.199,98036.454,97914.017
6/22/2002 11:20,301.202,126.925,300.15,98533.333,301.958,300.265,98036.345,97913.938
6/22/2002 11:25,301.277,127.94,300.225,98529.167,302.038,300.334,98036.234,97913.857
6/22/2002 11:30,301.358,129.011,300.3,98525,302.126,300.407,98036.117,97913.773
6/22/2002 11:35,301.444,130.115,300.375,98520.833,302.219,300.485,98035.996,97913.686
6/22/2002 11:40,301.532,131.239,300.45,98516.667,302.314,300.564,98035.872,97913.597
6/22/2002 11:45,301.623,132.382,300.525,98512.5,302.412,300.646,98035.746,97913.507
6/22/2002 11:50,301.715,133.532,300.6,98508.333,302.511,300.729,98035.617,97913.415
6/22/2002 11:55,301.808,133.81,300.675,98504.167,302.611,300.813,98035.487,97913.322
6/22/2002 12:00,301.899,134.951,300.75,98500,302.71,300.895,98035.358,97913.229
6/22/2002 12:05,302.014,135.973,300.792,98496.667,302.831,301.003,98035.172,97913.09
6/22/2002 12:10,302.081,136.586,300.833,98493.333,302.888,301.082,98035.008,97912.954
6/22/2002 12:15,302.127,137.005,300.875,98490,302.925,301.137,98034.865,97912.83
6/22/2002 12:20,302.149,137.217,300.917,98486.667,302.934,301.176,98034.74,97912.715
6/22/2002 12:25,302.169,137.404,300.958,98483.333,302.942,301.21,98034.618,97912.603
6/22/2002 12:30,302.172,137.44,301,98480,302.928,301.234,98034.506,97912.494
6/22/2002 12:35,302.173,137.44,301.042,98476.667,302.913,301.254,98034.397,97912.387
6/22/2002 12:40,302.161,137.323,301.083,98473.333,302.88,301.266,98034.295,97912.282
6/22/2002 12:45,302.146,137.175,301.125,98470,302.847,301.275,98034.196,97912.179
6/22/2002 12:50,302.121,136.921,301.167,98466.667,302.798,301.278,98034.102,97912.078
6/22/2002 12:55,302.094,135.199,301.208,98463.333,302.75,301.278,98034.01,97911.977
6/22/2002 13:00,302.056,134.809,301.25,98460,302.686,301.27,98033.925,97911.879
6/22/2002 13:05,301.964,134.445,301.333,98456.667,302.575,301.201,98033.975,97911.894
6/22/2002 13:10,301.974,134.936,301.417,98453.333,302.592,301.201,98033.97,97911.892
6/22/2002 13:15,302.056,136.043,301.5,98450,302.692,301.264,98033.905,97911.858
6/22/2002 13:20,302.171,137.425,301.583,98446.667,302.829,301.354,98033.807,97911.805
6/22/2002 13:25,302.295,138.863,301.667,98443.333,302.972,301.454,98033.697,97911.743
6/22/2002 13:30,302.445,140.524,301.75,98440,303.149,301.573,98033.568,97911.672
6/22/2002 13:35,302.605,142.203,301.833,98436.667,303.335,301.702,98033.428,97911.594
6/22/2002 13:40,302.783,143.974,301.917,98433.333,303.544,301.843,98033.273,97911.508
6/22/2002 13:45,302.965,145.756,302,98430,303.756,301.989,98033.112,97911.418
6/22/2002 13:50,303.157,147.601,302.083,98426.667,303.982,302.141,98032.944,97911.323
6/22/2002 13:55,303.348,148.667,302.167,98423.333,304.205,302.294,98032.772,97911.225
6/22/2002 14:00,303.55,150.558,302.25,98420,304.444,302.453,98032.592,97911.122
6/22/2002 14:05,303.798,152.901,302.267,98416.667,304.723,302.668,98032.293,97910.92
6/22/2002 14:10,303.902,154.444,302.283,98413.333,304.808,302.794,98032.067,97910.737
6/22/2002 14:15,303.936,155.355,302.3,98410,304.819,302.853,98031.901,97910.587
6/22/2002 14:20,303.924,155.838,302.317,98406.667,304.775,302.88,98031.772,97910.457
6/22/2002 14:25,303.909,156.25,302.333,98403.333,304.733,302.898,98031.651,97910.333
6/22/2002 14:30,303.857,156.251,302.35,98400,304.642,302.892,98031.552,97910.217
6/22/2002 14:35,303.793,156.021,302.367,98396.667,304.541,302.872,98031.465,97910.108
6/22/2002 14:40,303.705,155.54,302.383,98393.333,304.409,302.837,98031.393,97910.005
6/22/2002 14:45,303.616,155.012,302.4,98390,304.279,302.799,98031.324,97909.904
6/22/2002 14:50,303.51,154.287,302.417,98386.667,304.125,302.75,98031.264,97909.807
6/22/2002 14:55,303.405,157.986,302.433,98383.333,303.974,302.7,98031.206,97909.711
6/22/2002 15:00,303.299,157.185,302.45,98380,303.818,302.656,98031.143,97909.611
6/22/2002 15:05,303.152,156.442,302.517,98375.833,303.626,302.563,98031.169,97909.583
6/22/2002 15:10,303.069,156.251,302.583,98371.667,303.513,302.514,98031.158,97909.541
6/22/2002 15:15,303.036,156.511,302.65,98367.5,303.461,302.506,98031.108,97909.48
6/22/2002 15:20,303.011,156.836,302.717,98363.333,303.415,302.506,98031.049,97909.413
6/22/2002 15:25,303.037,157.627,302.783,98359.167,303.427,302.549,98030.95,97909.326
6/22/2002 15:30,303.111,158.846,302.85,98355,303.498,302.627,98030.819,97909.225
6/22/2002 15:35,303.187,160.109,302.917,98350.833,303.57,302.707,98030.684,97909.121
6/22/2002 15:40,303.255,161.34,302.983,98346.667,303.634,302.781,98030.553,97909.018
6/22/2002 15:45,303.322,162.581,303.05,98342.5,303.695,302.854,98030.423,97908.916
6/22/2002 15:50,303.391,163.869,303.117,98338.333,303.758,302.929,98030.291,97908.812
6/22/2002 15:55,303.462,178.773,303.183,98334.167,303.824,303.007,98030.157,97908.707
6/22/2002 16:00,303.563,180.6,303.25,98330,303.916,303.117,98029.994,97908.586
6/22/2002 16:05,303.64,181.962,303.283,98327.5,303.987,303.202,98029.85,97908.474
6/22/2002 16:10,303.695,183.138,303.317,98325,304.03,303.27,98029.724,97908.37
6/22/2002 16:15,303.751,184.339,303.35,98322.5,304.076,303.337,98029.597,97908.267
6/22/2002 16:20,303.809,185.566,303.383,98320,304.123,303.408,98029.469,97908.164
6/22/2002 16:25,303.869,186.823,303.417,98317.5,304.172,303.479,98029.34,97908.06
6/22/2002 16:30,303.926,188.066,303.45,98315,304.218,303.549,98029.213,97907.957
6/22/2002 16:35,303.982,189.317,303.483,98312.5,304.263,303.617,98029.087,97907.854
6/22/2002 16:40,304.036,190.564,303.517,98310,304.304,303.685,98028.962,97907.753
6/22/2002 16:45,304.09,191.831,303.55,98307.5,304.347,303.752,98028.839,97907.652
6/22/2002 16:50,304.143,192.332,303.583,98305,304.387,303.818,98028.716,97907.552
6/22/2002 16:55,304.203,209.668,303.617,98302.5,304.44,303.886,98028.591,97907.452
6/22/2002 17:00,304.298,210.255,303.65,98300,304.526,303.993,98028.434,97907.334
6/22/2002 17:05,304.341,210.152,303.625,98296.667,304.565,304.039,98028.357,97907.274
6/22/2002 17:10,304.347,210.03,303.6,98293.333,304.566,304.051,98028.313,97907.234
6/22/2002 17:15,304.35,210.049,303.575,98290,304.562,304.064,98028.27,97907.193
6/22/2002 17:20,304.362,210.138,303.55,98286.667,304.566,304.086,98028.218,97907.146
6/22/2002 17:25,304.379,210.268,303.525,98283.333,304.576,304.113,98028.162,97907.098
6/22/2002 17:30,304.393,210.364,303.5,98280,304.582,304.137,98028.108,97907.051
6/22/2002 17:35,304.405,210.434,303.475,98276.667,304.586,304.159,98028.057,97907.004
6/22/2002 17:40,304.414,210.327,303.45,98273.333,304.587,304.179,98028.007,97906.959
6/22/2002 17:45,304.426,209.926,303.425,98270,304.592,304.199,98027.957,97906.914
6/22/2002 17:50,304.439,209.538,303.4,98266.667,304.6,304.22,98027.906,97906.87
6/22/2002 17:55,304.453,221.699,303.375,98263.333,304.609,304.24,98027.856,97906.825
6/22/2002 18:00,304.493,221.529,303.35,98260,304.641,304.29,98027.782,97906.768
6/22/2002 18:05,304.422,220.431,303.183,98260,304.572,304.216,98027.924,97906.882
6/22/2002 18:10,304.273,218.636,303.017,98260,304.423,304.066,98028.145,97907.043
6/22/2002 18:15,304.12,216.795,302.85,98260,304.267,303.915,98028.366,97907.203
6/22/2002 18:20,303.993,215.182,302.683,98260,304.139,303.792,98028.561,97907.348
6/22/2002 18:25,303.883,213.695,302.517,98260,304.028,303.683,98028.741,97907.484
6/22/2002 18:30,303.773,212.204,302.35,98260,303.917,303.575,98028.917,97907.616
6/22/2002 18:35,303.665,210.71,302.183,98260,303.807,303.469,98029.085,97907.74
6/22/2002 18:40,303.54,209.063,302.017,98260,303.682,303.345,98029.289,97907.894
6/22/2002 18:45,303.373,201.324,301.85,98260,303.516,303.175,98029.575,97908.113
6/22/2002 18:50,303.124,199.095,301.683,98260,303.262,302.933,98029.929,97908.367
6/22/2002 18:55,302.907,199.82,301.517,98260,303.042,302.721,98030.258,97908.609
6/22/2002 19:00,302.717,198.055,301.35,98260,302.849,302.536,98030.564,97908.838
