cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,Roof.SWRabsRoofImp,Roof.LWRabsRoofImp,Roof.LEfluxRoofImp,Roof.HfluxRoofImp,fluxRoof,hConv,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],VCEG_c,,,roof_Text_c
6/16/2004 17:15,301.026,306.234,300.118,300.968,140.314,38.625,-68.855,0,-21.62,-3.314,43.697,299.49,99215.125,300.42,100075.851,27.818,,,31.418
6/16/2004 17:20,300.47,305.607,300.042,300.805,133.806,36.75,-67.973,0,2.441,-3.26,45.046,299.404,99216.778,300.009,100076.112,27.655,,,31.063
6/16/2004 17:25,299.878,305.1,299.947,300.181,126.889,34.875,-64.409,0,-1.797,-3.204,42.754,299.319,99218.431,299.617,100076.36,27.031,,,30.712
6/16/2004 17:30,299.805,304.658,299.835,299.674,125.893,33,-61.539,0,-1.862,-3.142,32.626,299.233,99220.083,299.544,100076.449,26.524,,,30.364
6/16/2004 17:35,299.702,304.276,299.708,299.192,124.552,31.125,-58.828,0,-14.632,-3.076,30.24,299.148,99221.736,299.455,100076.54,26.042,,,30.035
6/16/2004 17:40,299.949,303.957,299.595,298.965,127.208,29.25,-57.598,0,-18.312,-3.009,29.715,299.063,99223.389,299.606,100076.516,25.815,,,29.716
6/16/2004 17:45,300.222,303.685,299.495,298.795,130.149,27.375,-56.702,0,-35.518,-2.94,33.577,298.977,99225.042,299.808,100076.473,25.645,,,29.403
6/16/2004 17:50,300.273,303.475,299.421,298.925,130.565,25.5,-57.53,0,-35.267,-2.874,27.835,298.892,99226.694,299.859,100076.466,25.775,,,29.098
6/16/2004 17:55,300.172,303.308,299.368,298.999,142.031,23.625,-58.031,0,-36.819,-2.811,30.57,298.807,99228.347,299.765,100076.545,25.849,,,28.798
6/16/2004 18:00,300.207,303.152,299.323,299.055,142.291,21.75,-58.436,0,-31.466,-2.75,30.536,298.721,99230,299.756,100076.608,25.905,,,28.504
6/16/2004 18:05,300.116,303.013,299.276,298.97,141.141,20.25,-58.815,0,-34.342,-2.692,29.451,298.579,99232.014,299.682,100076.725,25.82,,,28.197
6/16/2004 18:10,300.078,302.876,299.232,298.903,140.6,18.75,-59.302,0,-33.57,-2.633,28.749,298.436,99234.028,299.586,100076.853,25.753,,,27.89
6/16/2004 18:15,299.944,302.755,299.188,298.786,138.949,17.25,-59.498,0,-34.202,-2.576,28.681,298.293,99236.042,299.465,100076.994,25.636,,,27.584
6/16/2004 18:20,299.88,302.629,299.141,298.65,138.107,15.75,-59.587,0,-33.871,-2.519,28.018,298.151,99238.056,299.347,100077.134,25.5,,,27.282
6/16/2004 18:25,299.744,302.514,299.093,298.479,136.447,14.25,-59.48,0,-34.885,-2.462,27.562,298.008,99240.069,299.221,100077.278,25.329,,,26.983
6/16/2004 18:30,299.668,302.394,299.042,298.303,135.471,12.75,-59.342,0,-35.32,-2.404,26.845,297.866,99242.083,299.101,100077.418,25.153,,,26.689
6/16/2004 18:35,299.54,302.283,298.991,298.111,133.896,11.25,-59.117,0,-36.602,-2.346,26.363,297.723,99244.097,298.974,100077.561,24.961,,,26.416
6/16/2004 18:40,299.456,302.169,298.937,297.921,132.826,9.75,-58.904,0,-37.214,-2.288,25.651,297.58,99246.111,298.854,100077.701,24.771,,,26.153
6/16/2004 18:45,299.336,302.063,298.884,297.72,131.336,8.25,-58.631,0,-38.515,-2.229,25.13,297.438,99248.125,298.728,100077.842,24.57,,,25.897
6/16/2004 18:50,299.245,301.954,298.829,297.522,130.178,6.75,-58.378,0,-39.2,-2.169,24.447,297.295,99250.139,298.608,100077.98,24.372,,,25.648
6/16/2004 18:55,299.125,301.852,298.774,297.316,131.51,5.25,-58.079,0,-40.429,-2.109,23.912,297.153,99252.153,298.484,100078.119,24.166,,,25.404
6/16/2004 19:00,299.041,301.746,298.716,297.112,130.441,3.75,-57.794,0,-41.109,-2.048,23.247,297.01,99254.167,298.379,100078.25,23.962,,,25.165
6/16/2004 19:05,298.92,301.646,298.658,296.899,129.05,3.438,-56.516,0,-42.702,-1.986,22.661,296.866,99260.986,298.244,100078.413,23.749,,,24.899
6/16/2004 19:10,298.808,301.547,298.602,296.736,127.75,3.125,-55.516,0,-43.355,-1.925,22.674,296.721,99267.806,298.099,100078.584,23.586,,,24.628
6/16/2004 19:15,298.673,301.454,298.549,296.598,126.196,2.812,-54.662,0,-43.94,-1.863,23.044,296.577,99274.625,297.944,100078.761,23.448,,,24.356
6/16/2004 19:20,298.541,301.36,298.496,296.482,124.679,2.5,-53.931,0,-43.85,-1.802,23.52,296.432,99281.444,297.789,100078.936,23.332,,,24.084
6/16/2004 19:25,298.399,301.271,298.444,296.373,123.037,2.188,-53.238,0,-43.79,-1.741,24.148,296.288,99288.264,297.629,100079.114,23.223,,,23.814
6/16/2004 19:30,298.259,301.181,298.39,296.27,121.426,1.875,-52.582,0,-43.274,-1.68,24.748,296.144,99295.083,297.472,100079.29,23.12,,,23.547
6/16/2004 19:35,298.116,301.094,298.338,296.164,119.777,1.562,-51.912,0,-42.928,-1.621,25.4,295.999,99301.903,297.311,100079.468,23.014,,,23.316
6/16/2004 19:40,297.973,301.006,298.284,296.059,118.132,1.25,-51.246,0,-42.296,-1.562,26.001,295.855,99308.722,297.153,100079.644,22.909,,,23.098
6/16/2004 19:45,297.83,300.92,298.23,295.95,116.49,0.938,-50.555,0,-41.879,-1.503,26.636,295.71,99315.542,296.993,100079.822,22.8,,,22.923
6/16/2004 19:50,297.687,300.833,298.175,295.84,114.839,0.625,-49.864,0,-41.235,-1.445,27.221,295.566,99322.361,296.836,100079.999,22.69,,,22.733
6/16/2004 19:55,297.545,300.748,298.121,295.726,111.843,0.312,-49.15,0,-40.804,-1.387,27.833,295.422,99329.181,296.677,100080.176,22.576,,,22.543
6/16/2004 20:00,297.396,300.663,298.065,295.613,110.119,0,-48.438,0,-40.172,-1.33,28.406,295.277,99336,296.514,100080.356,22.463,,,22.354
6/16/2004 20:05,297.271,300.58,298.01,295.495,108.711,0,-48.339,0,-39.45,-1.273,29.016,295.178,99341.333,296.379,100080.492,22.345,,,22.196
6/16/2004 20:10,297.153,300.496,297.953,295.367,107.372,0,-48.182,0,-39.205,-1.216,29.148,295.078,99346.667,296.262,100080.614,22.217,,,22.051
6/16/2004 20:15,297.056,300.413,297.897,295.238,106.271,0,-48.021,0,-39.358,-1.159,29.143,294.978,99352,296.153,100080.732,22.088,,,21.913
6/16/2004 20:20,296.956,300.332,297.841,295.116,105.148,0,-47.898,0,-39.37,-1.103,28.999,294.879,99357.333,296.051,100080.847,21.966,,,21.782
6/16/2004 20:25,296.873,300.253,297.787,294.997,104.204,0,-47.793,0,-39.562,-1.047,28.838,294.779,99362.667,295.949,100080.962,21.847,,,21.657
6/16/2004 20:30,296.782,300.176,297.734,294.884,103.171,0,-47.724,0,-39.561,-0.991,28.64,294.68,99368,295.852,100081.075,21.734,,,21.536
6/16/2004 20:35,296.703,300.101,297.682,294.773,102.287,0,-47.666,0,-39.683,-0.936,28.464,294.58,99373.333,295.754,100081.188,21.623,,,21.421
6/16/2004 20:40,296.616,300.028,297.631,294.666,101.298,0,-47.63,0,-39.632,-0.881,28.264,294.48,99378.667,295.659,100081.3,21.516,,,21.31
6/16/2004 20:45,296.54,299.957,297.581,294.56,100.442,0,-47.597,0,-39.694,-0.826,28.083,294.381,99384,295.563,100081.412,21.41,,,21.201
6/16/2004 20:50,296.454,299.887,297.532,294.456,99.469,0,-47.577,0,-39.621,-0.772,27.884,294.281,99389.333,295.468,100081.523,21.306,,,21.093
6/16/2004 20:55,296.38,299.818,297.484,294.351,87.035,0,-47.556,0,-39.645,-0.718,27.701,294.182,99394.667,295.373,100081.635,21.201,,,20.987
6/16/2004 21:00,296.243,299.751,297.436,294.248,85.454,0,-47.544,0,-39.566,-0.664,27.503,294.082,99400,295.224,100081.771,21.098,,,20.88
6/16/2004 21:05,296.158,299.684,297.389,294.144,84.467,0,-47.924,0,-37.315,-0.611,27.435,293.977,99400.528,295.116,100081.89,20.994,,,20.774
6/16/2004 21:10,296.065,299.616,297.339,293.992,83.39,0,-48.043,0,-37.962,-0.558,26.992,293.871,99401.056,295.017,100082.002,20.842,,,20.667
6/16/2004 21:15,295.992,299.548,297.289,293.852,82.538,0,-48.223,0,-38.3,-0.505,26.49,293.766,99401.583,294.922,100082.112,20.702,,,20.56
6/16/2004 21:20,295.911,299.48,297.239,293.715,81.588,0,-48.425,0,-38.58,-0.452,25.968,293.66,99402.111,294.83,100082.22,20.565,,,20.454
6/16/2004 21:25,295.845,299.414,297.189,293.58,80.81,0,-48.642,0,-38.851,-0.399,25.428,293.555,99402.639,294.739,100082.327,20.43,,,20.348
6/16/2004 21:30,295.77,299.348,297.14,293.448,79.93,0,-48.871,0,-39.021,-0.346,24.856,293.45,99403.167,294.651,100082.431,20.298,,,20.242
6/16/2004 21:35,295.707,299.284,297.092,293.315,79.194,0,-49.099,0,-39.236,-0.292,24.284,293.344,99403.694,294.564,100082.535,20.165,,,20.136
6/16/2004 21:40,295.636,299.22,297.045,293.183,78.36,0,-49.333,0,-39.375,-0.239,23.7,293.239,99404.222,294.479,100082.637,20.033,,,20.03
6/16/2004 21:45,295.577,299.158,296.998,293.051,77.664,0,-49.563,0,-39.543,-0.186,23.116,293.133,99404.75,294.395,100082.738,19.901,,,19.924
6/16/2004 21:50,295.51,299.097,296.951,292.918,76.866,0,-49.793,0,-39.652,-0.133,22.52,293.028,99405.278,294.313,100082.837,19.768,,,19.818
6/16/2004 21:55,295.454,299.036,296.905,292.784,59.708,0,-50.017,0,-39.781,-0.08,21.923,292.923,99405.806,294.231,100082.935,19.634,,,19.713
6/16/2004 22:00,295.311,298.976,296.86,292.649,58.026,0,-50.238,0,-39.86,-0.027,21.315,292.817,99406.333,294.068,100083.067,19.499,,,19.607
6/16/2004 22:05,295.242,298.918,296.815,292.512,57.179,0,-50.372,0,-37.423,0.026,20.915,292.746,99405.292,293.978,100083.148,19.362,,,19.489
6/16/2004 22:10,295.187,298.856,296.767,292.329,56.493,0,-50.257,0,-36.906,0.079,19.59,292.674,99404.25,293.924,100083.203,19.179,,,19.366
6/16/2004 22:15,295.178,298.795,296.72,292.141,56.328,0,-50.114,0,-34.883,0.133,17.274,292.602,99403.208,293.896,100083.242,18.991,,,19.241
6/16/2004 22:20,295.196,298.737,296.674,291.919,56.472,0,-49.795,0,-31.603,0.187,14.226,292.531,99402.167,293.892,100083.266,18.769,,,19.113
6/16/2004 22:25,295.266,298.682,296.632,291.645,57.199,0,-49.199,0,-26.674,0.243,10.612,292.459,99401.125,293.916,100083.275,18.495,,,18.984
6/16/2004 22:30,295.372,298.633,296.594,291.294,58.334,0,-48.197,0,-19.738,0.301,6.738,292.388,99400.083,293.975,100083.265,18.144,,,18.853
6/16/2004 22:35,295.525,298.59,296.562,290.837,60.003,0,-46.642,0,-11.285,0.362,3.215,292.316,99399.042,294.069,100083.235,17.687,,,18.721
6/16/2004 22:40,295.687,298.555,296.537,290.259,61.767,0,-44.455,0,-3.847,0.427,0.9,292.245,99398,294.177,100083.189,17.109,,,18.587
6/16/2004 22:45,295.831,298.526,296.519,289.59,63.316,0,-41.813,-0.085,-0.471,0.498,0.091,292.173,99396.958,294.265,100083.14,16.44,,,18.453
6/16/2004 22:50,295.924,298.504,296.507,288.916,64.277,0,-39.172,-0.003,-0.009,0.574,0.002,292.101,99395.917,294.323,100083.089,15.766,,,18.317
6/16/2004 22:55,295.98,298.486,296.499,288.289,50.709,0,-36.792,-0.012,-0.024,0.656,0.004,292.03,99394.875,294.372,100083.029,15.139,,,18.181
6/16/2004 23:00,295.934,298.468,296.492,287.712,50.042,0,-34.693,-0.211,-0.349,0.742,0.048,291.958,99393.833,294.342,100082.981,14.562,,,18.044
6/16/2004 23:05,295.889,298.449,296.484,287.189,49.392,0,-32.335,-0.837,-1.202,0.832,0.156,291.891,99393.125,294.306,100083.028,14.039,,,17.914
6/16/2004 23:10,295.832,298.425,296.471,286.742,48.59,0,-30.376,-2.567,-3.385,0.925,0.418,291.823,99392.417,294.245,100083.108,13.592,,,17.787
6/16/2004 23:15,295.739,298.397,296.455,286.407,47.381,0,-28.996,-5.437,-6.808,1.02,0.813,291.755,99391.708,294.149,100083.204,13.257,,,17.66
6/16/2004 23:20,295.619,298.366,296.435,286.217,45.854,0,-28.348,-9.307,-11.287,1.115,1.337,291.688,99391,294.029,100083.309,13.067,,,17.532
6/16/2004 23:25,295.483,298.33,296.412,286.192,44.152,0,-28.542,-13.428,-16.047,1.208,1.934,291.62,99390.292,293.901,100083.418,13.042,,,17.404
6/16/2004 23:30,295.347,298.291,296.384,286.327,42.458,0,-29.539,-17.174,-20.576,1.298,2.576,291.553,99389.583,293.771,100083.527,13.177,,,17.275
6/16/2004 23:35,295.216,298.247,296.351,286.593,40.824,0,-31.201,-19.83,-24.459,1.383,3.24,291.485,99388.875,293.647,100083.635,13.443,,,17.145
6/16/2004 23:40,295.093,298.2,296.315,286.944,39.292,0,-33.301,-21.4,-27.665,1.462,3.932,291.417,99388.167,293.529,100083.74,13.794,,,17.012
6/16/2004 23:45,294.98,298.15,296.277,287.338,37.88,0,-35.632,-21.825,-30.046,1.534,4.63,291.35,99387.458,293.418,100083.841,14.188,,,16.878
6/16/2004 23:50,294.875,298.099,296.236,287.736,36.574,0,-37.986,-21.294,-31.706,1.6,5.324,291.282,99386.75,293.316,100083.939,14.586,,,16.742
6/16/2004 23:55,294.78,298.046,296.195,288.106,26.126,0,-40.203,-20.023,-32.686,1.659,5.984,291.214,99386.042,293.221,100084.033,14.956,,,16.603
6/17/2004 0:00,294.643,297.994,296.153,288.424,24.445,0,-42.162,-18.416,-33.208,1.712,6.597,291.147,99385.333,293.074,100084.148,15.274,,,16.462
6/17/2004 0:05,294.536,297.941,296.112,288.682,23.129,0,-43.812,-17.017,-33.093,1.76,7.244,291.089,99384.667,292.957,100084.259,15.532,,,16.35
6/17/2004 0:10,294.449,297.887,296.068,288.877,22.041,0,-45.144,-14.763,-32.054,1.805,7.553,291.03,99384,292.866,100084.359,15.727,,,16.25
6/17/2004 0:15,294.394,297.833,296.024,288.985,21.311,0,-46.021,-12.299,-28.902,1.846,7.149,290.972,99383.333,292.799,100084.448,15.835,,,16.158
6/17/2004 0:20,294.369,297.779,295.98,288.971,20.935,0,-46.267,-10.548,-24.511,1.885,6.127,290.914,99382.667,292.752,100084.526,15.821,,,16.071
6/17/2004 0:25,294.379,297.728,295.939,288.84,20.959,0,-45.902,-8.907,-18.891,1.924,4.6,290.855,99382,292.726,100084.594,15.69,,,15.988
6/17/2004 0:30,294.422,297.681,295.901,288.583,21.352,0,-44.886,-6.723,-12.385,1.964,2.832,290.797,99381.333,292.717,100084.656,15.433,,,15.909
6/17/2004 0:35,294.492,297.638,295.867,288.188,22.052,0,-43.159,-3.833,-6.04,2.007,1.256,290.739,99380.667,292.718,100084.712,15.038,,,15.832
6/17/2004 0:40,294.566,297.6,295.838,287.659,22.791,0,-40.754,-1.211,-1.674,2.054,0.31,290.68,99380,292.711,100084.772,14.509,,,15.758
6/17/2004 0:45,293.98,297.568,295.814,287.051,16.002,0,-37.965,-0.118,-0.147,2.106,0.024,290.622,99379.333,292.436,100084.952,13.901,,,15.685
6/17/2004 0:50,293.151,297.541,295.795,286.453,6.437,0,-35.245,-0.005,-0.005,2.164,0.001,290.564,99378.667,292.16,100085.137,13.303,,,15.614
6/17/2004 0:55,292.941,297.486,295.75,285.908,2.235,0,-32.806,-0.09,-0.089,2.226,0.014,290.506,99378,292.003,100085.269,12.758,,,15.543
6/17/2004 1:00,292.865,297.393,295.667,285.416,1.227,0,-30.652,-0.615,-0.578,2.293,0.086,290.447,99377.333,291.911,100085.366,12.266,,,15.474
6/17/2004 1:05,292.832,297.298,295.582,284.987,0.714,0,-28.51,-1.581,-1.446,2.363,0.206,290.407,99376.986,291.851,100085.442,11.837,,,15.411
6/17/2004 1:10,292.766,297.212,295.506,284.636,0.239,0,-26.762,-3.539,-3.187,2.436,0.435,290.367,99376.639,291.791,100085.515,11.486,,,15.35
6/17/2004 1:15,293.296,297.135,295.439,284.388,5.7,0,-25.534,-5.867,-5.315,2.496,0.708,290.327,99376.292,291.821,100085.545,11.238,,,15.291
6/17/2004 1:20,293.641,297.064,295.378,284.247,9.473,0,-24.836,-9.844,-9.093,2.584,1.174,290.287,99375.944,291.835,100085.582,11.097,,,15.234
6/17/2004 1:25,293.725,297.029,295.351,284.263,10.284,0,-24.911,-18.922,-17.958,2.656,2.302,290.247,99375.597,291.81,100085.631,11.113,,,15.177
6/17/2004 1:30,293.601,297.011,295.342,284.605,8.725,0,-26.609,-27.774,-27.322,2.725,3.688,290.207,99375.25,291.732,100085.701,11.455,,,15.122
6/17/2004 1:35,293.465,296.996,295.335,285.246,7.044,0,-29.805,-33.942,-35.052,2.785,5.283,290.167,99374.903,291.603,100085.797,12.096,,,15.067
6/17/2004 1:40,293.279,296.97,295.319,286.076,4.807,0,-33.97,-35.623,-39.714,2.835,7.074,290.127,99374.556,291.472,100085.901,12.926,,,15.013
6/17/2004 1:45,293.167,296.936,295.294,286.934,3.431,0,-38.321,-32.311,-41.029,2.874,8.939,290.087,99374.208,291.356,100086,13.784,,,14.959
6/17/2004 1:50,293.041,296.893,295.26,287.665,1.918,0,-42.055,-25.549,-39.355,2.903,10.57,290.047,99373.861,291.277,100086.083,14.515,,,14.906
6/17/2004 1:55,292.986,296.847,295.223,288.163,0.319,0,-44.615,-19.481,-37.317,2.923,11.85,290.007,99373.514,291.214,100086.156,15.013,,,14.853
6/17/2004 2:00,292.893,296.798,295.183,288.458,0.06,0,-46.14,-15.571,-35.714,2.938,12.781,289.967,99373.167,291.157,100086.224,15.308,,,14.801
6/17/2004 2:05,292.855,296.75,295.144,288.621,0.06,0,-45.555,-13.629,-34.849,2.922,13.524,289.941,99372.861,291.106,100086.289,15.471,,,14.76
6/17/2004 2:10,292.782,296.703,295.106,288.74,0.06,0,-44.747,-11.121,-33.736,2.917,13.997,289.916,99372.556,291.062,100086.349,15.59,,,14.668
6/17/2004 2:15,292.76,296.66,295.071,288.806,0.06,0,-43.664,-9.554,-32.935,2.897,14.277,289.891,99372.25,291.019,100086.408,15.656,,,14.613
6/17/2004 2:20,292.699,296.619,295.038,288.847,0.06,0,-42.453,-8.431,-32.11,2.895,14.417,289.865,99371.944,290.977,100086.466,15.697,,,14.568
6/17/2004 2:25,292.685,296.581,295.009,288.874,0.06,0,-41.169,-7.638,-31.341,2.879,14.491,289.84,99371.639,290.935,100086.525,15.724,,,14.527
6/17/2004 2:30,292.633,296.544,294.98,288.896,0.06,0,-39.856,-6.922,-30.493,2.879,14.492,289.814,99371.333,290.894,100086.583,15.746,,,14.491
6/17/2004 2:35,292.623,296.51,294.954,288.912,0.06,0,-38.517,-6.331,-29.678,2.865,14.468,289.789,99371.028,290.853,100086.64,15.762,,,14.457
6/17/2004 2:40,292.577,296.477,294.929,288.927,0.06,0,-37.171,-5.745,-28.836,2.866,14.412,289.764,99370.722,290.813,100086.698,15.777,,,14.425
6/17/2004 2:45,292.568,296.446,294.906,288.94,0.06,0,-35.815,-5.209,-28.017,2.853,14.353,289.738,99370.417,290.773,100086.755,15.79,,,14.395
6/17/2004 2:50,292.526,296.416,294.884,288.953,0.06,0,-34.457,-4.663,-27.19,2.854,14.276,289.713,99370.111,290.733,100086.813,15.803,,,14.367
6/17/2004 2:55,292.518,296.388,294.864,288.966,0.06,0,-33.097,-4.135,-26.374,2.843,14.204,289.687,99369.806,290.693,100086.87,15.816,,,14.339
6/17/2004 3:00,292.478,296.361,294.845,288.978,0.06,0,-31.737,-3.601,-25.564,2.832,14.12,289.662,99369.5,290.653,100086.928,15.828,,,14.312
6/17/2004 3:05,292.473,296.335,294.827,288.991,0.06,0.188,-32.436,-3.072,-24.755,2.821,14.043,289.63,99371.25,290.619,100086.972,15.841,,,14.311
6/17/2004 3:10,292.437,296.307,294.806,288.969,0.06,0.375,-32.957,-2.687,-24.404,2.824,13.895,289.598,99373,290.587,100087.013,15.819,,,14.32
6/17/2004 3:15,292.431,296.279,294.785,288.928,0.06,0.562,-33.376,-2.75,-23.868,2.815,13.503,289.565,99374.75,290.559,100087.052,15.778,,,14.336
6/17/2004 3:20,292.404,296.25,294.762,288.874,0.06,0.75,-33.73,-3.183,-23.081,2.818,12.849,289.533,99376.5,290.531,100087.091,15.724,,,14.358
6/17/2004 3:25,292.413,296.221,294.739,288.812,0.06,0.938,-34.038,-3.774,-21.969,2.814,11.971,289.501,99378.25,290.507,100087.13,15.662,,,14.384
6/17/2004 3:30,292.406,296.192,294.716,288.738,0.06,1.125,-34.288,-4.436,-20.625,2.824,10.904,289.469,99380,290.484,100087.167,15.588,,,14.413
6/17/2004 3:35,292.434,296.164,294.694,288.651,0.06,1.312,-34.471,-5.08,-19.083,2.828,9.719,289.437,99381.75,290.465,100087.203,15.501,,,14.445
6/17/2004 3:40,292.444,296.137,294.672,288.549,0.06,1.5,-34.574,-5.66,-17.469,2.847,8.491,289.405,99383.5,290.448,100087.239,15.399,,,14.48
6/17/2004 3:45,292.483,296.112,294.652,288.43,0.06,1.688,-34.594,-6.143,-15.881,2.859,7.318,289.372,99385.25,290.432,100087.274,15.28,,,14.516
6/17/2004 3:50,292.498,296.088,294.633,288.296,0.06,1.875,-34.532,-6.549,-14.5,2.884,6.297,289.34,99387,290.416,100087.309,15.146,,,14.555
6/17/2004 3:55,292.532,296.065,294.615,288.149,0.239,2.062,-34.41,-6.711,-13.506,2.901,5.524,289.308,99388.75,290.398,100087.345,14.999,,,14.595
6/17/2004 4:00,292.532,296.043,294.599,287.995,0.239,2.25,-34.248,-7.08,-13.104,3.062,5.053,289.276,99390.5,290.376,100087.382,14.845,,,14.636
6/17/2004 4:05,292.541,296.022,294.582,287.848,0.239,5.813,-33.097,-7.779,-13.396,3.074,4.913,289.322,99392.528,290.359,100087.394,14.698,,,14.644
6/17/2004 4:10,292.503,296.015,294.569,287.807,0.239,9.375,-32.493,-10.217,-17.677,3.106,6.427,289.368,99394.556,290.324,100087.405,14.657,,,14.678
6/17/2004 4:15,292.427,296.017,294.558,287.967,0.239,12.938,-32.92,-10.988,-21.679,3.119,8.572,289.414,99396.583,290.294,100087.414,14.817,,,14.679
6/17/2004 4:20,292.343,296.026,294.548,288.271,0.239,16.5,-34.087,-8.185,-23.408,3.115,10.78,289.461,99398.611,290.274,100087.419,15.121,,,14.668
6/17/2004 4:25,292.276,296.037,294.535,288.594,0.239,20.062,-35.365,-3.015,-23.053,3.105,12.723,289.507,99400.639,290.274,100087.415,15.444,,,14.651
6/17/2004 4:30,292.221,296.05,294.521,288.854,0.239,23.625,-36.318,2.072,-22.191,3.096,14.32,289.553,99402.667,290.278,100087.408,15.704,,,14.59
6/17/2004 4:35,292.183,296.065,294.506,289.05,0.239,27.188,-36.938,6.426,-21.088,3.09,15.543,289.599,99404.694,290.287,100087.4,15.9,,,14.548
6/17/2004 4:40,292.154,296.082,294.491,289.197,0.239,30.75,-37.307,9.163,-20.087,3.087,16.441,289.646,99406.722,290.295,100087.393,16.047,,,14.508
6/17/2004 4:45,291.479,296.102,294.476,289.332,0.239,34.312,-37.616,11.979,-18.695,3.086,17.074,289.692,99408.75,290.241,100087.416,16.182,,,14.467
6/17/2004 4:50,290.889,296.126,294.463,289.448,0.239,37.875,-37.825,16.724,-15.651,2.849,17.657,289.738,99410.778,290.166,100087.456,16.298,,,14.366
6/17/2004 4:55,290.892,296.108,294.413,289.481,1.615,41.438,-37.601,13.735,-9.493,2.646,12.555,289.784,99412.806,290.157,100087.463,16.331,,,14.301
6/17/2004 5:00,291.04,296.08,294.346,289.525,1.615,45,-37.435,12.808,-7.275,2.947,10.251,289.83,99414.833,290.177,100087.453,16.375,,,14.243
6/17/2004 5:05,291.121,296.063,294.289,289.613,1.615,53.5,-37.5,11.928,-6,3.003,9.155,289.978,99417.681,290.239,100087.382,16.463,,,14.223
6/17/2004 5:10,291.255,296.091,294.258,289.848,1.615,62,-38.336,16.45,-4.629,3.056,9.456,290.126,99420.528,290.314,100087.3,16.698,,,14.218
6/17/2004 5:15,291.329,296.143,294.24,290.112,1.615,70.5,-39.331,32.656,-4.44,3.126,14.467,290.274,99423.375,290.385,100087.224,16.962,,,14.223
6/17/2004 5:20,291.219,296.21,294.231,290.211,1.615,79,-39.452,36.87,-4.586,3.173,16.131,290.422,99426.222,290.434,100087.155,17.061,,,14.237
6/17/2004 5:25,291.271,296.297,294.232,290.387,2.583,87.5,-39.986,45.376,-2.502,3.152,17.301,290.57,99429.069,290.484,100087.088,17.237,,,14.397
6/17/2004 5:30,291.231,296.381,294.227,290.513,3.221,96,-40.257,50.241,-1.094,3.158,17.23,290.718,99431.917,290.533,100087.02,17.363,,,14.49
6/17/2004 5:35,291.349,296.481,294.231,290.674,5.656,104.5,-40.711,57.57,0.916,3.14,17.398,290.866,99434.764,290.6,100086.943,17.524,,,14.589
6/17/2004 5:40,291.364,296.582,294.233,290.81,6.697,113,-41.032,59.728,1.982,3.12,17.122,291.014,99437.611,290.667,100086.865,17.66,,,14.751
6/17/2004 5:45,291.564,296.692,294.246,291.035,9.747,121.5,-41.83,68.919,4.729,3.099,17.44,291.162,99440.458,290.761,100086.774,17.885,,,14.877
6/17/2004 5:50,291.641,296.797,294.26,291.179,11.374,130,-42.203,74.282,5.376,3.076,17.572,291.31,99443.306,290.847,100086.686,18.029,,,15.027
6/17/2004 5:55,291.818,296.913,294.287,291.361,23.714,138.5,-42.777,81.681,7.173,3.052,18.279,291.458,99446.153,290.941,100086.593,18.211,,,15.196
6/17/2004 6:00,291.784,297.026,294.318,291.518,24.018,147,-43.218,54.623,8.27,3.027,18.667,291.606,99449,291.02,100086.506,18.368,,,15.381
6/17/2004 6:05,291.823,297.145,294.356,292.299,25.682,160.75,-47.006,0,22.686,2.997,19.859,291.757,99450.708,291.079,100086.451,19.149,,,15.554
6/17/2004 6:10,292.009,297.271,294.393,293.993,28.992,174.5,-55.805,0,59.723,2.953,21.55,291.908,99452.417,291.232,100086.352,20.843,,,15.795
6/17/2004 6:15,292.382,297.407,294.433,295.077,34.414,188.25,-61.376,0,82.435,2.895,22.636,292.059,99454.125,291.439,100086.225,21.927,,,16.067
6/17/2004 6:20,292.608,297.558,294.483,295.881,38.14,202,-65.449,0,99.097,2.827,23.846,292.21,99455.833,291.625,100086.103,22.731,,,16.364
6/17/2004 6:25,292.873,297.73,294.552,296.548,42.271,215.75,-68.787,0,115.456,2.753,25.239,292.36,99457.542,291.794,100085.989,23.398,,,16.685
6/17/2004 6:30,293.042,297.91,294.631,297.098,45.054,229.5,-71.491,0,129.071,2.673,26.322,292.511,99459.25,291.944,100085.883,23.948,,,17.029
6/17/2004 6:35,293.281,298.09,294.716,297.595,48.329,243.25,-73.912,0,142.36,2.59,27.343,292.662,99460.958,292.093,100085.778,24.445,,,17.442
6/17/2004 6:40,293.423,298.256,294.805,298.051,50.442,257,-76.112,0,153.958,2.504,28.162,292.813,99462.667,292.226,100085.679,24.901,,,17.874
6/17/2004 6:45,293.624,298.412,294.896,298.502,53.152,270.75,-78.294,0,166.662,2.415,28.985,292.964,99464.375,292.355,100085.581,25.352,,,18.319
6/17/2004 6:50,293.742,298.555,294.988,298.927,54.861,284.5,-80.342,0,178.17,2.324,29.637,293.115,99466.083,292.471,100085.489,25.777,,,18.775
6/17/2004 6:55,293.919,298.688,295.08,299.353,57.96,298.25,-82.398,0,190.621,2.231,30.28,293.266,99467.792,292.584,100085.398,26.203,,,19.246
6/17/2004 7:00,294.02,298.81,295.172,299.76,59.376,312,-84.36,0,201.994,2.135,30.782,293.417,99469.5,292.685,100085.312,26.61,,,19.703
