Time,CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
10:25:00,1.024494E+03,2.926655E+03,5.318635E-02,2.585693E-01,2.613164E+03,2.307218E+03,1.356615E-01,2.038421E-01,1.584829E+03,2.190590E+03,8.227579E-02,1.935376E-01,2.557222E+03,2.213667E+03,1.327572E-01,1.955768E-01,1.584829E+03,1.395253E+03,8.227579E-02,1.232701E-01
10:26:00,1.024497E+03,2.928073E+03,5.318649E-02,2.586945E-01,2.613165E+03,2.311986E+03,1.356615E-01,2.042633E-01,1.584829E+03,2.186606E+03,8.227581E-02,1.931856E-01,2.557223E+03,2.216189E+03,1.327573E-01,1.957995E-01,1.584829E+03,1.396894E+03,8.227581E-02,1.234151E-01
10:27:00,1.024500E+03,2.929489E+03,5.318664E-02,2.588196E-01,2.613166E+03,2.316759E+03,1.356616E-01,2.046850E-01,1.584830E+03,2.182579E+03,8.227583E-02,1.928298E-01,2.557223E+03,2.218708E+03,1.327573E-01,1.960221E-01,1.584830E+03,1.398535E+03,8.227583E-02,1.235601E-01
10:28:00,1.024502E+03,2.930903E+03,5.318678E-02,2.589445E-01,2.613167E+03,2.321536E+03,1.356616E-01,2.051070E-01,1.584830E+03,2.178511E+03,8.227585E-02,1.924704E-01,2.557224E+03,2.221226E+03,1.327573E-01,1.962446E-01,1.584830E+03,1.400176E+03,8.227585E-02,1.237050E-01
10:29:00,1.024505E+03,2.932314E+03,5.318692E-02,2.590692E-01,2.613168E+03,2.326315E+03,1.356616E-01,2.055293E-01,1.584831E+03,2.174405E+03,8.227588E-02,1.921076E-01,2.557225E+03,2.223742E+03,1.327574E-01,1.964669E-01,1.584831E+03,1.401816E+03,8.227588E-02,1.238499E-01
10:30:00,1.024508E+03,2.933724E+03,5.318707E-02,2.591938E-01,2.613169E+03,2.331098E+03,1.356617E-01,2.059518E-01,1.584831E+03,2.170257E+03,8.227590E-02,1.917411E-01,2.557226E+03,2.226256E+03,1.327574E-01,1.966890E-01,1.584831E+03,1.403455E+03,8.227590E-02,1.239947E-01
10:31:00,1.024511E+03,2.935131E+03,5.318721E-02,2.593181E-01,2.613170E+03,2.335885E+03,1.356617E-01,2.063747E-01,1.584831E+03,2.166067E+03,8.227592E-02,1.913710E-01,2.557227E+03,2.228768E+03,1.327575E-01,1.969109E-01,1.584831E+03,1.405094E+03,8.227592E-02,1.241395E-01
10:32:00,1.024514E+03,2.936536E+03,5.318735E-02,2.594423E-01,2.613170E+03,2.340673E+03,1.356618E-01,2.067978E-01,1.584832E+03,2.161839E+03,8.227595E-02,1.909974E-01,2.557228E+03,2.231278E+03,1.327575E-01,1.971326E-01,1.584832E+03,1.406731E+03,8.227595E-02,1.242842E-01
10:33:00,1.024516E+03,2.937939E+03,5.318750E-02,2.595662E-01,2.613171E+03,2.345463E+03,1.356618E-01,2.072210E-01,1.584832E+03,2.157575E+03,8.227597E-02,1.906206E-01,2.557228E+03,2.233785E+03,1.327576E-01,1.973542E-01,1.584832E+03,1.408368E+03,8.227597E-02,1.244288E-01
10:34:00,1.024519E+03,2.939340E+03,5.318764E-02,2.596899E-01,2.613172E+03,2.350254E+03,1.356619E-01,2.076443E-01,1.584833E+03,2.153271E+03,8.227599E-02,1.902405E-01,2.557229E+03,2.236291E+03,1.327576E-01,1.975756E-01,1.584833E+03,1.410004E+03,8.227599E-02,1.245734E-01
10:35:00,1.024522E+03,2.940738E+03,5.318778E-02,2.598135E-01,2.613173E+03,2.355047E+03,1.356619E-01,2.080677E-01,1.584833E+03,2.148929E+03,8.227601E-02,1.898568E-01,2.557230E+03,2.238795E+03,1.327577E-01,1.977968E-01,1.584833E+03,1.411639E+03,8.227601E-02,1.247178E-01
10:36:00,1.024525E+03,2.942134E+03,5.318792E-02,2.599368E-01,2.613174E+03,2.359840E+03,1.356620E-01,2.084912E-01,1.584834E+03,2.144551E+03,8.227604E-02,1.894700E-01,2.557231E+03,2.241296E+03,1.327577E-01,1.980178E-01,1.584834E+03,1.413273E+03,8.227604E-02,1.248622E-01
10:37:00,1.024527E+03,2.943527E+03,5.318807E-02,2.600599E-01,2.613175E+03,2.364632E+03,1.356620E-01,2.089146E-01,1.584834E+03,2.140139E+03,8.227606E-02,1.890803E-01,2.557232E+03,2.243795E+03,1.327577E-01,1.982385E-01,1.584834E+03,1.414906E+03,8.227606E-02,1.250064E-01
10:38:00,1.024530E+03,2.944918E+03,5.318821E-02,2.601828E-01,2.613176E+03,2.369425E+03,1.356621E-01,2.093380E-01,1.584835E+03,2.135692E+03,8.227608E-02,1.886873E-01,2.557233E+03,2.246292E+03,1.327578E-01,1.984591E-01,1.584835E+03,1.416538E+03,8.227608E-02,1.251506E-01
10:39:00,1.024533E+03,2.946306E+03,5.318835E-02,2.603055E-01,2.613177E+03,2.374217E+03,1.356621E-01,2.097614E-01,1.584835E+03,2.131209E+03,8.227611E-02,1.882913E-01,2.557234E+03,2.248786E+03,1.327578E-01,1.986795E-01,1.584835E+03,1.418169E+03,8.227611E-02,1.252947E-01
10:40:00,1.024535E+03,2.947692E+03,5.318849E-02,2.604279E-01,2.613177E+03,2.379007E+03,1.356621E-01,2.101846E-01,1.584836E+03,2.126694E+03,8.227613E-02,1.878923E-01,2.557234E+03,2.251278E+03,1.327579E-01,1.988996E-01,1.584836E+03,1.419798E+03,8.227613E-02,1.254386E-01
10:41:00,1.024538E+03,2.949076E+03,5.318863E-02,2.605501E-01,2.613178E+03,2.383796E+03,1.356622E-01,2.106076E-01,1.584836E+03,2.122147E+03,8.227616E-02,1.874906E-01,2.557235E+03,2.253767E+03,1.327579E-01,1.991195E-01,1.584836E+03,1.421426E+03,8.227616E-02,1.255825E-01
10:42:00,1.024541E+03,2.950457E+03,5.318878E-02,2.606721E-01,2.613179E+03,2.388582E+03,1.356622E-01,2.110305E-01,1.584836E+03,2.117568E+03,8.227618E-02,1.870861E-01,2.557236E+03,2.256253E+03,1.327580E-01,1.993392E-01,1.584836E+03,1.423053E+03,8.227618E-02,1.257262E-01
10:43:00,1.024544E+03,2.951835E+03,5.318892E-02,2.607939E-01,2.613180E+03,2.393367E+03,1.356623E-01,2.114533E-01,1.584837E+03,2.112957E+03,8.227620E-02,1.866787E-01,2.557237E+03,2.258737E+03,1.327580E-01,1.995587E-01,1.584837E+03,1.424678E+03,8.227620E-02,1.258698E-01
10:44:00,1.024546E+03,2.953210E+03,5.318906E-02,2.609154E-01,2.613181E+03,2.398149E+03,1.356623E-01,2.118758E-01,1.584837E+03,2.108316E+03,8.227623E-02,1.862687E-01,2.557238E+03,2.261219E+03,1.327581E-01,1.997779E-01,1.584837E+03,1.426302E+03,8.227623E-02,1.260133E-01
10:45:00,1.024549E+03,2.954583E+03,5.318920E-02,2.610367E-01,2.613182E+03,2.402927E+03,1.356624E-01,2.122979E-01,1.584838E+03,2.103646E+03,8.227625E-02,1.858561E-01,2.557239E+03,2.263697E+03,1.327581E-01,1.999969E-01,1.584838E+03,1.427925E+03,8.227625E-02,1.261566E-01
10:46:00,1.024552E+03,2.955953E+03,5.318934E-02,2.611577E-01,2.613183E+03,2.407702E+03,1.356624E-01,2.127198E-01,1.584838E+03,2.098947E+03,8.227628E-02,1.854409E-01,2.557240E+03,2.266172E+03,1.327582E-01,2.002156E-01,1.584838E+03,1.429546E+03,8.227628E-02,1.262998E-01
10:47:00,1.024555E+03,2.957320E+03,5.318949E-02,2.612785E-01,2.613184E+03,2.412473E+03,1.356625E-01,2.131413E-01,1.584839E+03,2.094216E+03,8.227630E-02,1.850230E-01,2.557241E+03,2.268645E+03,1.327582E-01,2.004340E-01,1.584839E+03,1.431165E+03,8.227630E-02,1.264429E-01
10:48:00,1.024557E+03,2.958685E+03,5.318963E-02,2.613991E-01,2.613185E+03,2.417240E+03,1.356625E-01,2.135625E-01,1.584839E+03,2.089452E+03,8.227633E-02,1.846021E-01,2.557242E+03,2.271115E+03,1.327583E-01,2.006522E-01,1.584839E+03,1.432783E+03,8.227633E-02,1.265859E-01
10:49:00,1.024560E+03,2.960047E+03,5.318977E-02,2.615194E-01,2.613186E+03,2.422002E+03,1.356626E-01,2.139832E-01,1.584840E+03,2.084664E+03,8.227635E-02,1.841790E-01,2.557243E+03,2.273581E+03,1.327583E-01,2.008702E-01,1.584840E+03,1.434400E+03,8.227635E-02,1.267287E-01
10:50:00,1.024563E+03,2.961405E+03,5.318991E-02,2.616394E-01,2.613186E+03,2.426759E+03,1.356626E-01,2.144035E-01,1.584840E+03,2.079856E+03,8.227637E-02,1.837542E-01,2.557243E+03,2.276045E+03,1.327584E-01,2.010878E-01,1.584840E+03,1.436015E+03,8.227637E-02,1.268714E-01
10:51:00,1.024565E+03,2.962761E+03,5.319005E-02,2.617592E-01,2.613187E+03,2.431511E+03,1.356627E-01,2.148233E-01,1.584841E+03,2.075032E+03,8.227640E-02,1.833281E-01,2.557244E+03,2.278506E+03,1.327584E-01,2.013052E-01,1.584841E+03,1.437628E+03,8.227640E-02,1.270139E-01
10:52:00,1.024568E+03,2.964114E+03,5.319019E-02,2.618788E-01,2.613188E+03,2.436257E+03,1.356627E-01,2.152426E-01,1.584841E+03,2.070199E+03,8.227642E-02,1.829010E-01,2.557245E+03,2.280963E+03,1.327584E-01,2.015223E-01,1.584841E+03,1.439239E+03,8.227642E-02,1.271563E-01
10:53:00,1.024571E+03,2.965464E+03,5.319033E-02,2.619980E-01,2.613189E+03,2.440997E+03,1.356628E-01,2.156613E-01,1.584842E+03,2.065362E+03,8.227645E-02,1.824737E-01,2.557246E+03,2.283417E+03,1.327585E-01,2.017391E-01,1.584842E+03,1.440849E+03,8.227645E-02,1.272985E-01
10:54:00,1.024574E+03,2.966811E+03,5.319047E-02,2.621171E-01,2.613190E+03,2.445730E+03,1.356628E-01,2.160795E-01,1.584842E+03,2.060529E+03,8.227647E-02,1.820467E-01,2.557247E+03,2.285868E+03,1.327585E-01,2.019557E-01,1.584842E+03,1.442457E+03,8.227647E-02,1.274405E-01
10:55:00,1.024576E+03,2.968155E+03,5.319061E-02,2.622358E-01,2.613191E+03,2.450457E+03,1.356628E-01,2.164972E-01,1.584843E+03,2.055696E+03,8.227650E-02,1.816197E-01,2.557248E+03,2.288316E+03,1.327586E-01,2.021719E-01,1.584843E+03,1.444063E+03,8.227650E-02,1.275824E-01
10:56:00,1.024579E+03,2.969497E+03,5.319076E-02,2.623543E-01,2.613192E+03,2.455177E+03,1.356629E-01,2.169141E-01,1.584843E+03,2.050864E+03,8.227652E-02,1.811928E-01,2.557249E+03,2.290760E+03,1.327586E-01,2.023879E-01,1.584843E+03,1.445667E+03,8.227652E-02,1.277242E-01
10:57:00,1.024582E+03,2.970835E+03,5.319090E-02,2.624725E-01,2.613193E+03,2.459888E+03,1.356629E-01,2.173304E-01,1.584844E+03,2.046036E+03,8.227655E-02,1.807662E-01,2.557250E+03,2.293201E+03,1.327587E-01,2.026036E-01,1.584844E+03,1.447270E+03,8.227655E-02,1.278658E-01
10:58:00,1.024584E+03,2.972169E+03,5.319104E-02,2.625904E-01,2.613194E+03,2.464592E+03,1.356630E-01,2.177460E-01,1.584844E+03,2.041211E+03,8.227657E-02,1.803399E-01,2.557251E+03,2.295639E+03,1.327587E-01,2.028189E-01,1.584844E+03,1.448870E+03,8.227657E-02,1.280072E-01
10:59:00,1.024587E+03,2.973501E+03,5.319118E-02,2.627081E-01,2.613195E+03,2.469288E+03,1.356630E-01,2.181609E-01,1.584844E+03,2.036390E+03,8.227660E-02,1.799140E-01,2.557252E+03,2.298073E+03,1.327588E-01,2.030340E-01,1.584844E+03,1.450469E+03,8.227660E-02,1.281484E-01
11:00:00,1.024590E+03,2.974830E+03,5.319132E-02,2.628255E-01,2.613196E+03,2.473976E+03,1.356631E-01,2.185750E-01,1.584845E+03,2.031576E+03,8.227662E-02,1.794887E-01,2.557253E+03,2.300504E+03,1.327588E-01,2.032488E-01,1.584845E+03,1.452066E+03,8.227662E-02,1.282895E-01
11:01:00,1.024593E+03,2.976156E+03,5.319146E-02,2.629426E-01,2.613197E+03,2.478622E+03,1.356631E-01,2.189855E-01,1.584845E+03,2.026751E+03,8.227665E-02,1.790624E-01,2.557254E+03,2.302902E+03,1.327589E-01,2.034606E-01,1.584845E+03,1.453646E+03,8.227665E-02,1.284291E-01
11:02:00,1.024595E+03,2.977478E+03,5.319160E-02,2.630595E-01,2.613198E+03,2.483229E+03,1.356632E-01,2.193926E-01,1.584846E+03,2.021920E+03,8.227667E-02,1.786356E-01,2.557254E+03,2.305272E+03,1.327589E-01,2.036700E-01,1.584846E+03,1.455211E+03,8.227667E-02,1.285674E-01
11:03:00,1.024598E+03,2.978797E+03,5.319174E-02,2.631760E-01,2.613198E+03,2.487798E+03,1.356632E-01,2.197962E-01,1.584846E+03,2.017083E+03,8.227670E-02,1.782083E-01,2.557255E+03,2.307611E+03,1.327590E-01,2.038767E-01,1.584846E+03,1.456758E+03,8.227670E-02,1.287041E-01
11:04:00,1.024601E+03,2.980114E+03,5.319188E-02,2.632923E-01,2.613199E+03,2.492327E+03,1.356633E-01,2.201963E-01,1.584847E+03,2.012499E+03,8.227673E-02,1.778032E-01,2.557256E+03,2.309917E+03,1.327590E-01,2.040804E-01,1.584847E+03,1.458287E+03,8.227673E-02,1.288392E-01
11:05:00,1.024603E+03,2.981426E+03,5.319202E-02,2.634083E-01,2.613200E+03,2.496815E+03,1.356633E-01,2.205929E-01,1.584847E+03,2.008396E+03,8.227675E-02,1.774407E-01,2.557257E+03,2.312190E+03,1.327591E-01,2.042812E-01,1.584847E+03,1.459798E+03,8.227675E-02,1.289726E-01
11:06:00,1.024606E+03,2.982736E+03,5.319216E-02,2.635240E-01,2.613201E+03,2.501263E+03,1.356634E-01,2.209858E-01,1.584848E+03,2.004795E+03,8.227678E-02,1.771226E-01,2.557258E+03,2.314429E+03,1.327591E-01,2.044790E-01,1.584848E+03,1.461289E+03,8.227678E-02,1.291043E-01
11:07:00,1.024609E+03,2.984043E+03,5.319230E-02,2.636394E-01,2.613202E+03,2.505703E+03,1.356634E-01,2.213781E-01,1.584848E+03,2.001719E+03,8.227680E-02,1.768508E-01,2.557259E+03,2.316664E+03,1.327592E-01,2.046765E-01,1.584848E+03,1.462776E+03,8.227680E-02,1.292357E-01
11:08:00,1.024611E+03,2.985346E+03,5.319244E-02,2.637546E-01,2.613203E+03,2.510130E+03,1.356635E-01,2.217693E-01,1.584849E+03,1.999176E+03,8.227683E-02,1.766262E-01,2.557260E+03,2.318889E+03,1.327592E-01,2.048730E-01,1.584849E+03,1.464256E+03,8.227683E-02,1.293664E-01
11:09:00,1.024614E+03,2.986646E+03,5.319258E-02,2.638695E-01,2.613204E+03,2.514545E+03,1.356635E-01,2.221592E-01,1.584849E+03,1.997171E+03,8.227685E-02,1.764491E-01,2.557261E+03,2.321107E+03,1.327593E-01,2.050690E-01,1.584849E+03,1.465732E+03,8.227685E-02,1.294968E-01
11:10:00,1.024617E+03,2.987943E+03,5.319272E-02,2.639841E-01,2.613205E+03,2.518946E+03,1.356636E-01,2.225481E-01,1.584850E+03,1.995457E+03,8.227688E-02,1.762976E-01,2.557262E+03,2.323319E+03,1.327593E-01,2.052645E-01,1.584850E+03,1.467204E+03,8.227688E-02,1.296269E-01
11:11:00,1.024620E+03,2.989238E+03,5.319286E-02,2.640984E-01,2.613206E+03,2.523334E+03,1.356636E-01,2.229358E-01,1.584850E+03,1.993806E+03,8.227690E-02,1.761518E-01,2.557263E+03,2.325527E+03,1.327594E-01,2.054595E-01,1.584850E+03,1.468673E+03,8.227690E-02,1.297567E-01
11:12:00,1.024622E+03,2.990529E+03,5.319300E-02,2.642125E-01,2.613207E+03,2.527710E+03,1.356637E-01,2.233224E-01,1.584851E+03,1.992200E+03,8.227693E-02,1.760098E-01,2.557264E+03,2.327730E+03,1.327594E-01,2.056541E-01,1.584851E+03,1.470139E+03,8.227693E-02,1.298863E-01
11:13:00,1.024625E+03,2.991818E+03,5.319313E-02,2.643264E-01,2.613208E+03,2.532072E+03,1.356637E-01,2.237078E-01,1.584851E+03,1.990634E+03,8.227696E-02,1.758715E-01,2.557265E+03,2.329928E+03,1.327595E-01,2.058484E-01,1.584851E+03,1.471602E+03,8.227696E-02,1.300155E-01
11:14:00,1.024628E+03,2.993105E+03,5.319327E-02,2.644401E-01,2.613209E+03,2.536421E+03,1.356638E-01,2.240920E-01,1.584852E+03,1.989117E+03,8.227698E-02,1.757375E-01,2.557266E+03,2.332122E+03,1.327595E-01,2.060422E-01,1.584852E+03,1.473061E+03,8.227698E-02,1.301444E-01
11:15:00,1.024630E+03,2.994389E+03,5.319341E-02,2.645535E-01,2.613210E+03,2.540757E+03,1.356638E-01,2.244751E-01,1.584852E+03,1.987649E+03,8.227701E-02,1.756078E-01,2.557267E+03,2.334313E+03,1.327596E-01,2.062357E-01,1.584852E+03,1.474518E+03,8.227701E-02,1.302731E-01
11:16:00,1.024633E+03,2.995672E+03,5.319355E-02,2.646668E-01,2.613211E+03,2.545080E+03,1.356639E-01,2.248570E-01,1.584853E+03,1.986222E+03,8.227703E-02,1.754817E-01,2.557268E+03,2.336499E+03,1.327596E-01,2.064289E-01,1.584853E+03,1.475971E+03,8.227703E-02,1.304015E-01
11:17:00,1.024636E+03,2.996952E+03,5.319369E-02,2.647800E-01,2.613212E+03,2.549389E+03,1.356639E-01,2.252377E-01,1.584853E+03,1.984833E+03,8.227706E-02,1.753590E-01,2.557269E+03,2.338682E+03,1.327597E-01,2.066218E-01,1.584853E+03,1.477421E+03,8.227706E-02,1.305296E-01
11:18:00,1.024638E+03,2.998230E+03,5.319383E-02,2.648929E-01,2.613213E+03,2.553684E+03,1.356640E-01,2.256172E-01,1.584854E+03,1.983485E+03,8.227709E-02,1.752399E-01,2.557270E+03,2.340862E+03,1.327597E-01,2.068143E-01,1.584854E+03,1.478868E+03,8.227709E-02,1.306574E-01
11:19:00,1.024641E+03,2.999507E+03,5.319397E-02,2.650057E-01,2.613214E+03,2.557966E+03,1.356640E-01,2.259955E-01,1.584854E+03,1.982179E+03,8.227711E-02,1.751245E-01,2.557271E+03,2.343038E+03,1.327598E-01,2.070066E-01,1.584854E+03,1.480311E+03,8.227711E-02,1.307849E-01
11:20:00,1.024644E+03,3.000782E+03,5.319411E-02,2.651184E-01,2.613215E+03,2.562234E+03,1.356641E-01,2.263726E-01,1.584855E+03,1.980905E+03,8.227714E-02,1.750120E-01,2.557271E+03,2.345210E+03,1.327598E-01,2.071985E-01,1.584855E+03,1.481752E+03,8.227714E-02,1.309122E-01
11:21:00,1.024646E+03,3.002055E+03,5.319424E-02,2.652308E-01,2.613215E+03,2.566488E+03,1.356641E-01,2.267484E-01,1.584855E+03,1.979660E+03,8.227716E-02,1.749020E-01,2.557272E+03,2.347379E+03,1.327599E-01,2.073901E-01,1.584855E+03,1.483189E+03,8.227716E-02,1.310392E-01
11:22:00,1.024649E+03,3.003326E+03,5.319438E-02,2.653431E-01,2.613216E+03,2.570728E+03,1.356642E-01,2.271230E-01,1.584856E+03,1.978447E+03,8.227719E-02,1.747949E-01,2.557273E+03,2.349545E+03,1.327599E-01,2.075815E-01,1.584856E+03,1.484623E+03,8.227719E-02,1.311659E-01
11:23:00,1.024652E+03,3.004596E+03,5.319452E-02,2.654553E-01,2.613217E+03,2.574953E+03,1.356642E-01,2.274963E-01,1.584856E+03,1.977267E+03,8.227722E-02,1.746906E-01,2.557274E+03,2.351708E+03,1.327600E-01,2.077726E-01,1.584856E+03,1.486054E+03,8.227722E-02,1.312923E-01
11:24:00,1.024654E+03,3.005863E+03,5.319466E-02,2.655672E-01,2.613218E+03,2.579163E+03,1.356643E-01,2.278682E-01,1.584857E+03,1.976114E+03,8.227724E-02,1.745888E-01,2.557275E+03,2.353867E+03,1.327600E-01,2.079633E-01,1.584857E+03,1.487481E+03,8.227724E-02,1.314184E-01
11:25:00,1.024657E+03,3.007128E+03,5.319480E-02,2.656791E-01,2.613219E+03,2.583358E+03,1.356643E-01,2.282388E-01,1.584857E+03,1.974988E+03,8.227727E-02,1.744893E-01,2.557276E+03,2.356023E+03,1.327601E-01,2.081538E-01,1.584857E+03,1.488906E+03,8.227727E-02,1.315443E-01
11:26:00,1.024660E+03,3.008392E+03,5.319494E-02,2.657907E-01,2.613220E+03,2.587537E+03,1.356644E-01,2.286081E-01,1.584858E+03,1.973889E+03,8.227729E-02,1.743921E-01,2.557277E+03,2.358175E+03,1.327601E-01,2.083440E-01,1.584858E+03,1.490327E+03,8.227729E-02,1.316698E-01
11:27:00,1.024662E+03,3.009654E+03,5.319507E-02,2.659021E-01,2.613221E+03,2.591701E+03,1.356644E-01,2.289759E-01,1.584858E+03,1.972815E+03,8.227732E-02,1.742973E-01,2.557278E+03,2.360325E+03,1.327602E-01,2.085339E-01,1.584858E+03,1.491745E+03,8.227732E-02,1.317951E-01
11:28:00,1.024665E+03,3.010913E+03,5.319521E-02,2.660134E-01,2.613222E+03,2.595848E+03,1.356645E-01,2.293424E-01,1.584859E+03,1.971765E+03,8.227735E-02,1.742045E-01,2.557279E+03,2.362471E+03,1.327602E-01,2.087235E-01,1.584859E+03,1.493159E+03,8.227735E-02,1.319201E-01
11:29:00,1.024668E+03,3.012170E+03,5.319535E-02,2.661245E-01,2.613223E+03,2.599980E+03,1.356645E-01,2.297074E-01,1.584859E+03,1.970736E+03,8.227737E-02,1.741135E-01,2.557280E+03,2.364613E+03,1.327603E-01,2.089128E-01,1.584859E+03,1.494571E+03,8.227737E-02,1.320448E-01
11:30:00,1.024670E+03,3.013426E+03,5.319549E-02,2.662354E-01,2.613224E+03,2.604096E+03,1.356646E-01,2.300710E-01,1.584860E+03,1.969730E+03,8.227740E-02,1.740247E-01,2.557281E+03,2.366753E+03,1.327603E-01,2.091018E-01,1.584860E+03,1.495979E+03,8.227740E-02,1.321692E-01
11:31:00,1.024673E+03,3.014679E+03,5.319562E-02,2.663461E-01,2.613225E+03,2.608194E+03,1.356646E-01,2.304332E-01,1.584860E+03,1.968747E+03,8.227742E-02,1.739379E-01,2.557282E+03,2.368889E+03,1.327604E-01,2.092905E-01,1.584860E+03,1.497384E+03,8.227742E-02,1.322933E-01
11:32:00,1.024675E+03,3.015929E+03,5.319576E-02,2.664566E-01,2.613226E+03,2.612276E+03,1.356647E-01,2.307938E-01,1.584861E+03,1.967784E+03,8.227745E-02,1.738528E-01,2.557283E+03,2.371021E+03,1.327604E-01,2.094789E-01,1.584861E+03,1.498785E+03,8.227745E-02,1.324171E-01
11:33:00,1.024678E+03,3.017178E+03,5.319590E-02,2.665669E-01,2.613227E+03,2.616341E+03,1.356647E-01,2.311529E-01,1.584861E+03,1.966839E+03,8.227748E-02,1.737693E-01,2.557284E+03,2.373150E+03,1.327605E-01,2.096670E-01,1.584861E+03,1.500183E+03,8.227748E-02,1.325406E-01
11:34:00,1.024681E+03,3.018424E+03,5.319604E-02,2.666770E-01,2.613228E+03,2.620388E+03,1.356648E-01,2.315105E-01,1.584862E+03,1.965913E+03,8.227750E-02,1.736875E-01,2.557285E+03,2.375276E+03,1.327605E-01,2.098548E-01,1.584862E+03,1.501578E+03,8.227750E-02,1.326639E-01
11:35:00,1.024683E+03,3.019667E+03,5.319617E-02,2.667869E-01,2.613229E+03,2.624418E+03,1.356648E-01,2.318665E-01,1.584862E+03,1.965007E+03,8.227753E-02,1.736074E-01,2.557286E+03,2.377398E+03,1.327606E-01,2.100423E-01,1.584862E+03,1.502970E+03,8.227753E-02,1.327868E-01
11:36:00,1.024686E+03,3.020909E+03,5.319631E-02,2.668965E-01,2.613230E+03,2.628430E+03,1.356649E-01,2.322209E-01,1.584863E+03,1.964118E+03,8.227756E-02,1.735289E-01,2.557287E+03,2.379517E+03,1.327606E-01,2.102295E-01,1.584863E+03,1.504358E+03,8.227756E-02,1.329095E-01
11:37:00,1.024689E+03,3.022147E+03,5.319645E-02,2.670060E-01,2.613231E+03,2.632423E+03,1.356649E-01,2.325737E-01,1.584863E+03,1.963245E+03,8.227758E-02,1.734518E-01,2.557288E+03,2.381633E+03,1.327607E-01,2.104164E-01,1.584863E+03,1.505743E+03,8.227758E-02,1.330319E-01
11:38:00,1.024691E+03,3.023383E+03,5.319658E-02,2.671152E-01,2.613232E+03,2.636398E+03,1.356650E-01,2.329249E-01,1.584864E+03,1.962389E+03,8.227761E-02,1.733761E-01,2.557289E+03,2.383745E+03,1.327607E-01,2.106030E-01,1.584864E+03,1.507125E+03,8.227761E-02,1.331539E-01
11:39:00,1.024694E+03,3.024617E+03,5.319672E-02,2.672241E-01,2.613233E+03,2.640354E+03,1.356650E-01,2.332744E-01,1.584864E+03,1.961550E+03,8.227763E-02,1.733020E-01,2.557290E+03,2.385853E+03,1.327608E-01,2.107893E-01,1.584864E+03,1.508504E+03,8.227763E-02,1.332757E-01
