cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-18 22:15:00,298.332,0.000,297.250,98247.500,298.558,298.025,297.816,297.730,297.670,297.596,98037.935,97914.402,97869.451,97824.495,97779.543,97712.129,
2002-06-18 22:20:00,298.205,0.000,297.117,98246.667,298.430,297.899,297.691,297.606,297.548,297.475,98038.154,97914.569,97869.598,97824.623,97779.653,97712.210,
2002-06-18 22:25:00,298.089,0.000,296.983,98245.833,298.317,297.780,297.571,297.487,297.429,297.356,98038.364,97914.730,97869.741,97824.748,97779.760,97712.291,
2002-06-18 22:30:00,297.978,0.000,296.850,98245.000,298.209,297.665,297.455,297.371,297.313,297.241,98038.568,97914.888,97869.881,97824.871,97779.865,97712.369,
2002-06-18 22:35:00,297.873,0.000,296.717,98244.167,298.107,297.554,297.343,297.258,297.201,297.129,98038.766,97915.041,97870.017,97824.990,97779.967,97712.445,
2002-06-18 22:40:00,297.769,0.000,296.583,98243.333,298.007,297.446,297.234,297.150,297.092,297.021,98038.957,97915.189,97870.149,97825.105,97780.065,97712.519,
2002-06-18 22:45:00,297.671,0.000,296.450,98242.500,297.912,297.344,297.129,297.046,296.988,296.918,98039.140,97915.330,97870.274,97825.214,97780.159,97712.589,
2002-06-18 22:50:00,297.578,0.000,296.317,98241.667,297.821,297.247,297.032,296.948,296.892,296.822,98039.310,97915.461,97870.391,97825.316,97780.246,97712.654,
2002-06-18 22:55:00,297.494,0.000,296.183,98240.833,297.739,297.159,296.943,296.860,296.804,296.735,98039.465,97915.580,97870.496,97825.407,97780.324,97712.712,
2002-06-18 23:00:00,297.420,0.000,296.050,98240.000,297.667,297.083,296.867,296.785,296.730,296.662,98039.596,97915.680,97870.584,97825.485,97780.390,97712.761,
2002-06-18 23:05:00,297.294,0.000,295.858,98240.000,297.549,296.944,296.719,296.633,296.573,296.498,98039.876,97915.907,97870.789,97825.666,97780.548,97712.882,
2002-06-18 23:10:00,297.119,0.000,295.667,98240.000,297.379,296.761,296.532,296.445,296.384,296.307,98040.210,97916.167,97871.021,97825.869,97780.722,97713.013,
2002-06-18 23:15:00,296.920,0.000,295.475,98240.000,297.181,296.561,296.335,296.249,296.189,296.113,98040.561,97916.434,97871.257,97826.076,97780.899,97713.146,
2002-06-18 23:20:00,296.729,0.000,295.283,98240.000,296.991,296.369,296.143,296.056,295.997,295.922,98040.905,97916.698,97871.492,97826.281,97781.075,97713.277,
2002-06-18 23:25:00,296.549,0.000,295.092,98240.000,296.815,296.185,295.955,295.868,295.808,295.732,98041.242,97916.959,97871.724,97826.484,97781.249,97713.408,
2002-06-18 23:30:00,296.373,0.000,294.900,98240.000,296.643,296.003,295.770,295.681,295.620,295.544,98041.576,97917.218,97871.955,97826.687,97781.423,97713.539,
2002-06-18 23:35:00,296.197,0.000,294.708,98240.000,296.471,295.821,295.585,295.495,295.433,295.356,98041.910,97917.478,97872.187,97826.890,97781.597,97713.669,
2002-06-18 23:40:00,296.019,0.000,294.517,98240.000,296.296,295.639,295.400,295.309,295.246,295.167,98042.246,97917.738,97872.418,97827.093,97781.771,97713.800,
2002-06-18 23:45:00,295.841,0.000,294.325,98240.000,296.121,295.456,295.214,295.122,295.058,294.979,98042.582,97917.999,97872.651,97827.296,97781.946,97713.932,
2002-06-18 23:50:00,295.662,0.000,294.133,98240.000,295.945,295.273,295.028,294.935,294.871,294.791,98042.919,97918.260,97872.883,97827.500,97782.121,97714.063,
2002-06-18 23:55:00,295.483,0.000,293.942,98240.000,295.770,295.090,294.842,294.748,294.683,294.602,98043.257,97918.521,97873.116,97827.704,97782.296,97714.194,
2002-06-19 00:00:00,295.304,0.000,293.750,98240.000,295.593,294.907,294.657,294.561,294.496,294.414,98043.595,97918.783,97873.349,97827.908,97782.471,97714.326,
2002-06-19 00:05:00,295.210,0.000,293.733,98239.167,295.495,294.822,294.579,294.489,294.428,294.355,98043.714,97918.863,97873.416,97827.964,97782.516,97714.356,
2002-06-19 00:10:00,295.184,0.000,293.717,98238.333,295.469,294.795,294.551,294.461,294.401,294.329,98043.763,97918.900,97873.450,97827.993,97782.541,97714.375,
2002-06-19 00:15:00,295.179,0.000,293.700,98237.500,295.467,294.784,294.534,294.442,294.381,294.307,98043.795,97918.930,97873.477,97828.018,97782.562,97714.391,
2002-06-19 00:20:00,295.161,0.000,293.683,98236.667,295.450,294.764,294.513,294.420,294.358,294.283,98043.836,97918.963,97873.506,97828.044,97782.585,97714.408,
2002-06-19 00:25:00,295.128,0.000,293.667,98235.833,295.415,294.734,294.485,294.393,294.332,294.258,98043.886,97918.999,97873.538,97828.071,97782.608,97714.426,
2002-06-19 00:30:00,295.089,0.000,293.650,98235.000,295.373,294.700,294.454,294.364,294.304,294.231,98043.940,97919.037,97873.571,97828.100,97782.632,97714.444,
2002-06-19 00:35:00,295.051,0.000,293.633,98234.167,295.332,294.666,294.424,294.336,294.276,294.205,98043.993,97919.075,97873.604,97828.128,97782.656,97714.461,
2002-06-19 00:40:00,295.015,0.000,293.617,98233.333,295.293,294.634,294.395,294.308,294.250,294.179,98044.045,97919.111,97873.636,97828.156,97782.679,97714.478,
2002-06-19 00:45:00,294.981,0.000,293.600,98232.500,295.256,294.603,294.367,294.281,294.223,294.154,98044.095,97919.147,97873.667,97828.182,97782.702,97714.495,
2002-06-19 00:50:00,294.948,0.000,293.583,98231.667,295.220,294.573,294.340,294.255,294.198,294.129,98044.144,97919.182,97873.698,97828.209,97782.725,97714.512,
2002-06-19 00:55:00,294.915,0.000,293.567,98230.833,295.185,294.544,294.313,294.229,294.173,294.105,98044.192,97919.216,97873.728,97828.235,97782.747,97714.528,
2002-06-19 01:00:00,294.882,0.000,293.550,98230.000,295.150,294.515,294.286,294.203,294.148,294.081,98044.240,97919.250,97873.758,97828.260,97782.768,97714.544,
2002-06-19 01:05:00,294.857,0.000,293.550,98232.500,295.121,294.494,294.269,294.188,294.134,294.068,98044.268,97919.268,97873.772,97828.272,97782.778,97714.551,
2002-06-19 01:10:00,294.839,0.000,293.550,98235.000,295.100,294.480,294.258,294.178,294.125,294.060,98044.287,97919.280,97873.782,97828.281,97782.785,97714.556,
2002-06-19 01:15:00,294.824,0.000,293.550,98237.500,295.083,294.468,294.248,294.169,294.117,294.053,98044.304,97919.291,97873.791,97828.289,97782.792,97714.560,
2002-06-19 01:20:00,294.808,0.000,293.550,98240.000,295.065,294.456,294.238,294.161,294.109,294.046,98044.321,97919.301,97873.800,97828.296,97782.798,97714.565,
2002-06-19 01:25:00,294.792,0.000,293.550,98242.500,295.046,294.444,294.229,294.152,294.101,294.038,98044.338,97919.312,97873.809,97828.304,97782.804,97714.569,
2002-06-19 01:30:00,294.775,0.000,293.550,98245.000,295.026,294.431,294.219,294.143,294.093,294.031,98044.356,97919.322,97873.818,97828.311,97782.810,97714.574,
2002-06-19 01:35:00,294.760,0.000,293.550,98247.500,295.008,294.419,294.210,294.135,294.085,294.025,98044.372,97919.332,97873.826,97828.318,97782.816,97714.578,
2002-06-19 01:40:00,294.744,0.000,293.550,98250.000,294.989,294.408,294.201,294.127,294.078,294.018,98044.388,97919.342,97873.834,97828.325,97782.821,97714.582,
2002-06-19 01:45:00,294.729,0.000,293.550,98252.500,294.971,294.397,294.192,294.120,294.071,294.012,98044.403,97919.351,97873.842,97828.331,97782.827,97714.585,
2002-06-19 01:50:00,294.714,0.000,293.550,98255.000,294.954,294.386,294.184,294.112,294.064,294.006,98044.418,97919.360,97873.849,97828.337,97782.832,97714.589,
2002-06-19 01:55:00,294.700,0.000,293.550,98257.500,294.937,294.376,294.176,294.105,294.058,294.000,98044.432,97919.368,97873.856,97828.343,97782.837,97714.593,
2002-06-19 02:00:00,294.686,0.000,293.550,98260.000,294.920,294.365,294.168,294.099,294.052,293.995,98044.446,97919.377,97873.863,97828.349,97782.841,97714.596,
2002-06-19 02:05:00,294.620,0.000,293.408,98265.833,294.856,294.295,294.093,294.019,293.968,293.904,98044.603,97919.505,97873.980,97828.454,97782.934,97714.668,
2002-06-19 02:10:00,294.507,0.000,293.267,98271.667,294.744,294.182,293.980,293.906,293.855,293.790,98044.810,97919.664,97874.122,97828.578,97783.040,97714.748,
2002-06-19 02:15:00,294.384,0.000,293.125,98277.500,294.621,294.059,293.860,293.788,293.738,293.675,98045.023,97919.824,97874.263,97828.701,97783.145,97714.826,
2002-06-19 02:20:00,294.275,0.000,292.983,98283.333,294.513,293.950,293.752,293.681,293.631,293.570,98045.217,97919.972,97874.394,97828.815,97783.242,97714.898,
2002-06-19 02:25:00,294.188,0.000,292.842,98289.167,294.429,293.858,293.657,293.586,293.537,293.476,98045.386,97920.103,97874.511,97828.917,97783.329,97714.963,
2002-06-19 02:30:00,294.116,0.000,292.700,98295.000,294.360,293.780,293.577,293.505,293.456,293.395,98045.531,97920.216,97874.611,97829.005,97783.405,97715.020,
2002-06-19 02:35:00,294.059,0.000,292.558,98300.833,294.307,293.718,293.512,293.439,293.390,293.330,98045.646,97920.307,97874.692,97829.075,97783.465,97715.065,
2002-06-19 02:40:00,294.019,0.000,292.417,98306.667,294.269,293.675,293.468,293.395,293.347,293.287,98045.722,97920.366,97874.744,97829.121,97783.503,97715.093,
2002-06-19 02:45:00,294.006,0.000,292.275,98312.500,294.256,293.661,293.454,293.382,293.334,293.277,98045.742,97920.380,97874.756,97829.130,97783.511,97715.098,
2002-06-19 02:50:00,294.016,0.000,292.133,98318.333,294.267,293.670,293.461,293.389,293.342,293.285,98045.725,97920.367,97874.745,97829.120,97783.502,97715.091,
2002-06-19 02:55:00,293.965,0.000,291.992,98324.167,294.224,293.604,293.381,293.302,293.247,293.179,98045.900,97920.519,97874.885,97829.247,97783.615,97715.180,
2002-06-19 03:00:00,293.836,0.000,291.850,98330.000,294.101,293.467,293.240,293.159,293.102,293.031,98046.161,97920.725,97875.069,97829.409,97783.754,97715.285,
2002-06-19 03:05:00,293.689,0.000,291.758,98330.000,293.949,293.329,293.113,293.036,292.984,292.919,98046.382,97920.883,97875.206,97829.527,97783.853,97715.357,
2002-06-19 03:10:00,293.576,0.000,291.667,98330.000,293.833,293.222,293.010,292.935,292.884,292.822,98046.567,97921.020,97875.327,97829.632,97783.943,97715.424,
2002-06-19 03:15:00,293.494,0.000,291.575,98330.000,293.753,293.135,292.920,292.845,292.793,292.730,98046.731,97921.149,97875.442,97829.732,97784.028,97715.488,
2002-06-19 03:20:00,293.417,0.000,291.483,98330.000,293.681,293.052,292.833,292.757,292.705,292.641,98046.891,97921.274,97875.554,97829.831,97784.113,97715.552,
2002-06-19 03:25:00,293.336,0.000,291.392,98330.000,293.602,292.967,292.746,292.668,292.615,292.551,98047.052,97921.401,97875.667,97829.930,97784.198,97715.616,
2002-06-19 03:30:00,293.250,0.000,291.300,98330.000,293.518,292.879,292.656,292.578,292.525,292.460,98047.217,97921.528,97875.780,97830.029,97784.284,97715.680,
2002-06-19 03:35:00,293.163,0.000,291.208,98330.000,293.432,292.790,292.566,292.488,292.435,292.369,98047.383,97921.656,97875.894,97830.129,97784.369,97715.744,
2002-06-19 03:40:00,293.075,0.000,291.117,98330.000,293.346,292.701,292.476,292.398,292.344,292.278,98047.549,97921.785,97876.008,97830.229,97784.455,97715.809,
2002-06-19 03:45:00,292.988,0.000,291.025,98330.000,293.259,292.611,292.386,292.307,292.254,292.188,98047.715,97921.913,97876.122,97830.329,97784.541,97715.873,
2002-06-19 03:50:00,292.901,0.000,290.933,98330.000,293.174,292.523,292.296,292.217,292.163,292.097,98047.880,97922.041,97876.236,97830.429,97784.626,97715.937,
2002-06-19 03:55:00,292.814,0.000,290.842,98330.000,293.088,292.434,292.207,292.127,292.073,292.007,98048.046,97922.168,97876.350,97830.528,97784.712,97716.001,
2002-06-19 04:00:00,292.727,0.000,290.750,98330.000,293.002,292.345,292.117,292.037,291.983,291.916,98048.211,97922.296,97876.464,97830.628,97784.797,97716.065,
2002-06-19 04:05:00,292.712,0.000,290.825,98331.667,292.981,292.341,292.122,292.049,292.000,291.943,98048.178,97922.257,97876.425,97830.590,97784.761,97716.035,
2002-06-19 04:10:00,292.767,0.000,290.900,98333.333,293.035,292.397,292.178,292.105,292.057,292.002,98048.071,97922.174,97876.350,97830.524,97784.705,97715.992,
2002-06-19 04:15:00,292.847,0.000,290.975,98335.000,293.117,292.472,292.246,292.170,292.121,292.063,98047.949,97922.086,97876.274,97830.458,97784.649,97715.950,
2002-06-19 04:20:00,292.851,0.000,291.050,98336.667,293.129,292.462,292.220,292.136,292.079,292.008,98048.028,97922.167,97876.351,97830.531,97784.716,97716.006,
2002-06-19 04:25:00,292.796,0.000,291.125,98338.333,293.077,292.404,292.164,292.080,292.023,291.954,98048.126,97922.240,97876.416,97830.587,97784.763,97716.040,
2002-06-19 04:30:00,292.723,0.000,291.200,98340.000,292.997,292.345,292.117,292.038,291.985,291.921,98048.204,97922.288,97876.455,97830.619,97784.789,97716.058,
2002-06-19 04:35:00,292.696,0.000,291.275,98341.667,292.967,292.323,292.101,292.025,291.974,291.913,98048.228,97922.300,97876.465,97830.627,97784.794,97716.061,
2002-06-19 04:40:00,292.706,0.000,291.350,98343.333,292.977,292.332,292.109,292.033,291.982,291.922,98048.211,97922.287,97876.453,97830.616,97784.785,97716.054,
2002-06-19 04:45:00,292.735,0.000,291.425,98345.000,293.009,292.357,292.132,292.055,292.004,291.944,98048.167,97922.256,97876.425,97830.592,97784.764,97716.038,
2002-06-19 04:50:00,292.767,0.000,291.500,98346.667,293.040,292.389,292.162,292.085,292.034,291.974,98048.111,97922.213,97876.387,97830.559,97784.736,97716.017,
2002-06-19 04:55:00,292.802,0.000,291.575,98348.333,293.075,292.425,292.199,292.121,292.070,292.010,98048.044,97922.161,97876.342,97830.518,97784.701,97715.991,
2002-06-19 05:00:00,292.835,0.000,291.650,98350.000,293.106,292.463,292.238,292.161,292.111,292.051,98047.972,97922.104,97876.290,97830.474,97784.663,97715.962,
2002-06-19 05:05:00,292.922,0.000,291.850,98351.667,293.185,292.562,292.348,292.277,292.231,292.180,98047.749,97921.919,97876.122,97830.323,97784.530,97715.859,
2002-06-19 05:10:00,293.063,0.000,292.050,98353.333,293.321,292.709,292.498,292.428,292.384,292.336,98047.468,97921.700,97875.926,97830.151,97784.382,97715.747,
2002-06-19 05:15:00,293.228,0.000,292.250,98355.000,293.486,292.876,292.661,292.590,292.546,292.496,98047.170,97921.473,97875.725,97829.975,97784.232,97715.635,
2002-06-19 05:20:00,293.391,0.000,292.450,98356.667,293.647,293.039,292.823,292.751,292.706,292.655,98046.875,97921.248,97875.526,97829.801,97784.083,97715.524,
2002-06-19 05:25:00,293.543,0.000,292.650,98358.333,293.798,293.193,292.979,292.908,292.862,292.811,98046.590,97921.028,97875.330,97829.631,97783.937,97715.414,
2002-06-19 05:30:00,293.688,0.000,292.850,98360.000,293.941,293.342,293.131,293.060,293.016,292.965,98046.311,97920.812,97875.138,97829.462,97783.792,97715.306,
2002-06-19 05:35:00,293.829,0.000,293.050,98361.667,294.081,293.484,293.275,293.204,293.159,293.108,98046.050,97920.612,97874.960,97829.307,97783.660,97715.206,
2002-06-19 05:40:00,293.966,0.000,293.250,98363.333,294.225,293.612,293.397,293.325,293.279,293.226,98045.828,97920.448,97874.815,97829.181,97783.552,97715.127,
2002-06-19 05:45:00,294.037,0.000,293.450,98365.000,294.281,293.706,293.503,293.434,293.388,293.335,98045.644,97920.295,97874.679,97829.061,97783.450,97715.050,
2002-06-19 05:50:00,294.135,0.000,293.650,98366.667,294.379,293.805,293.607,293.540,293.496,293.445,98045.450,97920.143,97874.543,97828.941,97783.347,97714.972,
2002-06-19 05:55:00,294.227,0.000,293.850,98368.333,294.464,293.906,293.713,293.648,293.605,293.556,98045.255,97919.988,97874.404,97828.819,97783.242,97714.893,
2002-06-19 06:00:00,294.346,0.000,294.050,98370.000,294.587,294.021,293.828,293.762,293.720,293.671,98045.043,97919.827,97874.261,97828.694,97783.134,97714.812,
2002-06-19 06:05:00,294.470,0.000,294.267,98370.833,294.711,294.144,293.951,293.885,293.842,293.794,98044.817,97919.654,97874.107,97828.559,97783.018,97714.725,
2002-06-19 06:10:00,294.612,0.000,294.483,98371.667,294.858,294.279,294.081,294.015,293.972,293.923,98044.576,97919.473,97873.946,97828.419,97782.898,97714.635,
2002-06-19 06:15:00,294.753,0.000,294.700,98372.500,295.002,294.416,294.216,294.148,294.104,294.055,98044.331,97919.288,97873.783,97828.276,97782.776,97714.544,
2002-06-19 06:20:00,294.902,0.000,294.917,98373.333,295.156,294.558,294.353,294.284,294.240,294.189,98044.080,97919.100,97873.616,97828.130,97782.652,97714.451,
2002-06-19 06:25:00,295.051,0.000,295.133,98374.167,295.310,294.701,294.492,294.422,294.377,294.325,98043.826,97918.909,97873.447,97827.983,97782.526,97714.356,
2002-06-19 06:30:00,295.205,0.000,295.350,98375.000,295.469,294.847,294.634,294.562,294.516,294.464,98043.567,97918.715,97873.276,97827.833,97782.397,97714.260,
2002-06-19 06:35:00,295.361,0.000,295.567,98375.833,295.630,294.997,294.779,294.705,294.658,294.605,98043.304,97918.518,97873.101,97827.681,97782.267,97714.163,
2002-06-19 06:40:00,295.523,0.000,295.783,98376.667,295.796,295.152,294.928,294.852,294.804,294.749,98043.034,97918.317,97872.923,97827.526,97782.135,97714.064,
2002-06-19 06:45:00,295.687,0.000,296.000,98377.500,295.963,295.310,295.081,295.003,294.953,294.896,98042.759,97918.111,97872.741,97827.367,97781.999,97713.963,
2002-06-19 06:50:00,295.854,0.000,296.217,98378.333,296.134,295.472,295.238,295.157,295.105,295.047,98042.479,97917.900,97872.555,97827.205,97781.861,97713.860,
2002-06-19 06:55:00,296.023,0.000,296.433,98379.167,296.305,295.637,295.399,295.315,295.261,295.201,98042.193,97917.685,97872.365,97827.040,97781.720,97713.755,
2002-06-19 07:00:00,296.194,0.000,296.650,98380.000,296.480,295.805,295.563,295.476,295.421,295.359,98041.900,97917.465,97872.171,97826.870,97781.575,97713.646,
2002-06-19 07:05:00,296.329,0.000,296.783,98380.000,296.620,295.929,295.675,295.581,295.519,295.447,98041.725,97917.346,97872.070,97826.786,97781.506,97713.599,
2002-06-19 07:10:00,296.429,0.000,296.917,98380.000,296.731,296.017,295.752,295.651,295.585,295.506,98041.597,97917.260,97871.996,97826.724,97781.454,97713.562,
2002-06-19 07:15:00,296.490,0.000,297.050,98380.000,296.793,296.079,295.813,295.710,295.642,295.562,98041.493,97917.181,97871.927,97826.664,97781.404,97713.524,
2002-06-19 07:20:00,296.559,0.000,297.183,98380.000,296.862,296.151,295.882,295.776,295.706,295.624,98041.377,97917.095,97871.851,97826.599,97781.348,97713.483,
2002-06-19 07:25:00,296.643,0.000,297.317,98380.000,296.945,296.237,295.962,295.851,295.778,295.691,98041.247,97916.999,97871.769,97826.528,97781.289,97713.440,
2002-06-19 07:30:00,296.739,0.000,297.450,98380.000,297.043,296.332,296.050,295.932,295.855,295.763,98041.105,97916.897,97871.681,97826.453,97781.226,97713.394,
2002-06-19 07:35:00,296.834,0.000,297.583,98380.000,297.138,296.428,296.139,296.015,295.934,295.837,98040.961,97916.793,97871.591,97826.377,97781.162,97713.347,
2002-06-19 07:40:00,296.929,0.000,297.717,98380.000,297.233,296.524,296.229,296.099,296.013,295.911,98040.816,97916.688,97871.501,97826.299,97781.097,97713.300,
2002-06-19 07:45:00,297.021,0.000,297.850,98380.000,297.323,296.618,296.317,296.183,296.093,295.987,98040.672,97916.583,97871.409,97826.221,97781.031,97713.252,
2002-06-19 07:50:00,297.114,0.000,297.983,98380.000,297.417,296.713,296.407,296.267,296.174,296.063,98040.526,97916.476,97871.317,97826.142,97780.965,97713.203,
2002-06-19 07:55:00,297.208,0.000,298.117,98380.000,297.510,296.809,296.497,296.352,296.255,296.139,98040.379,97916.368,97871.223,97826.062,97780.897,97713.154,
2002-06-19 08:00:00,297.304,0.000,298.250,98380.000,297.606,296.906,296.588,296.438,296.338,296.217,98040.229,97916.259,97871.129,97825.980,97780.829,97713.104,
2002-06-19 08:05:00,297.388,0.000,298.342,98376.667,297.691,296.989,296.664,296.508,296.403,296.277,98040.111,97916.175,97871.057,97825.920,97780.779,97713.069,
2002-06-19 08:10:00,297.450,0.000,298.433,98373.333,297.751,297.053,296.725,296.565,296.458,296.328,98040.013,97916.103,97870.995,97825.867,97780.734,97713.036,
2002-06-19 08:15:00,297.518,0.000,298.525,98370.000,297.821,297.118,296.784,296.621,296.512,296.379,98039.913,97916.032,97870.933,97825.814,97780.689,97713.003,
2002-06-19 08:20:00,297.604,0.000,298.617,98366.667,297.913,297.198,296.854,296.685,296.571,296.434,98039.800,97915.954,97870.866,97825.757,97780.642,97712.969,
2002-06-19 08:25:00,297.743,0.000,298.708,98363.333,298.068,297.315,296.948,296.767,296.645,296.498,98039.649,97915.860,97870.788,97825.692,97780.589,97712.932,
2002-06-19 08:30:00,297.893,0.000,298.800,98360.000,298.238,297.442,297.050,296.854,296.723,296.566,98039.489,97915.760,97870.706,97825.624,97780.534,97712.893,
2002-06-19 08:35:00,298.044,0.000,298.892,98356.667,298.408,297.570,297.153,296.944,296.804,296.635,98039.327,97915.659,97870.622,97825.555,97780.478,97712.854,
2002-06-19 08:40:00,298.194,0.000,298.983,98353.333,298.575,297.697,297.257,297.034,296.885,296.705,98039.164,97915.557,97870.538,97825.485,97780.421,97712.814,
2002-06-19 08:45:00,298.349,0.000,299.075,98350.000,298.751,297.829,297.364,297.126,296.968,296.777,98038.998,97915.453,97870.452,97825.414,97780.363,97712.774,
2002-06-19 08:50:00,298.504,0.000,299.167,98346.667,298.924,297.962,297.471,297.219,297.051,296.849,98038.830,97915.348,97870.365,97825.343,97780.305,97712.734,
2002-06-19 08:55:00,298.662,0.000,299.258,98343.333,299.101,298.096,297.580,297.314,297.136,296.922,98038.661,97915.242,97870.277,97825.270,97780.246,97712.693,
2002-06-19 09:00:00,298.818,0.000,299.350,98340.000,299.276,298.230,297.690,297.409,297.221,296.995,98038.491,97915.135,97870.188,97825.197,97780.187,97712.651,
2002-06-19 09:05:00,298.968,0.000,299.450,98338.333,299.445,298.356,297.790,297.494,297.296,297.057,98038.341,97915.045,97870.115,97825.138,97780.140,97712.620,
2002-06-19 09:10:00,299.133,0.000,299.550,98336.667,299.634,298.493,297.896,297.582,297.372,297.118,98038.182,97914.952,97870.041,97825.078,97780.092,97712.588,
2002-06-19 09:15:00,299.311,0.000,299.650,98335.000,299.838,298.640,298.009,297.676,297.453,297.184,98038.013,97914.854,97869.963,97825.015,97780.043,97712.555,
2002-06-19 09:20:00,299.494,0.000,299.750,98333.333,300.047,298.793,298.128,297.774,297.538,297.252,98037.838,97914.752,97869.881,97824.949,97779.991,97712.521,
2002-06-19 09:25:00,299.679,0.000,299.850,98331.667,300.257,298.947,298.249,297.875,297.624,297.323,98037.660,97914.647,97869.797,97824.882,97779.938,97712.485,
2002-06-19 09:30:00,299.866,0.000,299.950,98330.000,300.469,299.104,298.371,297.977,297.713,297.394,98037.479,97914.541,97869.711,97824.814,97779.883,97712.449,
2002-06-19 09:35:00,300.053,0.000,300.050,98328.333,300.682,299.261,298.494,298.080,297.802,297.467,98037.298,97914.434,97869.625,97824.744,97779.829,97712.413,
2002-06-19 09:40:00,300.240,0.000,300.150,98326.667,300.895,299.418,298.619,298.184,297.892,297.540,98037.115,97914.325,97869.537,97824.674,97779.773,97712.375,
2002-06-19 09:45:00,300.427,0.000,300.250,98325.000,301.107,299.576,298.744,298.289,297.983,297.614,98036.931,97914.215,97869.449,97824.603,97779.716,97712.338,
2002-06-19 09:50:00,300.614,0.000,300.350,98323.333,301.319,299.734,298.869,298.394,298.075,297.689,98036.746,97914.105,97869.360,97824.531,97779.659,97712.299,
2002-06-19 09:55:00,300.800,0.000,300.450,98321.667,301.529,299.891,298.994,298.500,298.167,297.765,98036.562,97913.994,97869.270,97824.458,97779.601,97712.261,
2002-06-19 10:00:00,300.986,0.000,300.550,98320.000,301.740,300.048,299.119,298.605,298.260,297.841,98036.377,97913.882,97869.179,97824.385,97779.543,97712.221,
2002-06-19 10:05:00,301.184,0.000,300.667,98318.333,301.961,300.222,299.264,298.732,298.375,297.943,98036.150,97913.735,97869.056,97824.281,97779.458,97712.161,
2002-06-19 10:10:00,301.326,0.000,300.783,98316.667,302.115,300.350,299.382,298.844,298.481,298.042,98035.958,97913.599,97868.938,97824.181,97779.374,97712.100,
2002-06-19 10:15:00,301.452,0.000,300.900,98315.000,302.257,300.457,299.481,298.940,298.575,298.132,98035.785,97913.476,97868.831,97824.088,97779.295,97712.042,
2002-06-19 10:20:00,301.562,0.000,301.017,98313.333,302.375,300.555,299.571,299.027,298.660,298.217,98035.625,97913.360,97868.729,97823.999,97779.219,97711.985,
2002-06-19 10:25:00,301.682,0.000,301.133,98311.667,302.511,300.656,299.661,299.113,298.745,298.300,98035.462,97913.244,97868.627,97823.911,97779.144,97711.929,
2002-06-19 10:30:00,301.788,0.000,301.250,98310.000,302.625,300.750,299.747,299.197,298.828,298.383,98035.305,97913.130,97868.526,97823.822,97779.068,97711.872,
2002-06-19 10:35:00,301.898,0.000,301.367,98308.333,302.748,300.844,299.832,299.281,298.912,298.467,98035.147,97913.015,97868.424,97823.733,97778.991,97711.814,
2002-06-19 10:40:00,301.997,0.000,301.483,98306.667,302.853,300.931,299.914,299.363,298.994,298.551,98034.994,97912.901,97868.323,97823.644,97778.915,97711.756,
2002-06-19 10:45:00,302.096,0.000,301.600,98305.000,302.962,301.017,299.995,299.444,299.076,298.635,98034.840,97912.787,97868.221,97823.554,97778.837,97711.697,
2002-06-19 10:50:00,302.185,0.000,301.717,98303.333,303.056,301.097,300.073,299.523,299.157,298.718,98034.691,97912.674,97868.119,97823.464,97778.759,97711.638,
2002-06-19 10:55:00,302.272,0.000,301.833,98301.667,303.151,301.175,300.149,299.602,299.238,298.803,98034.543,97912.560,97868.017,97823.374,97778.680,97711.578,
2002-06-19 11:00:00,302.350,0.000,301.950,98300.000,303.231,301.247,300.223,299.679,299.319,298.887,98034.398,97912.447,97867.914,97823.283,97778.601,97711.517,
2002-06-19 11:05:00,302.450,0.000,302.100,98295.833,303.332,301.346,300.328,299.790,299.435,299.012,98034.190,97912.279,97867.762,97823.146,97778.481,97711.424,
2002-06-19 11:10:00,302.528,0.000,302.250,98291.667,303.400,301.433,300.432,299.906,299.559,299.145,98033.983,97912.105,97867.602,97823.002,97778.356,97711.328,
2002-06-19 11:15:00,302.581,0.000,302.400,98287.500,303.440,301.502,300.525,300.014,299.677,299.275,98033.792,97911.937,97867.446,97822.862,97778.232,97711.232,
2002-06-19 11:20:00,302.608,0.000,302.550,98283.333,303.447,301.552,300.604,300.112,299.787,299.399,98033.620,97911.778,97867.296,97822.725,97778.111,97711.137,
2002-06-19 11:25:00,302.620,0.000,302.700,98279.167,303.437,301.590,300.677,300.205,299.893,299.522,98033.456,97911.621,97867.148,97822.589,97777.990,97711.042,
2002-06-19 11:30:00,302.608,0.000,302.850,98275.000,303.394,301.614,300.742,300.293,299.997,299.644,98033.304,97911.467,97867.001,97822.454,97777.869,97710.947,
2002-06-19 11:35:00,302.577,0.000,303.000,98270.833,303.327,301.627,300.800,300.377,300.098,299.765,98033.162,97911.316,97866.855,97822.319,97777.748,97710.850,
2002-06-19 11:40:00,302.522,0.000,303.150,98266.667,303.228,301.625,300.852,300.457,300.196,299.886,98033.031,97911.167,97866.710,97822.184,97777.627,97710.753,
