,(m) canPres_1.5,(m) canPres_2.5,(m) canPres_3.5,(m) canPres_4.5,(m) canPres_5.5,(m) canPres_6.5,(m) canPres_7.5,(m) canPres_8.5,(m) canPres_9.5,(m) canPres_10.5,(m) canPres_11.5,(m) canPres_12.5,(m) canPres_13.5,(m) canPres_14.5
2002-06-25 04:20:00,98075.91399075033,98064.36653668585,98052.81835951732,98041.26944470893,98029.71980064524,98018.16945590702,98006.61845795698,97995.0668700657,97983.5147605707,97971.96219370126,97960.40922528447,97948.85590191415,97937.30226171415,97925.74827914053
2002-06-25 04:25:00,98076.01732301089,98064.4679723951,98052.91787466579,98041.36701725857,98029.8154101712,98018.26308320746,98006.71008499408,97995.156480442,97983.60233986762,97972.04772947698,97960.49270684559,97948.93732000323,97937.38160826075,97925.82554674351
2002-06-25 04:30:00,98076.12193061721,98064.57049789435,98053.01831854499,98041.46537929655,98029.91168953553,98018.35727848933,98006.8021943158,97995.24650174237,97983.69027115736,97972.13356897663,97960.57645302477,97949.01897156276,97937.46116411015,97925.90300592053
2002-06-25 04:35:00,98076.22563912826,98064.67225715316,98053.11811424774,98041.56319843714,98030.00752014651,98018.45110938906,98006.89401504646,97995.33630279235,97983.77804411016,97972.2193064809,97960.6601486461,97949.1006195904,97937.54075939338,97925.98054349315
2002-06-25 04:40:00,98076.33167806549,98064.77625152504,98053.2200582631,98041.6630862307,98030.10534572834,98018.54686655165,98006.98769741638,97995.42790415343,97983.8675586852,97972.30672904935,97960.74547453194,97949.18384458248,97937.62187967091,97926.05955538485
2002-06-25 04:45:00,98076.43873638511,98064.8812811539,98053.32304451693,98041.76401568965,98030.20420625072,98018.64364725453,98007.08238865154,97995.520497479,97983.95804676475,97972.3951054984,97960.83173375465,97949.26798162267,97937.70389008816,97926.13943495385
2002-06-25 04:50:00,98076.54865751507,98064.98900869448,98053.42857910412,98041.86735750803,98030.30535514878,98018.74260281927,98007.17915028102,97995.6150644888,97984.05041847474,97972.48528127959,97960.91971304387,97949.35376391765,97937.78747493676,97926.2208219003
2002-06-25 04:55:00,98076.65886992213,98065.09710039575,98053.53453812857,98041.97117310397,98030.40701782618,98018.84210435442,98007.27648365733,97995.7102237444,97984.14339850793,97972.57607766756,97961.00832189746,97949.44018177001,97937.87169864931,97926.30284843365
2002-06-25 05:00:00,98076.7711803952,98065.20718116684,98053.64238754245,98042.0767893881,98030.51039929199,98018.94324954246,98007.37539138412,97995.8068930344,97984.23782850617,97972.66826758196,97961.0982709711,97949.52788926978,97937.95716384963,97926.38607054108
2002-06-25 05:05:00,98076.75313307397,98065.18875251128,98053.62357808607,98042.05760717462,98030.49085887615,98018.92337087535,98007.35519868108,97995.78641377123,97984.21709266651,97972.6473071501,97961.0771195963,97949.50658203285,97937.93573710449,97926.36456351355
2002-06-25 05:10:00,98076.69802210869,98065.1346307436,98053.570433877,98042.00543474911,98030.43965739191,98018.8731434484,98007.30595149934,97995.7381554126,97984.16983357766,97972.60105922756,97961.03189582698,97949.46239616336,97937.89260333372,97926.322496783
2002-06-25 05:15:00,98076.63671542924,98065.07481691602,98053.51209143171,98041.94854489186,98030.38420366353,98018.81911140797,98007.25332849161,97995.68693043594,97984.11999712553,97972.55260306859,97960.98481274511,97949.41667968157,97937.84824743262,97926.27949529937
2002-06-25 05:20:00,98076.58211216435,98065.02160992521,98053.46025997544,98041.89806890357,98030.33506379739,98018.7712891244,98007.20680623958,97995.6416919217,97984.07602742914,97972.5098885838,97960.9433410249,97949.37643926036,97937.8092276716,97926.24168581577
2002-06-25 05:25:00,98076.5355304705,98064.97622541773,98053.41605376118,98041.85502261903,98030.29315965754,98018.73050994765,98007.16713559446,97995.60311446604,97984.03852912884,97972.4734567372,97960.90796416884,97949.34210703842,97937.77593073912,97926.20941544193
2002-06-25 05:30:00,98076.49541252184,98064.93716408762,98053.37803172448,98041.8180232307,98030.25716697886,98018.69550872965,98007.13311134739,97995.57005368604,97984.00641944184,97972.4422868993,97960.8777239783,97949.31278721993,97937.74752286013,97926.18191155246
2002-06-25 05:35:00,98076.45915568432,98064.90198433152,98053.3439074737,98041.78493349541,98030.22509110907,98018.66442615075,98007.10300162078,97995.54089710151,97983.97819752105,97972.41498257975,97960.85132155556,97949.28727217768,97937.72288173616,97926.15813131937
2002-06-25 05:40:00,98076.42675604676,98064.87065904612,98053.31363189062,98041.75568325297,98030.1968420002,98018.6371539909,98007.07668241093,97995.5155076415,97983.95371589351,97972.39138830944,97960.828595534,97949.26539648452,97937.70183949494,97926.13790591182
2002-06-25 05:45:00,98076.39810938152,98064.84308270297,98053.2870974163,98041.73016238076,98030.1723065674,98018.61357585681,98007.05403367114,97995.49376129113,97983.93284633856,97972.37137153102,97960.80940900602,97949.24701898388,97937.68425094747,97926.12108646313
2002-06-25 05:50:00,98076.37352020922,98064.81952695744,98053.26454608298,98041.70858620844,98030.15167597948,98018.5938608793,98007.03520422675,97995.47578803616,97983.91570131869,97972.355028418,97960.79384303438,97949.2322067537,97937.67017026499,97926.10771531783
2002-06-25 05:55:00,98076.35296789267,98064.79996549796,98053.24594421116,98041.6909124377,98030.13489856984,98018.57794780971,98007.0201235037,97995.46150850062,97983.90219326851,97972.34226382569,97960.78179547866,97949.22085122543,97937.65948301072,97926.09767275663
2002-06-25 06:00:00,98076.33646154341,98064.78439175255,98053.23127166645,98041.67710926043,98030.12193248085,98018.56578607803,98007.0087332892,97995.4508577133,97983.89225123353,97972.33300152655,97960.77318549993,97949.21286756336,97937.65210092156,97926.09086763689
2002-06-25 06:05:00,98076.36407091524,98064.81235405523,98053.25954964466,98041.7056631983,98030.15072047873,98018.59476436603,98007.03785691822,97995.48008176236,97983.92153172556,97972.36229581201,97960.80245226712,97949.24206667843,97937.68119329079,97926.11981342846
2002-06-25 06:10:00,98076.39214971433,98064.84078291064,98053.28827552621,98041.73463233687,98030.17987806725,98018.62405427347,98007.06722225547,97995.50946675785,97983.95088324655,97972.39156396083,97960.83159030283,97949.27103063297,97937.70994167376,97926.1483053501
2002-06-25 06:15:00,98076.41328098517,98064.86233401082,98053.31020051129,98041.75688436227,98030.20240907033,98018.6468146586,98007.09016142925,97995.53253499042,97983.9740332048,97972.41475133333,97960.85477375206,97949.29417143445,97937.73300343724,97926.17125236819
2002-06-25 06:20:00,98076.35176803506,98064.8066350116,98053.26005985848,98041.71205454327,98030.16264635767,98018.61187480793,98007.05979981998,97995.50651379993,97983.95212743906,97972.3967506867,97960.84048128974,97949.28340076566,97937.72557625883,97926.1669887679
2002-06-25 06:25:00,98076.42430817036,98064.87309219096,98053.32091765682,98041.76776221106,98030.21363085322,98018.6585557973,98007.10259852184,97995.54584759091,97983.9884001553,97972.43034581361,97960.87175929235,97949.31269912481,97937.75320909955,97926.19325685162
2002-06-25 06:30:00,98076.33449771603,98064.79298728635,98053.24982139723,98041.70502833018,98030.158653568,98018.61075260211,98007.06139913705,97995.51070106747,97983.9587864597,97972.40578311426,97960.85180588123,97949.29695182366,97937.74130189682,97926.18484713265
2002-06-25 06:35:00,98076.37001909058,98064.82614998278,98053.28089400059,98041.73422937171,98030.18616965582,98018.63676244716,98007.08609152403,97995.53427461234,97983.98144024456,97972.4277076273,97960.87317769596,97949.31793163398,97937.76203288269,97926.20545727198
2002-06-25 06:40:00,98076.28182900864,98064.74732394905,98053.21072090759,98041.67205428903,98030.13138624145,98018.5887959981,98007.04438732154,97995.49830469281,97983.95071413594,97972.40177818648,97960.85164135226,97949.30042511421,97937.74823022181,97926.19505585793
2002-06-25 06:45:00,98076.30427108526,98064.76764528436,98053.22927465464,98041.68912778015,98030.14721756343,98018.60359896965,98007.05837151478,97995.51167741547,97983.96367334199,97972.41450573521,97960.8642998694,97949.31315797327,97937.76116173882,97926.2082946645
2002-06-25 06:50:00,98076.21497061374,98064.68759160936,98053.15773760625,98041.62544249,98030.09077649155,98018.55383353199,98007.01473880395,97995.47366563093,97983.93081140782,97972.38636808915,97960.84050573569,97949.29336721568,97937.74507103213,97926.19562355542
2002-06-25 06:55:00,98076.22438426722,98064.69558210237,98053.16465846343,98041.63157452992,98030.0963444826,98018.55903185526,98007.01975257049,97995.47867418754,97983.9359827082,97972.39185311677,97960.84643619855,97949.29985610646,97937.75221334428,97926.2034990512
2002-06-25 07:00:00,98076.13682298204,98064.61691253984,98053.09416874894,98041.56861921617,98030.04033699897,98018.50942668229,98006.97603222569,97995.4403541018,97983.90261991728,97972.36305020386,97960.82183998247,97949.27915314313,97937.73512577635,97926.1897712909
2002-06-25 07:05:00,98076.09963766388,98064.57934980087,98053.0565727172,98041.53126153552,98030.00343237817,98018.47315738919,98006.94056866446,97995.4058591456,97983.86924456633,97972.33092906696,97960.79108961814,97949.24987293896,97937.70739896073,97926.16366775153
2002-06-25 07:10:00,98075.97486336455,98064.463321155,98052.94863341516,98041.43082059875,98029.90995691286,98018.38615583723,98006.85957847074,97995.33045082538,97983.79902919859,97972.26556140817,97960.73026645399,97949.1933285858,97937.65490111672,97926.11500595119
2002-06-25 07:15:00,98075.92766619843,98064.41607646187,98052.90167950187,98041.38442487417,98029.86432966538,98018.34147213023,98006.81599686878,97995.2881181795,97983.75807790218,97972.22610638263,97960.6924044583,97949.15713960081,97937.62044981615,97926.0823444377
2002-06-25 07:20:00,98075.80888652228,98064.30540591045,98052.79853191863,98041.28827374356,98029.77470032561,98018.2579259651,98006.73811998726,97995.21552515138,97983.69041863471,97972.16306896888,97960.63371364627,97949.10255265379,97937.56975267913,97926.03534089816
2002-06-25 07:25:00,98075.75345143085,98064.2506925926,98052.74481686844,98041.23577001927,98029.72356980346,98018.20829855635,98006.69011031414,97995.16923748246,97983.64594518028,97972.1204876278,97960.593087511,97949.06393116388,97937.53317280672,97926.00082859027
2002-06-25 07:30:00,98075.6342028507,98064.13929748353,98052.64073714615,98041.13851947858,98029.63270728446,98018.123414633,98006.61081826744,97995.09517744399,97983.57679048437,97972.0559471727,97960.53290408848,97949.00787747683,97937.481047799,97925.95244707847
2002-06-25 07:35:00,98075.56968996116,98064.07614024308,98052.57916639974,98041.07870821725,98029.57478158815,98018.06747060112,98006.55693703452,97995.04343047841,97983.52723896335,97972.00864049225,97960.4878796044,97948.9651615203,97937.44065671082,97925.91438784664
2002-06-25 07:40:00,98075.45016548675,98063.9641909162,98052.47429920001,98040.98047545449,98029.48277502801,98017.98131041673,98006.47626462403,97994.96791249135,97983.45657285063,97971.94255634869,97960.4261384436,97948.90755156128,97937.38698996254,97925.86449032629
2002-06-25 07:45:00,98075.37803924983,98063.89398804831,98052.4062040552,98040.91462039815,98029.41925025923,98017.92017877882,98006.41757502689,97994.91170546158,97983.40288080477,97971.89140270402,97960.3775374806,97948.86150922484,97937.34350466992,97925.82355281925
2002-06-25 07:50:00,98075.2584733621,98063.78174941627,98052.30083897014,98040.8157143797,98029.32642315932,98017.83307584269,98006.33586143145,97994.835070302,97983.33104195702,97971.82410820705,97960.31456375693,97948.80265760186,97937.28859819222,97925.77242697687
2002-06-25 07:55:00,98075.17986292981,98063.70554268459,98052.22717892376,98040.7446974652,98029.2581081104,98017.76749660815,98006.27303914298,97994.77501895488,97983.27376940445,97971.76961576547,97960.26284616212,97948.75370361746,97937.24239121441,97925.72894422452
2002-06-25 08:00:00,98075.05979971,98063.59261396319,98052.12096454363,98040.64481108933,98029.16419309568,98017.67921881944,98006.19008299867,97994.69709152123,97983.2006047941,97971.70097618848,97960.19852011684,97948.69350260799,97937.18614675476,97925.67649896476
2002-06-25 08:05:00,98074.9233155433,98063.45955417397,98051.99144165977,98040.51889947428,98029.04193628367,98017.56064005043,98006.07519518292,97994.58590249086,97983.09311860331,97971.59719296466,97960.09843597401,97948.59710998794,97937.09343479402,97925.58745294846
2002-06-25 08:10:00,98074.756731568,98063.29961039046,98051.83781175813,98040.37128558307,98028.90006599463,98017.42426127456,98005.94407297959,97994.45982115233,97982.97188410987,97971.48063338,97959.98640002281,97948.48946468343,97936.99006324899,97925.48824827501
2002-06-25 08:15:00,98074.63145903555,98063.1768696363,98051.7177367183,98040.25397806594,98028.78560071017,98017.3126927804,98005.83544208918,97994.35415829519,97982.86921068041,97971.38096252024,97959.88973751377,97948.39581006237,97936.89941089011,97925.40058790057
2002-06-25 08:20:00,98074.4864413744,98063.03730822682,98051.5833737532,98040.12458341978,98028.6609673767,98017.19263053262,98005.7197729731,97994.24271682613,97982.76184522887,97971.27753561582,97959.79012487335,97948.29989889989,97936.80709841163,97925.31177617416
2002-06-25 08:25:00,98074.37091453958,98062.9241397867,98051.47266859171,98040.01642268966,98028.55541148651,98017.0897233306,98005.6195457891,97994.14519092636,97982.66703330717,97971.18544290953,97959.70075016507,97948.21323549698,97936.72313500632,97925.23049684752
2002-06-25 08:30:00,98074.23228131422,98062.79048426627,98051.34377319372,98039.89209372245,98028.43547455309,98016.97401763668,98005.50792014707,97994.03750361875,97982.56315308949,97971.08524925975,97959.60413253923,97948.12009202759,97936.63337139196,97925.1440218535
2002-06-25 08:35:00,98074.09415111982,98062.65594248551,98051.21286986629,98039.76486214077,98028.31193237589,98016.85416880935,98005.3917574574,97993.9250113657,97982.45430922996,97970.98002680523,97959.50250037383,97948.02201542906,97936.53881249031,97925.05293824343
2002-06-25 08:40:00,98073.9093814374,98062.47851259475,98051.04249321054,98039.60127234804,98028.15487998344,98016.70341775884,98005.24708386086,97993.78620593062,97982.32117939975,97970.85239692454,97959.38021028983,97947.90491837412,97936.42677315084,97924.9458257085
2002-06-25 08:45:00,98073.72279434836,98062.29809383908,98050.86820070853,98039.43304102725,98027.99262526647,98016.54704059612,98005.09647714513,97993.64126120986,97982.18179116095,97970.7184642809,97959.2516371601,97947.78161305176,97936.30864781655,97924.83279220862
2002-06-25 08:50:00,98073.5112643936,98062.09506827839,98050.67337887117,98039.24613099564,98027.813343325,98016.3751116632,98004.93163762146,97993.48326431308,97982.03041023132,97970.57349308778,97959.11288836508,97947.6489159759,97936.18184640801,97924.71173714753
2002-06-25 08:55:00,98073.31646934287,98061.90672075308,98050.49143119625,98039.07050874698,98027.64394956254,98016.21183291973,98004.77435146805,97993.33184724978,97981.88474275451,97970.43346179837,97958.9783863847,97947.51984267338,97936.05810704,97924.59323862314
2002-06-25 09:00:00,98073.10717990437,98061.70561841886,98050.29823441741,98038.88494343356,98027.4657486647,98016.04073701185,98004.6101115976,97993.17422996517,97981.7335332112,97970.28846411777,97958.83942234526,97947.38674978138,97935.93073678123,97924.47144918358
2002-06-25 09:05:00,98072.93712806715,98061.5416205467,98050.14023757105,98038.73286868131,98027.3194949793,98015.90018659412,98004.4751368433,97993.04470118081,97981.60932389925,97970.16945341446,97958.72549570055,97947.27779884952,97935.82665916132,97924.37214393532
2002-06-25 09:10:00,98072.74581079287,98061.35858357059,98049.96519067895,98038.56552886448,98027.15958514935,98015.74743536509,98004.32928127695,97992.90549272347,97981.47653243272,97970.04286811472,97958.60492382465,97947.16306368151,97935.71759814453,97924.26860068004
2002-06-25 09:15:00,98072.56911981828,98061.18804984055,98049.80077243558,98038.40715806975,98027.00717259603,98015.6008777429,98004.18846926815,97992.77031804645,97981.34689163114,97969.91866370897,97958.48606423567,97947.04946277267,97935.60917464443,97924.16527403811
2002-06-25 09:20:00,98072.37505966592,98061.00202626301,98049.6225028319,98038.23636781012,98026.84359459617,98015.44425290514,98004.03854931197,97992.62687087318,97981.20970476988,97969.78754488817,97958.36084016753,97946.92997721062,97935.49528655587,97924.05685056194
2002-06-25 09:25:00,98072.19846772974,98060.83137648791,98049.45775259117,98038.0774501723,98026.6904237206,98015.29673085322,98003.89657355423,97992.49034075861,97981.07852492461,97969.66162616503,97958.24009949226,97946.8143371164,97935.38467467303,97923.95119610328
2002-06-25 09:30:00,98072.00687838455,98060.64753068512,98049.28137423239,98037.90827245916,98026.52818926788,98015.14119246279,98003.74749680498,97992.34750837952,97980.94173928315,97969.53070926595,97958.11489151703,97946.69469441708,97935.2704678857,97923.84230347748
2002-06-25 09:35:00,98071.83025401227,98060.47682363358,98049.11653248874,98037.74922159547,98026.37483758884,98014.99343732616,98003.6052316534,97992.21062905686,97980.81014750921,97969.40431369701,97957.99360763702,97946.57844403942,97935.15917858202,97923.73590503508
2002-06-25 09:40:00,98071.63945953723,98060.29360232282,98048.94061678393,98037.58035257022,98026.21276529547,98014.83792196531,98003.45604642655,97992.06756436672,97980.67301314771,97969.27293863198,97957.86783846738,97946.45814299674,97935.04422166287,97923.62617554981
2002-06-25 09:45:00,98071.46155740364,98060.12162334418,98048.77450269964,98037.4200242132,98026.05812732923,98014.68886867593,98003.31246833113,97991.92935444662,97980.5400704513,97969.1451694804,97957.74515642031,97946.34046835861,97934.93148089829,97923.5182977138
2002-06-25 09:50:00,98071.2700539517,98059.93759683523,98048.59769240978,98037.25017755038,98025.89500030603,98014.53222732415,98003.16209170068,97991.7850386289,97980.40163053879,97969.01243922762,97957.6179866799,97946.21872512954,97934.8150435031,97923.40705250416
2002-06-25 09:55:00,98071.09003075906,98059.76353799296,98048.42953271592,98037.08783225612,98025.73836965462,98014.38120204942,98003.01655931573,97991.64488942402,97980.26676111725,97968.88275373628,97957.49339680915,97946.09914963208,97934.70040760262,97923.29728428514
2002-06-25 10:00:00,98070.8970782042,98059.57800653054,98048.25116699815,98036.91638451321,98025.57360030663,98014.22288137513,98002.8644706194,97991.49883293032,97980.1265557503,97968.74823668554,97957.36442196064,97945.97558566729,97934.58213622103,97923.18419403488
2002-06-25 10:05:00,98070.71501515224,98059.40195999472,98048.08106597567,98036.75213938026,98025.41510703883,98014.0700266913,98002.71713805382,97991.35690889013,97979.9899332176,97968.6168165714,97957.23811314722,97945.85430450967,97934.46580592818,97923.0727409718
2002-06-25 10:10:00,98070.505557207,98059.2005503356,98047.8874482856,98036.56606556299,98025.23633701034,98013.89832924648,98002.55229382549,97991.19871494717,97979.83820555506,97968.47138998838,97957.09883964923,97945.72105120115,97934.33845305897,97922.95117556074
2002-06-25 10:15:00,98070.3049536625,98059.00630323938,98047.69950872732,98036.38436454318,98025.06079107913,98013.72884797645,98002.38878754406,97991.04110011154,97979.68640662893,97968.32533921115,97956.95847618149,97945.58632025705,97934.20930495944,97922.82756253617
2002-06-25 10:20:00,98070.0918120913,98058.80101466659,98047.50181893962,98036.19402760318,98024.87757048315,98013.55251879498,98002.21913992242,97990.87794341479,97979.52957117473,97968.17467565353,97956.81385375375,97945.44762466711,97934.07643638409,97922.70043004527
2002-06-25 10:25:00,98069.89562283408,98058.61075543943,98047.31744139582,98036.01546465032,98024.70474298912,98013.38534347944,98002.0575367677,97990.72184025084,97979.37890473205,97968.02939075511,97956.67390215126,97945.3129640553,97933.94702948499,97922.57624220972
2002-06-25 10:30:00,98069.68806403296,98058.41059793232,98047.1244335722,98035.82936589158,98024.52532570208,98013.21239560752,98001.89086478023,97990.56127190364,97979.22428944187,97967.88059808884,97956.53081959016,97945.17549465693,97933.8150897099,97922.44975684964
2002-06-25 10:35:00,98069.49480457813,98058.22304857781,98046.94254068153,98035.65305961823,98024.35452669067,98013.04702245232,98001.73084072143,97990.40652880973,97979.07476856538,97967.73624916759,97956.39159964601,97945.04136695206,97933.68602276352,97922.32572225027
2002-06-25 10:40:00,98069.29043861198,98058.02578438159,98046.7521332437,98035.4692754249,98024.177146162,98012.87584283932,98001.56567908595,97990.24722414781,97978.92118147365,97967.58825986591,97956.24910552334,97944.90428017403,97933.55426809391,97922.1992323262
2002-06-25 10:45:00,98069.09890363786,98057.8397986579,98046.57164014768,98035.29420387483,98024.00741699908,98012.71137576408,98001.4063988094,97990.09306410282,97978.77208453418,97967.44417748915,97956.10999656758,97944.77010983328,97933.42500690227,97922.0748540883
2002-06-25 10:50:00,98068.89672208006,98057.64448014261,98046.38294592737,98035.11190703865,98023.83130516465,98012.54125418844,98001.24209328098,97989.93442253566,97978.6189761051,97967.29649034819,97955.96763526762,97944.63299294177,97933.29306486085,97921.94802475908
2002-06-25 10:55:00,98068.70623842583,98057.45941576062,98046.20324059133,98034.93748786375,98023.66209288171,98012.37716975894,98001.08306352158,97989.78038328218,97978.46987262109,97967.15227636743,97955.82827180286,97944.49844723193,97933.16330939071,97921.82303530969
2002-06-25 11:00:00,98068.50521659074,98057.26507789339,98046.01535286171,98034.75582852955,98023.48645516511,98012.20736510592,98000.91892441295,97989.62176442063,97978.31664967386,97967.00434345135,97955.68553883572,97944.36083755484,97933.03075766443,97921.69548327234
2002-06-25 11:05:00,98068.2749062498,98057.04050647655,98045.79647955719,98034.54260193015,98023.2788177744,98012.00525801019,98000.7222919364,97989.43055816015,97978.13083012265,97966.82387974611,97955.51040773101,97944.19102222039,97932.86624660823,97921.53626908782
2002-06-25 11:10:00,98068.02773767109,98056.8000363162,98045.56254422203,98034.31504870135,98023.05750622292,98011.79006189675,98000.51310105683,97989.22727923834,97977.93338588311,97966.63220698886,97955.324455273,97944.0107490222,97932.69162012327,97921.36726274884
2002-06-25 11:15:00,98067.7920961918,98056.56982895904,98045.33775583906,98034.09565581445,98022.84348101575,98011.58137616217,98000.3097295016,97989.02920156415,97977.74058720055,97966.44467731041,97955.14218878823,97943.83374340707,97932.51987591795,97921.200782929
2002-06-25 11:20:00,98067.552146379,98056.33623882473,98045.11036653619,98033.87431977746,98022.6280636183,98011.3717574647,98000.10580566638,97988.83088532633,97977.54780661769,97966.25737363676,97954.96031431545,97943.65725956562,97932.34875167756,97921.03499240983
2002-06-25 11:25:00,98067.32347653326,98056.11270991086,98044.89196521328,98033.6610247611,98022.41984965387,98011.16859905462,97999.907680115,97988.6377747703,97977.35969846604,97966.07426006904,97954.78219152633,97943.48412702608,97932.18061149878,97920.87184898678
2002-06-25 11:30:00,98067.0868286873,98055.88216779183,98044.66737766845,98033.44225253309,98022.20676690068,98010.96109487735,97999.70565967636,97988.44115946954,97977.16842451238,97965.88827629903,97954.60145725208,97943.30861017086,97932.01028704517,97920.70669688143
2002-06-25 11:35:00,98066.85936498751,98055.65967521879,98044.44984646454,98033.22966630086,98021.9991063468,98010.75834117476,97999.50779703906,97988.24817673664,97976.98031535692,97965.70503867672,97954.42309267704,97943.1351230299,97931.84168401628,97920.54298682552
2002-06-25 11:40:00,98066.62395053047,98055.43019311897,98044.22615278093,98033.0116292294,98021.78660758998,98010.5512772681,97999.30608024138,97988.05173501438,97976.78909087444,97965.5189856145,97954.24217511839,97942.95931314888,97931.67096058888,97920.37733335541
2002-06-25 11:45:00,98066.3974356459,98055.20852706069,98044.0093280983,98032.79963253684,98021.57942298589,98010.34888930604,97999.10847621186,97987.85890649087,97976.60103399889,97965.33570061333,97954.0636656054,97942.78558543917,97931.50202313098,97920.21319672633
2002-06-25 11:50:00,98066.16296250587,98054.97984135163,98043.78629205334,98032.58212065675,98021.36732329347,98010.14210448651,97998.90692430495,97987.66252075763,97976.40976138631,97965.14949959687,97953.8825041136,97942.60943908145,97931.33087375792,97920.04703073254
2002-06-25 11:55:00,98065.9368192851,98054.75844546447,98043.56963742003,98032.37019618864,98021.1601161528,98009.93960279386,97998.70911909126,97987.46940721883,97976.22133902049,97964.9657716852,97953.70347703708,97942.43512166396,97931.16127673314,97919.88216687395
2002-06-25 12:00:00,98065.70255569629,98054.5298601455,98043.3465975535,98032.15258140613,98020.94781970192,98009.73253252091,97998.5071979474,97987.27257299259,97976.02954275873,97964.77897554997,97953.52165226504,97942.25824683227,97930.98933636384,97919.71514989198
2002-06-25 12:05:00,98065.52291527255,98054.35438456787,98043.17527558809,98031.98539412205,98020.78474393733,98009.57354398025,97998.3522736684,97987.12169311143,97975.88269102834,97964.63613907063,97953.3828209703,97942.12341296073,97930.85849401612,97919.58829446537
2002-06-25 12:10:00,98065.38527584102,98054.21996985965,98043.04397710312,98031.8571083389,98020.6593754875,98009.45100903862,97998.23250169607,97987.00462560555,97975.76827892402,97964.52434046769,97953.27359966552,97942.01673760983,97930.75433746113,97919.48663215643
2002-06-25 12:15:00,98065.24844512856,98054.08694050094,98042.91462295876,98031.73130482367,98020.53700019354,98009.33193971045,97998.11661535503,97986.89180246789,97975.65840710718,97964.41731870214,97953.16933786894,97941.91515614909,97930.65536635385,97919.39020816557
2002-06-25 12:20:00,98065.1033956823,98053.94570069975,98042.77709978425,98031.59740562718,98020.40663454063,98009.2050225615,97997.99307009135,97986.77156148928,97975.54141045871,97964.30351210656,97953.05867103432,97941.80758160104,97930.55083852459,97919.28868055892
2002-06-25 12:25:00,98064.94520766196,98053.79216485396,98042.62810567312,98031.45284194933,98020.26638619184,98009.06896740783,97997.86107910034,97986.64350472069,97975.41716385426,97964.18296171393,97952.94171447108,97941.69412772119,97930.44080663427,97919.18199660172
2002-06-25 12:30:00,98064.78694298438,98053.63820337536,98042.47836932777,98031.30724724232,98020.12484432777,98008.93138707643,97997.7273707694,97986.51358363802,97975.29095087577,97964.06038281959,97952.82269998305,97941.57861172702,97930.32872658355,97919.07329039239
2002-06-25 12:35:00,98064.62418751112,98053.4801401827,98042.32489992927,98031.15827086479,98019.98025492179,98008.79107038943,97997.59120480454,97986.38144455018,97975.162719463,97963.93594852413,97952.70196230961,97941.46148003059,97930.21511947722,97918.96313207736
2002-06-25 12:40:00,98064.46229069028,98053.3226490728,98042.17173515935,98031.00934839861,98019.83548566196,98008.65036199415,97997.45446524119,97986.24858530457,97975.03365707198,97963.81060475024,97952.58026376259,97941.34335775394,97930.10050861698,97918.85196895766
2002-06-25 12:45:00,98064.29709568943,98053.16209909551,98042.01574243142,98030.85782272374,98019.68833151957,98008.50747576363,97997.31573559646,97986.11389857868,97974.90290323255,97963.68368114175,97952.45707649979,97941.22382163348,97929.98454667658,97918.73950909087
2002-06-25 12:50:00,98064.13155328474,98053.00107063184,98041.85914521289,98030.70557051215,98019.54033347244,98008.36363729513,97997.17596127099,97985.97809554201,97974.77098339028,97963.5555618881,97952.33268063367,97941.10307702486,97929.86738595273,97918.62586666006
2002-06-25 12:55:00,98063.96417670367,98052.83829112291,98041.70088589791,98030.55175134237,98019.39086830046,98008.21843125444,97997.03491127375,97985.84109543005,97974.63792966299,97963.4263573356,97952.20723576343,97940.98131010267,97929.74922271071,97918.51123714204
2002-06-25 13:00:00,98063.7958168085,98052.67451122867,98041.54160093552,98030.39687383229,98019.24030666055,98008.0720897731,97996.8926923622,97985.70290317977,97974.50367254543,97963.29594940055,97952.0805968156,97940.85836545244,97929.62990289519,97918.39547492446
2002-06-25 13:05:00,98063.591643085,98052.47525611347,98041.34720153139,98030.20726611551,98019.0554222448,98007.89185288212,97996.71701976165,97985.5317086203,97974.33687197392,97963.13346434564,97951.92235574732,97940.70430385515,97929.47996305491,97918.24960359852
2002-06-25 13:10:00,98063.35703250188,98052.24637916578,98041.12401087348,98029.98971529352,98018.84346190415,98007.68542814671,97996.51607053737,97985.3361729886,97974.14668968278,97962.9485788009,97951.74271462938,97940.52985899722,97929.31067026166,97918.08542083735
2002-06-25 13:15:00,98063.12543475938,98052.01959124669,98040.90205843632,98029.77262019594,98018.6312412305,98007.47809504894,97996.31363612319,97985.13864754191,97973.95408301384,97962.76090020071,97951.55997281078,97940.35206212632,97929.13782590789,97917.91753594724
2002-06-25 13:20:00,98062.89484101185,98051.7942484174,98040.6819010765,98029.55758830647,98018.42127816565,98007.2731455951,97996.11364616633,97984.94356616194,97973.76386473264,97962.5755062224,97951.37937129458,97940.17622786133,97928.96673992682,97917.75118477586
2002-06-25 13:25:00,98062.67914338264,98051.58250609819,98040.47414045245,98029.35383212309,98018.22154760045,98007.07746285207,97995.92203643556,97984.75605761404,97973.58048716601,97962.39628959588,97951.20434476556,97940.00541936605,97928.80017604421,97917.58889184115
