"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","KA1","KA2","OC1","OD1","REM","EQD"
"71833099999","2018-01-06T05:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","320,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0214,1","-0253,1","99999,9",,,,,,,"AWY050TGT SA 0500 AUTO8 M M M M/-21/-25/3207/M/M M 43MM=",
"71833099999","2018-01-06T06:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","320,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0210,1","-0254,1","99999,9","06,9999,1,9","24,9999,1,9","240,M,-0174,1","240,N,-0216,1",,,"SYN07471833 46/// /3209 11210 21254 6///1 333 11174 21216 7//// 555 32823 4019/=",
"71833099999","2018-01-06T06:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","320,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0210,1","-0254,1","99999,9",,,,,,,"AWY050TGT SA 0600 AUTO8 M M M M/-21/-25/3209/M/M M 04MM=",
"71833099999","2018-01-06T07:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","320,1,9,0031,1","99999,9,9,9","999999,9,9,9","-0215,1","-0258,1","99999,9",,,,,,,"AWY050TGT SA 0700 AUTO8 M M M M/-22/-26/3206/M/M M 58MM=",
"71833099999","2018-01-06T08:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0218,1","-0259,1","99999,9",,,,,,,"AWY050TGT SA 0800 AUTO8 M M M M/-22/-26/3007/M/M M 89MM=",
"71833099999","2018-01-06T09:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","320,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0223,1","-0260,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /3203 11223 21260 333 6///7=",
"71833099999","2018-01-06T09:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","320,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0223,1","-0260,1","99999,9",,,,,,,"AWY050TGT SA 0900 AUTO8 M M M M/-22/-26/3203/M/M M 30MM=",
"71833099999","2018-01-06T10:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0222,1","-0259,1","99999,9",,,,,,,"AWY050TGT SA 1000 AUTO8 M M M M/-22/-26/3004/M/M M 29MM=",
"71833099999","2018-01-06T11:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0215,1","-0258,1","99999,9",,,,,,,"AWY050TGT SA 1100 AUTO8 M M M M/-22/-26/3008/M/M M 58MM=",
"71833099999","2018-01-06T12:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0222,1","-0261,1","99999,9","06,9999,1,9","24,9999,1,9","240,M,-0174,1","240,N,-0227,1",,,"SYN05871833 46/// /3006 11222 21261 6///1 333 11174 21227 7////=",
"71833099999","2018-01-06T12:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0031,1","99999,9,9,9","999999,9,9,9","-0222,1","-0261,1","99999,9",,,,,,,"AWY050TGT SA 1200 AUTO8 M M M M/-22/-26/3006/M/M M 21MM=",
"71833099999","2018-01-06T13:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0228,1","-0268,1","99999,9",,,,,,,"AWY050TGT SA 1300 AUTO8 M M M M/-23/-27/3005/M/M M 88MM=",
"71833099999","2018-01-06T14:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","320,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0216,1","-0264,1","99999,9",,,,,,,"AWY050TGT SA 1400 AUTO8 M M M M/-22/-26/3205/M/M M 64MM=",
"71833099999","2018-01-06T15:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","310,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0199,1","-0252,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /3108 11199 21252 333 6///7=",
"71833099999","2018-01-06T15:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","310,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0199,1","-0252,1","99999,9",,,,,,,"AWY050TGT SA 1500 AUTO8 M M M M/-20/-25/3108/M/M M 92MM=",
"71833099999","2018-01-06T16:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0192,1","-0247,1","99999,9",,,,,,,"AWY050TGT SA 1600 AUTO8 M M M M/-19/-25/3008/M/M M 27MM=",
"71833099999","2018-01-06T17:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0186,1","-0244,1","99999,9",,,,,,,"AWY050TGT SA 1700 AUTO8 M M M M/-19/-24/3009/M/M M 64MM=",
"71833099999","2018-01-06T18:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","310,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0179,1","-0241,1","99999,9","06,9999,1,9","24,9999,1,9","120,M,-0175,1","120,N,-0230,1",,,"SYN05871833 46/// /3110 11179 21241 6///1 333 11175 21230 7////=",
"71833099999","2018-01-06T18:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","310,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0179,1","-0241,1","99999,9",,,,,,,"AWY050TGT SA 1800 AUTO8 M M M M/-18/-24/3110/M/M M 91MM=",
"71833099999","2018-01-06T19:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","290,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0173,1","-0237,1","99999,9",,,,,,,"AWY050TGT SA 1900 AUTO8 M M M M/-17/-24/2908/M/M M 37MM=",
"71833099999","2018-01-06T20:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0172,1","-0246,1","99999,9",,,,,,"3,01,0087,1,290","AWY068TGT SA 2000 AUTO8 M M M M/-17/-25/3009/M/M PK WND 2917 1901Z M 26MM=",
"71833099999","2018-01-06T21:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","300,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0175,1","-0242,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /3008 11175 21242 333 6///7=",
"71833099999","2018-01-06T21:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0175,1","-0242,1","99999,9",,,,,,,"AWY050TGT SA 2100 AUTO8 M M M M/-18/-24/3008/M/M M 52MM=",
"71833099999","2018-01-06T22:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","300,1,9,0031,1","99999,9,9,9","999999,9,9,9","-0183,1","-0237,1","99999,9",,,,,,,"AWY050TGT SA 2200 AUTO8 M M M M/-18/-24/3006/M/M M 37MM=",
"71833099999","2018-01-06T23:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","290,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0191,1","-0235,1","99999,9",,,,,,,"AWY050TGT SA 2300 AUTO8 M M M M/-19/-24/2904/M/M M 15MM=",
"71833099999","2018-01-07T00:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0195,1","-0234,1","99999,9","06,9999,1,9","24,9999,1,9","120,M,-0171,1","120,N,-0230,1",,,"SYN05871833 46/// /2603 11195 21234 6///1 333 11171 21230 7////=",
"71833099999","2018-01-07T00:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","260,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0185,1","-0234,1","99999,9",,,,,,,"AWY050TGT SA 0000 AUTO8 M M M M/-19/-23/2603/M/M M 54MM=",
"71833099999","2018-01-07T01:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","280,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0219,1","-0251,1","99999,9",,,,,,,"AWY050TGT SA 0100 AUTO8 M M M M/-22/-25/2801/M/M M 91MM=",
"71833099999","2018-01-07T02:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","260,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0245,1","-0270,1","99999,9",,,,,,,"AWY050TGT SA 0200 AUTO8 M M M M/-25/-27/2601/M/M M 50MM=",
"71833099999","2018-01-07T03:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","270,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0243,1","-0267,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /2701 11243 21267 333 6///7=",
"71833099999","2018-01-07T03:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","270,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0243,1","-0267,1","99999,9",,,,,,,"AWY050TGT SA 0300 AUTO8 M M M M/-24/-27/2701/M/M M 37MM=",
"71833099999","2018-01-07T04:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","360,1,9,0000,1","99999,9,9,9","999999,9,9,9","-0241,1","-0267,1","99999,9",,,,,,,"AWY050TGT SA 0400 AUTO8 M M M M/-24/-27/0000/M/M M 17MM=",
"71833099999","2018-01-07T05:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","360,1,9,0000,1","99999,9,9,9","999999,9,9,9","-0242,1","-0267,1","99999,9",,,,,,,"AWY050TGT SA 0500 AUTO8 M M M M/-24/-27/0000/M/M M 27MM=",
"71833099999","2018-01-07T06:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0231,1","-0255,1","99999,9","06,9999,1,9","24,9999,1,9","240,M,-0171,1","240,N,-0250,1",,,"SYN07471833 46/// /0000 11231 21255 6///1 333 11171 21250 7//// 555 32917 4020/=",
"71833099999","2018-01-07T06:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","360,1,9,0000,1","99999,9,9,9","999999,9,9,9","-0231,1","-0255,1","99999,9",,,,,,,"AWY050TGT SA 0600 AUTO8 M M M M/-23/-26/0000/M/M M 15MM=",
"71833099999","2018-01-07T07:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","260,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0201,1","-0222,1","99999,9",,,,,,,"AWY050TGT SA 0700 AUTO8 M M M M/-20/-22/2601/M/M M 12MM=",
"71833099999","2018-01-07T08:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","360,1,9,0000,1","99999,9,9,9","999999,9,9,9","-0198,1","-0219,1","99999,9",,,,,,,"AWY050TGT SA 0800 AUTO8 M M M M/-20/-22/0000/M/M M 89MM=",
"71833099999","2018-01-07T09:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0222,1","-0246,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /0000 11222 21246 333 6///7=",
"71833099999","2018-01-07T09:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","360,1,9,0000,1","99999,9,9,9","999999,9,9,9","-0222,1","-0246,1","99999,9",,,,,,,"AWY050TGT SA 0900 AUTO8 M M M M/-22/-25/0000/M/M M 26MM=",
"71833099999","2018-01-07T10:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","200,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0193,1","-0217,1","99999,9",,,,,,,"AWY050TGT SA 1000 AUTO8 M M M M/-19/-22/2004/M/M M 37MM=",
"71833099999","2018-01-07T11:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","240,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0191,1","-0235,1","99999,9",,,,,,,"AWY050TGT SA 1100 AUTO8 M M M M/-19/-24/2404/M/M M 15MM=",
"71833099999","2018-01-07T12:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0183,1","-0228,1","99999,9","06,9999,1,9","24,9999,1,9","240,M,-0171,1","240,N,-0250,1",,,"SYN05871833 46/// /2404 11183 21228 6///1 333 11171 21250 7////=",
"71833099999","2018-01-07T12:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","240,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0183,1","-0228,1","99999,9",,,,,,,"AWY050TGT SA 1200 AUTO8 M M M M/-18/-23/2404/M/M M 38MM=",
"71833099999","2018-01-07T13:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","200,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0176,1","-0211,1","99999,9",,,,,,,"AWY050TGT SA 1300 AUTO8 M M M M/-18/-21/2003/M/M M 61MM=",
"71833099999","2018-01-07T14:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0152,1","-0178,1","99999,9",,,,,,,"AWY050TGT SA 1400 AUTO8 M M M M/-15/-18/2105/M/M M 28MM=",
"71833099999","2018-01-07T15:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0138,1","-0165,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /2108 11138 21165 333 6///7=",
"71833099999","2018-01-07T15:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0138,1","-0155,1","99999,9",,,,,"0082,1","3,01,0087,1,210","AWY071TGT SA 1500 AUTO8 M M M M/-14/-16/2208+16/M/M PK WND 2117 1408Z M 85MM=",
"71833099999","2018-01-07T16:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0127,1","-0162,1","99999,9",,,,,"0077,1",,"AWY053TGT SA 1600 AUTO8 M M M M/-13/-16/2208+15/M/M M 72MM=",
"71833099999","2018-01-07T17:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0120,1","-0162,1","99999,9",,,,,"0093,1","3,01,0108,1,200","AWY071TGT SA 1700 AUTO8 M M M M/-12/-16/2111+18/M/M PK WND 2021 1607Z M 02MM=",
"71833099999","2018-01-07T18:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","210,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0116,1","-0163,1","99999,9","06,9999,1,9","24,9999,1,9","120,M,-0115,1","120,N,-0250,1",,,"SYN05871833 46/// /2111 11116 21163 6///1 333 11115 21250 7////=",
"71833099999","2018-01-07T18:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0116,1","-0163,1","99999,9",,,,,"0087,1","3,01,0098,1,240","AWY071TGT SA 1800 AUTO8 M M M M/-12/-16/2111+17/M/M PK WND 2419 1710Z M 63MM=",
"71833099999","2018-01-07T19:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0109,1","-0156,1","99999,9",,,,,"0077,1","3,01,0103,1,190","AWY071TGT SA 1900 AUTO8 M M M M/-11/-16/2107+15/M/M PK WND 1920 1804Z M 96MM=",
"71833099999","2018-01-07T20:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0105,1","-0154,1","99999,9",,,,,"0098,1","3,01,0108,1,200","AWY071TGT SA 2000 AUTO8 M M M M/-11/-15/2111+19/M/M PK WND 2021 1914Z M 54MM=",
"71833099999","2018-01-07T21:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","210,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0101,1","-0147,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /2112 11101 21147 333 6///7=",
"71833099999","2018-01-07T21:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0101,1","-0147,1","99999,9",,,,,"0087,1","3,01,0103,1,200","AWY071TGT SA 2100 AUTO8 M M M M/-10/-15/2112+17/M/M PK WND 2020 2047Z M 17MM=",
"71833099999","2018-01-07T22:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0096,1","-0128,1","99999,9",,,,,"0082,1","3,01,0108,1,200","AWY071TGT SA 2200 AUTO8 M M M M/-10/-13/2209+16/M/M PK WND 2021 2111Z M 68MM=",
"71833099999","2018-01-07T23:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0092,1","-0111,1","99999,9",,,,,,"3,01,0093,1,230","AWY068TGT SA 2300 AUTO8 M M M M/-09/-11/2208/M/M PK WND 2318 2237Z M 21MM=",
"71833099999","2018-01-08T00:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0080,1","-0100,1","99999,9","06,9999,1,9","24,9999,1,9","120,M,-0080,1","120,N,-0231,1",,,"SYN05871833 46/// /2107 11080 21100 6///1 333 11080 21231 7////=",
"71833099999","2018-01-08T00:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0080,1","-0100,1","99999,9",,,,,,,"AWY050TGT SA 0000 AUTO8 M M M M/-08/-10/2107/M/M M 00MM=",
"71833099999","2018-01-08T01:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0064,1","-0107,1","99999,9",,,,,,,"AWY050TGT SA 0100 AUTO8 M M M M/-06/-11/2208/M/M M 47MM=",
"71833099999","2018-01-08T02:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","230,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0048,1","-0095,1","99999,9",,,,,"0093,1","3,01,0098,1,230","AWY071TGT SA 0200 AUTO8 M M M M/-05/-10/2310+18/M/M PK WND 2319 0118Z M 85MM=",
"71833099999","2018-01-08T03:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","230,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0047,1","-0081,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /2310 11047 21081 333 6///7=",
"71833099999","2018-01-08T03:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","240,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0047,1","-0081,1","99999,9",,,,,"0087,1","3,01,0098,1,230","AWY071TGT SA 0300 AUTO8 M M M M/-05/-08/2410+17/M/M PK WND 2319 0202Z M 71MM=",
"71833099999","2018-01-08T04:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","240,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0041,1","-0078,1","99999,9",,,,,"0077,1","3,01,0103,1,240","AWY071TGT SA 0400 AUTO8 M M M M/-04/-08/2410+15/M/M PK WND 2420 0330Z M 18MM=",
"71833099999","2018-01-08T05:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","230,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0040,1","-0061,1","99999,9",,,,,,"3,01,0093,1,250","AWY068TGT SA 0500 AUTO8 M M M M/-04/-06/2309/M/M PK WND 2518 0429Z M 01MM=",
"71833099999","2018-01-08T06:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","230,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0038,1","-0049,1","99999,9","06,9999,1,9","24,9999,1,9","240,M,-0038,1","240,N,-0231,1",,,"SYN07471833 46/// /2309 11038 21049 6///1 333 11038 21231 7//// 555 32021 4017/=",
"71833099999","2018-01-08T06:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","230,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0038,1","-0049,1","99999,9",,,,,,"3,01,0093,1,230","AWY068TGT SA 0600 AUTO8 M M M M/-04/-05/2309/M/M PK WND 2318 0516Z M 89MM=",
"71833099999","2018-01-08T07:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","230,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0033,1","-0043,1","99999,9",,,,,"0087,1","3,01,0108,1,250","AWY071TGT SA 0700 AUTO8 M M M M/-03/-04/2309+17/M/M PK WND 2521 0622Z M 33MM=",
"71833099999","2018-01-08T08:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0037,1","-0046,1","99999,9",,,,,"0087,1","3,01,0087,1,190","AWY071TGT SA 0800 AUTO8 M M M M/-04/-05/2209+17/M/M PK WND 1917 0754Z M 76MM=",
"71833099999","2018-01-08T09:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","210,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0037,1","-0047,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /2109 11037 21047 333 6///7=",
"71833099999","2018-01-08T09:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0037,1","-0047,1","99999,9",,,,,"0098,1","3,01,0098,1,250","AWY071TGT SA 0900 AUTO8 M M M M/-04/-05/2109+19/M/M PK WND 2519 0852Z M 77MM=",
"71833099999","2018-01-08T10:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0033,1","-0042,1","99999,9",,,,,,,"AWY050TGT SA 1000 AUTO8 M M M M/-03/-04/2207/M/M M 32MM=",
"71833099999","2018-01-08T11:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","210,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0031,1","-0038,1","99999,9",,,,,,,"AWY050TGT SA 1100 AUTO8 M M M M/-03/-04/2107/M/M M 18MM=",
"71833099999","2018-01-08T12:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0030,1","-0035,1","99999,9","06,9999,1,9","24,9999,1,9","240,N,-0080,1",,,,"SYN05871833 46/// /2208 11030 21035 6///1 333 11038 21080 7////=","Q01-3.8  2EATMX "
"71833099999","2018-01-08T12:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0030,1","-0035,1","99999,9",,,,,,"3,01,0087,1,210","AWY068TGT SA 1200 AUTO8 M M M M/-03/-04/2208/M/M PK WND 2117 1123Z M 05MM=",
"71833099999","2018-01-08T13:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","220,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0027,1","-0032,1","99999,9",,,,,,,"AWY050TGT SA 1300 AUTO8 M M M M/-03/-03/2208/M/M M 72MM=",
"71833099999","2018-01-08T14:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","230,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0005,1","-0020,1","99999,9",,,,,"0077,1","3,01,0087,1,230","AWY071TGT SA 1400 AUTO8 M M M M/-01/-02/2309+15/M/M PK WND 2317 1333Z M 50MM=",
"71833099999","2018-01-08T15:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","FM-12","99999","V020","240,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0011,1","-0019,1","99999,9","03,9999,9,9",,,,,,"SYN04071833 46/// /2411 11011 21019 333 6///7=",
"71833099999","2018-01-08T15:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","240,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0011,1","-0019,1","99999,9",,,,,"0098,1","3,01,0098,1,250","AWY071TGT SA 1500 AUTO8 M M M M/-01/-02/2411+19/M/M PK WND 2519 1455Z M 19MM=",
"71833099999","2018-01-08T16:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","250,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0006,1","-0013,1","99999,9",,,,,"0077,1","3,01,0098,1,230","AWY071TGT SA 1600 AUTO8 M M M M/-01/-01/2509+15/M/M PK WND 2319 1523Z M 63MM=",
"71833099999","2018-01-08T17:00:00","4","43.55","-80.2166666","325.0","GUELPH TURFGRASS, CA","SAO  ","99999","V020","250,1,9,0051,1","99999,9,9,9","999999,9,9,9","+0002,1","-0009,1","99999,9",,,,,"0082,1","3,01,0098,1,240","AWY070TGT SA 1700 AUTO8 M M M M/00/-01/2510+16/M/M PK WND 2419 1637Z M 29MM=",
