,(m) TempProfile_K_1.5,(m) TempProfile_K_7.5,(m) TempProfile_K_7.5
2008-07-01 14:20:00,24.697753331010972,23.61386591604662,23.61386591604662
2008-07-01 14:30:00,24.62478813675699,23.584052811718948,23.584052811718948
2008-07-01 14:40:00,24.445944427935842,23.539057288482013,23.539057288482013
2008-07-01 14:50:00,24.420314474794736,23.490204461247345,23.490204461247345
2008-07-01 15:00:00,24.573977474286323,23.60849259423719,23.60849259423719
2008-07-01 15:10:00,25.722432867643022,24.62013313681507,24.62013313681507
2008-07-01 15:20:00,24.707199887685647,24.01941772861602,24.01941772861602
2008-07-01 15:30:00,24.989661063940048,24.17269745662145,24.17269745662145
2008-07-01 15:40:00,24.906322511393284,24.191302345204463,24.191302345204463
2008-07-01 15:50:00,24.772470476562148,24.116935697647705,24.116935697647705
2008-07-01 16:00:00,24.779385470367288,24.148645240038604,24.148645240038604
2008-07-01 16:10:00,24.635969587231614,24.06016360390612,24.06016360390612
2008-07-01 16:20:00,24.525124113293998,23.986746106427006,23.986746106427006
2008-07-01 16:30:00,24.413699487803797,23.9158619694623,23.9158619694623
2008-07-01 16:40:00,24.28783758004124,23.83194175258359,23.83194175258359
2008-07-01 16:50:00,24.17147373104342,23.753629199056263,23.753629199056263
2008-07-01 17:00:00,24.033135862654262,23.65166126839057,23.65166126839057
2008-07-01 17:10:00,23.84587025692292,23.497484917708448,23.497484917708448
2008-07-01 17:20:00,23.661793662587115,23.341263389345272,23.341263389345272
2008-07-01 17:30:00,23.47734373625019,23.183239004961365,23.183239004961365
2008-07-01 17:40:00,23.29379291804196,23.02480201341092,23.02480201341092
2008-07-01 17:50:00,23.113613664030368,22.86801538951505,22.86801538951505
2008-07-01 18:00:00,22.893661758804,22.668816177666713,22.668816177666713
2008-07-01 18:10:00,22.73717003427828,22.530566849368142,22.530566849368142
2008-07-01 18:20:00,22.581294068294596,22.393284062486657,22.393284062486657
2008-07-01 18:30:00,22.36544055245554,22.207761256326876,22.207761256326876
2008-07-01 18:40:00,22.155939245111824,22.031701545361102,22.031701545361102
2008-07-01 18:50:00,22.030674214593205,21.91671694313436,21.91671694313436
2008-07-01 19:00:00,21.919009126071273,21.81289638424414,21.81289638424414
2008-07-01 19:10:00,21.832672108389374,21.73396009074304,21.73396009074304
2008-07-01 19:20:00,21.746951162398204,21.65605137222451,21.65605137222451
2008-07-01 19:30:00,21.66462549145308,21.580624941189285,21.580624941189285
2008-07-01 19:40:00,21.584935299986228,21.507177025287092,21.507177025287092
2008-07-01 19:50:00,21.507623469522173,21.435540012201386,21.435540012201386
2008-07-01 20:00:00,21.438506428954042,21.372057440394997,21.372057440394997
2008-07-01 20:10:00,21.395948552049504,21.335022883006445,21.335022883006445
2008-07-01 20:20:00,21.358443300595923,21.30159972745389,21.30159972745389
2008-07-01 20:30:00,21.322638828129527,21.26950049216265,21.26950049216265
2008-07-01 20:40:00,21.28834798746186,21.23858087013673,21.23858087013673
2008-07-01 20:50:00,21.25538854821673,21.208701243170594,21.208701243170594
2008-07-01 21:00:00,21.22040128736569,21.17639559759698,21.17639559759698
2008-07-01 21:10:00,21.17366405042867,21.13202241929929,21.13202241929929
2008-07-01 21:20:00,21.127008407387052,21.087839440783114,21.087839440783114
2008-07-01 21:30:00,21.15982035431591,21.117965415704248,21.117965415704248
2008-07-01 21:40:00,21.403390134470555,21.31213613189118,21.31213613189118
2008-07-01 21:50:00,21.39494558241006,21.289206454819123,21.289206454819123
2008-07-01 22:00:00,21.34161427804912,21.23846856417572,21.23846856417572
2008-07-01 22:10:00,21.285305635712348,21.18526646521468,21.18526646521468
2008-07-01 22:20:00,21.226825709243258,21.13021183179069,21.13021183179069
2008-07-01 22:30:00,21.1683303657544,21.075483274712496,21.075483274712496
2008-07-01 22:40:00,21.110889519574982,21.021670829781897,21.021670829781897
2008-07-01 22:50:00,21.05445416081227,20.96874635537489,20.96874635537489
2008-07-01 23:00:00,20.995978334409074,20.91288664768274,20.91288664768274
2008-07-01 23:10:00,20.923241757972278,20.840631179609716,20.840631179609716
2008-07-01 23:20:00,20.848061950408976,20.76560962258941,20.76560962258941
2008-07-01 23:30:00,20.773058701135824,20.690730189482906,20.690730189482906
2008-07-01 23:40:00,20.698552030367978,20.61632265783993,20.61632265783993
2008-07-01 23:50:00,20.624483811020525,20.542310999889196,20.542310999889196
2008-07-02 00:00:00,20.50816014878916,20.416299100163087,20.416299100163087
2008-07-02 00:10:00,20.163329367042593,20.03521343307409,20.03521343307409
2008-07-02 00:20:00,19.763984322919157,19.599636906707246,19.599636906707246
2008-07-02 00:30:00,19.376482959208147,19.168908744672535,19.168908744672535
2008-07-02 00:40:00,18.993685450519365,18.740017896919824,18.740017896919824
2008-07-02 00:50:00,18.613457069935805,18.312562683472493,18.312562683472493
2008-07-02 01:00:00,17.645505319343442,17.478513924038907,17.478513924038907
2008-07-02 01:10:00,17.532540535685257,17.423673869247125,17.423673869247125
2008-07-02 01:20:00,17.5793629724011,17.475888193527453,17.475888193527453
2008-07-02 01:30:00,17.774243051210306,17.638855310136705,17.638855310136705
2008-07-02 01:40:00,18.206609588067522,17.96239182098475,17.96239182098475
2008-07-02 01:50:00,18.29826140010357,18.032433155194326,18.032433155194326
2008-07-02 02:00:00,18.337827663102473,18.073162685129148,18.073162685129148
2008-07-02 02:10:00,18.334257382756164,18.062652231723064,18.062652231723064
2008-07-02 02:20:00,18.29950216418098,18.025028621166598,18.025028621166598
2008-07-02 02:30:00,18.25906889337176,17.984622244918,17.984622244918
2008-07-02 02:40:00,18.2185116306199,17.943967934075204,17.943967934075204
2008-07-02 02:50:00,18.177556654523983,17.90316613489358,17.90316613489358
2008-07-02 03:00:00,18.137702489482308,17.864030867648523,17.864030867648523
2008-07-02 03:10:00,18.098899881807256,17.826364279023323,17.826364279023323
2008-07-02 03:20:00,18.053546167157833,17.788056340337107,17.788056340337107
2008-07-02 03:30:00,18.011677489383715,17.752965542662878,17.752965542662878
2008-07-02 03:40:00,17.971383381746477,17.71857322402377,17.71857322402377
2008-07-02 03:50:00,17.932277370758868,17.68527920207839,17.68527920207839
2008-07-02 04:00:00,17.90506549971849,17.663345399929426,17.663345399929426
2008-07-02 04:10:00,17.9435946563558,17.70409866181467,17.70409866181467
2008-07-02 04:20:00,17.87609528616406,17.673267615306827,17.673267615306827
2008-07-02 04:30:00,17.621492139336283,17.531476309759682,17.531476309759682
2008-07-02 04:40:00,17.681670049713148,17.588525144456355,17.588525144456355
2008-07-02 04:50:00,17.750362792491956,17.651789468149275,17.651789468149275
2008-07-02 05:00:00,17.82903155718992,17.72425135820845,17.72425135820845
2008-07-02 05:10:00,17.91166118583908,17.803839012725348,17.803839012725348
2008-07-02 05:20:00,18.03092977621327,17.912638436899897,17.912638436899897
2008-07-02 05:30:00,18.168088066203836,18.032511173585192,18.032511173585192
2008-07-02 05:40:00,18.313533973172355,18.15694104672781,18.15694104672781
2008-07-02 05:50:00,18.4661195947607,18.28477797669956,18.28477797669956
2008-07-02 06:00:00,18.639651866137342,18.43316545395851,18.43316545395851
2008-07-02 06:10:00,18.77352167109302,18.57844238299913,18.57844238299913
2008-07-02 06:20:00,18.94315332535848,18.756919778151655,18.756919778151655
2008-07-02 06:30:00,19.136941384689408,18.95186028292892,18.95186028292892
2008-07-02 06:40:00,19.333806896921146,19.148943401207248,19.148943401207248
2008-07-02 06:50:00,19.533825020183883,19.348124191952934,19.348124191952934
2008-07-02 07:00:00,19.74678290631698,19.559698594410065,19.559698594410065
2008-07-02 07:10:00,20.3057306462905,20.036045074657807,20.036045074657807
2008-07-02 07:20:00,20.63059271359566,20.33091142167973,20.33091142167973
2008-07-02 07:30:00,20.887554132295804,20.583979157184558,20.583979157184558
2008-07-02 07:40:00,21.165966382708802,20.852753489577765,20.852753489577765
2008-07-02 07:50:00,21.441461107820146,21.119046918923118,21.119046918923118
2008-07-02 08:00:00,21.717819745565862,21.386123183783752,21.386123183783752
2008-07-02 08:10:00,22.004814985865778,21.66188670555084,21.66188670555084
2008-07-02 08:20:00,22.29492162698415,21.93725804965254,21.93725804965254
2008-07-02 08:30:00,22.584478612064117,22.212484703261794,22.212484703261794
2008-07-02 08:40:00,22.874256464068253,22.48795644245331,22.48795644245331
2008-07-02 08:50:00,23.165445809493804,22.764213790034205,22.764213790034205
2008-07-02 09:00:00,23.45753128726369,23.040972804703188,23.040972804703188
2008-07-02 09:10:00,23.748059960904925,23.31773614829092,23.31773614829092
2008-07-02 09:20:00,24.033215733281168,23.590381758766398,23.590381758766398
2008-07-02 09:30:00,24.31743953384182,23.86257967062454,23.86257967062454
2008-07-02 09:40:00,24.600486869232554,24.134140042299066,24.134140042299066
2008-07-02 09:50:00,24.8828136160472,24.406039278229628,24.406039278229628
2008-07-02 10:00:00,25.159501420088077,24.672507175792873,24.672507175792873
2008-07-02 10:10:00,25.40440393350974,24.908957039146344,24.908957039146344
2008-07-02 10:20:00,25.651859235043332,25.1479758755479,25.1479758755479
2008-07-02 10:30:00,25.936967197544107,25.41158601012671,25.41158601012671
2008-07-02 10:40:00,26.2075422992516,25.664821957232277,25.664821957232277
2008-07-02 10:50:00,26.485871147525643,25.922052390362182,25.922052390362182
2008-07-02 11:00:00,26.75943832236794,26.173812774384032,26.173812774384032
2008-07-02 11:10:00,26.999635796037296,26.39578127389342,26.39578127389342
2008-07-02 11:20:00,27.23085755528291,26.615082434515784,26.615082434515784
2008-07-02 11:30:00,27.45802252450943,26.834942271278237,26.834942271278237
2008-07-02 11:40:00,27.685049901830553,27.054890573958232,27.054890573958232
2008-07-02 11:50:00,27.9168211580739,27.277702569440123,27.277702569440123
2008-07-02 12:00:00,28.11542903578902,27.461337682161627,27.461337682161627
2008-07-02 12:10:00,28.15905312316363,27.481375794810106,27.481375794810106
2008-07-02 12:20:00,28.22726155082421,27.51278526208847,27.51278526208847
2008-07-02 12:30:00,28.307277114459566,27.54976396137181,27.54976396137181
2008-07-02 12:40:00,28.345535986095683,27.562032331120577,27.562032331120577
2008-07-02 12:50:00,28.371027394837597,27.56767969296959,27.56767969296959
2008-07-02 13:00:00,28.390750124568626,27.579332122426194,27.579332122426194
2008-07-02 13:10:00,28.482271237920713,27.66531421436582,27.66531421436582
2008-07-02 13:20:00,28.568974054628143,27.752112895754976,27.752112895754976
2008-07-02 13:30:00,28.633320327905835,27.82573827328696,27.82573827328696
2008-07-02 13:40:00,28.68305248072909,27.888865126254586,27.888865126254586
2008-07-02 13:50:00,28.717939680500933,27.94224609841433,27.94224609841433
2008-07-02 14:00:00,28.74442450047627,27.991396007173023,27.991396007173023
2008-07-02 14:10:00,28.767378111521737,28.045609577492655,28.045609577492655
2008-07-02 14:20:00,28.868037238462534,28.148497948648185,28.148497948648185
2008-07-02 14:30:00,28.91913944483872,28.22022205284651,28.22022205284651
2008-07-02 14:40:00,28.969118160944504,28.289123564838235,28.289123564838235
2008-07-02 14:50:00,29.00926641056651,28.35328150528869,28.35328150528869
2008-07-02 15:00:00,29.036394629308006,28.409166890834683,28.409166890834683
2008-07-02 15:10:00,29.054574210412625,28.462058141623856,28.462058141623856
2008-07-02 15:20:00,29.05324269519315,28.50134939044915,28.50134939044915
2008-07-02 15:30:00,29.04471948049843,28.53478520486101,28.53478520486101
2008-07-02 15:40:00,29.033182977183856,28.56554431401412,28.56554431401412
2008-07-02 15:50:00,29.0148602551169,28.59039391059315,28.59039391059315
2008-07-02 16:00:00,28.98760615095324,28.60476175078435,28.60476175078435
2008-07-02 16:10:00,28.911477445284675,28.57016476517083,28.57016476517083
2008-07-02 16:20:00,28.839021766741325,28.53667486476047,28.53667486476047
2008-07-02 16:30:00,28.766173524865223,28.501488252440822,28.501488252440822
2008-07-02 16:40:00,28.69786435614111,28.46850849235898,28.46850849235898
2008-07-02 16:50:00,28.635269058818494,28.438694849358967,28.438694849358967
2008-07-02 17:00:00,28.561071039758644,28.39353058190312,28.39353058190312
2008-07-02 17:10:00,28.41284623513127,28.267458922546098,28.267458922546098
2008-07-02 17:20:00,28.32660523158995,28.193493704048933,28.193493704048933
2008-07-02 17:30:00,28.241330758487607,28.119239366484123,28.119239366484123
2008-07-02 17:40:00,28.153243962015495,28.042622164747286,28.042622164747286
2008-07-02 17:50:00,28.064301209127507,27.965107207095116,27.965107207095116
2008-07-02 18:00:00,27.961708651652316,27.873351240817556,27.873351240817556
2008-07-02 18:10:00,27.80519452151384,27.72656189452141,27.72656189452141
2008-07-02 18:20:00,27.629707839220828,27.564217113308246,27.564217113308246
2008-07-02 18:30:00,27.452909467473205,27.400231587887447,27.400231587887447
2008-07-02 18:40:00,27.27401554983328,27.23454695425113,27.23454695425113
2008-07-02 18:50:00,27.11447248514753,27.083203937724306,27.083203937724306
2008-07-02 19:00:00,26.948844961053396,26.923116811089926,26.923116811089926
2008-07-02 19:10:00,26.757344561408445,26.73385334247382,26.73385334247382
2008-07-02 19:20:00,26.56586185712183,26.542738676967588,26.542738676967588
2008-07-02 19:30:00,26.375567397185932,26.35262070162389,26.35262070162389
2008-07-02 19:40:00,26.186664240798677,26.163563107087953,26.163563107087953
2008-07-02 19:50:00,25.998971128158587,25.97543380475929,25.97543380475929
2008-07-02 20:00:00,25.815243723951312,25.79123605149084,25.79123605149084
2008-07-02 20:10:00,25.516815498848132,25.502394392965243,25.502394392965243
2008-07-02 20:20:00,25.341053089017578,25.327205927079092,25.327205927079092
2008-07-02 20:30:00,25.175721400449504,25.160637064354432,25.160637064354432
2008-07-02 20:40:00,25.010938398740848,24.99457248461499,24.99457248461499
2008-07-02 20:50:00,24.84694566628019,24.829120998150643,24.829120998150643
2008-07-02 21:00:00,24.673353794871446,24.653456226127446,24.653456226127446
2008-07-02 21:10:00,24.54937635261024,24.518044290573528,24.518044290573528
2008-07-02 21:20:00,24.339474363558224,24.30469803912399,24.30469803912399
2008-07-02 21:30:00,24.11626187707509,24.08129900004252,24.08129900004252
2008-07-02 21:40:00,23.897298131935827,23.860878544308775,23.860878544308775
2008-07-02 21:50:00,23.68014856298697,23.641734554976892,23.641734554976892
2008-07-02 22:00:00,23.467709404192647,23.4271418626156,23.4271418626156
2008-07-02 22:10:00,23.273523550035122,23.231119111680755,23.231119111680755
2008-07-02 22:20:00,23.07700838174418,23.03189400009188,23.03189400009188
2008-07-02 22:30:00,22.88028001623502,22.83292428744022,22.83292428744022
2008-07-02 22:40:00,22.683450958666526,22.633885816256566,22.633885816256566
2008-07-02 22:50:00,22.486510501791827,22.43483562964292,22.43483562964292
2008-07-02 23:00:00,22.29651062971527,22.242997340646298,22.242997340646298
2008-07-02 23:10:00,22.129264151923053,22.074664899364222,22.074664899364222
2008-07-02 23:20:00,21.96298452781332,21.907190380948123,21.907190380948123
2008-07-02 23:30:00,21.797054866958547,21.740001721024782,21.740001721024782
2008-07-02 23:40:00,21.63230828382359,21.573762302928685,21.573762302928685
2008-07-02 23:50:00,21.469972640745823,21.409402483417693,21.409402483417693
2008-07-03 00:00:00,21.33581115193772,21.273982463213258,21.273982463213258
2008-07-03 00:10:00,21.28409434700211,21.226250793789745,21.226250793789745
2008-07-03 00:20:00,21.236500893454604,21.182808693004745,21.182808693004745
2008-07-03 00:30:00,21.18573546424659,21.13698737008633,21.13698737008633
2008-07-03 00:40:00,21.13717456879249,21.09306299806707,21.09306299806707
2008-07-03 00:50:00,21.088424063803984,21.048958242328695,21.048958242328695
2008-07-03 01:00:00,21.032628616095963,20.997573093637243,20.997573093637243
2008-07-03 01:10:00,20.95504938585441,20.923054076968583,20.923054076968583
2008-07-03 01:20:00,20.8822031901027,20.851737096514398,20.851737096514398
2008-07-03 01:30:00,20.810559795322774,20.781154308349073,20.781154308349073
2008-07-03 01:40:00,20.7396552506234,20.71111036355785,20.71111036355785
2008-07-03 01:50:00,20.669400508752517,20.641534284428417,20.641534284428417
2008-07-03 02:00:00,20.558897454982173,20.530104835693464,20.530104835693464
2008-07-03 02:10:00,20.309829897835073,20.275778331712445,20.275778331712445
2008-07-03 02:20:00,20.057031196844548,20.01768806577212,20.01768806577212
2008-07-03 02:30:00,19.805387193660636,19.76017440026567,19.76017440026567
2008-07-03 02:40:00,19.554529527911768,19.50312097224071,19.50312097224071
2008-07-03 02:50:00,19.304203345750977,19.246409672396794,19.246409672396794
2008-07-03 03:00:00,19.07916137487564,19.015591289921304,19.015591289921304
2008-07-03 03:10:00,18.936313531691724,18.869663210873114,18.869663210873114
2008-07-03 03:20:00,18.794224160554222,18.72422930165078,18.72422930165078
2008-07-03 03:30:00,18.651889633911424,18.578903035496637,18.578903035496637
2008-07-03 03:40:00,18.509701313418418,18.433675484451555,18.433675484451555
2008-07-03 03:50:00,18.36754935165277,18.288514970815015,18.288514970815015
2008-07-03 04:00:00,18.262927123564396,18.175659406952832,18.175659406952832
2008-07-03 04:10:00,18.200243468168935,18.110065141246764,18.110065141246764
2008-07-03 04:20:00,18.146416694339564,18.05182287726211,18.05182287726211
2008-07-03 04:30:00,18.095331511732297,17.995451995250733,17.995451995250733
2008-07-03 04:40:00,18.042996810732006,17.937966879012095,17.937966879012095
2008-07-03 04:50:00,17.99320781039887,17.882689747697214,17.882689747697214
2008-07-03 05:00:00,17.96657703609361,17.85146692420915,17.85146692420915
2008-07-03 05:10:00,18.021276291284266,17.90431152685187,17.90431152685187
2008-07-03 05:20:00,18.085731453013068,17.964257548984847,17.964257548984847
2008-07-03 05:30:00,18.15313385802881,18.026255188886978,18.026255188886978
2008-07-03 05:40:00,18.223245152445713,18.090039946427225,18.090039946427225
2008-07-03 05:50:00,18.295720397618084,18.155290343641468,18.155290343641468
2008-07-03 06:00:00,18.36275146173375,18.21431129041912,18.21431129041912
2008-07-03 06:10:00,18.41063712210115,18.25146734955166,18.25146734955166
2008-07-03 06:20:00,18.453802446873283,18.285970615984752,18.285970615984752
2008-07-03 06:30:00,18.498184682660394,18.321350010380797,18.321350010380797
2008-07-03 06:40:00,18.537528281541313,18.353201875500304,18.353201875500304
2008-07-03 06:50:00,18.576537263647708,18.384916936878994,18.384916936878994
2008-07-03 07:00:00,18.60351823040969,18.40396665548684,18.40396665548684
2008-07-03 07:10:00,18.5957533271594,18.383819959466337,18.383819959466337
2008-07-03 07:20:00,18.58321033066045,18.359028209987287,18.359028209987287
2008-07-03 07:30:00,18.57002321845664,18.333957724171512,18.333957724171512
2008-07-03 07:40:00,18.55562497062732,18.30800854827521,18.30800854827521
2008-07-03 07:50:00,18.539506719559427,18.28072933019655,18.28072933019655
2008-07-03 08:00:00,18.568129770028918,18.301805079717326,18.301805079717326
2008-07-03 08:10:00,18.57084980177234,18.301888328773316,18.301888328773316
2008-07-03 08:20:00,18.519100991479377,18.266492605280632,18.266492605280632
2008-07-03 08:30:00,18.4620565308482,18.22819847449398,18.22819847449398
2008-07-03 08:40:00,18.39102692609697,18.180013086089673,18.180013086089673
2008-07-03 08:50:00,18.345688381682635,18.14663984602288,18.14663984602288
2008-07-03 09:00:00,18.35061263401724,18.153387226192876,18.153387226192876
2008-07-03 09:10:00,18.518902396829333,18.294083760645435,18.294083760645435
2008-07-03 09:20:00,18.708315498563593,18.44635286903906,18.44635286903906
2008-07-03 09:30:00,18.862706304301355,18.580930431385013,18.580930431385013
2008-07-03 09:40:00,19.036693376732615,18.72841450780095,18.72841450780095
2008-07-03 09:50:00,19.19123955837989,18.86732934000065,18.86732934000065
2008-07-03 10:00:00,19.36155372731355,19.02303608339389,19.02303608339389
2008-07-03 10:10:00,19.579931303498256,19.230563330649602,19.230563330649602
2008-07-03 10:20:00,19.77922331118816,19.425334623794924,19.425334623794924
2008-07-03 10:30:00,19.976606006295924,19.618875455133207,19.618875455133207
2008-07-03 10:40:00,20.17995555246489,19.81642863229365,19.81642863229365
2008-07-03 10:50:00,20.402396327155202,20.026378659536476,20.026378659536476
2008-07-03 11:00:00,20.611864269692546,20.226918285050317,20.226918285050317
2008-07-03 11:10:00,20.83319348856071,20.4312310985556,20.4312310985556
2008-07-03 11:20:00,21.110351457891397,20.676449440417514,20.676449440417514
2008-07-03 11:30:00,21.36436057885544,20.905908843982047,20.905908843982047
2008-07-03 11:40:00,21.64245289595908,21.14897020063887,21.14897020063887
2008-07-03 11:50:00,21.923258988111,21.396698779530766,21.396698779530766
2008-07-03 12:00:00,22.15635677345017,21.59460963032086,21.59460963032086
2008-07-03 12:10:00,22.250494741369664,21.65249038340528,21.65249038340528
2008-07-03 12:20:00,22.335710788839037,21.705436438825416,21.705436438825416
2008-07-03 12:30:00,22.396819047353915,21.74398252041965,21.74398252041965
2008-07-03 12:40:00,22.449801477729864,21.777100800469384,21.777100800469384
2008-07-03 12:50:00,22.49193587290432,21.804375548663415,21.804375548663415
2008-07-03 13:00:00,22.532059787397316,21.834500030054073,21.834500030054073
2008-07-03 13:10:00,22.603964067599918,21.890030447320555,21.890030447320555
2008-07-03 13:20:00,22.669453074444334,21.93881175668747,21.93881175668747
2008-07-03 13:30:00,22.731071399239056,21.986249950598335,21.986249950598335
2008-07-03 13:40:00,22.783247203603935,22.027852860389658,22.027852860389658
2008-07-03 13:50:00,22.82906041153103,22.065144973056647,22.065144973056647
2008-07-03 14:00:00,22.865920364037606,22.095873221788338,22.095873221788338
2008-07-03 14:10:00,22.858996047316793,22.0926548090531,22.0926548090531
2008-07-03 14:20:00,22.83284962042393,22.073568664750383,22.073568664750383
2008-07-03 14:30:00,22.802250009934596,22.052010098863718,22.052010098863718
