20/02/2004	030459.000	+9999	1.16	86.18	-1.00	4.46	221.47	309.11	0.00	0.00	44.89	1.38	46.40	1.02	0.79	4
20/02/2004	030559.000	+9999	1.17	86.23	-1.09	4.42	221.69	309.32	0.00	0.00	41.80	0.99	40.87	0.87	0.80	4
20/02/2004	030659.000	+9999	1.07	86.05	-1.09	4.39	221.16	308.99	0.00	0.00	46.76	2.15	50.73	1.78	0.79	4
20/02/2004	030759.000	+9999	0.89	87.50	-1.26	3.92	221.27	309.16	0.00	0.00	49.14	1.79	49.71	1.62	0.79	4
20/02/2004	030859.000	+9999	0.77	87.78	-1.23	3.57	220.60	308.71	0.00	0.00	37.95	2.34	41.96	1.90	0.78	4
20/02/2004	030959.000	+9999	0.64	88.35	-1.28	3.39	220.56	308.42	0.00	0.00	47.23	2.15	48.15	2.04	0.78	4
20/02/2004	031059.000	+9999	0.59	89.23	-1.36	3.15	220.72	308.69	0.00	0.00	43.96	1.91	49.40	1.46	0.78	4
20/02/2004	031159.000	+9999	0.60	88.85	-1.58	3.04	221.08	309.06	0.00	0.00	60.74	1.60	57.47	1.51	0.78	4
20/02/2004	031259.000	+9999	0.98	87.18	-0.89	4.21	220.78	309.09	0.00	0.00	48.06	2.02	49.30	1.78	0.78	4
20/02/2004	031359.000	+9999	0.72	87.98	-1.30	3.81	220.78	308.79	0.00	0.00	61.13	1.79	59.35	1.46	0.77	4
20/02/2004	031459.000	+9999	0.62	88.22	-1.25	3.78	220.32	308.39	0.00	0.00	58.36	1.89	58.92	1.34	0.77	4
20/02/2004	031559.000	+9999	0.53	89.12	-1.50	3.36	220.48	308.24	0.00	0.00	52.44	1.58	57.86	1.05	0.78	4
20/02/2004	031659.000	+9999	0.62	88.73	-1.36	3.71	220.70	308.37	0.00	0.00	56.14	1.15	50.39	1.02	0.78	4
