,(m) TempProfile_K_2.5,(m) TempProfile_K_13.5,(m) TempProfile_K_17.5,(m) TempProfile_K_21.5,(m) TempProfile_K_25.5,(m) TempProfile_K_31.5
2002-06-15 21:30:00,24.011070969413538,23.532153577884003,23.23593951950761,23.078174402200034,22.972535119450924,22.8445197249564
2002-06-15 21:40:00,23.753494488617548,23.26368544187835,22.96570706502598,22.80813455513038,22.702685424143226,22.574999625808346
2002-06-15 21:50:00,23.51358330896818,23.014541121561706,22.715345537571466,22.558152270876576,22.452995040597898,22.32573211167812
2002-06-15 22:00:00,23.279679602761462,22.772323322176362,22.487558862307935,22.342359206973697,22.24553803613503,22.12894369606653
2002-06-15 22:10:00,23.280414804532143,22.785124570906646,22.500629935369318,22.35500627384181,22.258849155492385,22.144203569190324
2002-06-15 22:20:00,23.301311219266665,22.8145339997875,22.531165062760465,22.385293213357954,22.288670399025136,22.173140466883638
2002-06-15 22:30:00,23.289116752548523,22.81867445739698,22.544241826203688,22.402888798936033,22.3092256785132,22.19720694188419
2002-06-15 22:40:00,23.292559129245547,22.835761558691843,22.567810875838802,22.429633626912164,22.338166275988215,22.228883439889387
2002-06-15 22:50:00,23.30750541865757,22.86358127086055,22.601375577082422,22.465917071530612,22.37632267364404,22.269367576613604
2002-06-15 23:00:00,23.280853725773454,22.83912413858957,22.592335219403935,22.467907661452045,22.38518673398812,22.285876863600606
2002-06-15 23:10:00,23.249985619196195,22.815965255724734,22.573324568169937,22.451292069801468,22.37042395840274,22.273692045792473
2002-06-15 23:20:00,23.29246773932732,22.87745917448592,22.642926711313976,22.525003260951166,22.447683749992052,22.35632592314124
2002-06-15 23:30:00,23.457892011744036,23.06811170092533,22.83838938552549,22.721326766472714,22.645184442302025,22.555948139189468
2002-06-15 23:40:00,23.51412258829356,23.124729365600558,22.890627715148753,22.76942088171927,22.688809247091854,22.591765993481204
2002-06-15 23:50:00,23.419400397536492,23.044960526441855,22.824864972323212,22.71186595303567,22.636735139139887,22.546446256446643
2002-06-16 00:00:00,23.32033111507451,22.943096973139177,22.732032524002648,22.625911231610644,22.554847180832326,22.46866354012525
2002-06-16 00:10:00,23.138163393474997,22.747324668830288,22.533962501241945,22.427695176275392,22.356044063764557,22.26855368362692
2002-06-16 00:20:00,22.924781444466362,22.52935732379001,22.31953578874277,22.216528963040446,22.147125736083524,22.06245089053266
2002-06-16 00:30:00,22.735540307749602,22.330276547273627,22.119255811871824,22.016780436419594,21.94777297444358,21.86362374017034
2002-06-16 00:40:00,22.54828316951364,22.133257411164095,21.921117385072762,21.81917232335445,21.750501457136522,21.666742421996787
2002-06-16 00:50:00,22.35988948125089,21.93583273176239,21.72303069495149,21.621852794855783,21.553682225240095,21.470514822332007
2002-06-16 01:00:00,22.203621252665698,21.779759154307953,21.573151456905748,21.477058205073718,21.413116585042587,21.336317538875278
2002-06-16 01:10:00,22.28713078528233,21.880940822124558,21.67697059494992,21.581955560916015,21.52019046414864,21.447849740766742
2002-06-16 01:20:00,22.427549496818187,22.030651006318124,21.82155432200574,21.721816107661823,21.656705769857126,21.58009801942444
2002-06-16 01:30:00,22.426815599750228,22.025017112734986,21.80859787595284,21.70232606365107,21.629944152413714,21.540135813488405
2002-06-16 01:40:00,21.876953314079117,21.431797727512844,21.215893143711526,21.113426595108876,21.041614701386152,20.950613308182426
2002-06-16 01:50:00,21.461693401736397,21.028586723674493,20.833793416286426,20.7466736310663,20.687614328325253,20.615169064014935
2002-06-16 02:00:00,21.37900445997525,20.923317301484303,20.718399330086754,20.628241833956395,20.568123517909044,20.49567965362519
