Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 06/07  16:00:00,756720926.6454422,0.0,239833002.08277124,272643148.0655114,0.0,226864935.58177087,17349456.57656527,30384.338823529408,8080061.839949258,0.0,8080061.839949258 
 06/07  17:00:00,684434442.1737913,0.0,229896779.05459407,212055781.82873115,0.0,226061237.00064614,16390259.950996166,30384.338823529408,4073283.9972250764,0.0,4073283.9972250764 
 06/07  18:00:00,472994916.88567114,0.0,178782815.9959376,151468415.59195086,0.0,129665444.23400117,13047856.72495819,30384.338823529408,4072675.328332274,0.0,4072675.328332274 
 06/07  19:00:00,424173029.6403045,0.0,139534802.59772384,151468415.59195086,0.0,120417795.88235287,12721631.229453571,30384.338823529408,4071785.8007837483,0.0,4071785.8007837483 
 06/07  20:00:00,318703451.47402817,68296.99143756684,114078040.47301888,90881049.35517044,0.0,101118800.59793137,12526879.717646288,30384.338823529408,4072357.9875206132,0.0,4072357.9875206132 
 06/07  21:00:00,332923714.93033534,3571379.530489135,102705545.56609873,90881049.35517044,26713500.0,96494976.42210722,12526879.717646288,30384.338823529408,72000.0,0.0,72000.0 
 06/07  22:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,4070594.8157239617,0.0,4070594.8157239617 
 06/07  23:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/07  24:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  01:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070762.110144167,0.0,4070762.110144167 
 06/08  02:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  03:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070395.6429473194,0.0,4070395.6429473194 
 06/08  04:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  05:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  06:00:00,253787076.46917576,78019212.14485551,34170929.75257404,30293683.118390154,21370800.0,77195981.13768573,12706085.976846738,30384.338823529408,4071126.9434257303,0.0,4071126.9434257303 
 06/08  07:00:00,344801501.9930803,61972280.28337641,61736465.6219162,90881049.35517044,0.0,117654442.67614728,12526879.717646288,30384.338823529408,4072308.8722345084,0.0,4072308.8722345084 
 06/08  08:00:00,652429691.0205199,8133771.324820463,104583288.85343572,272643148.0655114,0.0,253451924.59275988,13587173.84516918,30384.338823529408,4074647.6083542053,0.0,4074647.6083542053 
 06/08  09:00:00,631996191.2328837,845095.975588501,121917551.97812775,272643148.0655114,0.0,223397067.44990274,13162943.424929958,30384.338823529408,8078287.072729992,0.0,8078287.072729992 
 06/08  10:00:00,636463843.9694763,0.0,134207965.65798995,272643148.0655114,0.0,216461331.18616644,13121014.720985182,30384.338823529408,8078545.797094531,0.0,8078545.797094531 
 06/08  11:00:00,672849323.1340404,0.0,162928915.1599367,272643148.0655114,0.0,223397067.44990274,13849808.119866235,30384.338823529408,4076444.0483171334,0.0,4076444.0483171334 
 06/08  12:00:00,685853460.7228321,0.0,177255748.63253295,272643148.0655114,0.0,221437412.82482204,14486766.861141883,30384.338823529408,12089195.621169435,0.0,12089195.621169435 
 06/08  13:00:00,704983819.7483827,0.0,186686522.6480785,272643148.0655114,0.0,229176847.66968298,16446917.026286496,30384.338823529408,8082802.624599602,0.0,8082802.624599602 
 06/08  14:00:00,713169242.8728377,0.0,206630447.24023074,272643148.0655114,0.0,216461331.18616644,17403932.042105597,30384.338823529408,4074696.0073072417,0.0,4074696.0073072417 
 06/08  15:00:00,724327046.4818808,0.0,216683744.92035988,272643148.0655114,0.0,216461331.18616644,18508437.97101961,30384.338823529408,8076927.073205536,0.0,8076927.073205536 
 06/08  16:00:00,737782330.6673821,0.0,218431655.8866275,272643148.0655114,0.0,226864935.58177087,19812206.794649154,30384.338823529408,8080053.990483352,0.0,8080053.990483352 
 06/08  17:00:00,670506298.6259884,0.0,212202267.50272298,212055781.82873115,0.0,226061237.00064614,20156627.955064323,30384.338823529408,4073528.809097342,0.0,4073528.809097342 
 06/08  18:00:00,466350591.4443577,0.0,169786276.36009386,151468415.59195086,0.0,129665444.23400117,15400070.91948829,30384.338823529408,4072747.1198385893,0.0,4072747.1198385893 
 06/08  19:00:00,423886919.274542,0.0,137521193.9150849,151468415.59195086,0.0,120417795.88235287,14449129.54632999,30384.338823529408,72000.0,0.0,72000.0 
 06/08  20:00:00,309569264.74411184,0.0,104789174.86943708,90881049.35517044,0.0,101118800.59793137,12749855.582749376,30384.338823529408,4072061.5633086804,0.0,4072061.5633086804 
 06/08  21:00:00,307172543.8145761,164273.3958333674,85700167.09099054,90881049.35517044,21370800.0,96494976.42210722,12530893.211650938,30384.338823529408,4070745.903439618,0.0,4070745.903439618 
 06/08  22:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/08  23:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070520.2963080443,0.0,4070520.2963080443 
 06/08  24:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  01:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  02:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070729.871020377,0.0,4070729.871020377 
 06/09  03:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  04:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070388.47644966,0.0,4070388.47644966 
 06/09  05:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  06:00:00,239485413.7306761,61405701.48015004,36359257.55951109,30293683.118390154,21370800.0,77195981.13768573,12829606.096115492,30384.338823529408,4070679.3071085424,0.0,4070679.3071085424 
 06/09  07:00:00,333599036.3237386,45013872.701480925,67492407.53447008,90881049.35517044,0.0,117654442.67614728,12526879.717646288,30384.338823529408,4072603.6044883733,0.0,4072603.6044883733 
 06/09  08:00:00,647497332.7406088,4483883.647459268,103161066.07576354,272643148.0655114,0.0,253451924.59275988,13726926.02029137,30384.338823529408,4074703.3307888093,0.0,4074703.3307888093 
 06/09  09:00:00,642710450.0999902,14362.43737708246,133241869.06162892,272643148.0655114,0.0,223397067.44990274,13383618.746746803,30384.338823529408,8078307.349220444,0.0,8078307.349220444 
 06/09  10:00:00,669935178.1295854,0.0,165972727.23858273,272643148.0655114,0.0,216461331.18616644,14827587.3005014,30384.338823529408,4075246.3104147785,0.0,4075246.3104147785 
 06/09  11:00:00,697656419.0983666,0.0,184679095.67435268,272643148.0655114,0.0,223397067.44990274,16906723.569776475,30384.338823529408,8080812.131485023,0.0,8080812.131485023 
 06/09  12:00:00,713958425.7841814,0.0,201950986.872398,272643148.0655114,0.0,221437412.82482204,17896493.682626072,30384.338823529408,8083586.418408293,0.0,8083586.418408293 
 06/09  13:00:00,759645490.7528758,0.0,236532052.21770728,272643148.0655114,0.0,229176847.66968298,21263058.46115072,30384.338823529408,12088205.174855964,0.0,12088205.174855964 
 06/09  14:00:00,758667617.3644015,0.0,247443753.16664907,272643148.0655114,0.0,216461331.18616644,22089000.607251223,30384.338823529408,4074606.804705538,0.0,4074606.804705538 
 06/09  15:00:00,782233813.2108434,0.0,268444881.81078935,272643148.0655114,0.0,216461331.18616644,24654067.80955282,30384.338823529408,4074297.578262726,0.0,4074297.578262726 
 06/09  16:00:00,813969660.6910682,0.0,286936605.3115128,272643148.0655114,0.0,226864935.58177087,27494587.39344965,30384.338823529408,8079600.905892591,0.0,8079600.905892591 
 06/09  17:00:00,724852948.0679044,0.0,261455206.82518575,212055781.82873115,0.0,226061237.00064614,25250338.074517556,30384.338823529408,4073545.6623702846,0.0,4073545.6623702846 
 06/09  18:00:00,500208622.6542376,0.0,201416583.93774548,151468415.59195086,0.0,129665444.23400117,17627794.55171666,30384.338823529408,4072680.5879806858,0.0,4072680.5879806858 
 06/09  19:00:00,456145071.5086076,0.0,168356404.26449108,151468415.59195086,0.0,120417795.88235287,15872071.430989327,30384.338823529408,4072129.1297361013,0.0,4072129.1297361013 
 06/09  20:00:00,329033847.7990539,0.0,123628730.82390383,90881049.35517044,0.0,101118800.59793137,13374882.683224672,30384.338823529408,4072045.7802922423,0.0,4072045.7802922423 
 06/09  21:00:00,327734461.4933264,0.0,106104757.12426177,90881049.35517044,21370800.0,96494976.42210722,12852494.252963431,30384.338823529408,72000.0,0.0,72000.0 
 06/09  22:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,4070775.397930471,0.0,4070775.397930471 
 06/09  23:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/09  24:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070592.634838264,0.0,4070592.634838264 
 06/10  01:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  02:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070176.49278422,0.0,4070176.49278422 
 06/10  03:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  04:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  05:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,4071007.8635986275,0.0,4071007.8635986275 
 06/10  06:00:00,227406969.52640182,36433727.17493804,48991065.49171207,30293683.118390154,21370800.0,77195981.13768573,13091328.264852226,30384.338823529408,72000.0,0.0,72000.0 
 06/10  07:00:00,327538650.49705434,29648233.605394833,76797660.80387187,90881049.35517044,0.0,117654442.67614728,12526879.717646288,30384.338823529408,4072336.254953187,0.0,4072336.254953187 
 06/10  08:00:00,664187185.0242501,1796524.8074092083,122310654.29824764,272643148.0655114,0.0,253451924.59275988,13954548.921498578,30384.338823529408,8077290.064328435,0.0,8077290.064328435 
 06/10  09:00:00,682453817.234726,0.0,172527546.05457443,272643148.0655114,0.0,223397067.44990274,13855671.325913984,30384.338823529408,4075015.057309649,0.0,4075015.057309649 
 06/10  10:00:00,727592558.6087457,0.0,223280599.18624127,272643148.0655114,0.0,216461331.18616644,15177095.832003102,30384.338823529408,8078439.119581481,0.0,8078439.119581481 
 06/10  11:00:00,736345348.9395435,0.0,222754415.93441835,272643148.0655114,0.0,223397067.44990274,17520333.15088772,30384.338823529408,8080729.142981755,0.0,8080729.142981755 
 06/10  12:00:00,729761303.1760036,0.0,217584471.99515754,272643148.0655114,0.0,221437412.82482204,18065885.951688904,30384.338823529408,8083523.187083215,0.0,8083523.187083215 
 06/10  13:00:00,771674125.2996893,0.0,248676914.77299196,272643148.0655114,0.0,229176847.66968298,21146830.452679496,30384.338823529408,8082691.287812369,0.0,8082691.287812369 
 06/10  14:00:00,793315719.2623587,0.0,282661277.546854,272643148.0655114,0.0,216461331.18616644,21519578.125003505,30384.338823529408,8077220.265366424,0.0,8077220.265366424 
 06/10  15:00:00,820318111.3881025,0.0,308496006.9135187,272643148.0655114,0.0,216461331.18616644,22687240.8840826,30384.338823529408,4074402.5946401185,0.0,4074402.5946401185 
 06/10  16:00:00,842776115.0275046,0.0,318892141.9324785,272643148.0655114,0.0,226864935.58177087,24345505.108920373,30384.338823529408,8079891.058817857,0.0,8079891.058817857 
 06/10  17:00:00,755728147.6654557,0.0,293750832.68235224,212055781.82873115,0.0,226061237.00064614,23829911.81490232,30384.338823529408,4072747.707472247,0.0,4072747.707472247 
 06/10  18:00:00,512435505.04937917,0.0,214222704.65257615,151468415.59195086,0.0,129665444.23400117,17048556.23202758,30384.338823529408,4072687.486225561,0.0,4072687.486225561 
 06/10  19:00:00,473265551.05889994,0.0,185900271.34553975,151468415.59195086,0.0,120417795.88235287,15448683.900233116,30384.338823529408,4071905.7457711063,0.0,4071905.7457711063 
 06/10  20:00:00,355133149.04605734,0.0,149844992.10824567,90881049.35517044,0.0,101118800.59793137,13257922.64588633,30384.338823529408,4072028.6016215966,0.0,4072028.6016215966 
 06/10  21:00:00,364004183.0351286,0.0,142470005.4592708,90881049.35517044,21370800.0,96494976.42210722,12756967.459756574,30384.338823529408,72000.0,0.0,72000.0 
 06/10  22:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/10  23:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070541.433566625,0.0,4070541.433566625 
 06/10  24:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  01:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070786.1373173506,0.0,4070786.1373173506 
 06/11  02:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  03:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070533.5774130467,0.0,4070533.5774130467 
 06/11  04:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  05:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  06:00:00,272608185.2263421,12103412.385559425,118325562.99430944,30293683.118390154,21370800.0,77195981.13768573,13288361.251573816,30384.338823529408,4070820.2514925,0.0,4070820.2514925 
 06/11  07:00:00,353760639.6534236,14874070.270078318,117793813.29555759,90881049.35517044,0.0,117654442.67614728,12526879.717646288,30384.338823529408,4072606.661623268,0.0,4072606.661623268 
 06/11  08:00:00,679861119.4185714,239576.9340880892,139115837.45977664,272643148.0655114,0.0,253451924.59275988,14380248.027612021,30384.338823529408,4074721.2515263143,0.0,4074721.2515263143 
 06/11  09:00:00,655048948.6576171,0.0,144303454.43823984,272643148.0655114,0.0,223397067.44990274,14674894.365139762,30384.338823529408,8078209.7528032325,0.0,8078209.7528032325 
 06/11  10:00:00,651828673.6336128,0.0,146833056.89809388,272643148.0655114,0.0,216461331.18616644,15860753.145017713,30384.338823529408,4075296.9294281094,0.0,4075296.9294281094 
 06/11  11:00:00,665284438.628789,0.0,151731148.32654232,272643148.0655114,0.0,223397067.44990274,17482690.448009282,30384.338823529408,8080463.826527645,0.0,8080463.826527645 
 06/11  12:00:00,676792621.0034875,0.0,165127433.96385542,272643148.0655114,0.0,221437412.82482204,17554241.810475025,30384.338823529408,12088926.408840327,0.0,12088926.408840327 
 06/11  13:00:00,759460070.1836395,0.0,237481522.7553788,272643148.0655114,0.0,229176847.66968298,20128167.35424289,30384.338823529408,8082626.910453251,0.0,8082626.910453251 
 06/11  14:00:00,759120555.2649657,0.0,248940937.72373348,272643148.0655114,0.0,216461331.18616644,21044753.95073095,30384.338823529408,4074527.826807061,0.0,4074527.826807061 
 06/11  15:00:00,773598002.4979384,0.0,262069071.83828834,272643148.0655114,0.0,216461331.18616644,22394067.069148906,30384.338823529408,8076891.4840102885,0.0,8076891.4840102885 
 06/11  16:00:00,798456233.4049864,0.0,273980133.1984988,272643148.0655114,0.0,226864935.58177087,24937632.220382,30384.338823529408,4075908.8475521593,0.0,4075908.8475521593 
 06/11  17:00:00,713120365.483136,0.0,251247155.23253694,212055781.82873115,0.0,226061237.00064614,23725807.082398053,30384.338823529408,4073456.024120909,0.0,4073456.024120909 
 06/11  18:00:00,493327887.4600209,0.0,195092692.8445315,151468415.59195086,0.0,129665444.23400117,17070950.45071393,30384.338823529408,4072640.152396792,0.0,4072640.152396792 
 06/11  19:00:00,478499628.8284534,0.0,190733059.7812771,151468415.59195086,0.0,120417795.88235287,15849973.23404922,30384.338823529408,4072014.830009225,0.0,4072014.830009225 
 06/11  20:00:00,368017665.09150755,0.0,162501438.8729967,90881049.35517044,0.0,101118800.59793137,13485991.92658561,30384.338823529408,4072312.6792081892,0.0,4072312.6792081892 
 06/11  21:00:00,366742143.06352234,0.0,145100781.06496754,90881049.35517044,21370800.0,96494976.42210722,12864151.88245361,30384.338823529408,4070596.297855996,0.0,4070596.297855996 
 06/11  22:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  23:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/11  24:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,4070784.455599017,0.0,4070784.455599017 
 06/12  01:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  02:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,4070547.119737527,0.0,4070547.119737527 
 06/12  03:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  04:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  05:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,4071046.6678884886,0.0,4071046.6678884886 
 06/12  06:00:00,246426593.43096307,18994196.204126656,85468663.70142356,30293683.118390154,21370800.0,77195981.13768573,13072884.930513373,30384.338823529408,72000.0,0.0,72000.0 
 06/12  07:00:00,248635648.36074394,21128063.46817511,88965359.87672636,30293683.118390154,0.0,95691277.84098245,12526879.717646288,30384.338823529408,4071438.735931482,0.0,4071438.735931482 
 06/12  08:00:00,378796407.8163421,6658407.463947256,95433959.66648227,151468415.59195086,0.0,112678361.03749181,12526879.717646288,30384.338823529408,4071868.674000107,0.0,4071868.674000107 
 06/12  09:00:00,381852345.08466625,2147886.725698997,94908725.36536233,151468415.59195086,0.0,120770053.34518413,12526879.717646288,30384.338823529408,4072854.0997944805,0.0,4072854.0997944805 
 06/12  10:00:00,386044411.8926607,158917.44074243034,104203793.56952731,151468415.59195086,0.0,117302185.21331601,12880715.738300439,30384.338823529408,4072615.15351586,0.0,4072615.15351586 
 06/12  11:00:00,416722057.1852443,0.0,126691358.23627181,151468415.59195086,0.0,125393877.52100833,13138021.497189766,30384.338823529408,4073094.4120301367,0.0,4073094.4120301367 
 06/12  12:00:00,418809089.8585985,0.0,133736365.33696358,151468415.59195086,0.0,120770053.34518413,12803871.245676188,30384.338823529408,4072504.757467085,0.0,4072504.757467085 
 06/12  13:00:00,423464951.5774684,0.0,147178663.77396816,151468415.59195086,0.0,111522404.99353582,13265082.879189946,30384.338823529408,4072487.916644771,0.0,4072487.916644771 
 06/12  14:00:00,279161773.1184237,0.0,143742653.0902213,45440524.67758522,0.0,76794131.8471234,13154079.16467026,30384.338823529408,72000.0,0.0,72000.0 
 06/12  15:00:00,272880484.0374921,0.0,142053974.0627161,45440524.67758522,0.0,72170307.67129923,13185293.287068054,30384.338823529408,4071685.8781325594,0.0,4071685.8781325594 
 06/12  16:00:00,273825281.45086676,0.0,141867624.59765542,45440524.67758522,0.0,73326263.71525528,13160484.12154737,30384.338823529408,4071824.896476629,0.0,4071824.896476629 
 06/12  17:00:00,233865864.56090304,0.0,140432463.15240452,15146841.559195077,0.0,64832722.11700059,13423453.393479336,30384.338823529408,72000.0,0.0,72000.0 
 06/12  18:00:00,182831771.64940903,0.0,99840446.78832282,15146841.559195077,0.0,57896985.85326433,9917113.109803312,30384.338823529408,4071116.050148818,0.0,4071116.050148818 
 06/12  19:00:00,169013935.31498757,0.0,87042720.49272715,15146841.559195077,0.0,57896985.85326433,8897003.070977535,30384.338823529408,72000.0,0.0,72000.0 
 06/12  20:00:00,109227081.2540234,0.0,32593858.677911803,15146841.559195077,0.0,57896985.85326433,3559010.8248286825,30384.338823529408,4070590.9496947085,0.0,4070590.9496947085 
 06/12  21:00:00,94445011.75128293,0.0,0.0,15146841.559195077,21370800.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  22:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,4070197.613099111,0.0,4070197.613099111 
 06/12  23:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/12  24:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  01:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,4070109.40598684,0.0,4070109.40598684 
 06/13  02:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  03:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  04:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,4070422.447830962,0.0,4070422.447830962 
 06/13  05:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  06:00:00,94445011.75128293,0.0,0.0,15146841.559195077,21370800.0,57896985.85326433,0.0,30384.338823529408,4070428.5840891236,0.0,4070428.5840891236 
 06/13  07:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  08:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  09:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,4070652.164313057,0.0,4070652.164313057 
 06/13  10:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  11:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,4070724.885274939,0.0,4070724.885274939 
 06/13  12:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  13:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,4071012.8986783526,0.0,4071012.8986783526 
 06/13  14:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  15:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  16:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,4070520.501810262,0.0,4070520.501810262 
 06/13  17:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  18:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  19:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,4070146.3046768364,0.0,4070146.3046768364 
 06/13  20:00:00,73074211.75128292,0.0,0.0,15146841.559195077,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  21:00:00,94445011.75128293,0.0,0.0,15146841.559195077,21370800.0,57896985.85326433,0.0,30384.338823529408,4070911.345020486,0.0,4070911.345020486 
 06/13  22:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  23:00:00,137186611.75128293,0.0,0.0,15146841.559195077,64112400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/13  24:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070513.5041957935,0.0,4070513.5041957935 
 06/14  01:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/14  02:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,4070247.201712598,0.0,4070247.201712598 
 06/14  03:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/14  04:00:00,156485607.03570434,0.0,0.0,15146841.559195077,64112400.0,77195981.13768573,0.0,30384.338823529408,72000.0,0.0,72000.0 
 06/14  05:00:00,171632448.59489948,0.0,0.0,30293683.118390154,64112400.0,77195981.13768573,0.0,30384.338823529408,4070944.1110376804,0.0,4070944.1110376804 
 06/14  06:00:00,247148639.11902642,105563135.2916748,0.0,30293683.118390154,21370800.0,77195981.13768573,12694655.2324521,30384.338823529408,72000.0,0.0,72000.0 
 06/14  07:00:00,315357945.2626985,85490895.88005613,8774293.294854615,90881049.35517044,0.0,117654442.67614728,12526879.717646288,30384.338823529408,4072507.7721479507,0.0,4072507.7721479507 
 06/14  08:00:00,586728104.8170363,15308277.718593841,31883585.01559467,272643148.0655114,0.0,253451924.59275988,13410785.085753137,30384.338823529408,8077540.8480279595,0.0,8077540.8480279595 
 06/14  09:00:00,564406079.0538348,4608043.07167192,50600204.65343453,272643148.0655114,0.0,223397067.44990274,13127231.474490894,30384.338823529408,4075028.0834461846,0.0,4075028.0834461846 
 06/14  10:00:00,570321807.5616633,723943.2946560914,66751534.18184682,272643148.0655114,0.0,216461331.18616644,13711466.494659195,30384.338823529408,8078297.185666428,0.0,8078297.185666428 
