Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 06/23  11:00:00,63985226.800066076,0.0,0.0,16873476.945870843,0.0,47111749.85221782,0.0,0.001977409677602152,37221940.15950331,0.0,37221940.15950331 
 06/23  12:00:00,63455374.64549891,0.0,0.0,16873476.945870843,0.0,46581897.69790998,0.0,0.0017180772608674432,32478381.803149763,0.0,32478381.803149763 
 06/23  13:00:00,61865818.1823811,0.0,0.0,16873476.945870843,0.0,44992341.23498666,0.0,0.0015235779483164125,28920713.03588463,0.0,28920713.03588463 
 06/23  14:00:00,61335966.02787878,0.0,0.0,16873476.945870843,0.0,44462489.08067886,0.0,0.0013290786357653807,25363044.26861948,0.0,25363044.26861948 
 06/23  15:00:00,66250000.059921056,0.0,0.0,20197954.514795292,0.0,46052045.54360223,0.0,0.0015235779483164125,28920713.03588463,0.0,28920713.03588463 
 06/23  16:00:00,93071272.25441585,0.0,0.0,29101440.417776857,0.0,63969831.834856056,0.0,0.0017829103650511215,33664271.39223818,0.0,33664271.39223818 
 06/23  17:00:00,119101577.9662233,0.0,0.0,35865032.71317486,0.0,83236545.25068206,0.0,0.002366408302704214,44337277.69403356,0.0,44337277.69403356 
 06/23  18:00:00,127240816.15263212,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027878234798981174,52045560.02310806,0.0,52045560.02310806 
 06/23  19:00:00,123751415.4309717,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026581572715307614,49673780.8449313,0.0,49673780.8449313 
 06/23  20:00:00,122166980.21540946,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.002431241406887893,45523167.283121996,0.0,45523167.283121996 
 06/23  21:00:00,117944776.53623481,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.001977409677602152,37221940.15950331,0.0,37221940.15950331 
 06/23  22:00:00,100700851.31417675,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017180772608674432,32478381.803149763,0.0,32478381.803149763 
 06/23  23:00:00,79473418.65728319,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009400800106633189,18247706.73408922,0.0,18247706.73408922 
 06/23  24:00:00,66141698.65668843,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.0002593324167347088,5795866.048661221,0.0,5795866.048661221 
 06/24  01:00:00,64022290.039327584,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012958944390988758,3421579.9459398184,0.0,3421579.9459398184 
 06/24  02:00:00,62962585.73061482,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032397442655538324,1644436.282472514,0.0,1644436.282472514 
 06/24  03:00:00,62432733.57630703,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.000032397457121541495,1644402.7249995042,0.0,1644402.7249995042 
 06/24  04:00:00,69908109.98825905,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012958990188745986,3420517.5507989665,0.0,3420517.5507989665 
 06/24  05:00:00,76593114.8512126,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008747321960379231,17036893.07889095,0.0,17036893.07889095 
 06/24  06:00:00,82223218.73941578,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.0030453639984587178,56702214.182307355,0.0,56702214.182307355 
 06/24  07:00:00,92732096.22659867,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.0032397489345313293,60254335.8713558,0.0,60254335.8713558 
 06/24  08:00:00,92862954.7786801,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.003110158977150075,57886254.74419389,0.0,57886254.74419389 
 06/24  09:00:00,82697880.1528943,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.0027213891050063155,50782011.362708084,0.0,50782011.362708084 
 06/24  10:00:00,72198024.02169016,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.0024622091902438093,46045849.108384244,0.0,46045849.108384244 
 06/24  11:00:00,72727876.17551206,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.0019762468500641108,37165544.881527014,0.0,37165544.881527014 
 06/24  12:00:00,71254786.79457507,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017170669353016043,32429382.627203193,0.0,32429382.627203193 
 06/24  13:00:00,70608467.55782737,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.001522681999229724,28877260.936460305,0.0,28877260.936460305 
 06/24  14:00:00,70078615.40332513,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013282970631578453,25325139.24571743,0.0,25325139.24571743 
 06/24  15:00:00,74992649.43536732,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.001522681999229724,28877260.936460305,0.0,28877260.936460305 
 06/24  16:00:00,101813921.62986194,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017818619139922315,33613423.19078417,0.0,33613423.19078417 
 06/24  17:00:00,119798283.67098087,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.0023650167222078696,44269788.26301283,0.0,44269788.26301283 
 06/24  18:00:00,127240816.1526305,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.002786184083696942,51966051.92628906,0.0,51966051.92628906 
 06/24  19:00:00,123751415.43097013,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026565941263156905,49597970.79912716,0.0,49597970.79912716 
 06/24  20:00:00,122166980.21540803,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024298117008984986,45453828.82659382,0.0,45453828.82659382 
 06/24  21:00:00,117944776.53623362,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.0019762468500641108,37165544.881527014,0.0,37165544.881527014 
 06/24  22:00:00,100700851.31417578,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017170669353016043,32429382.627203193,0.0,32429382.627203193 
 06/24  23:00:00,79473418.6572826,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009395271910140854,18220895.86423164,0.0,18220895.86423164 
 06/24  24:00:00,66141698.656688266,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00025917991476250615,5788469.946631539,0.0,5788469.946631539 
 06/25  01:00:00,64022290.03932754,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012951417361407131,3417918.4201469743,0.0,3417918.4201469743 
 06/25  02:00:00,62962585.73061481,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032378623832774894,1643523.8007706152,0.0,1643523.8007706152 
 06/25  03:00:00,62432733.57630702,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.00003237863808507079,1643490.7395408978,0.0,1643490.7395408978 
 06/25  04:00:00,69908109.988259,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.0001295146246836474,3416872.0656086043,0.0,3416872.0656086043 
 06/25  05:00:00,76593114.85121207,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008742240700079422,17012297.442733396,0.0,17012297.442733396 
 06/25  06:00:00,82223218.73941399,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.00304359496638506,56616586.57951595,0.0,56616586.57951595 
 06/25  07:00:00,92732096.22659682,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.0032378669855167917,60163242.67690891,0.0,60163242.67690891 
 06/25  08:00:00,92862954.7786783,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.0031083523060961207,57798805.277524866,0.0,57798805.277524866 
 06/25  09:00:00,82697880.15289271,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.002719808267834106,50705493.079372674,0.0,50705493.079372674 
 06/25  10:00:00,72198024.02168873,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.002460778908992762,45976618.28060461,0.0,45976618.28060461 
 06/25  11:00:00,72727876.17551091,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.0019750988611652444,37109978.03291444,0.0,37109978.03291444 
 06/25  12:00:00,71254786.79457407,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017160695023239003,32381103.23414634,0.0,32381103.23414634 
 06/25  13:00:00,70608467.55782647,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.0015217974831928927,28834447.135070264,0.0,28834447.135070264 
 06/25  14:00:00,70078615.40332435,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013275254640618855,25287791.0359942,0.0,25287791.0359942 
 06/25  15:00:00,74992649.43536645,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.0015217974831928927,28834447.135070264,0.0,28834447.135070264 
 06/25  16:00:00,101813921.6298609,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017808268420342359,33563321.93383838,0.0,33563321.93383838 
 06/25  17:00:00,119798283.67097948,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.0023636428994272592,44203290.23106659,0.0,44203290.23106659 
 06/25  18:00:00,127240816.15262888,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027845656075444424,51887711.77906475,0.0,51887711.77906475 
 06/25  19:00:00,123751415.43096863,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.002655050928123771,49523274.379680716,0.0,49523274.379680716 
 06/25  20:00:00,122166980.21540661,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024284002391375945,45385508.930758625,0.0,45385508.930758625 
 06/25  21:00:00,117944776.53623249,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.0019750988611652444,37109978.032914445,0.0,37109978.032914445 
 06/25  22:00:00,100700851.31417477,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017160695023239003,32381103.23414634,0.0,32381103.23414634 
 06/25  23:00:00,79473418.65728207,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009389814257998696,18194478.837842036,0.0,18194478.837842036 
 06/25  24:00:00,66141698.65668815,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00025902935884134333,5781182.491075785,0.0,5781182.491075785 
 06/26  01:00:00,64022290.039327465,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.0001294399049672283,3414311.9619307052,0.0,3414311.9619307052 
 06/26  02:00:00,62962585.730614804,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032360055400533006,1642625.136221737,0.0,1642625.136221737 
 06/26  03:00:00,62432733.576307006,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.00003236006943494341,1642592.5809051408,0.0,1642592.5809051408 
 06/26  04:00:00,69908109.98825891,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012944034900286402,3413281.939429727,0.0,3413281.939429727 
 06/26  05:00:00,76593114.85121156,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008737227041384427,16988075.757657416,0.0,16988075.757657416 
 06/26  06:00:00,82223218.73941225,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.0030418494696632936,56532260.93059568,0.0,56532260.93059568 
 06/26  07:00:00,92732096.22659492,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.003236010074110652,60073534.5397728,0.0,60073534.5397728 
 06/26  08:00:00,92862954.77867651,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.003106569671146227,57712685.4658742,0.0,57712685.4658742 
 06/26  09:00:00,82697880.15289116,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.002718248462252949,50630138.244178385,0.0,50630138.244178385 
 06/26  10:00:00,72198024.02168734,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.0024593676563240945,45908440.09638116,0.0,45908440.09638116 
 06/26  11:00:00,72727876.17550977,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.001973966145207499,37055256.06926144,0.0,37055256.06926144 
 06/26  12:00:00,71254786.79457308,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.001715085339278646,32333557.921464216,0.0,32333557.921464216 
 06/26  13:00:00,70608467.5578256,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.001520924734832007,28792284.3106163,0.0,28792284.3106163 
 06/26  14:00:00,70078615.4033236,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013267641303853677,25251010.699768383,0.0,25251010.699768383 
 06/26  15:00:00,74992649.43536557,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.001520924734832007,28792284.3106163,0.0,28792284.3106163 
 06/26  16:00:00,101813921.62985985,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.00177980554076086,33513982.458413523,0.0,33513982.458413523 
 06/26  17:00:00,119798283.67097817,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.002362287354100777,44137803.29095724,0.0,44137803.29095724 
 06/26  18:00:00,127240816.15262727,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027829686637351626,51810562.7811277,0.0,51810562.7811277 
 06/26  19:00:00,123751415.43096708,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026535282607707354,49449713.7072291,0.0,49449713.7072291 
 06/26  20:00:00,122166980.21540521,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.002427007555582989,45318227.82790653,0.0,45318227.82790653 
 06/26  21:00:00,117944776.53623132,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.001973966145207499,37055256.06926144,0.0,37055256.06926144 
 06/26  22:00:00,100700851.31417376,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.001715085339278646,32333557.921464216,0.0,32333557.921464216 
 06/26  23:00:00,79473418.65728153,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.000938442921492089,18168463.478072565,0.0,18168463.478072565 
 06/26  24:00:00,66141698.656687975,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.0002588808059288521,5774005.8401048975,0.0,5774005.8401048975 
 06/27  01:00:00,64022290.03932738,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012936666621179513,3410761.639431687,0.0,3410761.639431687 
 06/27  02:00:00,62962585.73061479,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.00003234174441981637,1641740.5549447853,0.0,1641740.5549447853 
 06/27  03:00:00,62432733.57630696,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.00003234175823222885,1641708.5150583554,0.0,1641708.5150583554 
 06/27  04:00:00,69908109.98825884,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012936710308970439,3409748.235390856,0.0,3409748.235390856 
 06/27  05:00:00,76593114.85121109,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008732282890817877,16964235.196643893,0.0,16964235.196643893 
 06/27  06:00:00,82223218.73941056,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.003040128172046245,56449262.20778876,0.0,56449262.20778876 
 06/27  07:00:00,92732096.22659309,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.003234178906432935,59985238.02616258,0.0,59985238.02616258 
 06/27  08:00:00,92862954.77867477,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.0031048117501756172,57627920.81280837,0.0,57627920.81280837 
 06/27  09:00:00,82697880.15288961,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.0027167102814036666,50555969.17274586,0.0,50555969.17274586 
 06/27  10:00:00,72198024.02168594,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.0024579759688890318,45841334.74603746,0.0,45841334.74603746 
 06/27  11:00:00,72727876.17550866,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.00197284913292409,37001395.195959195,0.0,37001395.195959195 
 06/27  12:00:00,71254786.7945721,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.001714114820409456,32286760.76925079,0.0,32286760.76925079 
 06/27  13:00:00,70608467.55782472,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.0015200640860234798,28750784.94921952,0.0,28750784.94921952 
 06/27  14:00:00,70078615.40332283,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013260133516375032,25214809.129188213,0.0,25214809.129188213 
 06/27  15:00:00,74992649.43536471,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.0015200640860234798,28750784.94921952,0.0,28750784.94921952 
 06/27  16:00:00,101813921.6298589,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017787983985381147,33465419.37592789,0.0,33465419.37592789 
 06/27  17:00:00,119798283.67097677,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.0023609506016960425,44073346.83602179,0.0,44073346.83602179 
 06/27  18:00:00,127240816.15262568,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027813938595323243,51734627.77942293,0.0,51734627.77942293 
 06/27  19:00:00,123751415.4309656,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026520267032750064,49377310.56606872,0.0,49377310.56606872 
 06/27  20:00:00,122166980.21540381,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024256341798247014,45252005.442698866,0.0,45252005.442698866 
 06/27  21:00:00,117944776.53623022,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.00197284913292409,37001395.195959195,0.0,37001395.195959195 
 06/27  22:00:00,100700851.3141728,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.001714114820409456,32286760.76925079,0.0,32286760.76925079 
 06/27  23:00:00,79473418.657281,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009379118828655515,18142857.489125624,0.0,18142857.489125624 
 06/27  24:00:00,66141698.65668782,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00025873431251463504,5766942.119016089,0.0,5766942.119016089 
 06/28  01:00:00,64022290.0393273,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012929448533975364,3407268.5041499375,0.0,3407268.5041499375 
 06/28  02:00:00,62962585.730614744,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032323697889018604,1640870.3188903176,0.0,1640870.3188903176 
 06/28  03:00:00,62432733.57630695,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.00003232371147538762,1640838.8037956757,0.0,1640838.8037956757 
 06/28  04:00:00,69908109.98825876,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012929491493833501,3406271.9999190113,0.0,3406271.9999190113 
 06/28  05:00:00,76593114.8512106,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008727410138000053,16940782.819811888,0.0,16940782.819811888 
 06/28  06:00:00,82223218.7394088,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.0030384317314018834,56367614.990380816,0.0,56367614.990380816 
 06/28  07:00:00,92732096.2265913,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.0032323741823431823,59898379.28425454,0.0,59898379.28425454 
 06/28  08:00:00,92862954.77867301,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.003103079215049454,57544536.42057664,0.0,57544536.42057664 
 06/28  09:00:00,82697880.15288807,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.0027151943131682728,50483007.82954305,0.0,50483007.82954305 
 06/28  10:00:00,72198024.02168457,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.0024566043785808184,45775322.102187276,0.0,45775322.102187276 
 06/28  11:00:00,72727876.17550758,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.0019717482512293396,36948411.36339524,0.0,36948411.36339524 
 06/28  12:00:00,71254786.79457118,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017131583166418863,32240725.63603953,0.0,32240725.63603953 
 06/28  13:00:00,70608467.55782388,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.001519215865701296,28709961.340522707,0.0,28709961.340522707 
 06/28  14:00:00,70078615.40332209,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.001325273414760705,25179197.045005903,0.0,25179197.045005903 
 06/28  15:00:00,74992649.43536387,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.001519215865701296,28709961.340522707,0.0,28709961.340522707 
 06/28  16:00:00,101813921.62985785,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017778058002887503,33417647.06787846,0.0,33417647.06787846 
 06/28  17:00:00,119798283.67097549,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.0023596331531105224,44009939.95442887,0.0,44009939.95442887 
 06/28  18:00:00,127240816.15262412,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027798417968151346,51659929.26138193,0.0,51659929.26138193 
 06/28  19:00:00,123751415.43096413,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.00265054682952141,49306086.3977041,0.0,49306086.3977041 
 06/28  20:00:00,122166980.21540242,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024242806367573855,45186861.38626779,0.0,45186861.38626779 
 06/28  21:00:00,117944776.53622913,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.0019717482512293396,36948411.36339524,0.0,36948411.36339524 
 06/28  22:00:00,100700851.31417187,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017131583166418863,32240725.63603953,0.0,32240725.63603953 
 06/28  23:00:00,79473418.65728047,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009373885128795226,18117668.45397227,0.0,18117668.45397227 
 06/28  24:00:00,66141698.6566877,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00025858993458745467,5759993.419663443,0.0,5759993.419663443 
 06/29  01:00:00,64022290.03932723,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.0001292233900761693,3403833.590633172,0.0,3403833.590633172 
 06/29  02:00:00,62962585.73061473,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032305922739807675,1640014.6857629835,0.0,1640014.6857629835 
 06/29  03:00:00,62443045.978080645,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,10312.40177370187,0.00003230593609615575,1928804.8239919532,288821.1193281998,1639983.7046637533 
 06/29  04:00:00,69972339.74235794,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,64229.75409926004,0.00012922381227603182,5254638.673190995,1851784.410761056,3402854.2624299387 
 06/29  05:00:00,78611399.16527618,0.0,0.0,27381883.054540057,15446400.0,35695631.79579778,87484.31406606389,0.0008722610654536661,19437401.234743025,2519675.662415055,16917725.572327968 
 06/29  06:00:00,82275442.63963927,0.0,0.0,29139652.803626556,0.0,53083565.932743855,52223.90023210303,0.0030367607993264513,57726025.86273823,1438682.4053162162,56287343.45742199 
 06/29  07:00:00,92059478.81914729,0.0,0.0,27343670.668690357,0.0,64691719.84990964,24088.2973167103,0.0032305965950288847,60448134.846529946,635150.8100876573,59812984.0364423 
 06/29  08:00:00,84133416.60509734,0.0,0.0,18898733.395905282,0.0,65221572.0042175,13111.201873174143,0.0031013727312277314,57800084.55900906,337527.5763321601,57462556.9826769 
 06/29  09:00:00,73955230.77743946,0.0,0.0,16873476.945870843,0.0,57081753.82885495,0.0,0.0027137011398242657,50411275.82138077,0.0,50411275.82138077 
 06/29  10:00:00,63455374.646236084,0.0,0.0,16873476.945870843,0.0,46581897.69790998,0.0,0.0024552534122219533,45710421.71384999,0.0,45710421.71384999 
 06/29  11:00:00,63985226.80005931,0.0,0.0,16873476.945870843,0.0,47111749.85221782,0.0,0.001970663922967621,36896320.26222981,0.0,36896320.26222981 
 06/29  12:00:00,63455374.64549304,0.0,0.0,16873476.945870843,0.0,46581897.69790998,0.0,0.00171221619536531,32195466.154699046,0.0,32195466.154699046 
 06/29  13:00:00,61865818.18237588,0.0,0.0,16873476.945870843,0.0,44992341.23498666,0.0,0.0015183803996635765,28669825.57405095,0.0,28669825.57405095 
 06/29  14:00:00,61335966.02787423,0.0,0.0,16873476.945870843,0.0,44462489.08067886,0.0,0.0013245446039618436,25144184.993402883,0.0,25144184.993402883 
 06/29  15:00:00,66250000.05991586,0.0,0.0,20197954.514795292,0.0,46052045.54360223,0.0,0.0015183803996635765,28669825.57405095,0.0,28669825.57405095 
 06/29  16:00:00,93071272.25440978,0.0,0.0,29101440.417776857,0.0,63969831.834856056,0.0,0.001776828127265888,33370679.681581736,0.0,33370679.681581736 
 06/29  17:00:00,119101577.96621524,0.0,0.0,35865032.71317486,0.0,83236545.25068206,0.0,0.0023583355143710857,43947601.42352592,0.0,43947601.42352592 
 06/29  18:00:00,127240816.15262263,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.002778313071724841,51586489.348263435,0.0,51586489.348263435 
 06/29  19:00:00,123751415.43096262,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026490892079236873,49236062.294498056,0.0,49236062.294498056 
 06/29  20:00:00,122166980.21540113,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024229474462716654,45122814.95040866,0.0,45122814.95040866 
 06/29  21:00:00,117944776.53622805,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.001970663922967621,36896320.26222981,0.0,36896320.26222981 
 06/29  22:00:00,100700851.31417088,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.00171221619536531,32195466.154699046,0.0,32195466.154699046 
 06/29  23:00:00,79473418.65727998,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009368730125583769,18092903.832106724,0.0,18092903.832106724 
 06/29  24:00:00,66141698.656687535,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.0002584477276023108,5753161.799838456,0.0,5753161.799838456 
 06/30  01:00:00,64038108.83691588,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,15818.797588715697,0.00012915340786268787,3846525.364727301,446067.44855710195,3400457.9161701985 
 06/30  02:00:00,63035169.40272671,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,72583.67211198116,0.00003228842583299996,3716908.6037566876,2077734.6948114566,1639173.9089452305 
 06/30  03:00:00,62606525.446239024,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,173791.86993210396,0.00003228843895541877,6563778.820203348,4924635.34931884,1639143.4708845092 
 06/30  04:00:00,70373017.04823449,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,464907.05997588095,0.00012915382254667627,16379601.508548757,12980105.473525386,3399496.0350233703 
 06/30  05:00:00,79219474.99807549,0.0,0.0,27381883.054540057,15446400.0,35695631.79579778,695560.1468658424,0.0008717886292904829,36158333.78830968,19263263.5059601,16895070.282349583 
