cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2],TempProf_cur[13],TempProf_cur[17],TempProf_cur[21],TempProf_cur[25],TempProf_cur[31],PresProf_cur[2],PresProf_cur[13],PresProf_cur[17],PresProf_cur[21],PresProf_cur[25],PresProf_cur[31],
2002-06-15 22:30:00,295.807,94.156,294.700,98115.000,296.006,295.538,295.269,295.131,295.040,294.929,98042.636,97918.045,97872.710,97827.361,97782.009,97713.987,
2002-06-15 22:35:00,295.763,93.442,294.692,98119.167,295.945,295.515,295.255,295.119,295.029,294.919,98042.668,97918.060,97872.723,97827.371,97782.018,97713.993,
2002-06-15 22:40:00,295.756,93.058,294.683,98123.333,295.945,295.501,295.242,295.107,295.018,294.909,98042.686,97918.075,97872.735,97827.382,97782.027,97713.999,
2002-06-15 22:45:00,295.721,92.425,294.675,98127.500,295.901,295.477,295.224,295.092,295.004,294.897,98042.718,97918.093,97872.750,97827.394,97782.037,97714.006,
2002-06-15 22:50:00,295.710,92.001,294.667,98131.667,295.893,295.462,295.210,295.080,294.992,294.887,98042.738,97918.108,97872.763,97827.405,97782.046,97714.013,
2002-06-15 22:55:00,295.686,77.545,294.658,98135.833,295.864,295.444,295.195,295.067,294.980,294.876,98042.763,97918.124,97872.776,97827.416,97782.055,97714.019,
2002-06-15 23:00:00,295.639,76.789,294.650,98140.000,295.822,295.391,295.153,295.033,294.952,294.855,98042.817,97918.157,97872.802,97827.436,97782.070,97714.029,
2002-06-15 23:05:00,295.553,75.699,294.533,98142.500,295.738,295.302,295.061,294.939,294.857,294.755,98042.993,97918.297,97872.928,97827.548,97782.168,97714.104,
2002-06-15 23:10:00,295.442,74.384,294.417,98145.000,295.631,295.184,294.942,294.820,294.737,294.636,98043.206,97918.462,97873.075,97827.676,97782.277,97714.186,
2002-06-15 23:15:00,295.314,72.922,294.300,98147.500,295.504,295.054,294.814,294.694,294.613,294.514,98043.431,97918.633,97873.225,97827.807,97782.389,97714.269,
2002-06-15 23:20:00,295.186,71.465,294.183,98150.000,295.377,294.925,294.687,294.569,294.490,294.393,98043.655,97918.802,97873.375,97827.937,97782.500,97714.351,
2002-06-15 23:25:00,295.097,70.343,294.067,98152.500,295.299,294.819,294.573,294.455,294.374,294.276,98043.855,97918.963,97873.518,97828.063,97782.608,97714.433,
2002-06-15 23:30:00,294.980,68.980,293.950,98155.000,295.182,294.704,294.458,294.339,294.258,294.160,98044.067,97919.125,97873.663,97828.189,97782.716,97714.514,
2002-06-15 23:35:00,294.863,67.619,293.833,98157.500,295.067,294.583,294.337,294.219,294.140,294.042,98044.282,97919.290,97873.809,97828.317,97782.825,97714.595,
2002-06-15 23:40:00,294.762,66.400,293.717,98160.000,294.974,294.472,294.222,294.103,294.023,293.926,98044.488,97919.453,97873.954,97828.443,97782.934,97714.677,
2002-06-15 23:45:00,294.644,65.021,293.600,98162.500,294.856,294.353,294.104,293.985,293.906,293.808,98044.702,97919.617,97874.099,97828.571,97783.043,97714.759,
2002-06-15 23:50:00,294.524,63.637,293.483,98165.000,294.738,294.232,293.983,293.866,293.787,293.690,98044.919,97919.782,97874.246,97828.699,97783.152,97714.841,
2002-06-15 23:55:00,294.411,53.113,293.367,98167.500,294.627,294.113,293.864,293.747,293.668,293.572,98045.133,97919.947,97874.393,97828.827,97783.262,97714.923,
2002-06-16 00:00:00,294.273,51.557,293.250,98170.000,294.495,293.969,293.725,293.614,293.539,293.448,98045.370,97920.125,97874.548,97828.961,97783.376,97715.007,
2002-06-16 00:05:00,294.155,50.166,293.133,98170.000,294.379,293.847,293.603,293.493,293.419,293.328,98045.588,97920.292,97874.696,97829.091,97783.487,97715.089,
2002-06-16 00:10:00,294.046,48.853,293.017,98170.000,294.273,293.734,293.488,293.377,293.303,293.212,98045.798,97920.456,97874.842,97829.218,97783.596,97715.171,
2002-06-16 00:15:00,293.933,47.507,292.900,98170.000,294.162,293.618,293.371,293.261,293.186,293.096,98046.011,97920.619,97874.987,97829.345,97783.705,97715.253,
2002-06-16 00:20:00,293.821,46.170,292.783,98170.000,294.053,293.502,293.254,293.144,293.070,292.979,98046.223,97920.783,97875.133,97829.473,97783.814,97715.335,
2002-06-16 00:25:00,293.704,44.786,292.667,98170.000,293.938,293.383,293.136,293.026,292.952,292.861,98046.439,97920.949,97875.280,97829.601,97783.924,97715.417,
2002-06-16 00:30:00,293.589,43.416,292.550,98170.000,293.824,293.265,293.017,292.908,292.834,292.744,98046.654,97921.114,97875.427,97829.729,97784.034,97715.500,
2002-06-16 00:35:00,293.473,42.043,292.433,98170.000,293.711,293.147,292.898,292.790,292.716,292.627,98046.870,97921.280,97875.574,97829.858,97784.144,97715.582,
2002-06-16 00:40:00,293.359,40.680,292.317,98170.000,293.598,293.029,292.780,292.672,292.599,292.509,98047.085,97921.446,97875.721,97829.986,97784.254,97715.664,
2002-06-16 00:45:00,293.244,39.312,292.200,98170.000,293.485,292.911,292.662,292.554,292.481,292.392,98047.300,97921.611,97875.868,97830.115,97784.364,97715.747,
2002-06-16 00:50:00,293.129,37.948,292.083,98170.000,293.373,292.793,292.544,292.436,292.363,292.275,98047.515,97921.777,97876.015,97830.244,97784.474,97715.829,
2002-06-16 00:55:00,293.014,34.906,291.967,98170.000,293.260,292.675,292.425,292.318,292.246,292.157,98047.731,97921.943,97876.162,97830.372,97784.584,97715.912,
2002-06-16 01:00:00,292.895,33.502,291.850,98170.000,293.144,292.553,292.304,292.198,292.126,292.039,98047.951,97922.112,97876.311,97830.503,97784.696,97715.995,
2002-06-16 01:05:00,292.873,32.941,291.917,98171.667,293.115,292.542,292.305,292.207,292.142,292.066,98047.920,97922.072,97876.271,97830.463,97784.658,97715.963,
2002-06-16 01:10:00,292.934,33.102,291.983,98173.333,293.174,292.606,292.368,292.270,292.206,292.131,98047.802,97921.980,97876.189,97830.391,97784.596,97715.916,
2002-06-16 01:15:00,293.024,33.516,292.050,98175.000,293.266,292.692,292.447,292.346,292.280,292.203,98047.661,97921.877,97876.099,97830.313,97784.530,97715.867,
2002-06-16 01:20:00,293.104,33.839,292.117,98176.667,293.346,292.770,292.522,292.419,292.352,292.273,98047.526,97921.777,97876.011,97830.237,97784.465,97715.819,
2002-06-16 01:25:00,293.160,33.965,292.183,98178.333,293.398,292.832,292.587,292.485,292.419,292.340,98047.408,97921.683,97875.928,97830.164,97784.402,97715.772,
2002-06-16 01:30:00,293.206,33.999,292.250,98180.000,293.438,292.886,292.647,292.547,292.481,292.404,98047.298,97921.594,97875.847,97830.093,97784.341,97715.725,
2002-06-16 01:35:00,293.248,34.003,292.317,98181.667,293.473,292.938,292.705,292.607,292.543,292.468,98047.191,97921.506,97875.768,97830.022,97784.280,97715.679,
2002-06-16 01:40:00,293.291,34.016,292.383,98183.333,293.509,292.990,292.763,292.668,292.605,292.531,98047.083,97921.417,97875.688,97829.952,97784.220,97715.634,
2002-06-16 01:45:00,293.334,34.030,292.450,98185.000,293.545,293.043,292.822,292.729,292.667,292.595,98046.975,97921.328,97875.608,97829.881,97784.159,97715.587,
2002-06-16 01:50:00,293.366,33.953,292.517,98186.667,293.566,293.090,292.878,292.788,292.728,292.658,98046.874,97921.241,97875.529,97829.812,97784.098,97715.542,
2002-06-16 01:55:00,293.444,33.380,292.583,98188.333,293.652,293.158,292.943,292.852,292.793,292.723,98046.749,97921.149,97875.447,97829.740,97784.037,97715.495,
2002-06-16 02:00:00,293.459,33.161,292.650,98190.000,293.646,293.202,293.000,292.913,292.855,292.787,98046.652,97921.061,97875.368,97829.670,97783.976,97715.449,
2002-06-16 02:05:00,293.480,32.995,292.658,98190.833,293.668,293.221,293.022,292.935,292.877,292.807,98046.617,97921.035,97875.345,97829.651,97783.961,97715.439,
2002-06-16 02:10:00,293.438,32.288,292.667,98191.667,293.609,293.204,293.018,292.935,292.879,292.811,98046.630,97921.032,97875.340,97829.645,97783.955,97715.435,
2002-06-16 02:15:00,293.473,32.245,292.675,98192.500,293.662,293.213,293.019,292.937,292.881,292.814,98046.611,97921.026,97875.335,97829.640,97783.951,97715.430,
2002-06-16 02:20:00,293.413,31.383,292.683,98193.333,293.572,293.193,293.016,292.937,292.884,292.819,98046.629,97921.022,97875.329,97829.634,97783.945,97715.426,
2002-06-16 02:25:00,293.459,31.447,292.692,98194.167,293.640,293.209,293.023,292.943,292.890,292.826,98046.602,97921.011,97875.321,97829.627,97783.938,97715.420,
2002-06-16 02:30:00,293.457,31.098,292.700,98195.000,293.631,293.217,293.031,292.951,292.898,292.833,98046.590,97921.000,97875.310,97829.618,97783.931,97715.415,
2002-06-16 02:35:00,293.498,31.123,292.708,98195.833,293.688,293.237,293.043,292.962,292.908,292.843,98046.560,97920.986,97875.298,97829.608,97783.922,97715.408,
2002-06-16 02:40:00,293.434,30.233,292.717,98196.667,293.589,293.219,293.044,292.967,292.914,292.850,98046.576,97920.978,97875.290,97829.600,97783.915,97715.403,
2002-06-16 02:45:00,293.474,30.262,292.725,98197.500,293.651,293.231,293.049,292.972,292.920,292.856,98046.552,97920.969,97875.282,97829.592,97783.909,97715.398,
2002-06-16 02:50:00,293.471,29.905,292.733,98198.333,293.642,293.234,293.053,292.976,292.925,292.863,98046.545,97920.961,97875.274,97829.585,97783.902,97715.393,
2002-06-16 02:55:00,293.443,28.996,292.742,98199.167,293.602,293.226,293.056,292.982,292.931,292.870,98046.547,97920.952,97875.265,97829.577,97783.895,97715.387,
2002-06-16 03:00:00,293.464,28.860,292.750,98200.000,293.631,293.234,293.061,292.987,292.937,292.876,98046.529,97920.943,97875.257,97829.570,97783.888,97715.382,
2002-06-16 03:05:00,293.455,28.466,292.708,98202.500,293.629,293.216,293.037,292.961,292.909,292.846,98046.577,97920.986,97875.297,97829.606,97783.920,97715.407,
2002-06-16 03:10:00,293.370,27.410,292.667,98205.000,293.526,293.155,292.988,292.915,292.865,292.803,98046.675,97921.049,97875.351,97829.653,97783.960,97715.437,
2002-06-16 03:15:00,293.309,26.568,292.625,98207.500,293.466,293.093,292.932,292.863,292.815,292.756,98046.769,97921.117,97875.410,97829.703,97784.003,97715.468,
2002-06-16 03:20:00,293.242,25.676,292.583,98210.000,293.392,293.035,292.880,292.813,292.767,292.709,98046.864,97921.183,97875.468,97829.753,97784.045,97715.499,
2002-06-16 03:25:00,293.205,25.050,292.542,98212.500,293.360,292.992,292.836,292.769,292.723,292.666,98046.941,97921.244,97875.522,97829.800,97784.085,97715.529,
2002-06-16 03:30:00,293.163,24.379,292.500,98215.000,293.317,292.951,292.794,292.727,292.681,292.624,98047.018,97921.303,97875.574,97829.846,97784.124,97715.558,
2002-06-16 03:35:00,293.134,23.820,292.458,98217.500,293.293,292.915,292.755,292.687,292.641,292.583,98047.088,97921.360,97875.626,97829.891,97784.163,97715.587,
2002-06-16 03:40:00,293.092,23.156,292.417,98220.000,293.249,292.877,292.716,292.647,292.600,292.542,98047.163,97921.417,97875.677,97829.936,97784.201,97715.616,
2002-06-16 03:45:00,293.095,22.878,292.375,98222.500,293.270,292.853,292.680,292.609,292.561,292.502,98047.219,97921.473,97875.727,97829.980,97784.240,97715.645,
2002-06-16 03:50:00,293.037,22.070,292.333,98225.000,293.201,292.809,292.640,292.569,292.521,292.461,98047.301,97921.530,97875.778,97830.025,97784.278,97715.674,
2002-06-16 03:55:00,293.008,25.874,292.292,98227.500,293.180,292.769,292.598,292.527,292.479,292.420,98047.373,97921.589,97875.830,97830.071,97784.318,97715.704,
2002-06-16 04:00:00,292.966,25.218,292.250,98230.000,293.131,292.738,292.566,292.493,292.443,292.381,98047.443,97921.642,97875.878,97830.113,97784.355,97715.732,
2002-06-16 04:05:00,292.966,24.940,292.217,98232.500,293.145,292.716,292.535,292.460,292.409,292.348,98047.491,97921.688,97875.920,97830.150,97784.386,97715.756,
2002-06-16 04:10:00,292.917,24.245,292.183,98235.000,293.089,292.679,292.501,292.427,292.376,292.314,98047.558,97921.735,97875.962,97830.187,97784.418,97715.779,
2002-06-16 04:15:00,292.896,23.783,292.150,98237.500,293.074,292.648,292.468,292.393,292.343,292.281,98047.615,97921.782,97876.004,97830.223,97784.449,97715.803,
2002-06-16 04:20:00,292.858,23.401,292.117,98240.000,293.034,292.613,292.434,292.359,292.309,292.247,98047.679,97921.830,97876.046,97830.260,97784.481,97715.826,
2002-06-16 04:25:00,292.843,22.983,292.083,98242.500,293.028,292.588,292.404,292.328,292.277,292.215,98047.731,97921.875,97876.087,97830.296,97784.511,97715.850,
2002-06-16 04:30:00,292.816,22.457,292.050,98245.000,293.003,292.558,292.373,292.296,292.245,292.182,98047.789,97921.921,97876.128,97830.332,97784.542,97715.873,
2002-06-16 04:35:00,292.798,21.990,292.017,98247.500,292.991,292.531,292.342,292.265,292.213,292.150,98047.842,97921.966,97876.168,97830.368,97784.573,97715.896,
2002-06-16 04:40:00,292.771,21.484,291.983,98250.000,292.967,292.501,292.310,292.233,292.181,292.117,98047.900,97922.012,97876.209,97830.404,97784.604,97715.919,
2002-06-16 04:45:00,292.753,21.165,291.950,98252.500,292.955,292.474,292.279,292.201,292.148,292.085,98047.955,97922.058,97876.250,97830.440,97784.635,97715.943,
2002-06-16 04:50:00,292.725,20.755,291.917,98255.000,292.929,292.443,292.247,292.169,292.116,292.052,98048.013,97922.104,97876.292,97830.476,97784.666,97715.966,
2002-06-16 04:55:00,292.702,30.844,291.883,98257.500,292.910,292.414,292.216,292.137,292.083,292.019,98048.070,97922.150,97876.333,97830.512,97784.697,97715.990,
2002-06-16 05:00:00,292.704,30.721,291.850,98260.000,292.910,292.419,292.210,292.123,292.065,291.996,98048.098,97922.180,97876.362,97830.540,97784.723,97716.010,
2002-06-16 05:05:00,292.761,31.128,291.975,98261.667,292.964,292.483,292.282,292.200,292.147,292.086,98047.942,97922.049,97876.242,97830.432,97784.627,97715.935,
2002-06-16 05:10:00,292.854,31.857,292.100,98263.333,293.055,292.579,292.376,292.293,292.239,292.177,98047.775,97921.922,97876.130,97830.335,97784.544,97715.873,
2002-06-16 05:15:00,292.957,32.678,292.225,98265.000,293.162,292.675,292.464,292.376,292.319,292.251,98047.624,97921.815,97876.038,97830.256,97784.478,97715.825,
2002-06-16 05:20:00,293.036,33.307,292.350,98266.667,293.241,292.753,292.539,292.449,292.390,292.321,98047.490,97921.715,97875.950,97830.179,97784.413,97715.777,
2002-06-16 05:25:00,293.101,33.830,292.475,98268.333,293.306,292.820,292.608,292.518,292.460,292.391,98047.364,97921.617,97875.863,97830.103,97784.348,97715.728,
2002-06-16 05:30:00,293.163,34.329,292.600,98270.000,293.365,292.886,292.676,292.587,292.529,292.461,98047.238,97921.518,97875.774,97830.025,97784.281,97715.677,
2002-06-16 05:35:00,293.233,34.912,292.725,98271.667,293.435,292.957,292.748,292.660,292.602,292.534,98047.105,97921.415,97875.683,97829.945,97784.212,97715.626,
2002-06-16 05:40:00,293.307,35.538,292.850,98273.333,293.508,293.032,292.824,292.735,292.677,292.609,98046.967,97921.309,97875.589,97829.863,97784.141,97715.573,
2002-06-16 05:45:00,293.386,36.222,292.975,98275.000,293.587,293.111,292.902,292.812,292.754,292.686,98046.824,97921.201,97875.492,97829.779,97784.069,97715.519,
2002-06-16 05:50:00,293.465,36.912,293.100,98276.667,293.665,293.191,292.981,292.891,292.833,292.764,98046.680,97921.090,97875.394,97829.693,97783.996,97715.464,
2002-06-16 05:55:00,293.546,47.548,293.225,98278.333,293.747,293.272,293.062,292.971,292.912,292.843,98046.533,97920.979,97875.295,97829.607,97783.922,97715.409,
2002-06-16 06:00:00,293.657,48.550,293.350,98280.000,293.854,293.390,293.171,293.072,293.008,292.933,98046.355,97920.848,97875.183,97829.511,97783.841,97715.350,
2002-06-16 06:05:00,293.749,49.618,293.525,98283.333,293.946,293.481,293.259,293.158,293.092,293.015,98046.200,97920.733,97875.082,97829.423,97783.767,97715.295,
2002-06-16 06:10:00,293.831,50.616,293.700,98286.667,294.030,293.561,293.339,293.238,293.172,293.095,98046.053,97920.621,97874.982,97829.336,97783.692,97715.239,
2002-06-16 06:15:00,293.917,51.665,293.875,98290.000,294.118,293.644,293.421,293.321,293.255,293.178,98045.900,97920.504,97874.878,97829.245,97783.615,97715.181,
2002-06-16 06:20:00,294.012,52.825,294.050,98293.333,294.216,293.735,293.511,293.409,293.343,293.265,98045.736,97920.381,97874.769,97829.150,97783.533,97715.120,
2002-06-16 06:25:00,294.119,54.104,294.225,98296.667,294.327,293.837,293.608,293.504,293.436,293.357,98045.560,97920.250,97874.654,97829.050,97783.448,97715.056,
2002-06-16 06:30:00,294.233,55.469,294.400,98300.000,294.445,293.946,293.712,293.605,293.535,293.454,98045.375,97920.113,97874.534,97828.945,97783.359,97714.990,
2002-06-16 06:35:00,294.352,56.901,294.575,98303.333,294.569,294.060,293.820,293.709,293.637,293.553,98045.183,97919.972,97874.410,97828.838,97783.268,97714.922,
2002-06-16 06:40:00,294.474,58.372,294.750,98306.667,294.694,294.177,293.931,293.816,293.742,293.655,98044.987,97919.828,97874.283,97828.728,97783.174,97714.853,
2002-06-16 06:45:00,294.598,59.888,294.925,98310.000,294.822,294.296,294.044,293.926,293.849,293.760,98044.787,97919.680,97874.154,97828.616,97783.079,97714.782,
2002-06-16 06:50:00,294.724,61.443,295.100,98313.333,294.951,294.418,294.159,294.038,293.959,293.866,98044.583,97919.530,97874.022,97828.502,97782.982,97714.710,
2002-06-16 06:55:00,294.853,63.835,295.275,98316.667,295.084,294.543,294.278,294.152,294.070,293.974,98044.376,97919.377,97873.888,97828.386,97782.883,97714.637,
2002-06-16 07:00:00,294.987,65.502,295.450,98320.000,295.221,294.673,294.400,294.270,294.185,294.085,98044.162,97919.220,97873.750,97828.267,97782.782,97714.563,
2002-06-16 07:05:00,295.075,66.683,295.525,98322.500,295.318,294.748,294.462,294.323,294.231,294.121,98044.075,97919.170,97873.711,97828.236,97782.759,97714.549,
2002-06-16 07:10:00,295.109,67.413,295.600,98325.000,295.358,294.773,294.480,294.336,294.242,294.128,98044.049,97919.157,97873.701,97828.229,97782.754,97714.546,
2002-06-16 07:15:00,295.123,67.982,295.675,98327.500,295.375,294.784,294.488,294.343,294.248,294.134,98044.034,97919.148,97873.694,97828.223,97782.749,97714.542,
2002-06-16 07:20:00,295.154,68.716,295.750,98330.000,295.410,294.811,294.509,294.362,294.264,294.148,98044.000,97919.127,97873.676,97828.208,97782.737,97714.534,
2002-06-16 07:25:00,295.205,69.644,295.825,98332.500,295.466,294.856,294.545,294.391,294.290,294.170,98043.945,97919.093,97873.649,97828.186,97782.719,97714.522,
2002-06-16 07:30:00,295.264,70.650,295.900,98335.000,295.531,294.908,294.587,294.427,294.322,294.196,98043.882,97919.054,97873.617,97828.160,97782.698,97714.507,
2002-06-16 07:35:00,295.322,71.659,295.975,98337.500,295.593,294.960,294.629,294.464,294.354,294.224,98043.816,97919.013,97873.583,97828.132,97782.676,97714.492,
2002-06-16 07:40:00,295.376,72.645,296.050,98340.000,295.651,295.010,294.671,294.500,294.387,294.252,98043.751,97918.971,97873.548,97828.103,97782.652,97714.476,
2002-06-16 07:45:00,295.430,73.629,296.125,98342.500,295.708,295.059,294.713,294.537,294.420,294.281,98043.687,97918.928,97873.513,97828.074,97782.628,97714.459,
2002-06-16 07:50:00,295.482,74.618,296.200,98345.000,295.763,295.109,294.755,294.574,294.454,294.311,98043.621,97918.884,97873.476,97828.043,97782.603,97714.441,
2002-06-16 07:55:00,295.536,62.378,296.275,98347.500,295.820,295.159,294.798,294.612,294.489,294.342,98043.554,97918.840,97873.439,97828.012,97782.578,97714.423,
2002-06-16 08:00:00,295.558,63.092,296.350,98350.000,295.847,295.174,294.814,294.631,294.509,294.363,98043.517,97918.811,97873.412,97827.989,97782.557,97714.408,
2002-06-16 08:05:00,295.597,63.470,296.333,98354.167,295.889,295.210,294.843,294.654,294.529,294.379,98043.476,97918.787,97873.393,97827.973,97782.545,97714.400,
2002-06-16 08:10:00,295.627,63.775,296.317,98358.333,295.917,295.241,294.869,294.676,294.548,294.394,98043.440,97918.764,97873.374,97827.958,97782.533,97714.392,
2002-06-16 08:15:00,295.647,63.991,296.300,98362.500,295.935,295.265,294.891,294.696,294.566,294.410,98043.409,97918.741,97873.355,97827.942,97782.521,97714.383,
2002-06-16 08:20:00,295.696,64.464,296.283,98366.667,295.985,295.313,294.930,294.728,294.594,294.433,98043.354,97918.707,97873.328,97827.920,97782.503,97714.371,
2002-06-16 08:25:00,295.818,65.564,296.267,98370.833,296.121,295.418,295.007,294.789,294.644,294.471,98043.243,97918.646,97873.281,97827.884,97782.475,97714.353,
2002-06-16 08:30:00,295.958,66.812,296.250,98375.000,296.279,295.537,295.096,294.860,294.703,294.515,98043.115,97918.576,97873.227,97827.842,97782.443,97714.333,
2002-06-16 08:35:00,296.080,67.890,296.233,98379.167,296.412,295.644,295.180,294.928,294.760,294.560,98042.997,97918.507,97873.173,97827.799,97782.410,97714.312,
2002-06-16 08:40:00,296.189,68.854,296.217,98383.333,296.530,295.744,295.259,294.994,294.817,294.604,98042.884,97918.440,97873.119,97827.757,97782.378,97714.291,
2002-06-16 08:45:00,296.294,69.760,296.200,98387.500,296.643,295.840,295.337,295.058,294.872,294.648,98042.774,97918.373,97873.066,97827.715,97782.344,97714.269,
2002-06-16 08:50:00,296.387,70.554,296.183,98391.667,296.741,295.928,295.410,295.121,294.926,294.692,98042.670,97918.308,97873.013,97827.672,97782.311,97714.247,
2002-06-16 08:55:00,296.469,67.242,296.167,98395.833,296.828,296.008,295.479,295.180,294.979,294.735,98042.573,97918.244,97872.962,97827.630,97782.278,97714.225,
2002-06-16 09:00:00,296.529,67.724,296.150,98400.000,296.890,296.065,295.532,295.228,295.023,294.773,98042.494,97918.190,97872.916,97827.593,97782.247,97714.204,
2002-06-16 09:05:00,296.587,68.299,296.158,98402.500,296.949,296.123,295.585,295.276,295.065,294.809,98042.419,97918.139,97872.874,97827.558,97782.219,97714.185,
2002-06-16 09:10:00,296.591,68.392,296.167,98405.000,296.950,296.134,295.606,295.299,295.090,294.833,98042.386,97918.109,97872.846,97827.533,97782.198,97714.170,
2002-06-16 09:15:00,296.585,68.378,296.175,98407.500,296.943,296.129,295.610,295.309,295.103,294.849,98042.369,97918.089,97872.826,97827.515,97782.182,97714.157,
2002-06-16 09:20:00,296.571,68.282,296.183,98410.000,296.924,296.122,295.611,295.315,295.112,294.862,98042.359,97918.073,97872.810,97827.499,97782.167,97714.145,
2002-06-16 09:25:00,296.570,68.288,296.192,98412.500,296.922,296.122,295.616,295.324,295.123,294.877,98042.341,97918.055,97872.792,97827.482,97782.152,97714.132,
2002-06-16 09:30:00,296.559,68.200,296.200,98415.000,296.906,296.117,295.619,295.331,295.134,294.891,98042.327,97918.037,97872.774,97827.465,97782.136,97714.119,
2002-06-16 09:35:00,296.555,68.164,296.208,98417.500,296.901,296.115,295.623,295.340,295.145,294.906,98042.309,97918.018,97872.755,97827.447,97782.119,97714.106,
2002-06-16 09:40:00,296.545,68.067,296.217,98420.000,296.885,296.111,295.626,295.347,295.156,294.921,98042.294,97917.999,97872.735,97827.429,97782.103,97714.092,
2002-06-16 09:45:00,296.540,68.009,296.225,98422.500,296.878,296.110,295.631,295.357,295.168,294.937,98042.275,97917.978,97872.715,97827.410,97782.085,97714.078,
2002-06-16 09:50:00,296.531,67.908,296.233,98425.000,296.864,296.107,295.636,295.366,295.181,294.953,98042.257,97917.957,97872.695,97827.390,97782.067,97714.064,
2002-06-16 09:55:00,296.526,68.010,296.242,98427.500,296.856,296.107,295.642,295.376,295.194,294.971,98042.237,97917.935,97872.673,97827.370,97782.049,97714.049,
2002-06-16 10:00:00,296.518,67.904,296.250,98430.000,296.842,296.105,295.647,295.386,295.207,294.988,98042.217,97917.913,97872.651,97827.349,97782.030,97714.033,
2002-06-16 10:05:00,296.516,68.229,296.383,98425.833,296.836,296.108,295.658,295.402,295.226,295.011,98042.188,97917.883,97872.622,97827.322,97782.005,97714.013,
2002-06-16 10:10:00,296.465,68.126,296.517,98421.667,296.778,296.067,295.639,295.396,295.229,295.025,98042.195,97917.869,97872.604,97827.302,97781.985,97713.995,
2002-06-16 10:15:00,296.386,67.771,296.650,98417.500,296.688,296.001,295.600,295.375,295.220,295.031,98042.226,97917.869,97872.595,97827.289,97781.970,97713.980,
2002-06-16 10:20:00,296.288,67.247,296.783,98413.333,296.572,295.924,295.551,295.346,295.205,295.033,98042.271,97917.874,97872.590,97827.279,97781.956,97713.965,
2002-06-16 10:25:00,296.229,67.067,296.917,98409.167,296.501,295.879,295.527,295.335,295.204,295.045,98042.283,97917.863,97872.574,97827.259,97781.936,97713.946,
2002-06-16 10:30:00,296.200,67.149,297.050,98405.000,296.462,295.860,295.522,295.340,295.217,295.067,98042.267,97917.835,97872.545,97827.230,97781.909,97713.922,
2002-06-16 10:35:00,296.238,67.823,297.183,98400.833,296.500,295.896,295.558,295.377,295.255,295.107,98042.195,97917.779,97872.494,97827.185,97781.869,97713.892,
2002-06-16 10:40:00,296.332,68.998,297.317,98396.667,296.604,295.977,295.626,295.439,295.314,295.164,98042.075,97917.698,97872.424,97827.125,97781.819,97713.855,
2002-06-16 10:45:00,296.445,70.350,297.450,98392.500,296.731,296.074,295.708,295.513,295.384,295.229,98041.935,97917.604,97872.344,97827.057,97781.761,97713.813,
2002-06-16 10:50:00,296.553,71.660,297.583,98388.333,296.849,296.168,295.791,295.591,295.458,295.299,98041.790,97917.504,97872.257,97826.983,97781.699,97713.767,
2002-06-16 10:55:00,296.659,72.327,297.717,98384.167,296.964,296.264,295.877,295.673,295.538,295.376,98041.638,97917.395,97872.162,97826.901,97781.629,97713.716,
2002-06-16 11:00:00,296.771,73.701,297.850,98380.000,297.085,296.366,295.972,295.765,295.628,295.464,98041.468,97917.272,97872.054,97826.807,97781.549,97713.656,
2002-06-16 11:05:00,296.861,74.960,297.958,98377.500,297.185,296.442,296.036,295.823,295.682,295.512,98041.363,97917.204,97871.997,97826.759,97781.510,97713.628,
2002-06-16 11:10:00,296.944,76.165,298.067,98375.000,297.280,296.508,296.090,295.871,295.726,295.553,98041.271,97917.145,97871.947,97826.717,97781.475,97713.603,
2002-06-16 11:15:00,297.014,77.270,298.175,98372.500,297.358,296.569,296.143,295.919,295.771,295.595,98041.182,97917.084,97871.895,97826.673,97781.438,97713.576,
2002-06-16 11:20:00,297.095,78.477,298.283,98370.000,297.447,296.639,296.203,295.974,295.822,295.641,98041.081,97917.017,97871.838,97826.624,97781.397,97713.547,
2002-06-16 11:25:00,297.179,79.719,298.392,98367.500,297.539,296.714,296.268,296.032,295.877,295.691,98040.975,97916.946,97871.777,97826.573,97781.355,97713.516,
2002-06-16 11:30:00,297.267,81.003,298.500,98365.000,297.635,296.792,296.335,296.094,295.934,295.744,98040.865,97916.871,97871.713,97826.519,97781.310,97713.484,
2002-06-16 11:35:00,297.353,82.277,298.608,98362.500,297.728,296.870,296.403,296.156,295.993,295.797,98040.753,97916.794,97871.648,97826.463,97781.263,97713.450,
2002-06-16 11:40:00,297.442,83.576,298.717,98360.000,297.824,296.950,296.473,296.220,296.053,295.853,98040.637,97916.715,97871.580,97826.405,97781.215,97713.416,
2002-06-16 11:45:00,297.542,84.977,298.825,98357.500,297.932,297.039,296.550,296.290,296.118,295.912,98040.511,97916.630,97871.508,97826.344,97781.164,97713.379,
2002-06-16 11:50:00,297.698,86.871,298.933,98355.000,298.106,297.173,296.658,296.383,296.201,295.984,98040.342,97916.524,97871.420,97826.272,97781.105,97713.338,
2002-06-16 11:55:00,297.810,87.507,299.042,98352.500,298.233,297.269,296.740,296.458,296.271,296.048,98040.205,97916.433,97871.342,97826.206,97781.051,97713.298,
