cur_datetime,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[1],PresProf_cur[1],TempProf_cur[0],PresProf_cur[0],
2004-06-15 23:00:00,51.168,291.934,99522.667,296.267,296.299,100289.715,100301.286,
2004-06-15 23:05:00,52.336,291.887,99522.486,296.344,296.373,100289.290,100300.858,
2004-06-15 23:10:00,55.791,291.840,99522.306,296.603,296.628,100288.570,100300.128,
2004-06-15 23:15:00,62.472,291.792,99522.125,297.085,297.103,100287.724,100299.263,
2004-06-15 23:20:00,67.903,291.745,99521.944,297.415,297.422,100286.818,100298.344,
2004-06-15 23:25:00,71.413,291.698,99521.764,297.620,297.629,100285.894,100297.413,
2004-06-15 23:30:00,74.366,291.650,99521.583,297.787,297.794,100284.951,100296.463,
2004-06-15 23:35:00,77.138,291.603,99521.403,297.913,297.919,100284.230,100295.737,
2004-06-15 23:40:00,79.845,291.556,99521.222,298.029,298.032,100283.610,100295.113,
2004-06-15 23:45:00,82.068,291.509,99521.042,298.122,298.124,100283.094,100294.593,
2004-06-15 23:50:00,83.466,291.461,99520.861,298.199,298.200,100282.941,100294.437,
2004-06-15 23:55:00,74.430,291.414,99520.681,298.252,298.253,100283.134,100294.628,
2004-06-16 00:00:00,73.198,291.367,99520.500,298.278,298.280,100283.537,100295.030,
2004-06-16 00:05:00,71.897,291.277,99520.764,298.285,298.289,100283.823,100295.315,
2004-06-16 00:10:00,71.011,291.187,99521.028,298.282,298.286,100283.995,100295.488,
2004-06-16 00:15:00,70.496,291.097,99521.292,298.278,298.283,100284.098,100295.591,
2004-06-16 00:20:00,70.122,291.007,99521.556,298.271,298.277,100284.175,100295.668,
2004-06-16 00:25:00,69.748,290.917,99521.819,298.264,298.270,100284.252,100295.745,
2004-06-16 00:30:00,69.329,290.827,99522.083,298.256,298.262,100284.335,100295.829,
2004-06-16 00:35:00,68.864,290.737,99522.347,298.246,298.252,100284.424,100295.919,
2004-06-16 00:40:00,68.367,290.647,99522.611,298.234,298.240,100284.517,100296.012,
2004-06-16 00:45:00,67.849,290.557,99522.875,298.219,298.225,100284.611,100296.106,
2004-06-16 00:50:00,67.318,290.467,99523.139,298.201,298.208,100284.704,100296.200,
2004-06-16 00:55:00,65.093,290.377,99523.403,298.182,298.189,100284.796,100296.293,
2004-06-16 01:00:00,64.461,290.286,99523.667,298.160,298.168,100284.899,100296.397,
2004-06-16 01:05:00,63.875,290.218,99524.292,298.137,298.145,100284.986,100296.485,
2004-06-16 01:10:00,63.305,290.150,99524.917,298.109,298.118,100285.065,100296.564,
2004-06-16 01:15:00,62.835,290.082,99525.542,298.089,298.098,100285.134,100296.634,
2004-06-16 01:20:00,62.351,290.014,99526.167,298.066,298.075,100285.202,100296.703,
2004-06-16 01:25:00,61.903,289.946,99526.792,298.048,298.057,100285.269,100296.771,
2004-06-16 01:30:00,61.429,289.877,99527.417,298.027,298.036,100285.337,100296.840,
2004-06-16 01:35:00,60.964,289.809,99528.042,298.008,298.017,100285.405,100296.908,
2004-06-16 01:40:00,60.479,289.741,99528.667,297.987,297.996,100285.474,100296.978,
2004-06-16 01:45:00,59.997,289.673,99529.292,297.966,297.975,100285.542,100297.047,
2004-06-16 01:50:00,59.506,289.605,99529.917,297.944,297.954,100285.610,100297.116,
2004-06-16 01:55:00,58.113,289.537,99530.542,297.923,297.932,100285.679,100297.185,
2004-06-16 02:00:00,57.571,289.468,99531.167,297.900,297.910,100285.753,100297.260,
2004-06-16 02:05:00,57.235,289.424,99530.986,297.880,297.889,100285.691,100297.199,
2004-06-16 02:10:00,57.190,289.380,99530.806,297.864,297.873,100285.561,100297.070,
2004-06-16 02:15:00,57.424,289.336,99530.625,297.857,297.865,100285.387,100296.897,
2004-06-16 02:20:00,57.825,289.292,99530.444,297.856,297.863,100285.193,100296.703,
2004-06-16 02:25:00,58.295,289.248,99530.264,297.861,297.867,100284.993,100296.502,
2004-06-16 02:30:00,58.782,289.204,99530.083,297.868,297.873,100284.792,100296.301,
2004-06-16 02:35:00,58.159,289.159,99529.903,297.861,297.866,100285.466,100296.975,
2004-06-16 02:40:00,54.986,289.115,99529.722,297.801,297.811,100286.951,100298.463,
2004-06-16 02:45:00,48.708,289.071,99529.542,297.660,297.680,100288.755,100300.272,
2004-06-16 02:50:00,41.347,289.027,99529.361,297.411,297.442,100290.354,100301.881,
2004-06-16 02:55:00,34.463,288.983,99529.181,297.006,297.049,100291.618,100303.160,
2004-06-16 03:00:00,29.130,288.939,99529.000,296.579,296.624,100292.627,100304.186,
2004-06-16 03:05:00,26.568,288.951,99530.986,296.329,296.384,100292.529,100304.097,
2004-06-16 03:10:00,26.554,288.964,99532.972,296.250,296.309,100291.962,100303.533,
2004-06-16 03:15:00,27.839,288.977,99534.958,296.264,296.320,100291.407,100302.978,
2004-06-16 03:20:00,29.756,288.990,99536.944,296.322,296.369,100290.673,100302.242,
2004-06-16 03:25:00,31.828,289.002,99538.931,296.406,296.445,100289.839,100301.404,
2004-06-16 03:30:00,33.996,289.015,99540.917,296.496,296.526,100288.935,100300.497,
2004-06-16 03:35:00,36.252,289.028,99542.903,296.592,296.615,100288.278,100299.836,
2004-06-16 03:40:00,38.542,289.041,99544.889,296.689,296.705,100287.715,100299.269,
2004-06-16 03:45:00,40.819,289.054,99546.875,296.791,296.803,100287.214,100298.765,
2004-06-16 03:50:00,42.989,289.066,99548.861,296.888,296.899,100286.766,100298.313,
2004-06-16 03:55:00,49.411,289.079,99550.847,296.971,296.980,100286.367,100297.910,
2004-06-16 04:00:00,51.447,289.092,99552.833,297.044,297.051,100285.976,100297.517,
2004-06-16 04:05:00,53.151,289.136,99553.681,297.108,297.113,100285.650,100297.189,
2004-06-16 04:10:00,54.320,289.179,99554.528,297.164,297.168,100285.505,100297.041,
2004-06-16 04:15:00,54.791,289.223,99555.375,297.206,297.209,100285.560,100297.094,
2004-06-16 04:20:00,54.619,289.267,99556.222,297.231,297.235,100285.710,100297.243,
2004-06-16 04:25:00,54.060,289.311,99557.069,297.240,297.245,100285.894,100297.427,
2004-06-16 04:30:00,53.427,289.354,99557.917,297.239,297.244,100286.069,100297.602,
2004-06-16 04:35:00,52.833,289.398,99558.764,297.229,297.235,100286.227,100297.761,
2004-06-16 04:40:00,52.304,289.442,99559.611,297.216,297.222,100286.370,100297.904,
2004-06-16 04:45:00,51.784,289.485,99560.458,297.199,297.206,100286.507,100298.041,
2004-06-16 04:50:00,51.269,289.529,99561.306,297.181,297.189,100286.639,100298.175,
2004-06-16 04:55:00,61.283,289.573,99562.153,297.160,297.169,100286.771,100298.307,
2004-06-16 05:00:00,61.368,289.617,99563.000,297.149,297.157,100286.827,100298.364,
2004-06-16 05:05:00,60.496,289.683,99563.542,297.113,297.123,100287.855,100299.393,
2004-06-16 05:10:00,57.097,289.750,99564.083,297.025,297.042,100289.435,100300.976,
2004-06-16 05:15:00,51.220,289.816,99564.625,296.845,296.874,100291.238,100302.787,
2004-06-16 05:20:00,44.706,289.883,99565.167,296.509,296.554,100292.879,100304.441,
2004-06-16 05:25:00,38.989,289.950,99565.708,296.074,296.129,100294.257,100305.835,
2004-06-16 05:30:00,34.784,290.016,99566.250,295.749,295.830,100295.359,100306.950,
2004-06-16 05:35:00,19.643,290.083,99566.792,294.436,294.521,100297.171,100308.814,
2004-06-16 05:40:00,2.629,290.149,99567.333,292.417,292.501,100298.614,100310.337,
2004-06-16 05:45:00,1.615,290.216,99567.875,292.320,292.450,100298.944,100310.670,
2004-06-16 05:50:00,2.524,290.282,99568.417,292.422,292.551,100299.019,100310.741,
2004-06-16 05:55:00,13.101,290.349,99568.958,292.460,292.585,100299.058,100310.779,
2004-06-16 06:00:00,13.989,290.416,99569.500,292.469,292.589,100299.072,100310.792,
2004-06-16 06:05:00,14.605,290.502,99571.069,292.372,292.491,100299.225,100310.949,
2004-06-16 06:10:00,14.875,290.588,99572.639,292.251,292.369,100299.400,100311.129,
2004-06-16 06:15:00,15.320,290.673,99574.208,292.143,292.261,100299.543,100311.277,
2004-06-16 06:20:00,16.086,290.759,99575.778,292.068,292.185,100299.654,100311.390,
2004-06-16 06:25:00,16.933,290.845,99577.347,292.010,292.127,100299.752,100311.491,
2004-06-16 06:30:00,17.689,290.931,99578.917,291.958,292.073,100299.840,100311.581,
2004-06-16 06:35:00,19.376,291.017,99580.486,291.995,292.109,100299.812,100311.552,
2004-06-16 06:40:00,21.106,291.103,99582.056,292.032,292.142,100299.767,100311.505,
2004-06-16 06:45:00,23.124,291.189,99583.625,292.133,292.246,100299.711,100311.445,
2004-06-16 06:50:00,26.591,291.275,99585.194,292.416,292.538,100299.554,100311.276,
2004-06-16 06:55:00,31.638,291.361,99586.764,292.799,292.934,100299.327,100311.034,
2004-06-16 07:00:00,35.716,291.447,99588.333,293.135,293.270,100299.090,100310.783,
2004-06-16 07:05:00,39.471,291.519,99587.194,293.438,293.576,100298.906,100310.587,
2004-06-16 07:10:00,42.231,291.592,99586.056,293.653,293.790,100298.796,100310.469,
2004-06-16 07:15:00,44.593,291.664,99584.917,293.851,293.995,100298.719,100310.384,
2004-06-16 07:20:00,46.621,291.736,99583.778,294.009,294.154,100298.658,100310.316,
2004-06-16 07:25:00,48.791,291.809,99582.639,294.210,294.364,100298.587,100310.238,
2004-06-16 07:30:00,50.630,291.881,99581.500,294.363,294.516,100298.528,100310.172,
2004-06-16 07:35:00,52.619,291.953,99580.361,294.564,294.729,100298.460,100310.096,
2004-06-16 07:40:00,54.260,292.026,99579.222,294.711,294.876,100298.403,100310.033,
2004-06-16 07:45:00,56.129,292.098,99578.083,294.921,295.099,100298.333,100309.955,
2004-06-16 07:50:00,57.618,292.170,99576.944,295.069,295.246,100298.276,100309.892,
2004-06-16 07:55:00,45.787,292.243,99575.806,295.285,295.478,100298.206,100309.814,
2004-06-16 08:00:00,46.466,292.315,99574.667,295.395,295.587,100298.210,100309.813,
2004-06-16 08:05:00,48.110,292.507,99572.264,295.682,295.894,100297.920,100309.511,
2004-06-16 08:10:00,49.183,292.700,99569.861,295.851,296.054,100297.611,100309.196,
2004-06-16 08:15:00,50.911,292.892,99567.458,296.162,296.391,100297.267,100308.839,
2004-06-16 08:20:00,51.941,293.085,99565.056,296.342,296.565,100296.955,100308.520,
2004-06-16 08:25:00,53.675,293.277,99562.653,296.682,296.935,100296.615,100308.166,
2004-06-16 08:30:00,56.691,293.470,99560.250,296.860,297.104,100296.302,100307.847,
2004-06-16 08:35:00,61.252,293.662,99557.847,297.140,297.402,100295.961,100307.494,
2004-06-16 08:40:00,65.100,293.855,99555.444,297.251,297.492,100295.646,100307.175,
2004-06-16 08:45:00,69.862,294.047,99553.042,297.536,297.797,100295.294,100306.812,
2004-06-16 08:50:00,73.694,294.240,99550.639,297.615,297.847,100294.981,100306.496,
2004-06-16 08:55:00,74.588,294.432,99548.236,297.912,298.165,100294.625,100306.128,
2004-06-16 09:00:00,78.005,294.625,99545.833,297.964,298.186,100294.329,100305.831,
2004-06-16 09:05:00,82.259,294.736,99544.458,298.273,298.525,100294.037,100305.527,
2004-06-16 09:10:00,84.827,294.848,99543.083,298.269,298.484,100293.839,100305.329,
2004-06-16 09:15:00,88.944,294.959,99541.708,298.591,298.843,100293.580,100305.057,
2004-06-16 09:20:00,91.406,295.070,99540.333,298.559,298.766,100293.382,100304.861,
2004-06-16 09:25:00,95.633,295.182,99538.958,298.902,299.153,100293.114,100304.579,
2004-06-16 09:30:00,97.876,295.293,99537.583,298.826,299.023,100292.923,100304.392,
2004-06-16 09:35:00,102.242,295.404,99536.208,299.200,299.450,100292.649,100304.103,
2004-06-16 09:40:00,104.305,295.516,99534.833,299.086,299.273,100292.465,100303.924,
2004-06-16 09:45:00,108.790,295.627,99533.458,299.490,299.738,100292.188,100303.630,
2004-06-16 09:50:00,110.619,295.738,99532.083,299.327,299.502,100292.013,100303.463,
2004-06-16 09:55:00,115.542,295.850,99530.708,299.772,300.020,100291.728,100303.160,
2004-06-16 10:00:00,117.153,295.961,99529.333,299.561,299.723,100291.560,100303.002,
2004-06-16 10:05:00,121.983,296.091,99526.083,300.053,300.298,100291.228,100302.649,
2004-06-16 10:10:00,123.258,296.221,99522.833,299.790,299.937,100291.027,100302.460,
2004-06-16 10:15:00,128.029,296.351,99519.583,300.302,300.544,100290.700,100302.112,
2004-06-16 10:20:00,128.877,296.481,99516.333,299.981,300.113,100290.528,100301.954,
2004-06-16 10:25:00,133.685,296.611,99513.083,300.522,300.760,100290.210,100301.613,
2004-06-16 10:30:00,134.221,296.741,99509.833,300.150,300.268,100290.056,100301.476,
2004-06-16 10:35:00,138.990,296.871,99506.583,300.707,300.940,100289.747,100301.143,
2004-06-16 10:40:00,139.127,297.001,99503.333,300.283,300.389,100289.619,100301.034,
2004-06-16 10:45:00,143.682,297.131,99500.083,300.839,301.068,100289.334,100300.725,
2004-06-16 10:50:00,144.000,297.261,99496.833,300.411,300.507,100289.182,100300.592,
2004-06-16 10:55:00,149.103,297.391,99493.583,301.065,301.289,100288.805,100300.188,
2004-06-16 11:00:00,150.182,297.521,99490.333,300.679,300.760,100288.578,100299.978,
2004-06-16 11:05:00,155.971,297.543,99487.306,301.367,301.575,100288.254,100299.626,
2004-06-16 11:10:00,156.824,297.565,99484.278,300.988,301.050,100288.132,100299.521,
2004-06-16 11:15:00,161.657,297.587,99481.250,301.580,301.763,100287.889,100299.253,
2004-06-16 11:20:00,161.887,297.609,99478.222,301.189,301.238,100287.819,100299.201,
2004-06-16 11:25:00,166.085,297.631,99475.194,301.706,301.868,100287.611,100298.971,
2004-06-16 11:30:00,166.272,297.653,99472.167,301.343,301.384,100287.553,100298.928,
2004-06-16 11:35:00,170.043,297.675,99469.139,301.792,301.933,100287.366,100298.723,
2004-06-16 11:40:00,170.413,297.697,99466.111,301.486,301.523,100287.303,100298.673,
2004-06-16 11:45:00,173.929,297.719,99463.083,301.891,302.014,100287.125,100298.479,
2004-06-16 11:50:00,174.511,297.741,99460.056,301.640,301.677,100287.054,100298.419,
2004-06-16 11:55:00,176.699,297.763,99457.028,301.947,302.047,100286.895,100298.247,
2004-06-16 12:00:00,177.570,297.785,99454.000,301.779,301.814,100286.814,100298.174,
2004-06-16 12:05:00,179.624,297.856,99448.569,301.995,302.072,100286.634,100297.984,
2004-06-16 12:10:00,179.500,297.927,99443.139,301.844,301.881,100286.569,100297.926,
2004-06-16 12:15:00,181.099,297.999,99437.708,302.022,302.093,100286.429,100297.778,
2004-06-16 12:20:00,181.556,298.070,99432.278,301.928,301.967,100286.332,100297.685,
2004-06-16 12:25:00,183.253,298.141,99426.847,302.092,302.156,100286.181,100297.528,
2004-06-16 12:30:00,184.241,298.212,99421.417,302.058,302.097,100286.042,100297.391,
2004-06-16 12:35:00,186.292,298.284,99415.986,302.229,302.285,100285.852,100297.193,
2004-06-16 12:40:00,187.906,298.355,99410.556,302.269,302.309,100285.666,100297.006,
2004-06-16 12:45:00,190.176,298.426,99405.125,302.439,302.487,100285.448,100296.782,
2004-06-16 12:50:00,192.148,298.498,99399.694,302.534,302.574,100285.239,100296.569,
2004-06-16 12:55:00,192.926,298.569,99394.264,302.696,302.741,100285.022,100296.347,
2004-06-16 13:00:00,194.818,298.640,99388.833,302.797,302.839,100284.824,100296.145,
2004-06-16 13:05:00,196.135,298.706,99383.389,302.942,302.988,100284.611,100295.926,
2004-06-16 13:10:00,197.116,298.771,99377.944,303.038,303.081,100284.418,100295.730,
2004-06-16 13:15:00,197.956,298.836,99372.500,303.142,303.187,100284.240,100295.548,
2004-06-16 13:20:00,198.541,298.902,99367.056,303.209,303.253,100284.077,100295.382,
2004-06-16 13:25:00,199.056,298.967,99361.611,303.282,303.329,100283.921,100295.224,
2004-06-16 13:30:00,199.427,299.032,99356.167,303.336,303.381,100283.775,100295.075,
2004-06-16 13:35:00,199.792,299.098,99350.722,303.399,303.445,100283.631,100294.929,
2004-06-16 13:40:00,200.023,299.163,99345.278,303.443,303.489,100283.494,100294.791,
2004-06-16 13:45:00,200.190,299.228,99339.833,303.488,303.535,100283.364,100294.658,
2004-06-16 13:50:00,200.261,299.294,99334.389,303.521,303.567,100283.239,100294.532,
2004-06-16 13:55:00,199.541,299.359,99328.944,303.552,303.600,100283.120,100294.412,
2004-06-16 14:00:00,199.447,299.424,99323.500,303.576,303.623,100283.009,100294.301,
2004-06-16 14:05:00,198.888,299.449,99319.250,303.595,303.644,100282.906,100294.196,
2004-06-16 14:10:00,197.900,299.473,99315.000,303.580,303.629,100282.839,100294.130,
2004-06-16 14:15:00,196.731,299.498,99310.750,303.551,303.600,100282.787,100294.079,
2004-06-16 14:20:00,195.447,299.523,99306.500,303.507,303.557,100282.741,100294.035,
2004-06-16 14:25:00,194.058,299.547,99302.250,303.456,303.506,100282.703,100293.999,
2004-06-16 14:30:00,192.566,299.572,99298.000,303.394,303.444,100282.671,100293.969,
2004-06-16 14:35:00,190.979,299.597,99293.750,303.325,303.376,100282.646,100293.947,
2004-06-16 14:40:00,189.305,299.621,99289.500,303.248,303.299,100282.627,100293.931,
2004-06-16 14:45:00,187.558,299.646,99285.250,303.167,303.218,100282.614,100293.920,
2004-06-16 14:50:00,185.712,299.671,99281.000,303.076,303.126,100282.607,100293.917,
2004-06-16 14:55:00,188.147,299.695,99276.750,302.976,303.027,100282.608,100293.922,
2004-06-16 15:00:00,186.001,299.720,99272.500,302.881,302.931,100282.597,100293.914,
2004-06-16 15:05:00,182.296,299.757,99268.042,302.804,302.853,100282.497,100293.817,
2004-06-16 15:10:00,179.341,299.794,99263.583,302.781,302.829,100282.321,100293.642,
2004-06-16 15:15:00,176.453,299.831,99259.125,302.766,302.812,100282.139,100293.460,
2004-06-16 15:20:00,173.132,299.868,99254.667,302.726,302.770,100281.995,100293.318,
2004-06-16 15:25:00,169.952,299.906,99250.208,302.681,302.723,100281.833,100293.157,
2004-06-16 15:30:00,167.775,299.943,99245.750,302.730,302.770,100281.596,100292.919,
2004-06-16 15:35:00,166.165,299.980,99241.292,302.829,302.867,100281.311,100292.631,
2004-06-16 15:40:00,164.443,300.017,99236.833,302.932,302.968,100281.040,100292.356,
2004-06-16 15:45:00,161.998,300.054,99232.375,302.972,303.006,100280.828,100292.142,
2004-06-16 15:50:00,158.903,300.091,99227.917,302.959,302.993,100280.672,100291.987,
2004-06-16 15:55:00,168.960,300.129,99223.458,302.894,302.927,100280.570,100291.887,
2004-06-16 16:00:00,165.428,300.166,99219.000,302.829,302.859,100280.454,100291.773,
2004-06-16 16:05:00,163.016,300.131,99218.264,302.666,302.696,100280.557,100291.882,
2004-06-16 16:10:00,160.883,300.096,99217.528,302.518,302.547,100280.652,100291.983,
2004-06-16 16:15:00,158.896,300.061,99216.792,302.383,302.413,100280.737,100292.073,
2004-06-16 16:20:00,157.062,300.026,99216.056,302.265,302.293,100280.810,100292.150,
2004-06-16 16:25:00,155.314,299.991,99215.319,302.154,302.182,100280.877,100292.222,
2004-06-16 16:30:00,153.646,299.956,99214.583,302.051,302.078,100280.940,100292.289,
2004-06-16 16:35:00,152.047,299.921,99213.847,301.957,301.984,100281.000,100292.352,
2004-06-16 16:40:00,150.469,299.886,99213.111,301.865,301.891,100281.060,100292.415,
2004-06-16 16:45:00,148.897,299.851,99212.375,301.775,301.800,100281.120,100292.479,
2004-06-16 16:50:00,147.332,299.816,99211.639,301.685,301.710,100281.181,100292.543,
2004-06-16 16:55:00,163.181,299.781,99210.903,301.598,301.623,100281.240,100292.606,
2004-06-16 17:00:00,162.390,299.746,99210.167,301.558,301.581,100281.228,100292.595,
2004-06-16 17:05:00,160.863,299.660,99211.819,301.455,301.479,100281.374,100292.745,
2004-06-16 17:10:00,157.509,299.575,99213.472,301.334,301.358,100281.550,100292.925,
2004-06-16 17:15:00,155.107,299.490,99215.125,301.180,301.206,100281.792,100293.174,
2004-06-16 17:20:00,153.088,299.404,99216.778,301.036,301.061,100281.993,100293.380,
2004-06-16 17:25:00,151.273,299.319,99218.431,300.920,300.950,100282.179,100293.570,
2004-06-16 17:30:00,149.345,299.233,99220.083,300.783,300.811,100282.368,100293.765,
2004-06-16 17:35:00,147.480,299.148,99221.736,300.664,300.696,100282.557,100293.958,
2004-06-16 17:40:00,145.468,299.063,99223.389,300.519,300.549,100282.754,100294.160,
2004-06-16 17:45:00,143.422,298.977,99225.042,300.383,300.417,100282.957,100294.368,
2004-06-16 17:50:00,141.170,298.892,99226.694,300.215,300.247,100283.172,100294.590,
2004-06-16 17:55:00,151.682,298.807,99228.347,300.054,300.089,100283.391,100294.815,
2004-06-16 18:00:00,149.596,298.721,99230.000,299.887,299.920,100283.583,100295.013,
2004-06-16 18:05:00,146.777,298.579,99232.014,299.675,299.709,100283.856,100295.294,
2004-06-16 18:10:00,144.741,298.436,99234.028,299.525,299.558,100284.064,100295.509,
2004-06-16 18:15:00,143.269,298.293,99236.042,299.440,299.476,100284.228,100295.675,
2004-06-16 18:20:00,141.526,298.151,99238.056,299.323,299.358,100284.405,100295.857,
2004-06-16 18:25:00,139.737,298.008,99240.069,299.205,299.239,100284.585,100296.042,
2004-06-16 18:30:00,137.929,297.866,99242.083,299.085,299.119,100284.767,100296.228,
2004-06-16 18:35:00,136.049,297.723,99244.097,298.959,298.994,100284.953,100296.419,
2004-06-16 18:40:00,133.989,297.580,99246.111,298.814,298.848,100285.151,100296.623,
2004-06-16 18:45:00,131.882,297.438,99248.125,298.665,298.699,100285.353,100296.830,
2004-06-16 18:50:00,129.904,297.295,99250.139,298.525,298.558,100285.543,100297.025,
2004-06-16 18:55:00,131.103,297.153,99252.153,298.424,298.458,100285.705,100297.191,
2004-06-16 19:00:00,129.696,297.010,99254.167,298.340,298.374,100285.847,100297.337,
2004-06-16 19:05:00,128.105,296.866,99260.986,298.235,298.269,100286.049,100297.543,
2004-06-16 19:10:00,126.236,296.721,99267.806,298.099,298.132,100286.273,100297.773,
2004-06-16 19:15:00,125.879,296.577,99274.625,298.148,298.191,100286.409,100297.906,
2004-06-16 19:20:00,124.802,296.432,99281.444,298.076,298.112,100286.565,100298.065,
2004-06-16 19:25:00,124.046,296.288,99288.264,298.079,298.123,100286.712,100298.212,
2004-06-16 19:30:00,122.531,296.144,99295.083,297.964,298.002,100286.892,100298.397,
2004-06-16 19:35:00,121.453,295.999,99301.903,297.929,297.974,100287.052,100298.558,
2004-06-16 19:40:00,120.011,295.855,99308.722,297.824,297.864,100287.218,100298.728,
2004-06-16 19:45:00,119.040,295.710,99315.542,297.793,297.840,100287.355,100298.866,
2004-06-16 19:50:00,117.810,295.566,99322.361,297.709,297.751,100287.491,100299.005,
2004-06-16 19:55:00,115.603,295.422,99329.181,297.685,297.732,100287.598,100299.113,
2004-06-16 20:00:00,114.547,295.277,99336.000,297.617,297.660,100287.701,100299.219,
2004-06-16 20:05:00,113.806,295.178,99341.333,297.576,297.623,100287.841,100299.361,
2004-06-16 20:10:00,112.718,295.078,99346.667,297.487,297.532,100288.003,100299.526,
2004-06-16 20:15:00,111.717,294.978,99352.000,297.422,297.471,100288.164,100299.689,
2004-06-16 20:20:00,110.580,294.879,99357.333,297.329,297.376,100288.327,100299.856,
2004-06-16 20:25:00,109.621,294.779,99362.667,297.266,297.316,100288.482,100300.013,
2004-06-16 20:30:00,108.533,294.680,99368.000,297.178,297.227,100288.640,100300.175,
2004-06-16 20:35:00,107.571,294.580,99373.333,297.114,297.166,100288.793,100300.330,
2004-06-16 20:40:00,106.480,294.480,99378.667,297.026,297.077,100288.950,100300.491,
2004-06-16 20:45:00,105.508,294.381,99384.000,296.961,297.015,100289.103,100300.646,
2004-06-16 20:50:00,104.427,294.281,99389.333,296.875,296.928,100289.259,100300.806,
2004-06-16 20:55:00,91.861,294.182,99394.667,296.809,296.865,100289.411,100300.960,
2004-06-16 21:00:00,90.382,294.082,99400.000,296.697,296.752,100289.603,100301.157,
2004-06-16 21:05:00,89.299,293.977,99400.528,296.623,296.682,100289.775,100301.331,
2004-06-16 21:10:00,88.238,293.871,99401.056,296.539,296.597,100289.940,100301.500,
2004-06-16 21:15:00,87.262,293.766,99401.583,296.473,296.534,100290.101,100301.664,
2004-06-16 21:20:00,95.107,293.660,99402.111,297.271,297.355,100289.640,100301.171,
2004-06-16 21:25:00,102.329,293.555,99402.639,297.895,297.958,100289.172,100300.679,
2004-06-16 21:30:00,104.799,293.450,99403.167,298.106,298.141,100289.017,100300.516,
2004-06-16 21:35:00,104.038,293.344,99403.694,298.128,298.160,100289.144,100300.643,
2004-06-16 21:40:00,102.136,293.239,99404.222,298.076,298.117,100289.406,100300.906,
2004-06-16 21:45:00,100.130,293.133,99404.750,297.952,297.996,100289.676,100301.181,
2004-06-16 21:50:00,98.523,293.028,99405.278,297.857,297.911,100289.909,100301.418,
2004-06-16 21:55:00,80.630,292.923,99405.806,297.756,297.812,100290.109,100301.621,
2004-06-16 22:00:00,78.512,292.817,99406.333,297.646,297.710,100290.394,100301.911,
2004-06-16 22:05:00,77.089,292.746,99405.292,297.551,297.619,100290.541,100302.061,
2004-06-16 22:10:00,76.384,292.674,99404.250,297.491,297.563,100290.589,100302.112,
2004-06-16 22:15:00,76.377,292.602,99403.208,297.474,297.546,100290.554,100302.078,
2004-06-16 22:20:00,77.034,292.531,99402.167,297.500,297.569,100290.452,100301.974,
2004-06-16 22:25:00,78.234,292.459,99401.125,297.562,297.626,100290.290,100301.810,
2004-06-16 22:30:00,79.860,292.388,99400.083,297.649,297.706,100290.078,100301.595,
2004-06-16 22:35:00,81.668,292.316,99399.042,297.752,297.800,100289.833,100301.346,
2004-06-16 22:40:00,83.357,292.245,99398.000,297.850,297.891,100289.579,100301.088,
2004-06-16 22:45:00,76.139,292.173,99396.958,297.327,297.365,100290.018,100301.547,
2004-06-16 22:50:00,66.422,292.101,99395.917,296.258,296.302,100290.468,100302.039,
2004-06-16 22:55:00,52.409,292.030,99394.875,296.236,296.298,100290.258,100301.829,
2004-06-16 23:00:00,54.656,291.958,99393.833,296.433,296.490,100289.825,100301.389,
2004-06-16 23:05:00,56.347,291.891,99393.125,296.594,296.647,100289.692,100301.249,
2004-06-16 23:10:00,56.057,291.823,99392.417,296.576,296.623,100289.759,100301.317,
2004-06-16 23:15:00,54.356,291.755,99391.708,296.447,296.496,100289.943,100301.506,
2004-06-16 23:20:00,52.640,291.688,99391.000,296.304,296.354,100290.121,100301.690,
2004-06-16 23:25:00,51.592,291.620,99390.292,296.231,296.285,100290.252,100301.824,
2004-06-16 23:30:00,50.810,291.553,99389.583,296.178,296.231,100290.359,100301.933,
2004-06-16 23:35:00,50.149,291.485,99388.875,296.142,296.196,100290.457,100302.033,
2004-06-16 23:40:00,49.375,291.417,99388.167,296.088,296.142,100290.561,100302.139,
2004-06-16 23:45:00,48.619,291.350,99387.458,296.043,296.098,100290.666,100302.245,
2004-06-16 23:50:00,47.793,291.282,99386.750,295.984,296.039,100290.773,100302.355,
2004-06-16 23:55:00,37.770,291.214,99386.042,295.938,295.995,100290.878,100302.461,
2004-06-17 00:00:00,36.616,291.147,99385.333,295.859,295.916,100291.017,100302.603,
2004-06-17 00:05:00,35.815,291.089,99384.667,295.812,295.871,100291.118,100302.706,
2004-06-17 00:10:00,35.167,291.030,99384.000,295.771,295.829,100291.202,100302.792,
2004-06-17 00:15:00,34.620,290.972,99383.333,295.745,295.804,100291.280,100302.871,
2004-06-17 00:20:00,34.013,290.914,99382.667,295.709,295.768,100291.362,100302.954,
2004-06-17 00:25:00,33.437,290.855,99382.000,295.682,295.742,100291.442,100303.036,
2004-06-17 00:30:00,32.810,290.797,99381.333,295.645,295.705,100291.526,100303.121,
2004-06-17 00:35:00,32.223,290.739,99380.667,295.616,295.678,100291.607,100303.203,
2004-06-17 00:40:00,31.589,290.680,99380.000,295.578,295.639,100291.690,100303.288,
