cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19]
6/15/2004 1:55,290.949,294.583,293.018,284.054,0.06,286.18,99735.639,288.896,100089.11
6/15/2004 2:00,290.87,294.533,292.976,284.067,0.06,286.151,99735.667,288.772,100089.259
6/15/2004 2:05,290.757,294.482,292.933,284.08,0.06,286.104,99736.597,288.664,100089.375
6/15/2004 2:10,290.691,294.43,292.889,284.08,0.06,286.057,99737.528,288.57,100089.479
6/15/2004 2:15,290.589,294.378,292.845,284.076,0.06,286.01,99738.458,288.483,100089.578
6/15/2004 2:20,290.532,294.325,292.8,284.068,0.06,285.962,99739.389,288.402,100089.673
6/15/2004 2:25,290.434,294.272,292.755,284.058,0.06,285.915,99740.319,288.321,100089.767
6/15/2004 2:30,290.378,294.22,292.711,284.048,0.06,285.868,99741.25,288.242,100089.86
6/15/2004 2:35,290.279,294.167,292.666,284.039,0.06,285.821,99742.181,288.162,100089.953
6/15/2004 2:40,290.225,294.114,292.621,284.031,0.06,285.774,99743.111,288.085,100090.044
6/15/2004 2:45,290.126,294.061,292.576,284.022,0.06,285.727,99744.042,288.008,100090.135
6/15/2004 2:50,290.076,294.009,292.531,284.011,0.06,285.68,99744.972,287.933,100090.224
6/15/2004 2:55,289.979,293.955,292.485,283.998,0.06,285.632,99745.903,287.858,100090.312
6/15/2004 3:00,289.931,293.903,292.44,283.983,0.06,285.585,99746.833,287.786,100090.399
6/15/2004 3:05,289.844,293.85,292.395,283.965,0.06,285.551,99747.931,287.733,100090.437
6/15/2004 3:10,289.82,293.799,292.351,283.96,0.06,285.517,99749.028,287.704,100090.455
6/15/2004 3:15,289.762,293.749,292.307,283.954,0.06,285.483,99750.125,287.688,100090.463
6/15/2004 3:20,289.764,293.702,292.265,283.947,0.06,285.45,99751.222,287.683,100090.464
6/15/2004 3:25,289.723,293.656,292.225,283.936,0.06,285.416,99752.319,287.68,100090.462
6/15/2004 3:30,289.738,293.614,292.188,283.924,0.06,285.382,99753.417,287.682,100090.456
6/15/2004 3:35,289.703,293.574,292.152,283.912,0.06,285.348,99754.514,287.685,100090.45
6/15/2004 3:40,289.724,293.536,292.119,283.9,0.06,285.314,99755.611,287.692,100090.439
6/15/2004 3:45,289.693,293.499,292.087,283.887,0.06,285.28,99756.708,287.698,100090.428
6/15/2004 3:50,289.719,293.465,292.056,283.882,0.06,285.246,99757.806,287.71,100090.413
6/15/2004 3:55,289.693,293.432,292.027,283.879,0.239,285.212,99758.903,287.721,100090.397
6/15/2004 4:00,289.725,293.401,291.999,283.876,0.239,285.178,99760,287.738,100090.378
6/15/2004 4:05,289.698,293.37,291.972,283.87,0.239,285.299,99762.319,287.742,100090.386
6/15/2004 4:10,289.732,293.36,291.951,283.962,0.239,285.421,99764.639,287.743,100090.4
6/15/2004 4:15,289.708,293.365,291.933,284.107,0.239,285.542,99766.958,287.739,100090.42
6/15/2004 4:20,289.741,293.383,291.92,284.29,0.239,285.664,99769.278,287.735,100090.441
6/15/2004 4:25,289.716,293.409,291.909,284.493,0.239,285.785,99771.597,287.728,100090.466
6/15/2004 4:30,289.752,293.443,291.9,284.705,0.239,285.907,99773.917,287.723,100090.491
6/15/2004 4:35,289.731,293.482,291.893,284.922,0.239,286.028,99776.236,287.716,100090.517
6/15/2004 4:40,289.771,293.528,291.888,285.14,0.239,286.149,99778.556,287.711,100090.541
6/15/2004 4:45,289.754,293.577,291.884,285.351,0.239,286.271,99780.875,287.705,100090.566
6/15/2004 4:50,289.113,293.632,291.883,285.562,0.239,286.392,99783.194,287.66,100090.612
6/15/2004 4:55,288.483,293.69,291.883,285.767,1.615,286.514,99785.514,287.577,100090.674
6/15/2004 5:00,288.481,293.711,291.848,285.912,1.615,286.635,99787.833,287.553,100090.706
6/15/2004 5:05,288.528,293.716,291.792,286.057,1.615,286.809,99790.944,287.482,100090.819
6/15/2004 5:10,288.544,293.751,291.748,286.352,1.615,286.983,99794.056,287.445,100090.87
6/15/2004 5:15,288.58,293.82,291.722,286.733,1.615,287.158,99797.167,287.451,100090.86
6/15/2004 5:20,288.639,293.91,291.707,287.157,1.615,287.332,99800.278,287.49,100090.816
6/15/2004 5:25,288.75,294.02,291.704,287.576,1.615,287.506,99803.389,287.55,100090.754
6/15/2004 5:30,288.675,294.134,291.702,287.659,1.615,287.68,99806.5,287.609,100090.683
6/15/2004 5:35,288.757,294.272,291.714,287.792,1.615,287.854,99809.611,287.669,100090.606
6/15/2004 5:40,288.694,294.405,291.722,287.886,1.615,288.028,99812.722,287.725,100090.528
6/15/2004 5:45,288.827,294.546,291.739,288.642,1.615,288.202,99815.833,287.823,100090.427
6/15/2004 5:50,288.905,294.673,291.753,290.148,1.615,288.376,99818.944,287.969,100090.297
6/15/2004 5:55,289.087,294.808,291.778,291.188,5.623,288.55,99822.056,288.112,100090.167
6/15/2004 6:00,289.278,294.939,291.807,291.94,5.623,288.724,99825.167,288.28,100090.024
6/15/2004 6:05,289.659,295.078,291.846,292.532,5.623,288.906,99825.806,288.481,100089.87
6/15/2004 6:10,289.899,295.224,291.895,293.042,5.623,289.087,99826.444,288.687,100089.712
6/15/2004 6:15,290.112,295.385,291.961,293.408,5.623,289.269,99827.083,288.858,100089.565
6/15/2004 6:20,290.229,295.55,292.036,293.726,5.623,289.45,99827.722,288.991,100089.437
6/15/2004 6:25,290.402,295.718,292.115,294.035,5.623,289.632,99828.361,289.121,100089.312
6/15/2004 6:30,290.528,295.882,292.194,294.343,7.321,289.813,99829,289.248,100089.19
6/15/2004 6:35,290.709,296.037,292.276,294.68,10.021,289.995,99829.639,289.387,100089.061
6/15/2004 6:40,290.853,296.173,292.357,295.034,12.195,290.176,99830.278,289.526,100088.93
6/15/2004 6:45,291.034,296.296,292.439,295.412,14.71,290.358,99830.917,289.669,100088.798
6/15/2004 6:50,291.185,296.406,292.521,295.798,16.803,290.539,99831.556,289.811,100088.666
6/15/2004 6:55,291.372,296.506,292.605,296.193,20,290.721,99832.194,289.957,100088.531
6/15/2004 7:00,291.534,296.597,292.691,296.59,22.099,290.902,99832.833,290.106,100088.394
6/15/2004 7:05,291.721,296.682,292.779,296.993,24.368,291.046,99831.528,290.242,100088.28
6/15/2004 7:10,291.891,296.759,292.87,297.384,26.386,291.19,99830.222,290.381,100088.166
6/15/2004 7:15,292.088,296.83,292.963,297.741,28.67,291.334,99828.917,290.524,100088.05
6/15/2004 7:20,292.254,296.893,293.058,298.084,30.545,291.479,99827.611,290.665,100087.933
6/15/2004 7:25,292.444,296.95,293.155,298.414,32.662,291.623,99826.306,290.805,100087.815
6/15/2004 7:30,292.606,297.001,293.253,298.73,34.411,291.767,99825,290.942,100087.697
6/15/2004 7:35,292.792,297.047,293.354,299.038,36.405,291.911,99823.694,291.08,100087.58
6/15/2004 7:40,292.949,297.086,293.455,299.34,38.023,292.055,99822.389,291.214,100087.462
6/15/2004 7:45,293.134,297.119,293.558,299.638,39.925,292.199,99821.083,291.349,100087.344
6/15/2004 7:50,293.288,297.146,293.661,299.932,41.442,292.343,99819.778,291.483,100087.226
6/15/2004 7:55,293.473,297.168,293.766,300.224,29.712,292.488,99818.472,291.617,100087.107
6/15/2004 8:00,293.573,297.184,293.871,300.512,30.468,292.632,99817.167,291.7,100087.011
6/15/2004 8:05,293.753,297.193,293.978,300.799,31.7,292.761,99816.083,291.822,100086.908
6/15/2004 8:10,293.825,297.178,294.081,300.987,31.647,292.89,99815,291.884,100086.832
6/15/2004 8:15,293.941,297.147,294.183,301.406,32.074,293.019,99813.917,291.919,100086.773
6/15/2004 8:20,294.037,297.099,294.282,301.916,32.249,293.149,99812.833,291.984,100086.704
6/15/2004 8:25,294.299,297.035,294.376,302.503,34.312,293.278,99811.75,292.106,100086.61
6/15/2004 8:30,294.465,296.961,294.469,303.164,37.235,293.407,99810.667,292.231,100086.512
6/15/2004 8:35,294.706,296.952,294.569,303.837,41.857,293.537,99809.583,292.375,100086.4
6/15/2004 8:40,294.874,297.017,294.674,304.404,45.666,293.666,99808.5,292.539,100086.278
6/15/2004 8:45,295.113,297.138,294.783,304.895,50.313,293.795,99807.417,292.694,100086.157
6/15/2004 8:50,295.177,297.301,294.896,305.332,52.962,293.924,99806.333,292.797,100086.056
6/15/2004 8:55,295.385,297.498,295.012,305.71,53.257,294.054,99805.25,292.93,100085.943
6/15/2004 9:00,295.483,297.716,295.126,306.013,56.094,294.183,99804.167,293.058,100085.832
6/15/2004 9:05,295.612,297.946,295.24,306.367,59.076,294.298,99800.292,293.123,100085.745
6/15/2004 9:10,295.965,298.18,295.353,306.697,64.625,294.413,99796.417,293.492,100085.523
6/15/2004 9:15,296.017,298.413,295.462,306.019,66.729,294.528,99792.542,293.606,100085.392
6/15/2004 9:20,296.041,298.664,295.582,306.201,68.51,294.643,99788.667,293.636,100085.305
6/15/2004 9:25,295.993,298.914,295.697,306.293,69.455,294.758,99784.792,293.634,100085.246
6/15/2004 9:30,296.161,299.162,295.803,306.54,72.897,294.873,99780.917,293.717,100085.159
6/15/2004 9:35,296.283,299.408,295.903,306.895,75.811,294.989,99777.042,293.851,100085.044
6/15/2004 9:40,296.496,299.662,296.004,307.428,79.784,295.104,99773.167,293.981,100084.927
6/15/2004 9:45,296.635,299.925,296.11,307.9,82.921,295.219,99769.292,294.149,100084.79
6/15/2004 9:50,296.929,300.197,296.218,308.292,87.844,295.334,99765.417,294.355,100084.634
6/15/2004 9:55,297.036,300.476,296.331,308.634,90.864,295.449,99761.542,294.504,100084.499
6/15/2004 10:00,297.226,300.766,296.449,308.976,94.616,295.564,99757.667,294.639,100084.37
6/15/2004 10:05,297.329,301.06,296.569,309.18,97.144,295.652,99754.889,294.779,100084.248
6/15/2004 10:10,297.66,301.352,296.685,309.319,102.28,295.74,99752.111,295.043,100084.072
6/15/2004 10:15,297.601,301.639,296.799,308.862,102.934,295.828,99749.333,295.111,100083.966
6/15/2004 10:20,297.693,301.934,296.917,308.782,105.313,295.916,99746.556,295.162,100083.873
6/15/2004 10:25,297.595,302.218,297.027,308.519,105.511,296.004,99743.778,295.175,100083.803
6/15/2004 10:30,297.73,302.499,297.129,308.455,108.366,296.092,99741,295.23,100083.72
6/15/2004 10:35,297.693,302.77,297.223,308.421,109.252,296.18,99738.222,295.293,100083.633
6/15/2004 10:40,297.889,303.045,297.314,308.546,112.806,296.268,99735.444,295.394,100083.527
6/15/2004 10:45,297.88,303.316,297.405,308.652,114.009,296.356,99732.667,295.485,100083.424
6/15/2004 10:50,298.092,303.595,297.495,308.853,117.76,296.444,99729.889,295.598,100083.312
6/15/2004 10:55,298.095,303.872,297.587,309.007,118.566,296.532,99727.111,295.697,100083.205
6/15/2004 11:00,298.307,304.156,297.681,309.225,122.321,296.62,99724.333,295.811,100083.09
6/15/2004 11:05,298.325,304.44,297.775,309.396,123.197,296.689,99719.306,295.925,100082.965
6/15/2004 11:10,298.485,304.711,297.866,309.464,125.682,296.758,99714.278,296.007,100082.852
6/15/2004 11:15,298.479,304.966,297.954,309.578,126.24,296.827,99709.25,296.088,100082.742
6/15/2004 11:20,298.639,305.212,298.037,309.683,128.683,296.896,99704.222,296.178,100082.629
6/15/2004 11:25,298.649,305.447,298.118,309.792,129.395,296.965,99699.194,296.265,100082.516
6/15/2004 11:30,298.804,305.676,298.195,309.938,131.754,297.034,99694.167,296.362,100082.399
6/15/2004 11:35,298.828,305.898,298.271,310.065,132.58,297.103,99689.139,296.451,100082.283
6/15/2004 11:40,298.97,306.116,298.344,310.217,134.752,297.172,99684.111,296.545,100082.166
6/15/2004 11:45,299.004,306.328,298.417,310.348,135.67,297.24,99679.083,296.633,100082.05
6/15/2004 11:50,299.13,306.537,298.487,310.499,137.633,297.309,99674.056,296.725,100081.933
6/15/2004 11:55,299.179,306.741,298.557,310.632,137.858,297.378,99669.028,296.811,100081.818
6/15/2004 12:00,299.288,306.942,298.624,310.78,139.564,297.447,99664,296.897,100081.702
6/15/2004 12:05,299.339,307.139,298.692,310.914,140.67,297.497,99660.042,296.963,100081.614
6/15/2004 12:10,299.482,307.33,298.757,311.139,142.818,297.547,99656.083,297.079,100081.505
6/15/2004 12:15,299.587,307.517,298.824,311.234,144.537,297.596,99652.125,297.192,100081.394
6/15/2004 12:20,299.718,307.701,298.89,311.357,146.555,297.646,99648.167,297.309,100081.278
6/15/2004 12:25,299.814,307.885,298.96,311.424,148.167,297.696,99644.208,297.418,100081.164
6/15/2004 12:30,299.926,308.068,299.029,311.475,149.957,297.745,99640.25,297.523,100081.052
6/15/2004 12:35,300.012,308.249,299.101,311.497,151.448,297.795,99636.292,297.623,100080.942
6/15/2004 12:40,300.112,308.428,299.17,311.519,153.099,297.845,99632.333,297.723,100080.83
6/15/2004 12:45,300.197,308.605,299.241,311.524,154.58,297.895,99628.375,297.821,100080.72
6/15/2004 12:50,300.294,308.782,299.31,311.535,156.195,297.944,99624.417,297.92,100080.608
6/15/2004 12:55,300.373,308.956,299.38,311.538,156.159,297.994,99620.458,298.016,100080.497
6/15/2004 13:00,300.457,309.129,299.447,311.548,157.629,298.044,99616.5,298.108,100080.387
6/15/2004 13:05,300.535,309.301,299.516,311.55,158.104,298.065,99610.639,298.205,100080.273
6/15/2004 13:10,300.566,309.443,299.577,311.393,158.016,298.087,99604.778,298.255,100080.178
6/15/2004 13:15,300.592,309.562,299.633,311.294,157.874,298.109,99598.917,298.306,100080.086
6/15/2004 13:20,300.62,309.661,299.682,311.153,157.728,298.131,99593.056,298.356,100079.996
6/15/2004 13:25,300.647,309.744,299.725,311.034,157.574,298.153,99587.194,298.41,100079.903
6/15/2004 13:30,300.681,309.814,299.763,310.925,157.474,298.174,99581.333,298.467,100079.81
6/15/2004 13:35,300.71,309.873,299.797,310.821,157.315,298.196,99575.472,298.524,100079.716
6/15/2004 13:40,300.739,309.923,299.828,310.721,157.152,298.218,99569.611,298.58,100079.623
6/15/2004 13:45,300.767,309.965,299.856,310.62,156.956,298.24,99563.75,298.636,100079.53
6/15/2004 13:50,300.796,310,299.882,310.519,156.767,298.261,99557.889,298.692,100079.438
6/15/2004 13:55,300.821,310.029,299.905,310.416,155.806,298.283,99552.028,298.746,100079.346
6/15/2004 14:00,300.843,310.052,299.927,310.313,155.517,298.305,99546.167,298.798,100079.255
6/15/2004 14:05,300.862,310.069,299.946,310.208,155.044,298.308,99540.556,298.846,100079.172
6/15/2004 14:10,300.876,310.076,299.962,310.068,154.504,298.311,99534.944,298.889,100079.093
6/15/2004 14:15,300.885,310.073,299.974,309.911,153.898,298.314,99529.333,298.929,100079.015
6/15/2004 14:20,300.889,310.063,299.984,309.744,153.223,298.317,99523.722,298.966,100078.938
6/15/2004 14:25,300.888,310.045,299.991,309.568,152.477,298.32,99518.111,299.002,100078.862
6/15/2004 14:30,300.887,310.019,299.995,309.387,151.717,298.323,99512.5,299.036,100078.787
6/15/2004 14:35,300.884,309.988,299.996,309.203,150.926,298.326,99506.889,299.069,100078.714
6/15/2004 14:40,300.879,309.951,299.995,309.016,150.113,298.329,99501.278,299.101,100078.641
6/15/2004 14:45,300.873,309.908,299.992,308.828,149.261,298.332,99495.667,299.131,100078.569
6/15/2004 14:50,300.865,309.86,299.987,308.637,148.388,298.335,99490.056,299.16,100078.499
6/15/2004 14:55,300.858,309.808,299.981,308.445,151.871,298.338,99484.444,299.188,100078.429
6/15/2004 15:00,300.866,309.744,299.973,308.251,150.871,298.34,99478.833,299.231,100078.353
6/15/2004 15:05,300.845,309.668,299.963,308.056,149.039,298.29,99476,299.236,100078.319
6/15/2004 15:10,300.812,309.567,299.952,307.82,147.068,298.24,99473.167,299.228,100078.295
6/15/2004 15:15,300.764,309.447,299.938,307.512,144.924,298.189,99470.333,299.211,100078.276
6/15/2004 15:20,300.708,309.31,299.92,307.179,142.681,298.139,99467.5,299.189,100078.26
6/15/2004 15:25,300.642,309.158,299.898,306.827,140.322,298.088,99464.667,299.161,100078.247
6/15/2004 15:30,300.568,308.994,299.873,306.464,137.864,298.038,99461.833,299.127,100078.238
6/15/2004 15:35,300.491,308.819,299.843,306.094,135.362,297.987,99459,299.089,100078.232
6/15/2004 15:40,300.407,308.635,299.81,305.72,132.783,297.937,99456.167,299.047,100078.23
6/15/2004 15:45,300.321,308.441,299.773,305.344,130.171,297.886,99453.333,299.002,100078.23
6/15/2004 15:50,300.23,308.24,299.733,304.967,127.491,297.836,99450.5,298.953,100078.234
6/15/2004 15:55,300.135,308.03,299.69,304.589,138.511,297.785,99447.667,298.902,100078.241
6/15/2004 16:00,300.088,307.814,299.644,304.211,136.359,297.735,99444.833,298.894,100078.23
6/15/2004 16:05,299.993,307.592,299.596,303.832,134.782,297.724,99443.208,298.842,100078.235
6/15/2004 16:10,299.931,307.4,299.551,303.673,133.582,297.714,99441.583,298.817,100078.229
6/15/2004 16:15,299.88,307.228,299.509,303.503,132.496,297.703,99439.958,298.798,100078.221
6/15/2004 16:20,299.838,307.071,299.468,303.376,131.529,297.693,99438.333,298.786,100078.21
6/15/2004 16:25,299.802,306.926,299.43,303.264,130.628,297.682,99436.708,298.776,100078.198
6/15/2004 16:30,299.771,306.79,299.393,303.161,129.78,297.671,99435.083,298.768,100078.186
6/15/2004 16:35,299.741,306.662,299.36,303.062,128.94,297.661,99433.458,298.761,100078.174
6/15/2004 16:40,299.711,306.539,299.328,302.965,128.105,297.65,99431.833,298.753,100078.162
6/15/2004 16:45,299.683,306.421,299.297,302.869,127.287,297.64,99430.208,298.745,100078.151
6/15/2004 16:50,299.654,306.305,299.268,302.773,126.472,297.629,99428.583,298.736,100078.141
6/15/2004 16:55,299.624,306.193,299.24,302.676,143.026,297.619,99426.958,298.726,100078.132
6/15/2004 17:00,299.657,306.083,299.212,302.578,142.938,297.608,99425.333,298.775,100078.097
6/15/2004 17:05,299.601,305.975,299.185,302.48,141.375,297.517,99424.917,298.723,100078.149
6/15/2004 17:10,299.524,305.856,299.159,302.37,121.518,297.426,99424.5,298.684,100078.119
6/15/2004 17:15,298.567,305.123,299.077,299.544,110.429,297.335,99424.083,297.93,100078.522
6/15/2004 17:20,298.201,304.572,299.008,298.953,106.085,297.244,99423.667,297.69,100078.705
6/15/2004 17:25,298.065,304.086,298.895,298.131,104.368,297.153,99423.25,297.565,100078.821
6/15/2004 17:30,297.809,303.687,298.776,297.726,101.264,297.062,99422.833,297.399,100078.951
6/15/2004 17:35,297.631,303.346,298.665,297.469,99.055,296.97,99422.417,297.273,100079.063
6/15/2004 17:40,297.568,303.053,298.557,297.228,98.157,296.879,99422,297.199,100079.15
6/15/2004 17:45,297.508,302.792,298.455,297.018,97.3,296.788,99421.583,297.136,100079.23
6/15/2004 17:50,297.444,302.568,298.363,296.849,96.401,296.697,99421.167,297.069,100079.313
6/15/2004 17:55,297.45,302.378,298.282,296.66,109.092,296.606,99420.75,297.019,100079.39
6/15/2004 18:00,297.449,302.2,298.206,296.472,108.923,296.515,99420.333,296.998,100079.453
6/15/2004 18:05,297.422,302.047,298.139,296.291,108.494,296.435,99421.931,296.951,100079.514
6/15/2004 18:10,297.35,301.9,298.077,296.116,107.545,296.355,99423.528,296.889,100079.583
6/15/2004 18:15,297.285,301.766,298.019,295.935,106.675,296.275,99425.125,296.822,100079.654
6/15/2004 18:20,297.208,301.633,297.959,295.751,105.672,296.195,99426.722,296.757,100079.724
6/15/2004 18:25,297.685,301.508,297.901,295.558,111.016,296.115,99428.319,297.002,100079.658
6/15/2004 18:30,298.112,301.383,297.841,295.365,115.783,296.035,99429.917,297.282,100079.586
6/15/2004 18:35,298.216,301.298,297.809,295.3,116.847,295.955,99431.514,297.36,100079.566
6/15/2004 18:40,298.136,301.23,297.797,295.436,115.81,295.875,99433.111,297.271,100079.619
6/15/2004 18:45,298.006,301.169,297.787,295.638,114.21,295.795,99434.708,297.144,100079.711
6/15/2004 18:50,297.889,301.096,297.766,295.747,112.771,295.715,99436.306,297.038,100079.803
6/15/2004 18:55,297.78,301.018,297.737,295.737,114.229,295.635,99437.903,296.939,100079.891
6/15/2004 19:00,297.69,300.93,297.698,295.666,113.11,295.555,99439.5,296.867,100079.966
6/15/2004 19:05,297.596,300.843,297.655,295.553,112.01,295.484,99444.264,296.784,100080.043
6/15/2004 19:10,297.508,300.753,297.61,295.449,110.981,295.412,99449.028,296.707,100080.119
6/15/2004 19:15,297.424,300.666,297.563,295.33,110.002,295.341,99453.792,296.629,100080.195
6/15/2004 19:20,297.344,300.577,297.515,295.21,109.058,295.27,99458.556,296.557,100080.268
6/15/2004 19:25,297.269,300.492,297.467,295.084,108.19,295.199,99463.319,296.483,100080.342
6/15/2004 19:30,297.193,300.405,297.418,294.959,107.295,295.127,99468.083,296.414,100080.413
6/15/2004 19:35,297.123,300.323,297.37,294.832,106.466,295.056,99472.847,296.343,100080.485
6/15/2004 19:40,297.049,300.239,297.32,294.707,105.598,294.985,99477.611,296.275,100080.556
6/15/2004 19:45,296.98,300.159,297.272,294.58,104.792,294.914,99482.375,296.205,100080.628
6/15/2004 19:50,296.907,300.078,297.223,294.455,103.936,294.842,99487.139,296.137,100080.698
6/15/2004 19:55,296.84,300,297.175,294.329,101.778,294.771,99491.903,296.068,100080.769
6/15/2004 20:00,296.761,299.922,297.126,294.204,100.851,294.7,99496.667,295.994,100080.841
6/15/2004 20:05,296.688,299.845,297.077,294.077,100.019,294.614,99499.458,295.914,100080.931
6/15/2004 20:10,296.618,299.77,297.03,293.967,99.225,294.529,99502.25,295.841,100081.019
6/15/2004 20:15,296.574,299.698,296.983,293.835,98.723,294.443,99505.042,295.779,100081.102
6/15/2004 20:20,296.55,299.628,296.938,293.654,98.464,294.357,99507.833,295.738,100081.177
6/15/2004 20:25,296.565,299.561,296.895,293.411,98.634,294.272,99510.625,295.718,100081.242
6/15/2004 20:30,296.606,299.498,296.855,293.098,99.103,294.186,99513.417,295.724,100081.297
6/15/2004 20:35,296.677,299.441,296.819,292.699,99.916,294.1,99516.208,295.75,100081.343
6/15/2004 20:40,296.758,299.389,296.787,292.206,100.833,294.014,99519,295.786,100081.385
6/15/2004 20:45,296.83,299.343,296.761,291.624,101.637,293.929,99521.792,295.809,100081.43
6/15/2004 20:50,296.863,299.301,296.739,290.995,101.993,293.843,99524.583,295.797,100081.488
6/15/2004 20:55,296.848,299.264,296.72,290.379,90.19,293.757,99527.375,295.743,100081.562
6/15/2004 21:00,296.731,299.227,296.703,289.834,88.784,293.672,99530.167,295.586,100081.677
6/15/2004 21:05,296.611,299.188,296.684,289.39,87.342,293.579,99529.431,295.441,100081.803
6/15/2004 21:10,296.446,299.145,296.659,289.049,85.374,293.487,99528.694,295.252,100081.949
6/15/2004 21:15,296.218,299.095,296.63,288.983,82.693,293.394,99527.958,295.033,100082.107
6/15/2004 21:20,295.988,299.041,296.594,289.187,79.993,293.301,99527.222,294.817,100082.265
6/15/2004 21:25,295.779,298.978,296.551,289.557,77.536,293.209,99526.486,294.637,100082.409
6/15/2004 21:30,295.617,298.91,296.501,289.971,75.629,293.116,99525.75,294.49,100082.537
6/15/2004 21:35,295.485,298.837,296.447,290.355,74.068,293.024,99525.014,294.377,100082.65
6/15/2004 21:40,295.383,298.765,296.392,290.664,72.869,292.931,99524.278,294.279,100082.755
6/15/2004 21:45,295.293,298.692,296.337,290.894,71.804,292.839,99523.542,294.195,100082.854
6/15/2004 21:50,295.217,298.623,296.284,291.045,70.908,292.746,99522.806,294.114,100082.952
6/15/2004 21:55,295.141,298.554,296.233,291.134,53.534,292.653,99522.069,294.037,100083.048
6/15/2004 22:00,294.992,298.489,296.184,291.171,51.772,292.561,99521.333,293.867,100083.184
6/15/2004 22:05,294.899,298.426,296.136,291.17,50.655,292.509,99521.444,293.768,100083.274
6/15/2004 22:10,294.833,298.361,296.087,291.105,49.855,292.456,99521.556,293.7,100083.344
6/15/2004 22:15,294.793,298.297,296.038,291.021,49.347,292.404,99521.667,293.661,100083.398
6/15/2004 22:20,294.791,298.236,295.991,290.877,49.277,292.352,99521.778,293.642,100083.442
6/15/2004 22:25,294.821,298.178,295.948,290.659,49.575,292.3,99521.889,293.647,100083.476
6/15/2004 22:30,294.898,298.126,295.909,290.343,50.403,292.248,99522,293.682,100083.498
6/15/2004 22:35,295.013,298.079,295.875,289.907,51.659,292.195,99522.111,293.748,100083.507
6/15/2004 22:40,295.153,298.04,295.847,289.334,53.192,292.143,99522.222,293.829,100083.51
6/15/2004 22:45,295.276,298.007,295.826,288.652,54.525,292.091,99522.333,293.887,100083.52
6/15/2004 22:50,295.348,297.981,295.812,287.94,55.264,292.039,99522.444,293.898,100083.549
6/15/2004 22:55,295.351,297.959,295.802,287.276,41.101,291.986,99522.556,293.864,100083.595
6/15/2004 23:00,295.214,297.938,295.794,286.702,39.415,291.934,99522.667,293.702,100083.694
6/15/2004 23:05,295.061,297.914,295.783,286.259,37.525,291.887,99522.486,293.543,100083.819
6/15/2004 23:10,294.83,297.883,295.764,285.962,34.756,291.84,99522.306,293.3,100083.981
6/15/2004 23:15,294.5,297.842,295.737,286.074,30.84,291.792,99522.125,293.035,100084.154
6/15/2004 23:20,294.258,297.793,295.701,286.504,27.947,291.745,99521.944,292.815,100084.309
6/15/2004 23:25,294.068,297.729,295.651,287.001,25.656,291.698,99521.764,292.682,100084.428
6/15/2004 23:30,294.002,297.662,295.596,287.392,24.799,291.65,99521.583,292.602,100084.518
6/15/2004 23:35,293.961,297.591,295.539,287.627,24.234,291.603,99521.403,292.576,100084.581
6/15/2004 23:40,293.999,297.527,295.486,287.685,24.569,291.556,99521.222,292.573,100084.63
6/15/2004 23:45,294.028,297.467,295.438,287.591,24.811,291.509,99521.042,292.587,100084.671
6/15/2004 23:50,294.083,297.416,295.398,287.38,25.351,291.461,99520.861,292.59,100084.714
6/15/2004 23:55,294.081,297.37,295.364,287.114,15.97,291.414,99520.681,292.569,100084.768
6/16/2004 0:00,293.991,297.329,295.334,286.871,14.828,291.367,99520.5,292.436,100084.866
6/16/2004 0:05,293.837,297.29,295.306,286.73,12.95,291.277,99520.764,292.28,100084.997
6/16/2004 0:10,293.53,297.247,295.275,286.734,9.331,291.187,99521.028,291.938,100085.207
6/16/2004 0:15,293.151,297.197,295.237,287.348,4.895,291.097,99521.292,291.691,100085.398
6/16/2004 0:20,293.002,297.136,295.189,288.024,3.101,291.007,99521.556,291.553,100085.543
6/16/2004 0:25,292.849,297.058,295.124,288.487,1.268,290.917,99521.819,291.502,100085.641
6/16/2004 0:30,292.864,296.985,295.061,288.711,1.364,290.827,99522.083,291.456,100085.726
6/16/2004 0:35,292.814,296.91,294.998,288.764,0.715,290.737,99522.347,291.434,100085.797
6/16/2004 0:40,292.896,296.847,294.945,288.654,1.586,290.647,99522.611,291.403,100085.871
6/16/2004 0:45,292.902,296.787,294.896,288.432,1.577,290.557,99522.875,291.389,100085.938
6/16/2004 0:50,293.003,296.739,294.857,288.115,2.663,290.467,99523.139,291.365,100086.01
6/16/2004 0:55,293.011,296.695,294.822,287.745,0.982,290.377,99523.403,291.341,100086.083
6/16/2004 1:00,293.045,296.658,294.794,287.361,1.283,290.286,99523.667,291.276,100086.173
6/16/2004 1:05,292.965,296.622,294.768,287.021,0.276,290.218,99524.292,291.197,100086.262
6/16/2004 1:10,292.836,296.589,294.744,286.762,0.239,290.15,99524.917,291.005,100086.395
6/16/2004 1:15,292.523,296.549,294.715,286.841,0.239,290.082,99525.542,290.81,100086.538
6/16/2004 1:20,292.359,296.505,294.681,287.153,0.239,290.014,99526.167,290.656,100086.67
6/16/2004 1:25,292.131,296.445,294.632,287.526,0.239,289.946,99526.792,290.567,100086.774
6/16/2004 1:30,292.079,296.383,294.58,287.849,0.239,289.877,99527.417,290.504,100086.859
