,wallSun_Text_K,wallShade_Text_K,roof_Text_K,sensWaste_w_footprint_m2,canTemp_K
2004-06-03 19:30:00,295.1763121862092,294.2697308657516,290.1441661390567,33.599793986388086,291.00838152118456
2004-06-03 19:35:00,295.088401416872,294.1942430371027,289.90842348045675,32.00123446567118,290.89602644964
2004-06-03 19:40:00,294.98705210709505,294.10685466585596,289.66303299980694,30.89744889256402,290.8268255340212
2004-06-03 19:45:00,294.89811325798206,294.0293962135701,289.39895729900263,29.426862095814073,290.7259837996917
2004-06-03 19:50:00,294.80034755219793,293.94414354817263,289.1325673605878,35.37145609750687,291.26925195829
2004-06-03 19:55:00,294.71327539041243,293.8676693356707,288.8503893964237,37.104872921617776,291.56563825965407
2004-06-03 20:00:00,294.6578243129669,293.8214655929012,288.6795062215,38.09524975160141,291.6791592926402
2004-06-03 20:05:00,294.6195878116746,293.79260524123254,288.6148968416813,35.77913968007476,291.48189349974206
2004-06-03 20:10:00,294.5834277078347,293.76593838610034,288.63120303763367,35.502953823385766,291.4616081865084
2004-06-03 20:15:00,294.5383075988353,293.7303274031058,288.6308180888586,33.257273631317034,291.2701126505018
2004-06-03 20:20:00,294.48825402390673,293.68949062322395,288.5835560777356,33.75166502441373,291.31643121055447
2004-06-03 20:25:00,294.43326271790465,293.6434560135056,288.50647989516875,31.98794970664695,291.16659643343456
2004-06-03 20:30:00,294.37996856463184,293.5987049496126,288.4119630560147,32.913562189180226,291.25028353374347
2004-06-03 20:35:00,294.3254789735836,293.55247873875106,288.3081464825905,31.37603158583329,291.12006653870037
2004-06-03 20:40:00,294.2750777122999,293.5099568038785,288.198445590668,32.507018930735654,291.2216076278549
2004-06-03 20:45:00,294.2243253988849,293.46683844537904,288.0860368799375,31.115725443852106,291.1041212451147
2004-06-03 20:50:00,294.1779308497355,293.42774716061683,287.9703282051149,32.39644511424948,291.21871638470776
2004-06-03 20:55:00,294.1313470338263,293.3882543784112,287.8523500565121,19.6074370828148,291.11821837766837
2004-06-03 21:00:00,294.089128923279,293.3528419307235,287.7303735483849,20.350306123536964,291.1883230150814
2004-06-03 21:05:00,294.0467773057815,293.3171072933955,287.6053133942105,18.961499256343348,291.0699909480666
2004-06-03 21:10:00,294.00553132908004,293.28222978194594,287.4425334027736,20.02801066085786,291.16498550408215
2004-06-03 21:15:00,293.962233260937,293.2452154441905,287.2804399541375,18.474928754650218,291.03253702088864
2004-06-03 21:20:00,293.9216036727323,293.21064905475146,287.1180681617558,19.291465929272622,291.1060198279596
2004-06-03 21:25:00,293.878218380157,293.17326149845576,286.9644724762279,17.515433752076706,290.95438037618356
2004-06-03 21:30:00,293.8365770806203,293.13742603365455,286.81674334408797,18.16837215765139,291.013830121046
2004-06-03 21:35:00,293.7916379357125,293.0982214141809,286.6745942798581,16.322670033186807,290.85628047496573
2004-06-03 21:40:00,293.74815790925555,293.0602960239894,286.5342147976421,16.93100528437314,290.9120034441739
2004-06-03 21:45:00,293.70157104451164,293.0191842869532,286.3975786159597,15.054747846316454,290.75192035074906
2004-06-03 21:50:00,293.6566820419109,292.9796040839383,286.26204307918016,15.645526407706923,290.8062484567832
2004-06-03 21:55:00,293.6089273610752,292.9370769591244,286.12920456010164,3.170554426753529,290.6447056404256
2004-06-03 22:00:00,293.56308695568464,292.89631210916264,285.9965964313061,3.170554426753529,290.64252319704843
2004-06-03 22:05:00,293.51454438998337,292.8527654446672,285.86580831104385,3.170554426753529,290.4540482074977
2004-06-03 22:10:00,293.4679857746203,292.81106434096273,285.75340419581516,3.170554426753529,290.51049983351
2004-06-03 22:15:00,293.4202764004932,292.76811174583725,285.6605389643386,3.170554426753529,290.35112733891367
2004-06-03 22:20:00,293.3774581133633,292.7299149324536,285.57999589519665,3.170554426753529,290.43031656213645
2004-06-03 22:25:00,293.3342079437256,292.691201986685,285.51119216812646,3.170554426753529,290.27970173852606
2004-06-03 22:30:00,293.2959573508076,292.6573692451887,285.454590125138,3.170554426753529,290.36705732367955
2004-06-03 22:35:00,293.2568642211548,292.62261916747,285.40356869382873,3.170554426753529,290.22349324652896
2004-06-03 22:40:00,293.22237135389645,292.5923634355851,285.3584091311348,3.170554426753529,290.31801658641086
2004-06-03 22:45:00,293.18683682735394,292.560996034267,285.3150923353686,3.170554426753529,290.18072328584213
2004-06-03 22:50:00,293.1556441797477,292.53387672388993,285.2752647883363,3.170554426753529,290.27917679284303
2004-06-03 22:55:00,293.12306808805755,292.505308280499,285.23561211315746,1.7348316674689122,290.1472251937928
2004-06-03 23:00:00,293.09457758700364,292.48074233605496,285.1981901515531,1.7348316674689122,290.24091121637673
2004-06-03 23:05:00,293.06456132257716,292.45458900681626,285.1602635133949,1.7348316674689122,290.09226273833855
2004-06-03 23:10:00,293.0377650061147,292.43158174907154,285.1180400148517,1.7348316674689122,290.1516032321804
2004-06-03 23:15:00,293.00792302223743,292.40551060928686,285.0786832857727,1.7348316674689122,289.95426391998336
2004-06-03 23:20:00,292.97974669715074,292.38104528110665,285.0476571372953,1.7348316674689122,289.97288314241695
2004-06-03 23:25:00,292.9465323495994,292.35153014351016,285.0273870233204,1.7348316674689122,289.74808732590395
2004-06-03 23:30:00,292.91380470689415,292.3224468661517,285.0142541507404,1.7348316674689122,289.7641359261739
2004-06-03 23:35:00,292.8756974015494,292.28796040280156,284.99993507118444,1.7348316674689122,289.5393188645019
2004-06-03 23:40:00,292.8387874669206,292.25461274168657,284.9857361715821,1.7348316674689122,289.5652815183982
2004-06-03 23:45:00,292.79753713022717,292.21689476293017,284.9704011307535,1.7348316674689122,289.3371557628913
2004-06-03 23:50:00,292.75848976823835,292.18132653357026,284.9576992897156,1.7348316674689122,289.36844984075805
2004-06-03 23:55:00,292.71541209684807,292.14169863105127,284.9439039485984,0.47857425309487234,289.1349828031882
2004-06-04 00:00:00,292.6749756776254,292.10466410658057,284.9319776812496,0.47857425309487234,289.16617180591965
2004-06-04 00:05:00,292.6304195330813,292.06348036734846,284.9169847484682,0.47857425309487234,288.9398862127687
2004-06-04 00:10:00,292.58869895112235,292.02508789726835,284.90040643035616,0.47857425309487234,289.0130863755247
2004-06-04 00:15:00,292.54355287409726,291.98322076315065,284.8808459689764,0.47857425309487234,288.8137310725821
2004-06-04 00:20:00,292.50321280659733,291.9461139878403,284.86597885501885,0.47857425309487234,288.9164255074627
2004-06-04 00:25:00,292.46060613784925,291.90669261678084,284.85064589310434,0.47857425309487234,288.72321879216906
2004-06-04 00:30:00,292.4234742496961,291.87270514473624,284.84203825731987,0.47857425309487234,288.83562986448146
2004-06-04 00:35:00,292.38382408746423,291.8361591240287,284.83326249854247,0.47857425309487234,288.6392550353445
2004-06-04 00:40:00,292.34949634098444,291.8049002452917,284.8297441676514,0.47857425309487234,288.7587499098074
2004-06-04 00:45:00,292.31203118164575,291.7704682000241,284.82343417339723,0.47857425309487234,288.55927411195086
2004-06-04 00:50:00,292.27958851214044,291.74102549468853,284.82091468279526,0.47857425309487234,288.6865653406316
2004-06-04 00:55:00,292.2436392175038,291.70804292133835,284.8145822222041,0.23928712654743617,288.4838890257197
2004-06-04 01:00:00,292.2127470795727,291.68008620080616,284.8119105189926,0.23928712654743617,288.61711903402
2004-06-04 01:05:00,292.17813875609767,291.6483826240831,284.8050795124747,0.23928712654743617,288.40715568274214
2004-06-04 01:10:00,292.1480274622138,291.62114672591656,284.7942656776305,0.23928712654743617,288.5402399216275
2004-06-04 01:15:00,292.11319711249826,291.58916324354595,284.7729414071648,0.23928712654743617,288.3185776005787
2004-06-04 01:20:00,292.0828135202215,291.5615990296626,284.75037403157654,0.23928712654743617,288.45310256745654
2004-06-04 01:25:00,292.04739268089816,291.5289714428277,284.71896877472074,0.23928712654743617,288.2231047720533
2004-06-04 01:30:00,292.01664890578184,291.50099431749146,284.688260391267,0.23928712654743617,288.36349376210296
2004-06-04 01:35:00,291.98071743743856,291.4678043568825,284.6500649953235,0.23928712654743617,288.1262086174
2004-06-04 01:40:00,291.94965160048656,291.4394541379106,284.61443706250844,0.23928712654743617,288.2732043788149
2004-06-04 01:45:00,291.9132889397431,291.4057832831205,284.5725356367285,0.23928712654743617,288.0288735376159
2004-06-04 01:50:00,291.8821906118283,291.3773521962075,284.5344882054344,0.23928712654743617,288.183093330057
2004-06-04 01:55:00,291.84563108315524,291.34343761711784,284.4906637370259,0.05982178163685904,287.93007113880356
2004-06-04 02:00:00,291.81446516568866,291.31489334280485,284.4514432804278,0.05982178163685904,288.09111907612277
2004-06-04 02:05:00,291.7776088464641,291.28063759805025,284.406524520558,0.05982178163685904,287.8251925732158
2004-06-04 02:10:00,291.74659217281044,291.2521992088584,284.3677523342916,0.05982178163685904,287.9861799051992
2004-06-04 02:15:00,291.70952676833764,291.21769163904696,284.3219325633612,0.05982178163685904,287.70288927780507
2004-06-04 02:20:00,291.67805996935755,291.18876124801125,284.278991630712,0.05982178163685904,287.86853322619606
2004-06-04 02:25:00,291.63997500795887,291.15319330937757,284.2269983754128,0.05982178163685904,287.57346754130407
2004-06-04 02:30:00,291.6078201537352,291.12353363242573,284.17815309613815,0.05982178163685904,287.7507208096182
2004-06-04 02:35:00,291.5688257970577,291.087014853091,284.1207389783859,0.08807879869776904,287.44476813224867
2004-06-04 02:40:00,291.536172941134,291.0568157600463,284.06821127077217,0.05982178163685904,287.63470170726265
2004-06-04 02:45:00,291.4964878227095,291.01956580189625,284.0079748743822,0.46376453847490173,287.3164643100651
2004-06-04 02:50:00,291.46373884711966,290.98923137752956,283.95395844579866,0.11167392912596287,287.52110081422086
2004-06-04 02:55:00,291.42361427563463,290.95150426583956,283.8923574089037,0.8966318169965758,287.1873428411656
2004-06-04 03:00:00,291.3908107637075,290.9210787806286,283.8387358864663,0.5124949160960591,287.4072169925033
2004-06-04 03:05:00,291.35014153463163,290.88277173338594,283.77641226899044,1.2567313507818505,287.05988340655347
2004-06-04 03:10:00,291.3172911470416,290.8522650924096,283.722185901009,0.8286259179140897,287.29936423296914
2004-06-04 03:15:00,291.27575335013324,290.81309111140797,283.6620354876747,1.6196935174292864,286.92647030732127
2004-06-04 03:20:00,291.2425648682873,290.7822508700933,283.6162520568564,1.168659498728418,287.1756442923431
2004-06-04 03:25:00,291.19982615975846,290.74187846114296,283.56427932454955,2.00977214459022,286.77609532119885
2004-06-04 03:30:00,291.1655237979062,290.70992963865746,283.5280179779671,1.5287918353556145,287.03890786341714
2004-06-04 03:35:00,291.12081822175065,290.66758991278294,283.4820406711701,2.4158051440684054,286.6151422198861
2004-06-04 03:40:00,291.0851492855529,290.6342735388392,283.4522191976759,4.238041684756857,285.72191220695623
2004-06-04 03:45:00,291.0385066456118,290.58998961236574,283.40828572617517,6.730914847836771,284.4920556005425
2004-06-04 03:50:00,290.9302614553471,290.4853757432849,283.2717829702314,6.502749316231809,284.6264606812275
2004-06-04 03:55:00,290.7886152740295,290.3463707157809,283.0558822425725,6.1351226053967824,284.5519096696824
2004-06-04 04:00:00,290.66289309883155,290.2232228740045,282.8867901801676,5.787906369676053,284.74499209964637
2004-06-04 04:05:00,290.5676759558288,290.1300156369504,282.747169127377,6.0058488173444555,284.6523329430772
2004-06-04 04:10:00,290.4859190815125,290.05060070163245,282.65509940861955,5.439671469427365,284.9525568858651
2004-06-04 04:15:00,290.42081691333675,289.98748132195914,282.602685156909,5.596356582004345,284.8900936776237
2004-06-04 04:20:00,290.3678475204531,289.9367424657098,282.5954659274362,4.9861360316923555,285.21175950463527
2004-06-04 04:25:00,290.32640065115345,289.8972464083769,282.6053765308791,5.194270017745824,285.1228193975386
2004-06-04 04:30:00,290.29334646881483,289.86635271123515,282.6382361167769,4.566026942305486,285.452794283542
2004-06-04 04:35:00,290.2660828082021,289.84102956094824,282.67157012507187,4.762937151574098,285.3687647448535
2004-06-04 04:40:00,290.2451808878686,289.8222251740704,282.71394843745145,4.094695690932598,285.7180934716262
2004-06-04 04:45:00,290.2281122057992,289.80706712424995,282.75015526170426,4.281613914012945,285.6384071407771
2004-06-04 04:50:00,290.2170099130338,289.7980002156346,282.78996555823466,3.5963669866270336,285.99564067256966
2004-06-04 04:55:00,290.20833134297015,289.7912037312646,282.82196165690874,2.2883940199597834,286.5626950461041
2004-06-04 05:00:00,290.20500082072147,289.78986164384025,282.85435840861095,1.6151881041951939,287.35820872874837
2004-06-04 05:05:00,290.23831271956084,289.8244376913468,282.9142084898858,1.6151881041951939,287.2527193807442
2004-06-04 05:10:00,290.2959162854255,289.8837778087461,283.0992838354485,1.6151881041951939,287.5570129175351
2004-06-04 05:15:00,290.3465746262715,289.93608084160087,283.37981933443933,1.6151881041951939,287.30011435626
2004-06-04 05:20:00,290.3924073029068,289.98392320684843,283.72198211350735,1.6151881041951939,287.5632533412821
2004-06-04 05:25:00,290.4250448772363,290.0184365020548,284.0781052444825,1.6151881041951939,287.3175777985472
2004-06-04 05:30:00,290.4556924890599,290.0512051333562,284.44120559883277,1.6151881041951939,287.61648906719415
2004-06-04 05:35:00,290.4776985325119,290.0751836569775,284.77229212466926,1.6151881041951939,287.4004695053341
2004-06-04 05:40:00,290.50304451927434,290.1026772574794,285.0904923605256,1.6151881041951939,287.0850329522213
2004-06-04 05:45:00,290.5229945737922,290.1246309996813,285.3739603472464,2.155813080671612,286.49671353333446
2004-06-04 05:50:00,290.50771508341575,290.1126897273449,285.6290827903369,1.646424404427984,286.74455148291884
2004-06-04 05:55:00,290.48098992704627,290.0881875311865,285.8037977691091,5.623247473864749,286.8401633643449
2004-06-04 06:00:00,290.46300185079645,290.07258533572855,286.00130422853164,5.623247473864749,287.13716497798043
2004-06-04 06:05:00,290.4680060513227,290.0792741422142,286.2146064013367,5.623247473864749,287.1797975668843
2004-06-04 06:10:00,290.47732742369516,290.08907893575815,286.5441965827163,5.623247473864749,287.113865925101
2004-06-04 06:15:00,290.51199640713946,290.12061582225385,286.8687512703112,5.623247473864749,287.16278138831547
2004-06-04 06:20:00,290.5240148364526,290.1302770704377,287.1618132694085,5.623247473864749,287.209120902244
2004-06-04 06:25:00,290.56172924403467,290.16253058751516,287.4375817346598,5.623247473864749,287.47305126053874
2004-06-04 06:30:00,290.58668800915405,290.183221624053,287.708109220704,5.623247473864749,287.53498549804306
2004-06-04 06:35:00,290.64493278728133,290.2349218820513,287.9949559635199,5.623247473864749,287.75819107428913
2004-06-04 06:40:00,290.68862594538086,290.2743611137526,288.25081237403305,5.623247473864749,287.8257668433159
2004-06-04 06:45:00,290.7573816637057,290.3371320742324,288.5145322294967,5.623247473864749,288.0587688039434
2004-06-04 06:50:00,290.81201592072733,290.3881967584715,288.7471123533948,5.623247473864749,288.1043770922399
2004-06-04 06:55:00,290.8876835888267,290.45880096793144,288.9966848855919,5.982178163685904,288.3377890796125
2004-06-04 07:00:00,290.94902590023366,290.517564416601,289.2160772028362,5.982178163685904,288.3740631417559
2004-06-04 07:05:00,291.02855994241713,290.5931720938699,289.4583894494197,5.982178163685904,288.59672889532044
2004-06-04 07:10:00,291.09384325111176,290.6590725397456,289.67591366042024,5.982178163685904,288.61458741914254
2004-06-04 07:15:00,291.17456333800766,290.7404413615964,289.906737249525,5.982178163685904,288.8446007978965
2004-06-04 07:20:00,291.24234485023146,290.8119135643582,290.0992426166557,5.982178163685904,288.85397331729627
2004-06-04 07:25:00,291.32479007723344,290.89724340085763,290.3212887158682,5.982178163685904,289.08028737968675
2004-06-04 07:30:00,291.39548962658614,290.97308176570806,290.502234365956,5.982178163685904,289.08441757709426
2004-06-04 07:35:00,291.4795040472819,291.0610998242509,290.71879558707656,5.982178163685904,289.3119993312919
2004-06-04 07:40:00,291.55312109066733,291.14048789355047,290.8932595307399,5.982178163685904,289.3163604893315
2004-06-04 07:45:00,291.6392383744899,291.23114920968646,291.1098433238066,5.982178163685904,289.54266267251825
2004-06-04 07:50:00,291.71605284183585,291.3139531920942,291.27962961822766,5.982178163685904,289.5487656644681
2004-06-04 07:55:00,291.8042456357511,291.4069186497041,291.4957866399738,5.742891037138467,289.77196504283467
2004-06-04 08:00:00,291.88413632127714,291.49279063532936,291.66089172529126,5.742891037138467,289.7805484763485
2004-06-04 08:05:00,291.97421132571503,291.5878634484188,291.8768296268618,5.742891037138467,289.9919497853711
2004-06-04 08:10:00,292.0553541098812,291.6747649693491,292.0257018815902,5.742891037138467,289.9851439362643
2004-06-04 08:15:00,292.14445160054476,291.76852759427345,292.24922611123077,5.742891037138467,290.19028825928814
2004-06-04 08:20:00,292.22487915402417,291.85476650792384,292.4044887686536,5.742891037138467,290.1953996214032
2004-06-04 08:25:00,292.312736759957,291.9477816369859,292.6333657049732,5.742891037138467,290.40255336295314
2004-06-04 08:30:00,292.3941687435712,292.0348935646999,292.80148444958144,5.742891037138467,290.41609074001684
2004-06-04 08:35:00,292.4854289453227,292.12872558018415,293.0340358641843,5.742891037138467,290.6176642941546
2004-06-04 08:40:00,292.572847470936,292.21771208324736,293.2024057311902,5.742891037138467,290.6371377290728
2004-06-04 08:45:00,292.6685316887738,292.3127440177798,293.43361880996287,5.742891037138467,290.8337439523737
2004-06-04 08:50:00,292.76074368557767,292.40376758912043,293.60302304359067,5.742891037138467,290.8616229394044
2004-06-04 08:55:00,292.8603336959591,292.5003884041904,293.8345375945172,5.02502965749616,291.05245787917295
2004-06-04 09:00:00,292.95658297411967,292.5934643654226,294.00556094790994,5.02502965749616,291.08474886555933
2004-06-04 09:05:00,293.0587581169071,292.6913834327078,294.23671690590703,5.02502965749616,291.2510776765744
2004-06-04 09:10:00,293.15574592246037,292.7838012843889,294.3857398689685,5.02502965749616,291.26404074968303
2004-06-04 09:15:00,293.25575718121195,292.87776461463704,294.5738015563948,5.02502965749616,291.4141225116089
2004-06-04 09:20:00,293.3510322923101,292.96667834721717,294.6950681399007,5.02502965749616,291.42302648339466
2004-06-04 09:25:00,293.448875178828,293.0567531394589,294.8687926499295,5.02502965749616,291.5676101049705
2004-06-04 09:30:00,293.543254729209,293.14304368474654,294.98545996810054,5.02502965749616,291.57900580712595
2004-06-04 09:35:00,293.6406647715708,293.2310127581805,295.15593016898123,5.02502965749616,291.71751298624355
2004-06-04 09:40:00,293.73506089132843,293.31563586157625,295.2723489311629,5.02502965749616,291.73443420258275
2004-06-04 09:45:00,293.83308236973176,293.40257620889764,295.4410024703214,5.02502965749616,291.86930830007316
2004-06-04 09:50:00,293.9286945434952,293.4867646248548,295.5586690724668,5.02502965749616,291.887163413608
2004-06-04 09:55:00,294.02730189617256,293.5726757660568,295.72622424991545,4.546455404401287,292.0178322618523
2004-06-04 10:00:00,294.1239455823427,293.65627001923923,295.84459122698047,4.609771308766564,292.03853218744916
2004-06-04 10:05:00,294.22372338381683,293.741755801113,296.01096049741915,6.3857452146756515,292.23899000568844
2004-06-04 10:10:00,294.29529443243473,293.80490418825764,295.833047154169,6.459822556415935,292.29384067727
2004-06-04 10:15:00,294.3512392758321,293.85625212154184,295.8247354215793,7.682142445566159,292.45238015353135
2004-06-04 10:20:00,294.3891141843135,293.8933159799959,295.698460146309,7.770209549926613,292.5154405650061
2004-06-04 10:25:00,294.416824138815,293.9226843759214,295.6536843561199,8.640676187897807,292.6495598195977
2004-06-04 10:30:00,294.43223098916695,293.9425549454244,295.5440247567832,8.759973992826952,292.7209233807234
2004-06-04 10:35:00,294.4405173246188,293.95715949618483,295.48454912989854,9.434947380940521,292.8430726949209
2004-06-04 10:40:00,294.43981368186917,293.96509848404116,295.3899015140675,9.54146901736913,292.91788738472485
2004-06-04 10:45:00,294.43284431834485,293.96835007390143,295.3284542440812,10.05140287390121,293.02981630724685
2004-06-04 10:50:00,294.41879990830273,293.96660018146963,295.24223111395287,10.183538656616447,293.1106771174435
2004-06-04 10:55:00,294.3996562942009,293.9612100742751,295.18047327570247,10.037019003068508,293.21563230832305
2004-06-04 11:00:00,294.37485434025734,293.95209044403015,295.1017114351192,10.21163557127614,293.30340259874123
2004-06-04 11:05:00,294.3461465542836,293.9404762321215,295.0420997618906,10.817359962289375,293.337995439627
2004-06-04 11:10:00,294.3341061683563,293.9413530584536,295.18391979519305,11.674432269941212,293.3949900818949
2004-06-04 11:15:00,294.3317256565115,293.94855193928527,295.23130394955416,12.411345219933748,293.4418997928598
2004-06-04 11:20:00,294.3376584432004,293.9621035863939,295.33930677773833,13.29261188437626,293.50173188123176
2004-06-04 11:25:00,294.34909339187993,293.97935487439975,295.416525504648,14.12969270999728,293.558005437119
2004-06-04 11:30:00,294.36535118494095,294.0004894055872,295.5170184097351,15.000515032167288,293.61746723807556
2004-06-04 11:35:00,294.38460356426674,294.02355574335076,295.6075494845983,15.867405597771794,293.67680170489126
2004-06-04 11:40:00,294.40725529921343,294.049556245532,295.7007151498831,16.755937709609245,293.7382063552815
2004-06-04 11:45:00,294.43192974034923,294.0768848174443,295.7960006965124,17.595387260551828,293.7954994701167
2004-06-04 11:50:00,294.4582903503735,294.10565563321495,295.8893887398701,18.49068942919455,293.85780046608505
2004-06-04 11:55:00,294.485885329096,294.1351610952653,295.9873914902996,18.524216881158488,293.91844991751725
2004-06-04 12:00:00,294.51524783488384,294.1663490689706,296.0818643816944,19.36798500579815,293.9767736625083
2004-06-04 12:05:00,294.54498137566964,294.19759481619843,296.18186426566797,20.129147448445924,294.03460540909924
2004-06-04 12:10:00,294.5747453612838,294.2290302001747,296.26497052477356,20.99581751116012,294.1017329687269
2004-06-04 12:15:00,294.6040055684293,294.2599049979882,296.31468575749,21.773891869967034,294.1612662722952
2004-06-04 12:20:00,294.6340548475273,294.2916328363422,296.36453398760983,22.49821670511133,294.2162519703195
2004-06-04 12:25:00,294.6635529971219,294.32274019974363,296.39876943325146,23.159146480574197,294.2658530168611
2004-06-04 12:30:00,294.6931629853953,294.35398434691433,296.4263919216295,23.827743599346643,294.3162696337684
2004-06-04 12:35:00,294.7224423617756,294.3848217608249,296.4524332059151,24.46428721729756,294.3640394414363
2004-06-04 12:40:00,294.75156248843405,294.4155012715795,296.47981723700684,25.100178296068943,294.4118905192946
2004-06-04 12:45:00,294.780024681697,294.44544638579725,296.50790296941256,25.739418439580998,294.46016498447386
2004-06-04 12:50:00,294.80869377118535,294.47559149035067,296.5350610971338,26.39016682459376,294.50957825673356
2004-06-04 12:55:00,294.83735031766264,294.5056539174332,296.5633818690875,25.567194813768097,294.556403665597
2004-06-04 13:00:00,294.86592354820704,294.53562273188595,296.5915529346861,26.12498733251288,294.5980975584269
2004-06-04 13:05:00,294.89398959749917,294.5650199536841,296.6207953841574,26.73964330623506,294.6514878443865
2004-06-04 13:10:00,294.9202210664811,294.59277811884175,296.62445101835635,27.323806283477573,294.70234847504594
2004-06-04 13:15:00,294.9456109426646,294.619789426688,296.65330448552595,27.95283227776767,294.75724438355445
2004-06-04 13:20:00,294.97044741098904,294.64635485193605,296.67075454726756,28.563083791651295,294.81060352331747
2004-06-04 13:25:00,294.99483555070765,294.6725111449015,296.7003360549619,29.1702775556316,294.86379547722856
2004-06-04 13:30:00,295.01864033047207,294.6981483959853,296.72374007366386,29.802775569466263,294.91928931659066
2004-06-04 13:35:00,295.0424339488237,294.72378948709473,296.7532593332069,30.434596400795428,294.9748196436101
2004-06-04 13:40:00,295.0663202412506,294.7495675278003,296.7796526270327,31.04504112636496,295.0285770302244
2004-06-04 13:45:00,295.0897288036961,294.7748721538289,296.8099512964428,31.65338853105933,295.08223909094136
2004-06-04 13:50:00,295.1128969716813,294.7999700600977,296.83776116294223,32.28005285776967,295.1375739601597
2004-06-04 13:55:00,295.13603940646544,294.8250425048344,296.8683181220693,32.18610169788477,295.1929451019834
2004-06-04 14:00:00,295.159362430416,294.85031956299343,296.8975734369168,32.76522317171246,295.24433514668146
2004-06-04 14:05:00,295.18224937420104,294.875156548979,296.92938857667366,33.008972876232114,295.27259260788816
2004-06-04 14:10:00,295.2038004566191,294.89868006438405,296.93936770300263,33.10887941498248,295.2883902751036
2004-06-04 14:15:00,295.2228491070039,294.9196685810237,296.936660582117,33.13070906406531,295.29749423672973
2004-06-04 14:20:00,295.23914533682046,294.9379353057084,296.9203925473805,33.14232785512269,295.3058352492216
2004-06-04 14:25:00,295.252598017313,294.95332211279333,296.9088154179427,33.11790924576619,295.31116837736596
2004-06-04 14:30:00,295.2637936328797,294.9664894634025,296.89152348458356,33.09961641961589,295.3171624499983
2004-06-04 14:35:00,295.27287626332264,294.97751113140646,296.87697675824114,33.04234599988057,295.3198785682086
2004-06-04 14:40:00,295.2803466898981,294.98696166499633,296.8570219135681,33.01409465111321,295.3252998816852
2004-06-04 14:45:00,295.2863713104836,294.99495690799006,296.8407099096546,32.94448954609661,295.3273273725874
2004-06-04 14:50:00,295.2911600129873,295.0018088261253,296.8211038464319,32.91630010585058,295.3330806163555
2004-06-04 14:55:00,295.29494752017973,295.0076687794295,296.8043434347292,37.39454700663093,295.33620388433917
2004-06-04 15:00:00,295.29807125287743,295.01292831792887,296.78495849855346,37.520924223329075,295.35493847767646
2004-06-04 15:05:00,295.3002259100928,295.0172119272855,296.76792524600813,38.075140614402066,295.31473474512313
2004-06-04 15:10:00,295.3300907624998,295.0331831028116,296.968814450784,39.21766846087234,295.325779985876
2004-06-04 15:15:00,295.37826181537764,295.05573860454723,297.02308246560443,39.989553065887485,295.30437741645187
2004-06-04 15:20:00,295.4425461603305,295.0857614663186,297.20066609506137,41.13993946780422,295.3158903417646
2004-06-04 15:25:00,295.51771149618094,295.11998626054594,297.29261090222695,42.08043451922326,295.3089721505065
2004-06-04 15:30:00,295.60364922402135,295.15984617134393,297.4564080049148,43.2541830044285,295.3222892250475
2004-06-04 15:35:00,295.6972944369462,295.20316424115146,297.5716807621143,44.29010682295983,295.3234610636535
2004-06-04 15:40:00,295.7983177230038,295.25047315251146,297.7291283150272,45.499733729121196,295.33966861159496
2004-06-04 15:45:00,295.90526899306957,295.3007072740303,297.8628212039212,46.62547512713387,295.3484268097606
2004-06-04 15:50:00,296.0177834237615,295.35405133018844,298.0208367550648,47.86261066911557,295.3667749154291
2004-06-04 15:55:00,296.1350250407001,295.409807562607,298.1682764154521,62.82916798417618,295.38439352483186
2004-06-04 16:00:00,296.25731242269836,295.46869900975565,298.3292104530894,64.64070637438682,295.45048938063394
2004-06-04 16:05:00,296.38348372728893,295.52957350261556,298.4885252640081,64.8086574159464,295.5179271270882
2004-06-04 16:10:00,296.4703021575819,295.5771139665153,298.4085609039373,64.37562676045738,295.53299691065
2004-06-04 16:15:00,296.52784831096017,295.61380183519753,298.39120679872804,64.00395384762547,295.5536011183313
2004-06-04 16:20:00,296.5607238336458,295.63941161068857,298.28495621933723,63.42552406355914,295.55636704661964
2004-06-04 16:25:00,296.57535213860274,295.6567141242911,298.22219285907863,62.86944381222444,295.56131300673655
2004-06-04 16:30:00,296.5744030546773,295.666189325451,298.1207097140566,62.18723802730673,295.5554760212723
2004-06-04 16:35:00,296.5608750754363,295.66898443579083,298.03638120031604,61.531053535022025,295.55213448926145
2004-06-04 16:40:00,296.5372547313933,295.66657742366834,297.93209067454194,60.79126977597577,295.5417208921172
2004-06-04 16:45:00,296.5047402255209,295.6591549830358,297.83391205165873,60.050322037373185,295.53142880310145
2004-06-04 16:50:00,296.46482039772155,295.64772859584946,297.7247890792158,59.271218347353276,295.5180276996491
2004-06-04 16:55:00,296.4183339750223,295.632534204096,297.6164968205737,75.84495767476598,295.5019314431801
2004-06-04 17:00:00,296.3659388224894,295.61399802687987,297.50084713049995,75.72977029564883,295.5447614435438
2004-06-04 17:05:00,296.3084172241274,295.5925109611787,297.3831725609817,72.98820486087817,295.4962815804271
2004-06-04 17:10:00,296.20023937040753,295.5653607955122,297.1142353920075,71.39113449325905,295.3905112001873
2004-06-04 17:15:00,296.1094657438816,295.5339753160459,296.9936395289448,70.10035767613974,295.31178503825464
2004-06-04 17:20:00,296.02696668619194,295.49606277619756,296.8031722838315,68.73035380886999,295.22640606481036
