,wsp_mps,wdir_deg
2004-06-01 15:45:00,0.34739043311829215,-106.96031872706587
2004-06-01 15:50:00,0.3407882857524883,-107.78026408293323
2004-06-01 15:55:00,0.33123731254378425,-108.60054449887573
2004-06-01 16:00:00,0.3240676811526432,-109.41853714187741
2004-06-01 16:05:00,0.3197925121306017,-108.43816941003709
2004-06-01 16:10:00,0.31255779519933136,-107.17365956890255
2004-06-01 16:15:00,0.3104533379456754,-105.7749824755058
2004-06-01 16:20:00,0.3029544887726618,-104.27814419254918
2004-06-01 16:25:00,0.301477042880853,-102.7355023857219
2004-06-01 16:30:00,0.2933954658530192,-101.14814049012273
2004-06-01 16:35:00,0.292318373754865,-99.54805161438206
2004-06-01 16:40:00,0.2839618385836593,-97.92498797465063
2004-06-01 16:45:00,0.2831794722193635,-96.30244693180819
2004-06-01 16:50:00,0.27469727717956033,-94.66594241951637
2004-06-01 16:55:00,0.27401120615116226,-93.03445567061354
2004-06-01 17:00:00,0.26560908741213024,-91.39387328289817
2004-06-01 17:05:00,0.25899494221089925,-91.5121274778966
2004-06-01 17:10:00,0.27867052445162954,-91.91067556242655
2004-06-01 17:15:00,0.240616037524879,-92.39558311570966
2004-06-01 17:20:00,0.2476797618392147,-92.99166634077821
2004-06-01 17:25:00,0.23179300912511847,-93.6497538778135
2004-06-01 17:30:00,0.2348904315575763,-94.33989877541927
2004-06-01 17:35:00,0.21912744959900757,-95.07462917515508
2004-06-01 17:40:00,0.22034512548946,-95.81451943144879
2004-06-01 17:45:00,0.2069421699625736,-96.57954491128255
2004-06-01 17:50:00,0.20645574724655175,-97.3390243688996
2004-06-01 17:55:00,0.19495324925838287,-98.11467216035209
2004-06-01 18:00:00,0.1932219059583188,-98.8801301515773
2004-06-01 18:05:00,0.1880749703516399,-98.26077883070083
2004-06-01 18:10:00,0.18464177039157129,-97.32655862060217
2004-06-01 18:15:00,0.1818379359216955,-96.19936576040948
2004-06-01 18:20:00,0.1783653401290057,-94.92614034469061
2004-06-01 18:25:00,0.17611013926917127,-93.54749736914914
2004-06-01 18:30:00,0.16634593134035067,-92.04093274203657
2004-06-01 18:35:00,0.1585075417452045,-90.43633089922349
2004-06-01 18:40:00,0.15246569213695504,-88.82377683619174
2004-06-01 18:45:00,0.14717271094239115,-87.22441776070016
2004-06-01 18:50:00,0.14274046882880534,-85.64573062092258
2004-06-01 18:55:00,0.1370693855280768,-84.0694451240479
2004-06-01 19:00:00,0.13259532957764672,-82.51003918825633
2004-06-01 19:05:00,0.13894243031286868,-86.08649280581366
2004-06-01 19:10:00,0.14067886844256838,-91.72786554049874
2004-06-01 19:15:00,0.14940860577682535,-98.56698075638346
2004-06-01 19:20:00,0.15465269177664148,-106.12546572731907
2004-06-01 19:25:00,0.16375469307574492,-114.10035339127664
2004-06-01 19:30:00,0.12067184053150673,-118.76546263158295
2004-06-01 19:35:00,0.14960339665444775,-125.82488769044227
2004-06-01 19:40:00,0.1201179141530375,-98.8206592850703
2004-06-01 19:45:00,0.1460612677682586,-11.68879341991429
2004-06-01 19:50:00,0.13095030413241696,27.172960344233132
2004-06-01 19:55:00,0.15335788391716973,18.397564680352474
2004-06-01 20:00:00,0.1454554139411754,9.596096672762428
2004-06-01 20:05:00,0.15331721673435678,8.278961745775945
2004-06-01 20:10:00,0.1447492105417775,8.58431182333436
2004-06-01 20:15:00,0.1448853108473336,9.769250405084001
2004-06-01 20:20:00,0.13601462279326154,11.524842029353778
2004-06-01 20:25:00,0.0806654238840442,14.454843650573451
2004-06-01 20:30:00,0.09092439558820481,17.588162673431086
2004-06-01 20:35:00,0.08176651545465599,20.31605048032975
2004-06-01 20:40:00,0.09240034352696465,22.729821441939094
2004-06-01 20:45:00,0.08402612557368275,25.204152140810493
2004-06-01 20:50:00,0.08755446471258733,27.498306362051096
2004-06-01 20:55:00,0.0796676392041454,29.957850194881615
2004-06-01 21:00:00,0.07952291100130716,32.19525503778421
2004-06-01 21:05:00,0.08303091679063271,33.353723294394015
2004-06-01 21:10:00,0.08577224551190944,34.004125239840036
2004-06-01 21:15:00,0.09358516709186573,34.348348578219344
2004-06-01 21:20:00,0.09803829428751733,34.45506658172927
2004-06-01 21:25:00,0.10594026925397629,34.376077497647245
2004-06-01 21:30:00,0.11071461222042842,34.138445617938544
2004-06-01 21:35:00,0.11977729210702387,33.76214486829683
2004-06-01 21:40:00,0.1260648549487457,33.27260109603658
2004-06-01 21:45:00,0.13630235886882577,32.7006073567663
2004-06-01 21:50:00,0.1433727212098464,32.062314357148395
2004-06-01 21:55:00,0.15409625962129495,31.37683333244526
2004-06-01 22:00:00,0.16139966085104787,30.649866938818917
2004-06-01 22:05:00,0.2849126645347922,32.92195423644033
2004-06-01 22:10:00,0.22534657507763828,35.02739938851843
2004-06-01 22:15:00,0.22132901535863814,14.436253681004885
2004-06-01 22:20:00,0.17812965401404873,-137.12865117743758
2004-06-01 22:25:00,0.20246446394976877,-133.01020310770986
2004-06-01 22:30:00,0.18099952614864306,-128.86584929090867
2004-06-01 22:35:00,0.20573582509178936,-124.9476680449802
2004-06-01 22:40:00,0.18698840467929148,-120.86317516912308
2004-06-01 22:45:00,0.20435416721316588,-116.82782992412565
2004-06-01 22:50:00,0.18881645637255134,-112.65484229854812
2004-06-01 22:55:00,0.20165289517971752,-108.53570521960634
2004-06-01 23:00:00,0.19035550810566518,-104.34935807438373
2004-06-01 23:05:00,0.19393245396261363,-104.21331419710688
2004-06-01 23:10:00,0.18249323581678042,-105.04933706474924
2004-06-01 23:15:00,0.18116816165743901,-106.4466736538423
2004-06-01 23:20:00,0.17157235890717668,-108.19324086414825
2004-06-01 23:25:00,0.16802907147304538,-110.152795761167
2004-06-01 23:30:00,0.16018780648924313,-112.24519412524526
2004-06-01 23:35:00,0.155092833510322,-114.42194700810447
2004-06-01 23:40:00,0.14860460537403378,-116.63806748985981
2004-06-01 23:45:00,0.14247856562785058,-118.89010297662803
2004-06-01 23:50:00,0.13695052559218418,-121.1351588532878
2004-06-01 23:55:00,0.07845930582075071,-124.55060812187055
2004-06-02 00:00:00,0.09358723948506126,-127.33994871495291
2004-06-02 00:05:00,0.08304663510096182,-128.1312737617523
2004-06-02 00:10:00,0.0993468194474447,-128.36154212707407
2004-06-02 00:15:00,0.09179779541311751,-128.64067014231065
2004-06-02 00:20:00,0.10392848149202913,-128.7868162922482
2004-06-02 00:25:00,0.09746132525669154,-128.98400926873433
2004-06-02 00:30:00,0.10612898355460663,-129.1040287384577
2004-06-02 00:35:00,0.1004418790944854,-129.2500356808036
2004-06-02 00:40:00,0.10663448047470582,-129.34658736186486
2004-06-02 00:45:00,0.10205957144331784,-129.45250694971566
2004-06-02 00:50:00,0.10661489149063398,-129.52590587730577
2004-06-02 00:55:00,0.10303057808966525,-129.60182124619735
2004-06-02 01:00:00,0.1063762570046857,-129.65662754467414
2004-06-02 01:05:00,0.1083586272850093,-130.72397023459547
2004-06-02 01:10:00,0.11256678026608302,-131.9894376280708
2004-06-02 01:15:00,0.11628863444456267,-133.36534353146982
2004-06-02 01:20:00,0.121447868570672,-134.81178593639993
2004-06-02 01:25:00,0.12610553430826643,-136.3261009116174
2004-06-02 01:30:00,0.13174681134492303,-137.87849461140416
2004-06-02 01:35:00,0.13694397189603266,-55.477393075141535
2004-06-02 01:40:00,0.14286533762274908,-21.09489241334973
2004-06-02 01:45:00,0.14836144941859286,13.254768496763624
2004-06-02 01:50:00,0.15436607488366033,35.5964305651876
2004-06-02 01:55:00,0.15998215260797688,33.91383751279068
2004-06-02 02:00:00,0.16595331504634447,32.22940192211499
2004-06-02 02:05:00,0.15796101620874872,29.62825570349004
2004-06-02 02:10:00,0.16003015138327525,26.99850956453352
2004-06-02 02:15:00,0.14814676908465801,24.24063208392822
2004-06-02 02:20:00,0.14593081327864021,21.532876793436756
2004-06-02 02:25:00,0.1338661339746074,18.70407646755548
2004-06-02 02:30:00,0.12982988444018068,15.98168405037373
2004-06-02 02:35:00,0.1190220821816122,13.180694492295473
2004-06-02 02:40:00,0.11395419315801315,10.535942712367493
2004-06-02 02:45:00,0.10438005325265524,7.851028086669423
2004-06-02 02:50:00,0.09861332496862654,5.375352622194129
2004-06-02 02:55:00,0.09000200302950298,2.9032959447333297
2004-06-02 03:00:00,0.0837810033105757,0.7236094771699086
2004-06-02 03:05:00,0.08147354551295113,-0.6515729532512111
2004-06-02 03:10:00,0.0777372303765231,-1.7300491556248687
2004-06-02 03:15:00,0.07730261272836488,-2.69462520091097
2004-06-02 03:20:00,0.07570157596752232,-3.4679230978139373
2004-06-02 03:25:00,0.07578802739846198,-4.184182125750986
2004-06-02 03:30:00,0.07475754573027964,-4.778550759758701
2004-06-02 03:35:00,0.0746470570068814,-5.36233970104859
2004-06-02 03:40:00,0.07394132455228822,-5.845707989935001
2004-06-02 03:45:00,0.07383812825053576,-6.31951064062887
2004-06-02 03:50:00,0.07344557320735459,-6.7039480696020775
2004-06-02 03:55:00,0.07336792162567776,-7.081423894521663
2004-06-02 04:00:00,0.07317062311242678,-7.385509447086058
2004-06-02 04:05:00,0.075194276499144,-7.745509010122767
2004-06-02 04:10:00,0.07610966942302223,-8.05357016181015
2004-06-02 04:15:00,0.07867456920994241,-8.338874972410977
2004-06-02 04:20:00,0.08024815188498549,-8.575079937690347
2004-06-02 04:25:00,0.08277547060077278,-8.793965646242292
2004-06-02 04:30:00,0.08459426936200994,-8.974749435760351
2004-06-02 04:35:00,0.08719060031660343,-9.140122856182806
2004-06-02 04:40:00,0.08938499448195698,-9.273766355783316
2004-06-02 04:45:00,0.09215484078522945,-9.394104224632898
2004-06-02 04:50:00,0.09464624048323347,-9.490310442846543
2004-06-02 04:55:00,0.09750893120305842,-9.576599307531524
2004-06-02 05:00:00,0.10018869015096309,-9.645305006924154
2004-06-02 05:05:00,0.10308168078547456,-11.226439190349922
2004-06-02 05:10:00,0.10605108733670261,-13.069636384937915
2004-06-02 05:15:00,0.10916287289022296,-15.041749835876075
2004-06-02 05:20:00,0.20157696061231548,-15.677725458824234
2004-06-02 05:25:00,0.1621960877360316,-16.97085224646257
2004-06-02 05:30:00,0.16815232886752676,-19.525389185165615
2004-06-02 05:35:00,0.21031388323250835,-24.606920571996735
2004-06-02 05:40:00,0.18554537756157005,-27.732094774646995
2004-06-02 05:45:00,0.2441025127113043,-30.19122694277475
2004-06-02 05:50:00,0.21099398937418795,-32.7743443532453
2004-06-02 05:55:00,0.25843785994090285,-35.22951514887436
2004-06-02 06:00:00,0.20366582537931918,-38.00236861856206
2004-06-02 06:05:00,0.26000308174223596,-39.41897981675805
2004-06-02 06:10:00,0.20719244293888556,-40.65817522304862
2004-06-02 06:15:00,0.2594661594008694,-41.64869002878622
2004-06-02 06:20:00,0.2142210348842245,-42.613112165349335
2004-06-02 06:25:00,0.26673969546083065,-43.4661853243625
2004-06-02 06:30:00,0.2243930787463236,-44.34895961561739
2004-06-02 06:35:00,0.27457452817449557,-45.16997764240739
2004-06-02 06:40:00,0.23504381160503918,-46.031203538129
2004-06-02 06:45:00,0.2827218240469845,-46.846044352471125
2004-06-02 06:50:00,0.24549375570203846,-47.7025670723836
2004-06-02 06:55:00,0.29065378129585295,-48.51958325867134
2004-06-02 07:00:00,0.2555348938477,-49.37571767129101
2004-06-02 07:05:00,0.3039908910294207,-49.61002014266649
2004-06-02 07:10:00,0.27055212156140734,-49.76766926003756
2004-06-02 07:15:00,0.31977091645642536,-49.85318382153237
2004-06-02 07:20:00,0.28843959802546715,-49.912507497808605
2004-06-02 07:25:00,0.3374147096534913,-49.9451590929234
2004-06-02 07:30:00,0.3066752689011087,-49.967528274446785
2004-06-02 07:35:00,0.3549801267590655,-49.9799421758182
2004-06-02 07:40:00,0.32463855590996893,-49.98825151050339
2004-06-02 07:45:00,0.3727288663781698,-49.99285730009734
2004-06-02 07:50:00,0.34249254859625256,-49.99586719520332
2004-06-02 07:55:00,0.3907048993988838,-49.997529088243674
2004-06-02 08:00:00,0.3601333131793931,-49.998589730485165
2004-06-02 08:05:00,0.40295055288075704,-49.99915946153835
2004-06-02 08:10:00,0.37121665629141287,-49.999516303093415
2004-06-02 08:15:00,0.41221408495413975,-49.999715752535586
2004-06-02 08:20:00,0.3791898085610548,-49.99983846340428
2004-06-02 08:25:00,0.4209859955828811,-49.999906188449415
2004-06-02 08:30:00,0.3874203867910648,-49.999947076717035
2004-06-02 08:35:00,0.4304274694516022,-49.99996950520528
2004-06-02 08:40:00,0.39566740449767496,-49.999982928166354
2004-06-02 08:45:00,0.4397947539476164,-49.99999025011206
2004-06-02 08:50:00,0.4037082728344733,-49.99999458997209
2004-06-02 08:55:00,0.44928849168461266,-49.999996935378384
2004-06-02 09:00:00,0.41164231452414246,-49.999998314792805
2004-06-02 09:05:00,0.44164780578953816,-49.36461353992452
2004-06-02 09:10:00,0.4017845069521199,-48.63563625842899
2004-06-02 09:15:00,0.4252708622603759,-47.878047945887865
2004-06-02 09:20:00,0.38414734522773436,-47.076269725314084
2004-06-02 09:25:00,0.4081978166906216,-46.28094247005756
2004-06-02 09:30:00,0.3683394532012836,-45.458906636410006
2004-06-02 09:35:00,0.39226412481111544,-44.654182511873884
2004-06-02 09:40:00,0.3529665921550947,-43.82596017028709
2004-06-02 09:45:00,0.37562272154639686,-43.01779062861344
2004-06-02 09:50:00,0.33771933650027247,-42.18794589827844
2004-06-02 09:55:00,0.35874938364301034,-41.37910533223241
2004-06-02 10:00:00,0.32288479234079515,-40.55015797717997
2004-06-02 10:05:00,0.36460383598370955,-40.32422570072324
2004-06-02 10:10:00,0.3317812490215506,-40.186614034365576
2004-06-02 10:15:00,0.3823030537645889,-40.11144269369211
2004-06-02 10:20:00,0.35143354835166835,-40.06445334866317
2004-06-02 10:25:00,0.40317549978317324,-40.03820939703677
2004-06-02 10:30:00,0.37034652794757766,-40.02173496875297
2004-06-02 10:35:00,0.4225465042694347,-40.01261330789519
2004-06-02 10:40:00,0.38865369181317627,-40.00703561775781
2004-06-02 10:45:00,0.4423562246051,-40.004010186884976
2004-06-02 10:50:00,0.40729090492171843,-40.00219827928913
2004-06-02 10:55:00,0.46253205593467445,-40.00123125685003
2004-06-02 11:00:00,0.4257908786978373,-40.00066233238907
2004-06-02 11:05:00,0.4690390954622636,-39.35674162695395
2004-06-02 11:10:00,0.43024558313734074,-38.61724506330769
2004-06-02 11:15:00,0.46834282787266385,-37.84547300123481
2004-06-02 11:20:00,0.42869035890318397,-37.03270961717007
2004-06-02 11:25:00,0.4677313414081953,-36.22360964763667
2004-06-02 11:30:00,0.4284781414010007,-35.390636693858525
2004-06-02 11:35:00,0.4684056410000468,-34.571865266546816
2004-06-02 11:40:00,0.42812938039735776,-33.732075125703375
2004-06-02 11:45:00,0.46876860952016003,-32.909975442944884
2004-06-02 11:50:00,0.4274795351515755,-32.067513846052655
2004-06-02 11:55:00,0.4692714418357638,-31.244849763771306
2004-06-02 12:00:00,0.42690789184252126,-30.40147442399079
2004-06-02 12:05:00,0.46980734773984406,-30.22175185269087
2004-06-02 12:10:00,0.4261428330675123,-30.12013284287577
2004-06-02 12:15:00,0.47039708609468245,-30.067653593216054
2004-06-02 12:20:00,0.42523488069316817,-30.03667174885096
2004-06-02 12:25:00,0.4709005592090978,-30.020678731511694
2004-06-02 12:30:00,0.4242936387348933,-30.011195622930586
2004-06-02 12:35:00,0.4714518380605793,-30.006322691385254
2004-06-02 12:40:00,0.42335478683252104,-30.003419341213448
2004-06-02 12:45:00,0.4719891780211868,-30.001933767876515
2004-06-02 12:50:00,0.4224233002400837,-30.001044668892984
2004-06-02 12:55:00,0.47253096589660176,-30.000591628312687
2004-06-02 13:00:00,0.42150272072666156,-30.000319282674635
2004-06-02 13:05:00,0.47328434968420574,-30.641778518741322
2004-06-02 13:10:00,0.4209645434374146,-31.38465624776478
2004-06-02 13:15:00,0.4738461551050165,-32.15326043922066
2004-06-02 13:20:00,0.42087228874188853,-32.9681691435977
2004-06-02 13:25:00,0.4746321588347352,-33.77264854074478
2004-06-02 13:30:00,0.42076439383195513,-34.60960721152816
2004-06-02 13:35:00,0.475246979296286,-35.42508052317559
