,s_wall_Text_K,n_wall_Text_K
2004-06-17 14:30:00,303.70602556400496,302.0167613274414
2004-06-17 14:35:00,303.7204643007607,302.03608250366864
2004-06-17 14:40:00,303.73482412363785,302.0544363427432
2004-06-17 14:45:00,303.7489692210172,302.0725099557711
2004-06-17 14:50:00,303.76236682033243,302.08918258478974
2004-06-17 14:55:00,303.7749873615389,302.1050382038407
2004-06-17 15:00:00,303.78595004126544,302.11920192072995
2004-06-17 15:05:00,303.7952603357835,302.13258875950544
2004-06-17 15:10:00,303.7986015946588,302.1433764135324
2004-06-17 15:15:00,303.79667438973837,302.1516469818563
2004-06-17 15:20:00,303.79024697558657,302.15715361721635
2004-06-17 15:25:00,303.78015966608257,302.16051777777216
2004-06-17 15:30:00,303.766312813895,302.1610812468157
2004-06-17 15:35:00,303.74934565210935,302.1594872895062
2004-06-17 15:40:00,303.73002097040376,302.1561388415196
2004-06-17 15:45:00,303.70798786457533,302.1507608559108
2004-06-17 15:50:00,303.683405940791,302.14325636040815
2004-06-17 15:55:00,303.65685080343786,302.1342920498879
2004-06-17 16:00:00,303.62776058335834,302.123118095127
2004-06-17 16:05:00,303.59696910169345,302.1106548995527
2004-06-17 16:10:00,303.5663010670781,302.09665644126505
2004-06-17 16:15:00,303.53231779268066,302.0783135904006
2004-06-17 16:20:00,303.4945560557654,302.0553636744554
2004-06-17 16:25:00,303.4533412857299,302.02845938003304
2004-06-17 16:30:00,303.4085690773498,301.9975703544982
2004-06-17 16:35:00,303.36114085624234,301.9637835345473
2004-06-17 16:40:00,303.310952667992,301.92699876426724
2004-06-17 16:45:00,303.25834129527675,301.88766414024667
2004-06-17 16:50:00,303.2038651619026,301.8463249333415
2004-06-17 16:55:00,303.1471740023293,301.8027035471903
2004-06-17 17:00:00,303.08907515172586,301.757589565076
2004-06-17 17:05:00,303.02900059609027,301.71046075713167
2004-06-17 17:10:00,302.9683927594955,301.6644252633252
2004-06-17 17:15:00,302.84721823530134,301.60988851237846
2004-06-17 17:20:00,302.7402267858157,301.5530455718226
2004-06-17 17:25:00,302.6388222237767,301.4905770823178
2004-06-17 17:30:00,302.54274825243715,301.4255405178604
2004-06-17 17:35:00,302.45039698198053,301.3587588968196
2004-06-17 17:40:00,302.3603997825546,301.2903485545274
2004-06-17 17:45:00,302.27221946149155,301.22093181017857
2004-06-17 17:50:00,302.18483682354895,301.1501458228359
2004-06-17 17:55:00,302.0981139163495,301.0784332225656
2004-06-17 18:00:00,302.0117131731535,301.0057479172365
2004-06-17 18:05:00,301.92497444491386,300.9317649858011
2004-06-17 18:10:00,301.8410268659277,300.8597275082576
2004-06-17 18:15:00,301.7539713060032,300.78376156454664
2004-06-17 18:20:00,301.66318397859635,300.7034194466561
2004-06-17 18:25:00,301.5694881447685,300.6195073263808
2004-06-17 18:30:00,301.4721907209819,300.5316378708841
2004-06-17 18:35:00,301.3717214695494,300.4401016167075
2004-06-17 18:40:00,301.26837345739995,300.3453942787841
2004-06-17 18:45:00,301.16206676802636,300.24737245462336
2004-06-17 18:50:00,301.0528092581168,300.1461940762929
2004-06-17 18:55:00,300.94076474217974,300.04199399162695
2004-06-17 19:00:00,300.83220655194367,299.9389612962198
2004-06-17 19:05:00,300.71908197442554,299.83258216486814
2004-06-17 19:10:00,300.6246278021073,299.74266378975994
2004-06-17 19:15:00,300.53087854581923,299.65496647509246
2004-06-17 19:20:00,300.44536497951697,299.57427289769134
2004-06-17 19:25:00,300.3558717531192,299.4907173756818
2004-06-17 19:30:00,300.30046908227496,299.43866628027394
2004-06-17 19:35:00,300.2616284300678,299.4047240861077
2004-06-17 19:40:00,300.22787038226204,299.37526207398133
2004-06-17 19:45:00,300.18273177965466,299.3355298215434
2004-06-17 19:50:00,300.1322420483089,299.28970830801285
2004-06-17 19:55:00,300.074132618501,299.23685022363384
2004-06-17 20:00:00,300.0158529021399,299.1831762963488
2004-06-17 20:05:00,299.9539591965565,299.1262354980269
2004-06-17 20:10:00,299.8946750837156,299.0714211744598
2004-06-17 20:15:00,299.83571885723387,299.0172642073349
2004-06-17 20:20:00,299.77925324323184,298.965242169355
2004-06-17 20:25:00,299.72280325984184,298.91347950842385
2004-06-17 20:30:00,299.66746748799477,298.8625630764257
2004-06-17 20:35:00,299.6115219355395,298.8112031741206
2004-06-17 20:40:00,299.55611870541424,298.7601736673455
2004-06-17 20:45:00,299.5002659609768,298.7088005478123
2004-06-17 20:50:00,299.44477020222564,298.6576151576178
2004-06-17 20:55:00,299.38885973566227,298.6060787715513
2004-06-17 21:00:00,299.33332814405117,298.55478461480783
2004-06-17 21:05:00,299.2775238932999,298.5032523585458
2004-06-17 21:10:00,299.22067721747567,298.45056606520706
2004-06-17 21:15:00,299.1644348160632,298.3984468653908
2004-06-17 21:20:00,299.11036389926414,298.34839319406467
2004-06-17 21:25:00,299.05879698827755,298.30080727014735
2004-06-17 21:30:00,299.01017430693827,298.25607854441745
2004-06-17 21:35:00,298.9641645008618,298.2139296645215
2004-06-17 21:40:00,298.9209856693028,298.1745397378163
2004-06-17 21:45:00,298.88044311768397,298.1377533440291
2004-06-17 21:50:00,298.8427030721082,298.1037092684959
2004-06-17 21:55:00,298.80800574694626,298.07267599988546
2004-06-17 22:00:00,298.77647277658025,298.04475670929224
2004-06-17 22:05:00,298.74840986089674,298.0202771187514
2004-06-17 22:10:00,298.71971891537515,297.9951268534445
2004-06-17 22:15:00,298.69384164691854,297.97275954398714
2004-06-17 22:20:00,298.6736879692544,297.95605766696497
2004-06-17 22:25:00,298.66122748014425,297.94702678214173
2004-06-17 22:30:00,298.65671181900683,297.94589929315237
2004-06-17 22:35:00,298.66182808917154,297.954398068261
2004-06-17 22:40:00,298.67479825266685,297.9707071443019
2004-06-17 22:45:00,298.693885880848,297.99317203685524
2004-06-17 22:50:00,298.7162677414228,298.0189197063938
2004-06-17 22:55:00,298.7383720496668,298.0444317571934
2004-06-17 23:00:00,298.75596137381956,298.0654201784271
2004-06-17 23:05:00,298.7662201981391,298.07910491925765
2004-06-17 23:10:00,298.76652132399596,298.0828040960696
2004-06-17 23:15:00,298.7598685341248,298.07952661949037
2004-06-17 23:20:00,298.7488529292696,298.07182682591315
2004-06-17 23:25:00,298.7347881902134,298.06106148015306
2004-06-17 23:30:00,298.71811839905286,298.0476559466479
2004-06-17 23:35:00,298.6991604260098,298.0319509222588
2004-06-17 23:40:00,298.67825697072556,298.01427203182453
2004-06-17 23:45:00,298.6555896143841,297.9948144645444
2004-06-17 23:50:00,298.6313047042699,297.97371485254246
2004-06-17 23:55:00,298.6056222672494,297.9512011235619
2004-06-18 00:00:00,298.57868609884576,297.927411936551
2004-06-18 00:05:00,298.5505644696051,297.9024199985193
2004-06-18 00:10:00,298.51951819107614,297.87448357393
2004-06-18 00:15:00,298.48853792035584,297.8465987830664
2004-06-18 00:20:00,298.46065322835454,297.82177541283403
2004-06-18 00:25:00,298.43760932143886,297.8017720497887
2004-06-18 00:30:00,298.4125582004021,297.7797995945191
2004-06-18 00:35:00,298.3719342445117,297.7423187536548
2004-06-18 00:40:00,298.3017073590191,297.67535314452516
2004-06-18 00:45:00,298.2050787471326,297.5819643653507
2004-06-18 00:50:00,298.09620164798605,297.4762846880648
2004-06-18 00:55:00,297.98694254626577,297.37017888894235
2004-06-18 01:00:00,297.88131288715965,297.2677045059024
2004-06-18 01:05:00,297.77924287300766,297.1687896360877
2004-06-18 01:10:00,297.67847534099667,297.0711938291568
2004-06-18 01:15:00,297.57979668061887,296.9755843065833
2004-06-18 01:20:00,297.48389469522317,296.88269677652187
2004-06-18 01:25:00,297.3940370524527,296.79572007040423
2004-06-18 01:30:00,297.31215076573176,296.7166156220089
2004-06-18 01:35:00,297.2401023200003,296.6472213926649
2004-06-18 01:40:00,297.1780155616111,296.58769767669725
2004-06-18 01:45:00,297.1257966365835,296.5379562768762
2004-06-18 01:50:00,297.04089343477034,296.4558167653962
2004-06-18 01:55:00,296.9258601755269,296.3432681818181
2004-06-18 02:00:00,296.813003527267,296.2332639342643
2004-06-18 02:05:00,296.7139989840556,296.1371652455569
2004-06-18 02:10:00,296.6254750164041,296.0515854810868
2004-06-18 02:15:00,296.5436898767407,295.9727924922744
2004-06-18 02:20:00,296.4680509079165,295.900060226615
2004-06-18 02:25:00,296.39649048501593,295.8313933108985
2004-06-18 02:30:00,296.3299066038609,295.7675981985348
2004-06-18 02:35:00,296.26786531831823,295.7083050426039
2004-06-18 02:40:00,296.2112976218592,295.65439372639474
2004-06-18 02:45:00,296.15993731480995,295.60564719535927
2004-06-18 02:50:00,296.11442074297685,295.562677767627
2004-06-18 02:55:00,296.0746579030529,295.5254267787499
2004-06-18 03:00:00,296.0412147407138,295.494448608292
2004-06-18 03:05:00,296.01425191041676,295.46992099044695
2004-06-18 03:10:00,295.9945716156824,295.4526407367529
2004-06-18 03:15:00,295.9778599692478,295.4383394971732
2004-06-18 03:20:00,295.95918284426335,295.4221197087425
2004-06-18 03:25:00,295.9348865771883,295.400336343527
2004-06-18 03:30:00,295.90610758896105,295.37406188511505
2004-06-18 03:35:00,295.87550396183366,295.34593304327814
2004-06-18 03:40:00,295.8449771079189,295.31784977903015
2004-06-18 03:45:00,295.81490457953936,295.290205722626
2004-06-18 03:50:00,295.7852227099855,295.26294215274163
2004-06-18 03:55:00,295.7555892722074,295.23572083447675
2004-06-18 04:00:00,295.725961353346,295.20849752003693
2004-06-18 04:05:00,295.69632470608195,295.1812574780291
2004-06-18 04:10:00,295.66777716334667,295.15509738692106
2004-06-18 04:15:00,295.64181511751286,295.13148289111496
2004-06-18 04:20:00,295.6198213182371,295.1117637442502
2004-06-18 04:25:00,295.6020493877692,295.0962007578534
2004-06-18 04:30:00,295.5880439131348,295.0843504312741
2004-06-18 04:35:00,295.57689780593216,295.0753230847491
2004-06-18 04:40:00,295.5681335047365,295.0686586606483
2004-06-18 04:45:00,295.5612603615977,295.0638895158107
2004-06-18 04:50:00,295.55578657636175,295.06054595979356
2004-06-18 04:55:00,295.5515230514435,295.05845099249325
2004-06-18 05:00:00,295.54832578936396,295.0574576940613
2004-06-18 05:05:00,295.5460260689796,295.05738565252335
2004-06-18 05:10:00,295.57069281581647,295.0675006181881
2004-06-18 05:15:00,295.60854272264334,295.07856838903604
2004-06-18 05:20:00,295.64589317678104,295.07995412370843
2004-06-18 05:25:00,295.67584272306954,295.0669300885361
2004-06-18 05:30:00,295.707048256423,295.0494205510093
2004-06-18 05:35:00,295.7463664397865,295.035405599349
2004-06-18 05:40:00,295.7972917683245,295.02912307377005
2004-06-18 05:45:00,295.85644208127036,295.03073809544486
2004-06-18 05:50:00,295.9188482342072,295.03735110170214
2004-06-18 05:55:00,295.9903364190562,295.05326638797106
2004-06-18 06:00:00,296.0609905183471,295.0702059641409
2004-06-18 06:05:00,296.1368478696176,295.09280789861
2004-06-18 06:10:00,296.2475882439634,295.12342812489703
2004-06-18 06:15:00,296.3857222447138,295.16258254094663
2004-06-18 06:20:00,296.5396652164774,295.20607814103425
2004-06-18 06:25:00,296.70803311549605,295.2558254751894
2004-06-18 06:30:00,296.8858299435132,295.3108271210909
2004-06-18 06:35:00,297.0683361175513,295.3731663736386
2004-06-18 06:40:00,297.24830993191114,295.4432417416183
2004-06-18 06:45:00,297.4275044884232,295.5222861973754
2004-06-18 06:50:00,297.60109013273643,295.60627048758147
2004-06-18 06:55:00,297.7706625622201,295.69586534541924
2004-06-18 07:00:00,297.9374097474431,295.7930225018615
2004-06-18 07:05:00,298.1014670269552,295.89740250209366
2004-06-18 07:10:00,298.261587866149,296.0098945068333
2004-06-18 07:15:00,298.415839611013,296.1283802633195
2004-06-18 07:20:00,298.56324209681645,296.25049973423205
2004-06-18 07:25:00,298.6981455213445,296.3710091671112
2004-06-18 07:30:00,298.82160024763095,296.4895042434407
2004-06-18 07:35:00,298.9335571311963,296.60664970337757
2004-06-18 07:40:00,299.0356470694637,296.7229507818047
2004-06-18 07:45:00,299.12778095785785,296.8390898566198
2004-06-18 07:50:00,299.211436446649,296.9556383002476
2004-06-18 07:55:00,299.2864569210063,297.07307866205844
2004-06-18 08:00:00,299.3529660227916,297.19083126807345
2004-06-18 08:05:00,299.40896371386816,297.30929755013057
2004-06-18 08:10:00,299.43518657138236,297.4201709584554
2004-06-18 08:15:00,299.43764680201525,297.5262587865142
2004-06-18 08:20:00,299.41408465461853,297.6228986588221
2004-06-18 08:25:00,299.35964475201075,297.7038553220723
2004-06-18 08:30:00,299.2828294420149,297.77587202118985
2004-06-18 08:35:00,299.2603942633228,297.84809940148216
2004-06-18 08:40:00,299.30953557223205,297.9196996259587
2004-06-18 08:45:00,299.4090383289626,297.9877951795719
2004-06-18 08:50:00,299.5393302316639,298.0452174397933
2004-06-18 08:55:00,299.7007249759539,298.1005557904066
2004-06-18 09:00:00,299.8896298332062,298.1563511546105
2004-06-18 09:05:00,300.0939010380781,298.21230127904255
2004-06-18 09:10:00,300.3073416273872,298.28400462918665
2004-06-18 09:15:00,300.52077994696754,298.36223339141316
2004-06-18 09:20:00,300.7272198788953,298.4378341158292
2004-06-18 09:25:00,300.9482986362495,298.53200456923616
2004-06-18 09:30:00,301.20459277823824,298.66392204317197
2004-06-18 09:35:00,301.48641104110004,298.82516631660275
2004-06-18 09:40:00,301.7772461811068,298.9986178690679
2004-06-18 09:45:00,302.0691201265036,299.17690847224367
2004-06-18 09:50:00,302.3585798101724,299.3560739564963
2004-06-18 09:55:00,302.64116047522515,299.5323123085364
2004-06-18 10:00:00,302.91541270984095,299.7034286303507
2004-06-18 10:05:00,303.17939162818084,299.8680275360055
2004-06-18 10:10:00,303.4324102141646,300.0257950567774
2004-06-18 10:15:00,303.6727137126583,300.17432456558936
2004-06-18 10:20:00,303.8993714063491,300.31325525674856
2004-06-18 10:25:00,304.1155888076177,300.4448990933256
2004-06-18 10:30:00,304.3238398567324,300.57256871074026
2004-06-18 10:35:00,304.5272282464215,300.6986025150318
2004-06-18 10:40:00,304.72612333620305,300.8242518292846
2004-06-18 10:45:00,304.921618980005,300.9498954750819
2004-06-18 10:50:00,305.11335636999445,301.07597848447585
2004-06-18 10:55:00,305.301423657304,301.2019192626805
2004-06-18 11:00:00,305.48516580480447,301.3277766454323
2004-06-18 11:05:00,305.66515906404476,301.45351286500437
2004-06-18 11:10:00,305.851777094078,301.5664401268984
2004-06-18 11:15:00,306.04464200126466,301.6710337810934
2004-06-18 11:20:00,306.2418806828226,301.76947929108974
2004-06-18 11:25:00,306.44295465379156,301.86333616201205
2004-06-18 11:30:00,306.64682801042414,301.95356996292236
2004-06-18 11:35:00,306.85335241045874,302.04091088179473
2004-06-18 11:40:00,307.062298726089,302.1262010362336
2004-06-18 11:45:00,307.2736534839986,302.2097748923637
2004-06-18 11:50:00,307.4868773878115,302.2917131379403
2004-06-18 11:55:00,307.70240635029677,302.372564887343
2004-06-18 12:00:00,307.91969161115827,302.4521632751248
2004-06-18 12:05:00,308.1396996363617,302.5315133671666
2004-06-18 12:10:00,308.3327365874788,302.61204014378495
2004-06-18 12:15:00,308.50497952577524,302.69307458087724
2004-06-18 12:20:00,308.661075357771,302.77358472628924
2004-06-18 12:25:00,308.80363423193165,302.8523118151215
2004-06-18 12:30:00,308.935406564994,302.92932773714534
2004-06-18 12:35:00,309.0582017419484,303.00460726260206
2004-06-18 12:40:00,309.1735683766383,303.0783650885033
2004-06-18 12:45:00,309.2826079857626,303.150791262075
2004-06-18 12:50:00,309.38614347445304,303.22199627562907
2004-06-18 12:55:00,309.4847213421365,303.29204256947673
2004-06-18 13:00:00,309.5788824506335,303.36105492539565
2004-06-18 13:05:00,309.66889342196504,303.4290214585058
2004-06-18 13:10:00,309.7421458945687,303.49603918779934
2004-06-18 13:15:00,309.80143694787984,303.5619927624034
2004-06-18 13:20:00,309.84998366822623,303.62682190967615
2004-06-18 13:25:00,309.88819092984573,303.69006306669564
2004-06-18 13:30:00,309.9176959443901,303.75128943126083
2004-06-18 13:35:00,309.9383031056588,303.81020798645704
2004-06-18 13:40:00,309.95113071222215,303.8664926661615
2004-06-18 13:45:00,309.9565840927608,303.92079569172785
2004-06-18 13:50:00,309.9555559759074,303.97293111883704
2004-06-18 13:55:00,309.9476312307689,304.0228616698471
2004-06-18 14:00:00,309.93381479076595,304.070674597502
2004-06-18 14:05:00,309.91452636806565,304.1171592708527
2004-06-18 14:10:00,309.8900633464686,304.1544097950421
2004-06-18 14:15:00,309.8594378042217,304.1838303497678
2004-06-18 14:20:00,309.8219147052355,304.20540228106455
2004-06-18 14:25:00,309.77782723451475,304.2207760933085
2004-06-18 14:30:00,309.727799289073,304.23064386262047
2004-06-18 14:35:00,309.6716563343092,304.2356573353728
2004-06-18 14:40:00,309.61063548758284,304.2368649401421
2004-06-18 14:45:00,309.54406120455775,304.2341800439183
2004-06-18 14:50:00,309.47293230260345,304.2283231814489
2004-06-18 14:55:00,309.3972368937925,304.21973975471116
2004-06-18 15:00:00,309.3148451018467,304.2080440457417
2004-06-18 15:05:00,309.22357021325604,304.19376812608124
2004-06-18 15:10:00,309.1750066540753,304.1780676780048
2004-06-18 15:15:00,309.1559030365597,304.16003506164304
2004-06-18 15:20:00,309.15929608299155,304.14161038843736
2004-06-18 15:25:00,309.1804412229896,304.1233854884411
2004-06-18 15:30:00,309.2156094659001,304.10622693044604
2004-06-18 15:35:00,309.2632574562556,304.0908611638052
2004-06-18 15:40:00,309.32021698514717,304.0767269374306
2004-06-18 15:45:00,309.38549534306617,304.06369610206804
2004-06-18 15:50:00,309.4575421312901,304.0518715027714
2004-06-18 15:55:00,309.535940059533,304.041055640216
2004-06-18 16:00:00,309.619115323575,304.03086427135077
2004-06-18 16:05:00,309.706977411852,304.0211291591673
2004-06-18 16:10:00,309.78833953719726,304.0121529561397
2004-06-18 16:15:00,309.8628636935858,304.00103056117445
2004-06-18 16:20:00,309.9331816117561,303.9884421063048
2004-06-18 16:25:00,309.99817286244314,303.97246493081786
2004-06-18 16:30:00,310.059221662948,303.95327730005636
2004-06-18 16:35:00,310.1166283336565,303.9310873664493
2004-06-18 16:40:00,310.1714749495716,303.9061510434976
2004-06-18 16:45:00,310.22408633529324,303.87904325930856
2004-06-18 16:50:00,310.27543164050854,303.8501026007242
2004-06-18 16:55:00,310.32534265000766,303.8195569900527
2004-06-18 17:00:00,310.3746320595207,303.7876782897045
2004-06-18 17:05:00,310.42298371047264,303.754598534492
2004-06-18 17:10:00,310.43800139815977,303.72269172852873
2004-06-18 17:15:00,309.28371327472524,303.58259693816075
2004-06-18 17:20:00,308.42978976414804,303.4506575889944
2004-06-18 17:25:00,307.7011327968028,303.2495597290338
2004-06-18 17:30:00,307.13081594285325,303.06855997133954
2004-06-18 17:35:00,306.65033637106865,302.8879631807737
2004-06-18 17:40:00,306.2583536691788,302.7289227372222
2004-06-18 17:45:00,305.9128766739702,302.5735514562973
2004-06-18 17:50:00,305.6138175043106,302.42944471535026
2004-06-18 17:55:00,305.33990242346835,302.28851662374433
2004-06-18 18:00:00,305.0943188378943,302.1557350993673
2004-06-18 18:05:00,304.86277051050894,302.0249884699774
2004-06-18 18:10:00,304.65143952925814,301.90173942061125
2004-06-18 18:15:00,304.4474701762702,301.778511216406
2004-06-18 18:20:00,304.25601937168955,301.65901367803406
2004-06-18 18:25:00,304.06943871766987,301.5395745168306
2004-06-18 18:30:00,303.8915064223528,301.42244981845664
2004-06-18 18:35:00,303.71584723637113,301.304220874085
2004-06-18 18:40:00,303.54662498926405,301.1875720708319
2004-06-18 18:45:00,303.39106320624506,301.07597846082325
2004-06-18 18:50:00,303.2080286056328,300.94253510839957
2004-06-18 18:55:00,303.04767110902,300.82042802376463
2004-06-18 19:00:00,302.8756976759159,300.69140757604976
2004-06-18 19:05:00,302.7262250687732,300.57663128573625
2004-06-18 19:10:00,302.56466731003303,300.4535439359059
2004-06-18 19:15:00,302.42382762155995,300.3439839621878
2004-06-18 19:20:00,302.2731312180261,300.2274164278587
2004-06-18 19:25:00,302.1381303604533,300.12092933455546
2004-06-18 19:30:00,301.9954062791945,300.0087080513128
2004-06-18 19:35:00,301.86495689511065,299.90439552300404
2004-06-18 19:40:00,301.77669272175643,299.83877844440883
2004-06-18 19:45:00,301.71541822524705,299.8003937125508
2004-06-18 19:50:00,301.65135897829305,299.7595180914538
2004-06-18 19:55:00,301.57369821702946,299.70491338249377
2004-06-18 20:00:00,301.4854385011815,299.63902067492717
2004-06-18 20:05:00,301.3916028358952,299.56673735403155
2004-06-18 20:10:00,301.30021782646804,299.4959943823389
2004-06-18 20:15:00,301.2113898580207,299.42727693403265
2004-06-18 20:20:00,301.1263671417126,299.36155101336743
2004-06-18 20:25:00,301.04379873591853,299.2978317128803
2004-06-18 20:30:00,300.9640557014003,299.23624346690525
2004-06-18 20:35:00,300.8855856768204,299.1755122052333
2004-06-18 20:40:00,300.80899234329604,299.116033036408
2004-06-18 20:45:00,300.73339980069295,299.05714973434436
2004-06-18 20:50:00,300.65936811616996,298.9992621356112
2004-06-18 20:55:00,300.5861500657661,298.9418006009019
2004-06-18 21:00:00,300.51430430841486,298.88520340535143
2004-06-18 21:05:00,300.4433577430593,298.8291400588207
2004-06-18 21:10:00,300.37191277746734,298.7721234806643
2004-06-18 21:15:00,300.3015088454879,298.71580155981997
2004-06-18 21:20:00,300.2329615122159,298.6609160628294
2004-06-18 21:25:00,300.16602074967625,298.6073338037157
2004-06-18 21:30:00,300.1006474100778,298.5549454940603
2004-06-18 21:35:00,300.03653174688986,298.5035375769754
2004-06-18 21:40:00,299.9737124558336,298.4530878881251
2004-06-18 21:45:00,299.91200456775084,298.4034917098534
2004-06-18 21:50:00,299.85141462618634,298.35470905587374
2004-06-18 21:55:00,299.79182313207104,298.30668615637865
2004-06-18 22:00:00,299.73318062182506,298.2593384001174
2004-06-18 22:05:00,299.67542066275684,298.21265235040926
2004-06-18 22:10:00,299.6145779172351,298.162636683864
2004-06-18 22:15:00,299.55371882352074,298.1123984100344
2004-06-18 22:20:00,299.49396911318007,298.0630244884195
2004-06-18 22:25:00,299.4353958930407,298.01466015072936
2004-06-18 22:30:00,299.37811730566824,297.96737228831915
2004-06-18 22:35:00,299.3216753406443,297.9207710546082
2004-06-18 22:40:00,299.2662332231159,297.8749672080592
2004-06-18 22:45:00,299.21149101030744,297.82971974365876
2004-06-18 22:50:00,299.15760557583064,297.7851427783962
2004-06-18 22:55:00,299.10439271935815,297.74110251064224
2004-06-18 23:00:00,299.05186586113166,297.6975787867946
2004-06-18 23:05:00,298.9999895746766,297.6545778200261
2004-06-18 23:10:00,298.9466919431115,297.61000168009133
2004-06-18 23:15:00,298.8949189021143,297.5667280809556
2004-06-18 23:20:00,298.8452413331424,297.52539058146436
2004-06-18 23:25:00,298.79852614579676,297.4868247577302
2004-06-18 23:30:00,298.75437934996575,297.4506837456102
2004-06-18 23:35:00,298.712843452928,297.41699586530075
2004-06-18 23:40:00,298.67348811118114,297.3853621310264
2004-06-18 23:45:00,298.636343512366,297.35580465269254
2004-06-18 23:50:00,298.6010872217466,297.3280229016644
2004-06-18 23:55:00,298.5677536962597,297.3020468681964
2004-06-19 00:00:00,298.5361003356033,297.27764974224505
2004-06-19 00:05:00,298.5061904366171,297.25489231967606
2004-06-19 00:10:00,298.4743860789485,297.230148334309
2004-06-19 00:15:00,298.44256522463826,297.2052900695277
2004-06-19 00:20:00,298.4113387935849,297.1809269384791
2004-06-19 00:25:00,298.38123173409474,297.15760548573843
2004-06-19 00:30:00,298.35241565967425,297.1354868685901
2004-06-19 00:35:00,298.3250123550003,297.1147125747606
2004-06-19 00:40:00,298.29919375761045,297.09544156446646
2004-06-19 00:45:00,298.2751958174138,297.07792536230465
2004-06-19 00:50:00,298.25327156513725,297.0624077597826
2004-06-19 00:55:00,298.2337365603178,297.049216279178
2004-06-19 01:00:00,298.2169127155412,297.03866719380125
2004-06-19 01:05:00,298.20318425364337,297.03115343798174
2004-06-19 01:10:00,298.19255779719487,297.02667893208894
2004-06-19 01:15:00,298.18335648769687,297.02370903717315
2004-06-19 01:20:00,298.17241784908066,297.01897587000593
2004-06-19 01:25:00,298.15356389799643,297.00645249435007
2004-06-19 01:30:00,298.12306497004096,296.982286499978
2004-06-19 01:35:00,298.0810797742294,296.94665803848955
2004-06-19 01:40:00,298.0318209531758,296.9036535044388
2004-06-19 01:45:00,297.97853507861237,296.8565896954815
2004-06-19 01:50:00,297.92328673865376,296.8074943241248
2004-06-19 01:55:00,297.8660908786961,296.75644750595865
2004-06-19 02:00:00,297.8071039503772,296.7035644091485
2004-06-19 02:05:00,297.7461546783312,296.64871114195586
2004-06-19 02:10:00,297.68340174236977,296.5920103329796
2004-06-19 02:15:00,297.6206729074681,296.5351711578488
2004-06-19 02:20:00,297.55931379128674,296.4796380426354
2004-06-19 02:25:00,297.5016444199703,296.4276405926279
2004-06-19 02:30:00,297.4476847251442,296.3792908806157
2004-06-19 02:35:00,297.39826200637486,296.3353617000194
2004-06-19 02:40:00,297.35254752293434,296.29509150128797
2004-06-19 02:45:00,297.3107960456997,296.2586938349797
2004-06-19 02:50:00,297.2725656226735,296.22577064559897
2004-06-19 02:55:00,297.2382388828327,296.19667634142627
2004-06-19 03:00:00,297.2076603849512,296.1712859584287
2004-06-19 03:05:00,297.18123921976786,296.1499907817268
2004-06-19 03:10:00,297.1605080732146,296.13434443018565
2004-06-19 03:15:00,297.1453016960976,296.12416676302814
2004-06-19 03:20:00,297.13519688228854,296.1190586277827
2004-06-19 03:25:00,297.1298430801776,296.1186545790612
2004-06-19 03:30:00,297.12901744991046,296.1227493265838
2004-06-19 03:35:00,297.13270821871,296.1313191771626
2004-06-19 03:40:00,297.1407099077286,296.1441792376575
2004-06-19 03:45:00,297.15265656713325,296.16099097156166
2004-06-19 03:50:00,297.1675146683373,296.1807104361815
2004-06-19 03:55:00,297.1837303646458,296.20181576798956
2004-06-19 04:00:00,297.1973836888694,296.22038800324333
2004-06-19 04:05:00,297.20206256719047,296.23003545948023
2004-06-19 04:10:00,297.19198766198605,296.2249623091319
2004-06-19 04:15:00,297.1713534099776,296.2092686655315
2004-06-19 04:20:00,297.14757516567806,296.1903364053474
2004-06-19 04:25:00,297.12654810124155,296.1740477156526
2004-06-19 04:30:00,297.1097998733557,296.16199832455544
2004-06-19 04:35:00,297.09693896186843,296.15380442729
2004-06-19 04:40:00,297.08645988484267,296.14799140059665
2004-06-19 04:45:00,297.07746198575825,296.1436438765638
2004-06-19 04:50:00,297.06921899345286,296.14004426928324
2004-06-19 04:55:00,297.06145276938594,296.13690113805666
2004-06-19 05:00:00,297.05393954230686,296.1339953426871
2004-06-19 05:05:00,297.04666666490743,296.1313062253872
2004-06-19 05:10:00,297.05808749503547,296.138175473891
2004-06-19 05:15:00,297.0802878945309,296.1491100476698
2004-06-19 05:20:00,297.1005035094053,296.1530644680489
2004-06-19 05:25:00,297.1081854553915,296.14065723653755
2004-06-19 05:30:00,297.10180556854067,296.111106659104
2004-06-19 05:35:00,297.08738821299494,296.0709512830046
2004-06-19 05:40:00,297.0150261141064,295.9721929032588
2004-06-19 05:45:00,296.88832107594135,295.8183648544621
2004-06-19 05:50:00,296.7769428656755,295.67940166151203
2004-06-19 05:55:00,296.6933525193179,295.5683941582271
2004-06-19 06:00:00,296.6331655409935,295.48119885691716
2004-06-19 06:05:00,296.58974441329116,295.4113911747139
2004-06-19 06:10:00,296.6021383424585,295.36179680757704
2004-06-19 06:15:00,296.6499538932208,295.3236279285189
2004-06-19 06:20:00,296.7192470057436,295.2909086479096
2004-06-19 06:25:00,296.803323334165,295.2623786890135
2004-06-19 06:30:00,296.90234353231523,295.2419992211381
2004-06-19 06:35:00,297.0105964886656,295.2312314282054
2004-06-19 06:40:00,297.12130356139204,295.22994573506725
