Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 06/22  05:00:00,80742145.09624796,0.0,3282206.7573926994,27381883.054540064,13515600.0,35695631.79579779,866823.4876416204,0.0008757679581820735,17087176.960995615,0.0,17087176.960995615 
 06/22  06:00:00,88927052.7270913,0.0,5308314.309094232,29139652.803626563,0.0,53083565.932743855,1395519.678577692,0.0030489699865373938,56877273.44023775,0.0,56877273.44023775 
 06/22  07:00:00,101852114.4520433,0.0,7801289.63179525,27343670.668690365,0.0,64691719.84990964,2015434.298404481,0.0032435850920618423,60440569.124452114,0.0,60440569.124452114 
 06/22  08:00:00,96050234.27064674,0.0,9527164.84466512,18898733.39590529,0.0,65221572.0042175,2402764.0227449713,0.0031138416883793713,58065038.667166375,0.0,58065038.667166375 
 06/22  09:00:00,91515839.20158087,0.0,14114898.712790292,16873476.945870843,0.0,57081753.82885495,3445709.7113402206,0.002724611477331948,50938447.29530901,0.0,50938447.29530901 
 06/22  10:00:00,89233068.68978074,0.0,20857772.312904816,16873476.945870843,0.0,46581897.69790999,4919921.730629947,0.0024651246699670007,46187386.38073745,0.0,46187386.38073745 
 06/22  11:00:00,102139862.85844451,0.0,31063836.200302534,16873476.945870843,0.0,47111749.852217786,7090799.8580747545,0.0019785869061577236,37279147.16591577,0.0,37279147.16591577 
 06/22  12:00:00,111381137.60329375,0.0,39199469.65936071,16873476.945870843,0.0,46581897.69790999,8726293.29843314,0.0017191000987927774,32528086.25134428,0.0,32528086.25134428 
 06/22  13:00:00,119074118.33693059,0.0,46946173.50431542,16873476.945870843,0.0,44992341.23498666,10262126.650233187,0.0015244849932690662,28964790.565415595,0.0,28964790.565415595 
 06/22  14:00:00,126998413.86226612,0.0,53965332.84501791,16873476.945870843,0.0,44462489.08067886,11697114.989368655,0.0013298698877453564,25401494.879486926,0.0,25401494.879486926 
 06/22  15:00:00,140827626.08417505,0.0,61326936.38680648,20197954.514795292,0.0,46052045.54360223,13250689.637446573,0.0015244849932690662,28964790.565415595,0.0,28964790.565415595 
 06/22  16:00:00,178728998.457058,0.0,70489777.74939963,29101440.417776857,0.0,63969831.834856056,15167948.453241494,0.0017839718006340151,33715851.47998715,0.0,33715851.47998715 
 06/22  17:00:00,214288270.02442753,0.0,78351776.0480358,35865032.71317486,0.0,83236545.25068206,16834916.01016701,0.002367817117205146,44405738.53777314,0.0,44405738.53777314 
 06/22  18:00:00,225699410.98946136,0.0,80995375.04864399,44004270.89916226,0.0,83236545.25068206,17463219.788183533,0.002789483179173185,52126212.523951925,0.0,52126212.523951925 
 06/22  19:00:00,219147679.92832828,0.0,78360544.67651045,50003615.47756619,0.0,73747799.95074739,17035719.82084454,0.0026597397754907133,49750682.06666618,0.0,49750682.06666618 
 06/22  20:00:00,210657126.7448715,0.0,72513977.12382922,50538588.879462026,0.0,71628391.33351626,15976169.405631298,0.0024326888190463834,45593503.76641605,0.0,45593503.76641605 
 06/22  21:00:00,193924636.59747633,0.0,62113118.750078395,38769174.03775253,15446400.0,63729202.49650488,13866741.31116202,0.0019785869061577236,37279147.16591577,0.0,37279147.16591577 
 06/22  22:00:00,160711936.59304336,0.0,48936668.64473736,26999759.19604302,23169600.0,50531492.11641569,11074416.634128237,0.0017191000987927774,32528086.25134428,0.0,32528086.25134428 
 06/22  23:00:00,124460603.48628755,0.0,36560382.75709704,18440184.765708826,23169600.0,37863633.89063428,8426802.071906734,0.0009406396766979343,18274903.50762957,0.0,18274903.50762957 
 06/22  24:00:00,98757736.42456692,0.0,26414149.080642596,14886432.881686116,23169600.0,28085665.774742994,6201888.687235749,0.0002594868073649476,5803368.60687925,0.0,5803368.60687925 
 06/23  01:00:00,87088247.31327814,0.0,18602298.98441877,14886432.881686116,23169600.0,25966257.157511864,4463658.289531709,0.00012966568737818906,3425295.4548445125,0.0,3425295.4548445125 
 06/23  02:00:00,77094132.77035803,0.0,11333180.311117746,14886432.881686116,23169600.0,24906552.8488963,2798366.7286254317,0.00003241650474931051,1645362.3111189574,0.0,1645362.3111189574 
 06/23  03:00:00,71767759.85232654,0.0,7447168.293388152,14886432.881686116,23169600.0,24376700.694588516,1887857.982631327,0.00003241651942477814,1645328.267222585,0.0,1645328.267222585 
 06/23  04:00:00,76849948.00942472,0.0,5515646.302935215,19471919.183650862,23169600.0,27266590.80447861,1426191.7182303714,0.00012966615213568292,3424217.315485513,0.0,3424217.315485513 
 06/23  05:00:00,82892702.57837,0.0,4991680.463575604,27381883.054540064,13515600.0,35695631.79579779,1307907.2635812876,0.0008752468899964151,17061855.38241148,0.0,17061855.38241148 
 06/23  06:00:00,91751091.31657234,0.0,7568873.832108082,29139652.803626563,0.0,53083565.932743855,1958998.745046694,0.00304715589663209,56789118.38116643,0.0,56789118.38116643 
 06/23  07:00:00,108807235.34967938,0.0,13452022.991353553,27343670.668690365,0.0,64691719.84990964,3319821.8364842026,0.0032416552091838577,60346787.14672676,0.0,60346787.14672676 
 06/23  08:00:00,113137469.042961,0.0,23542784.065807614,18898733.39590529,0.0,65221572.0042175,5474379.573918613,0.0031119890008165017,57975007.968549974,0.0,57975007.968549974 
 06/23  09:00:00,118268668.97320488,0.0,36180886.24507273,16873476.945870843,0.0,57081753.82885495,8132551.950683417,0.0027229903757144407,50859670.434019715,0.0,50859670.434019715 
 06/23  10:00:00,117815470.39253534,0.0,44517820.58659868,16873476.945870843,0.0,46581897.69790999,9842275.159692183,0.00246365795897973,46116112.077666156,0.0,46116112.077666156 
 06/23  11:00:00,125492735.49511357,0.0,50487044.2945002,16873476.945870843,0.0,47111749.852217786,11020464.400547275,0.001977409677602152,37221940.15950331,0.0,37221940.15950331 
 06/23  12:00:00,129812063.57687366,0.0,54577761.48397613,16873476.945870843,0.0,46581897.69790999,11778927.447398603,0.0017180772608674432,32478381.803149763,0.0,32478381.803149763 
 06/23  13:00:00,136220509.06926095,0.0,61285260.943304874,16873476.945870843,0.0,44992341.23498666,13069429.943574946,0.0015235779483164125,28920713.03588463,0.0,28920713.03588463 
 06/23  14:00:00,145885961.9010856,0.0,69811613.67449422,16873476.945870843,0.0,44462489.08067886,14738382.198712572,0.0013290786357653807,25363044.26861948,0.0,25363044.26861948 
 06/23  15:00:00,157272540.39904186,0.0,75135860.15339464,20197954.514795292,0.0,46052045.54360223,15886680.185726108,0.0015235779483164125,28920713.03588463,0.0,28920713.03588463 
 06/23  16:00:00,189169358.10066345,0.0,79243354.06587991,29101440.417776857,0.0,63969831.834856056,16854731.78036772,0.0017829103650511215,33664271.39223818,0.0,33664271.39223818 
 06/23  17:00:00,224390523.06963885,0.0,86792870.58012098,35865032.71317486,0.0,83236545.25068206,18496074.523294482,0.002366408302704214,44337277.69403356,0.0,44337277.69403356 
 06/23  18:00:00,234255029.3030344,0.0,88117973.85364676,44004270.89916226,0.0,83236545.25068206,18896239.29675545,0.0027878234798981174,52045560.02310806,0.0,52045560.02310806 
 06/23  19:00:00,217804247.04035428,0.0,77094281.91211993,50003615.47756619,0.0,73747799.95074739,16958549.69726264,0.0026581572715307614,49673780.8449313,0.0,49673780.8449313 
 06/23  20:00:00,202543302.27256694,0.0,65593963.0094555,50538588.879462026,0.0,71628391.33351626,14782359.04770193,0.002431241406887893,45523167.283121996,0.0,45523167.283121996 
 06/23  21:00:00,183286913.9069775,0.0,53108068.55999953,38769174.03775253,15446400.0,63729202.49650488,12234068.810743172,0.001977409677602152,37221940.15950331,0.0,37221940.15950331 
 06/23  22:00:00,146481056.41191855,0.0,36979491.48054828,26999759.19604302,23169600.0,50531492.11641569,8800713.617193542,0.0017180772608674432,32478381.803149763,0.0,32478381.803149763 
 06/23  23:00:00,109023318.11271246,0.0,23731061.26656839,18440184.765708826,23169600.0,37863633.89063428,5818838.188860892,0.0009400800106633189,18247706.73408922,0.0,18247706.73408922 
 06/23  24:00:00,84020309.69585326,0.0,14288668.120184733,14886432.881686116,23169600.0,28085665.774742994,3589942.9189801016,0.0002593324167347088,5795866.048661221,0.0,5795866.048661221 
 06/24  01:00:00,75168562.16581172,0.0,8868709.573810924,14886432.881686116,23169600.0,25966257.157511864,2277562.552673215,0.00012958944390988758,3421579.9459398184,0.0,3421579.9459398184 
 06/24  02:00:00,70375235.95618805,0.0,5874488.519370504,14886432.881686116,23169600.0,24906552.8488963,1538161.7062027184,0.000032397442655538324,1644436.282472514,0.0,1644436.282472514 
 06/24  03:00:00,67036162.87509346,0.0,3635365.54222723,14886432.881686116,23169600.0,24376700.694588516,968063.7565592002,0.000032397457121541495,1644402.7249995042,0.0,1644402.7249995042 
 06/24  04:00:00,73317044.12779932,0.0,2687059.663705587,19471919.183650862,23169600.0,27266590.80447861,721874.4758346598,0.00012958990188745986,3420517.5507989665,0.0,3420517.5507989665 
 06/24  05:00:00,80095817.70490421,0.0,2759087.1104771974,27381883.054540064,13515600.0,35695631.79579779,743615.7432144149,0.0008747321960379231,17036893.07889095,0.0,17036893.07889095 
 06/24  06:00:00,87350137.71406633,0.0,4043288.6813694905,29139652.803626563,0.0,53083565.932743855,1083630.293281051,0.0030453639984587178,56702214.182307355,0.0,56702214.182307355 
 06/24  07:00:00,98570625.72038096,0.0,4611300.454767724,27343670.668690365,0.0,65388425.55466861,1227229.0390145644,0.0032397489345313293,60254335.8713558,0.0,60254335.8713558 
 06/24  08:00:00,99650743.18757477,0.0,5388701.189783073,23919589.28191093,0.0,67967412.13473806,2375040.578032564,0.003110158977150075,57886254.74419389,0.0,57886254.74419389 
 06/24  09:00:00,90791049.22525111,0.0,6489151.681748488,21894332.83187648,0.0,59827593.95937547,2579970.7495293044,0.0027213891050063155,50782011.362708084,0.0,50782011.362708084 
 06/24  10:00:00,80239304.27564928,0.0,6453884.346562072,21894332.83187648,0.0,49327737.82843053,2563349.2663180185,0.0024622091902438093,46045849.108384244,0.0,46045849.108384244 
 06/24  11:00:00,81800444.25977552,0.0,7287027.81628178,21894332.83187648,0.0,49857589.98273835,2761493.6269026445,0.0019762468500641108,37165544.881527014,0.0,37165544.881527014 
 06/24  12:00:00,80184386.893096,0.0,7149466.777023192,21196991.736597914,0.0,49081841.69733915,2756086.680418695,0.0017170669353016043,32429382.627203193,0.0,32429382.627203193 
 06/24  13:00:00,80963373.58172324,0.0,8334297.88133678,21894332.83187648,0.0,47738181.365507215,2996561.501480093,0.001522681999229724,28877260.936460305,0.0,28877260.936460305 
 06/24  14:00:00,82857760.53590526,0.0,10308392.970337277,21894332.83187648,0.0,47208329.211199425,3446705.5211638296,0.0013282970631578453,25325139.24571743,0.0,25325139.24571743 
 06/24  15:00:00,89996745.03381598,0.0,12109764.55407875,25218810.400800932,0.0,48797885.67412279,3870284.4032908957,0.001522681999229724,28877260.936460305,0.0,28877260.936460305 
 06/24  16:00:00,119758829.94495949,0.0,14475848.891125029,34122296.30378249,0.0,66715671.96537662,4445012.782893479,0.0017818619139922315,33613423.19078417,0.0,33613423.19078417 
 06/24  17:00:00,137839057.98530528,0.0,14375860.93121843,35865032.71317486,0.0,83933250.955441,3664913.383106015,0.0023650167222078696,44269788.26301283,0.0,44269788.26301283 
 06/24  18:00:00,146929765.67588934,0.0,15672578.21643718,44004270.89916226,0.0,83236545.25068206,4016371.3068216722,0.002786184083696942,51966051.92628906,0.0,51966051.92628906 
 06/24  19:00:00,141688576.9302076,0.0,14257566.58554009,50003615.47756619,0.0,73747799.95074739,3679594.9136973503,0.0026565941263156905,49597970.79912716,0.0,49597970.79912716 
 06/24  20:00:00,137059488.6096928,0.0,11809133.298928682,50538588.879462026,0.0,71628391.33351626,3083375.095356014,0.0024298117008984986,45453828.82659382,0.0,45453828.82659382 
 06/24  21:00:00,129903951.06096406,0.0,9457277.486435257,38769174.03775253,15446400.0,63729202.49650488,2501897.0382951465,0.0019762468500641108,37165544.881527014,0.0,37165544.881527014 
 06/24  22:00:00,108763555.16332936,0.0,6355889.035551673,26999759.19604302,23169600.0,50531492.11641569,1706814.813601963,0.0017170669353016043,32429382.627203193,0.0,32429382.627203193 
 06/24  23:00:00,83840474.52852188,0.0,3430858.3761615832,18440184.765708826,23169600.0,37863633.89063428,936197.4950776593,0.0009395271910140854,18220895.86423164,0.0,18220895.86423164 
 06/24  24:00:00,68377566.70378809,0.0,1752094.1608247652,14886432.881686116,23169600.0,28085665.774742994,483773.88627504284,0.00025917991476250615,5788469.946631539,0.0,5788469.946631539 
 06/25  01:00:00,65419660.845026575,0.0,1092283.911694432,14886432.881686116,23169600.0,25966257.157511864,305086.8940046219,0.00012951417361407131,3417918.4201469743,0.0,3417918.4201469743 
 06/25  02:00:00,63863455.77761474,0.0,679421.3992226571,14886432.881686116,23169600.0,24906552.8488963,221448.64777727696,0.000032378623832774894,2388482.126365233,744958.3255946182,1643523.8007706152 
 06/25  03:00:00,63002775.46658736,0.0,282812.8210867132,14886432.881686116,23169600.0,24376700.694588516,287229.0691936336,0.00003237863808507079,6736964.833423795,5093474.093882896,1643490.7395408978 
 06/25  04:00:00,70468354.49366315,0.0,46242.10159164774,19471919.183650862,23169600.0,27266590.80447861,514002.4038125229,0.0001295146246836474,15792148.28626375,12375276.220655149,3416872.0656086043 
 06/25  05:00:00,77390543.35123855,0.0,10391.200740468126,27381883.054540064,13515600.0,35695631.79579779,787037.2992859933,0.0008742240700079422,36459319.66171351,19447022.218980115,17012297.442733396 
 06/25  06:00:00,83575140.66599014,0.0,447955.1697515971,29139652.803626563,0.0,53083565.932743855,903966.7568245495,0.00304359496638506,75828204.55371052,19211617.97419458,56616586.57951595 
 06/25  07:00:00,95018057.41070539,0.0,1373351.4772205336,27343670.668690365,0.0,65388425.55466861,912609.7068880595,0.0032378669855167917,73122472.6160595,12959229.939150594,60163242.67690891 
 06/25  08:00:00,96221696.73903875,0.0,2292966.9590197885,23919589.28191093,0.0,67967412.13473806,2041728.3602616235,0.0031083523060961207,65564521.59610863,7765716.318583772,57798805.277524866 
 06/25  09:00:00,87686832.80148436,0.0,3829792.6165685295,21894332.83187648,0.0,59827593.95937547,2135113.3909441084,0.002719808267834106,53089008.36797132,2383515.2885986394,50705493.079372674 
 06/25  10:00:00,80729138.05328406,0.0,6781856.782714298,21894332.83187648,0.0,49327737.82843053,2725210.6078019952,0.002460778908992762,46053072.909040295,76454.62843568722,45976618.28060461 
 06/25  11:00:00,84413472.00511926,0.0,9368841.546845911,21894332.83187648,0.0,49857589.98273835,3292707.6416834015,0.0019750988611652444,37109978.03291444,0.0,37109978.03291444 
 06/25  12:00:00,84734837.57840586,0.0,10843566.452642832,21196991.736597914,0.0,49081841.69733915,3612437.6901099267,0.0017160695023239003,32381103.23414634,0.0,32381103.23414634 
 06/25  13:00:00,85449536.55710517,0.0,12000246.074016443,21894332.83187648,0.0,47738181.365507215,3816776.2841832326,0.0015217974831928927,28834447.135070264,0.0,28834447.135070264 
 06/25  14:00:00,85584450.97094466,0.0,12547655.727062639,21894332.83187648,0.0,47208329.211199425,3934133.19947867,0.0013275254640618855,25287791.0359942,0.0,25287791.0359942 
 06/25  15:00:00,93578917.85033372,0.0,15056065.248350471,25218810.400800932,0.0,48797885.67412279,4506156.52553779,0.0015217974831928927,28834447.135070264,0.0,28834447.135070264 
 06/25  16:00:00,126057423.72655524,0.0,19626480.97765589,34122296.30378249,0.0,66715671.96537662,5592974.477959411,0.0017808268420342359,33563321.93383838,0.0,33563321.93383838 
 06/25  17:00:00,148738940.79110637,0.0,23206599.849427067,35865032.71317486,0.0,83933250.955441,5734057.270699777,0.0023636428994272592,44203290.23106659,0.0,44203290.23106659 
 06/25  18:00:00,159460508.54378417,0.0,25811664.593508177,44004270.89916226,0.0,83236545.25068206,6408027.797647139,0.0027845656075444424,51887711.77906475,0.0,51887711.77906475 
 06/25  19:00:00,152048988.58027026,0.0,22604062.68153112,50003615.47756619,0.0,73747799.95074739,5693510.467770508,0.002655050928123771,49523274.379680716,0.0,49523274.379680716 
 06/25  20:00:00,142980563.26570073,0.0,16542111.438949153,50538588.879462026,0.0,71628391.33351626,4271471.611344892,0.0024284002391375945,45385508.930758625,0.0,45385508.930758625 
 06/25  21:00:00,130326586.76492861,0.0,9765278.418377217,38769174.03775253,15446400.0,63729202.49650488,2616531.810318893,0.0019750988611652444,37109978.032914445,0.0,37109978.032914445 
 06/25  22:00:00,106977313.70571779,0.0,4910043.382498937,26999759.19604302,23169600.0,50531492.11641569,1366419.009044072,0.0017160695023239003,32381103.23414634,0.0,32381103.23414634 
 06/25  23:00:00,82201481.77563633,0.0,2123414.4364550347,18440184.765708826,23169600.0,37863633.89063428,604648.6818992099,0.0009389814257998696,18194478.837842036,0.0,18194478.837842036 
 06/25  24:00:00,67403333.67033309,0.0,978793.270110866,14886432.881686116,23169600.0,28085665.774742994,282841.7435340879,0.00025902935884134333,5781182.491075785,0.0,5781182.491075785 
 06/26  01:00:00,64509557.757798925,0.0,296381.9887175087,14886432.881686116,23169600.0,25966257.157511864,190885.7297539725,0.0001294399049672283,5972546.530251418,2558234.568320714,3414311.9619307052 
 06/26  02:00:00,63484843.29299154,0.0,13015.356431857072,14886432.881686116,23169600.0,24906552.8488963,509242.2059448887,0.000032360055400533006,14173704.989590967,12531079.853369229,1642625.136221737 
 06/26  03:00:00,63425419.90986655,0.0,0.0,14886432.881686116,23169600.0,24376700.694588516,992686.3335595587,0.00003236006943494341,26382732.00759095,24740139.426685806,1642592.5809051408 
 06/26  04:00:00,71289172.65896723,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,1381062.6707083168,0.00012944034900286402,37956405.11290724,34543123.17347751,3413281.939429727 
 06/26  05:00:00,78188830.89098462,0.0,0.0,27381883.054540064,13515600.0,35695631.79579779,1595716.0397730302,0.0008737227041384427,56973256.459176905,39985180.70151949,16988075.757657416 
 06/26  06:00:00,83648539.21648555,0.0,0.0,29139652.803626563,0.0,53083565.932743855,1425320.4770732918,0.0030418494696632936,92131360.34230289,35599099.411707215,56532260.93059568 
 06/26  07:00:00,94569409.54407707,0.0,728778.0535487181,27343670.668690365,0.0,65388425.55466861,1108535.2639334293,0.003236010074110652,82379969.26142485,22306434.721652027,60073534.5397728 
 06/26  08:00:00,96471622.6836426,0.0,2437714.0793812405,23919589.28191093,0.0,67967412.13473806,2146907.1845058263,0.003106569671146227,66763499.65634406,9050814.190469857,57712685.4658742 
 06/26  09:00:00,89703588.98466794,0.0,5484688.1494303,21894332.83187648,0.0,59827593.95937547,2496974.0412674677,0.002718248462252949,52151203.21222212,1521064.968043718,50630138.244178385 
 06/26  10:00:00,83754416.11205034,0.0,9254684.384734653,21894332.83187648,0.0,49327737.82843053,3277661.064549354,0.0024593676563240945,45908440.09638116,0.0,45908440.09638116 
 06/26  11:00:00,87860272.25838107,0.0,12210009.907234868,21894332.83187648,0.0,49857589.98273835,3898339.5345574017,0.001973966145207499,37055256.06926144,0.0,37055256.06926144 
 06/26  12:00:00,88292206.75820434,0.0,13794477.518272966,21196991.736597914,0.0,49081841.69733915,4218895.804279276,0.001715085339278646,32333557.921464216,0.0,32333557.921464216 
 06/26  13:00:00,90705110.58800748,0.0,16362555.992973464,21894332.83187648,0.0,47738181.365507215,4710040.396129408,0.001520924734832007,28792284.3106163,0.0,28792284.3106163 
 06/26  14:00:00,96109990.79154474,0.0,21244071.664421,21894332.83187648,0.0,47208329.211199425,5763257.082721153,0.0013267641303853677,25251010.699768383,0.0,25251010.699768383 
 06/26  15:00:00,108746337.69798529,0.0,27557235.72844158,25218810.400800932,0.0,48797885.67412279,7172405.893099111,0.001520924734832007,28792284.3106163,0.0,28792284.3106163 
 06/26  16:00:00,144307014.32517555,0.0,34672714.38819343,34122296.30378249,0.0,66715671.96537662,8796331.666043235,0.00177980554076086,33513982.458413523,0.0,33513982.458413523 
 06/26  17:00:00,167417160.6557285,0.0,38560591.51798197,35865032.71317486,0.0,83933250.955441,9058285.466768397,0.002362287354100777,44137803.29095724,0.0,44137803.29095724 
 06/26  18:00:00,177494756.1789237,0.0,40644844.35651281,44004270.89916226,0.0,83236545.25068206,9609095.669783609,0.0027829686637351626,51810562.7811277,0.0,51810562.7811277 
 06/26  19:00:00,169884220.9155591,0.0,37214298.75130763,50003615.47756619,0.0,73747799.95074739,8918506.733284352,0.0026535282607707354,49449713.7072291,0.0,49449713.7072291 
 06/26  20:00:00,161978517.62853688,0.0,32031532.290017895,50538588.879462026,0.0,71628391.33351626,7780005.123113737,0.002427007555582989,45318227.82790653,0.0,45318227.82790653 
 06/26  21:00:00,148663137.32580742,0.0,24661025.280220248,38769174.03775253,15446400.0,63729202.49650488,6057335.50935582,0.001973966145207499,37055256.06926144,0.0,37055256.06926144 
 06/26  22:00:00,121027086.98929857,0.0,16261215.480134865,26999759.19604302,23169600.0,50531492.11641569,4065020.194989934,0.001715085339278646,32333557.921464216,0.0,32333557.921464216 
 06/26  23:00:00,90663120.73620082,0.0,8906777.71963637,18440184.765708826,23169600.0,37863633.89063428,2282924.3592829215,0.000938442921492089,18168463.478072565,0.0,18168463.478072565 
 06/26  24:00:00,72668413.1976268,0.0,5171668.307351887,14886432.881686116,23169600.0,28085665.774742994,1355046.2335869335,0.0002588808059288521,5774005.8401048975,0.0,5774005.8401048975 
 06/27  01:00:00,67530796.47861676,0.0,2764203.2196490243,14886432.881686116,23169600.0,25966257.157511864,744303.2196403474,0.00012936666621179513,3410761.639431687,0.0,3410761.639431687 
 06/27  02:00:00,64811937.35500745,0.0,1448143.1869408612,14886432.881686116,23169600.0,24906552.8488963,401208.437451812,0.00003234174441981637,1641740.5549447853,0.0,1641740.5549447853 
 06/27  03:00:00,63245728.08009444,0.0,632844.1932140075,14886432.881686116,23169600.0,24376700.694588516,180150.31057346644,0.00003234175823222885,1641708.5150583554,0.0,1641708.5150583554 
 06/27  04:00:00,70252373.83076791,0.0,141658.69666799688,19471919.183650862,23169600.0,27266590.80447861,202605.14584106955,0.00012936710308970439,7386628.996093592,3976880.760702736,3409748.235390856 
 06/27  05:00:00,77174784.18113407,0.0,73543.27577347467,27381883.054540064,13515600.0,35695631.79579779,508126.05414951674,0.0008732282890817877,29014180.934781294,12049945.738137404,16964235.196643893 
 06/27  06:00:00,83602639.72561648,0.0,691770.7349160215,29139652.803626563,0.0,53083565.932743855,687650.2512899404,0.003040128172046245,68491749.5795939,12042487.371805118,56449262.20778876 
 06/27  07:00:00,95899908.06621943,0.0,2398968.9284552797,27343670.668690365,0.0,65388425.55466861,768842.9111710493,0.003234178906432935,62701432.05586325,2716194.029700663,59985238.02616258 
 06/27  08:00:00,100678548.52978759,0.0,6172149.601724401,23919589.28191093,0.0,67967412.13473806,2619397.5083094095,0.0031048117501756172,57627920.81280837,0.0,57627920.81280837 
 06/27  09:00:00,96495257.2588289,0.0,11090690.126553392,21894332.83187648,0.0,59827593.95937547,3682640.3383068712,0.0027167102814036666,50555969.17274586,0.0,50555969.17274586 
 06/27  10:00:00,90546172.48810951,0.0,14843320.916737098,21894332.83187648,0.0,49327737.82843053,4480780.908607477,0.0024579759688890318,45841334.74603746,0.0,45841334.74603746 
 06/27  11:00:00,94103442.9998377,0.0,17367432.691769388,21894332.83187648,0.0,49857589.98273835,4984087.491480622,0.00197284913292409,37001395.195959195,0.0,37001395.195959195 
 06/27  12:00:00,95317428.98160988,0.0,19592435.48575761,21196991.736597914,0.0,49081841.69733915,5446160.060201146,0.001714114820409456,32286760.76925079,0.0,32286760.76925079 
 06/27  13:00:00,96871889.31885195,0.0,21431767.27681427,21894332.83187648,0.0,47738181.365507215,5807607.8431339245,0.0015200640860234798,28750784.94921952,0.0,28750784.94921952 
 06/27  14:00:00,100629799.76085617,0.0,24942893.79007456,21894332.83187648,0.0,47208329.211199425,6584243.9263797505,0.0013260133516375032,25214809.129188213,0.0,25214809.129188213 
 06/27  15:00:00,108154389.51878883,0.0,27044049.981104743,25218810.400800932,0.0,48797885.67412279,7093643.461240333,0.0015200640860234798,28750784.94921952,0.0,28750784.94921952 
 06/27  16:00:00,140282566.33424664,0.0,31319543.8931953,34122296.30378249,0.0,66715671.96537662,8125054.170113439,0.0017787983985381147,33465419.37592789,0.0,33465419.37592789 
 06/27  17:00:00,160689415.74731934,0.0,33033942.632826485,35865032.71317486,0.0,83933250.955441,7857189.443516048,0.0023609506016960425,44073346.83602179,0.0,44073346.83602179 
 06/27  18:00:00,168969263.89542085,0.0,33630157.20350156,44004270.89916226,0.0,83236545.25068206,8098290.539293611,0.0027813938595323243,51734627.77942293,0.0,51734627.77942293 
 06/27  19:00:00,160856960.6652051,0.0,29820878.77893932,50003615.47756619,0.0,73747799.95074739,7284666.455300169,0.0026520267032750064,49377310.56606872,0.0,49377310.56606872 
 06/27  20:00:00,151764628.75011075,0.0,23687324.120564897,50538588.879462026,0.0,71628391.33351626,5910324.414141942,0.0024256341798247014,45252005.442698866,0.0,45252005.442698866 
 06/27  21:00:00,138396158.8827107,0.0,16287373.130690357,38769174.03775253,15446400.0,63729202.49650488,4164009.215790092,0.00197284913292409,37001395.195959195,0.0,37001395.195959195 
 06/27  22:00:00,111879343.65392362,0.0,8854124.018220283,26999759.19604302,23169600.0,50531492.11641569,2324368.3215305316,0.001714114820409456,32286760.76925079,0.0,32286760.76925079 
 06/27  23:00:00,85718142.62725966,0.0,4929112.7764632935,18440184.765708826,23169600.0,37863633.89063428,1315611.1935153438,0.0009379118828655515,18142857.489125624,0.0,18142857.489125624 
 06/27  24:00:00,69259591.4456767,0.0,2454405.3813640247,14886432.881686116,23169600.0,28085665.774742994,663487.4076248372,0.00025873431251463504,5766942.119016089,0.0,5766942.119016089 
 06/28  01:00:00,66151632.33616741,0.0,1673231.131443617,14886432.881686116,23169600.0,25966257.157511864,456111.1653964935,0.00012929448533975364,3407268.5041499375,0.0,3407268.5041499375 
 06/28  02:00:00,64139994.62574774,0.0,922399.1530506051,14886432.881686116,23169600.0,24906552.8488963,255009.74208236864,0.000032323697889018604,1640870.3188903176,0.0,1640870.3188903176 
 06/28  03:00:00,62618456.24173688,0.0,128485.74718390086,14886432.881686116,23169600.0,24376700.694588516,57236.91824603002,0.00003232371147538762,2155719.6125875423,514880.8087918664,1640838.8037956757 
 06/28  04:00:00,70193493.97004779,0.0,0.0,19471919.183650862,23169600.0,27266590.80447861,285383.9817890263,0.00012929491493833501,10466460.43740441,7060188.437485398,3406271.9999190113 
 06/28  05:00:00,77254751.16865134,0.0,0.0,27381883.054540064,13515600.0,35695631.79579779,661636.3174407391,0.0008727410138000053,33402637.04362449,16461854.2238126,16940782.819811888 
 06/28  06:00:00,83136684.25950669,0.0,0.0,29139652.803626563,0.0,53083565.932743855,913465.5200978497,0.0030384317314018834,79178734.45535259,22811119.46497175,56367614.990380816 
 06/28  07:00:00,93909464.89139299,0.0,0.0,27343670.668690365,0.0,65388425.55466861,1177368.6648016844,0.0032323741823431823,89399085.989643,29500706.70538846,59898379.28425454 
 06/28  08:00:00,94670646.43339416,0.0,235490.70523288255,23919589.28191093,0.0,67967412.13473806,2548154.3084092364,0.003103079215049454,90402928.31102124,32858391.890444607,57544536.42057664 
 06/28  09:00:00,84702688.45525277,0.0,475821.5651228186,21894332.83187648,0.0,59827593.95937547,2504940.0961628514,0.0027151943131682728,82139669.0595884,31656661.23004537,50483007.82954305 
 06/28  10:00:00,74234167.61016828,0.0,554481.8532273492,21894332.83187648,0.0,49327737.82843053,2457615.094177333,0.0024566043785808184,76182402.68044317,30407080.57825589,45775322.102187276 
