cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,,wallShade_K,wallShade_C,wallSun_K,wallSun_C
6/7/2004 20:15,20.465,21.371,23.593,22.32,26.69,26.173,,296.979,23.829,300.055,26.905
6/7/2004 20:20,20.279,21.188,23.479,22.236,26.656,26.146,,296.915,23.765,299.962,26.812
6/7/2004 20:25,20.091,21.008,23.363,22.152,26.623,26.119,,296.851,23.701,299.87,26.72
6/7/2004 20:30,19.899,20.843,23.25,22.068,26.591,26.094,,296.789,23.639,299.782,26.632
6/7/2004 20:35,19.705,20.682,23.14,21.986,26.56,26.069,,296.729,23.579,299.695,26.545
6/7/2004 20:40,19.508,20.52,23.032,21.903,26.53,26.044,,296.67,23.52,299.612,26.462
6/7/2004 20:45,19.308,20.36,22.924,21.821,26.501,26.02,,296.613,23.463,299.53,26.38
6/7/2004 20:50,19.105,20.211,22.817,21.739,26.472,25.997,,296.557,23.407,299.451,26.301
6/7/2004 20:55,18.899,20.064,22.71,21.656,26.444,25.974,,296.503,23.353,299.373,26.223
6/7/2004 21:00,18.69,19.916,22.605,21.574,26.417,25.952,,296.45,23.3,299.298,26.148
6/7/2004 21:05,0,19.759,22.522,21.504,26.362,25.902,,296.397,23.247,299.223,26.073
6/7/2004 21:10,0,19.612,22.444,21.435,26.37,25.911,,296.346,23.196,299.151,26.001
6/7/2004 21:15,0,19.464,22.365,21.366,26.38,25.924,,296.296,23.146,299.08,25.93
6/7/2004 21:20,0,19.315,22.292,21.3,26.387,25.935,,296.248,23.098,299.012,25.862
6/7/2004 21:25,0,19.165,22.218,21.235,26.391,25.942,,296.2,23.05,298.943,25.793
6/7/2004 21:30,0,19.02,22.149,21.171,26.391,25.945,,296.153,23.003,298.877,25.727
6/7/2004 21:35,0,18.874,22.08,21.107,26.388,25.946,,296.105,22.955,298.809,25.659
6/7/2004 21:40,0,18.728,22.015,21.045,26.382,25.944,,296.058,22.908,298.743,25.593
6/7/2004 21:45,0,18.581,21.949,20.982,26.373,25.939,,296.01,22.86,298.676,25.526
6/7/2004 21:50,0,18.437,21.887,20.922,26.362,25.933,,295.963,22.813,298.611,25.461
6/7/2004 21:55,0,18.292,21.825,20.861,26.349,25.924,,295.916,22.766,298.545,25.395
6/7/2004 22:00,0,18.147,21.765,20.802,26.335,25.914,,295.869,22.719,298.48,25.33
6/7/2004 22:05,0,18.032,21.693,20.739,26.314,25.897,,295.823,22.673,298.415,25.265
6/7/2004 22:10,0,17.921,21.622,20.677,26.293,25.881,,295.772,22.622,298.348,25.198
6/7/2004 22:15,0,17.811,21.551,20.615,26.27,25.862,,295.721,22.571,298.28,25.13
6/7/2004 22:20,0,17.7,21.479,20.553,26.247,25.842,,295.67,22.52,298.211,25.061
6/7/2004 22:25,0,17.59,21.407,20.491,26.223,25.822,,295.618,22.468,298.144,24.994
6/7/2004 22:30,0,17.492,21.335,20.429,26.198,25.801,,295.567,22.417,298.076,24.926
6/7/2004 22:35,0,17.394,21.263,20.367,26.174,25.78,,295.516,22.366,298.009,24.859
6/7/2004 22:40,0,17.296,21.192,20.305,26.15,25.759,,295.466,22.316,297.943,24.793
6/7/2004 22:45,0,17.198,21.12,20.244,26.125,25.738,,295.415,22.265,297.877,24.727
6/7/2004 22:50,0,17.109,21.048,20.182,26.101,25.717,,295.365,22.215,297.812,24.662
6/7/2004 22:55,0,17.02,20.976,20.12,26.076,25.696,,295.314,22.164,297.747,24.597
6/7/2004 23:00,0,16.932,20.905,20.059,26.052,25.674,,295.265,22.115,297.683,24.533
6/7/2004 23:05,0,16.827,20.825,19.986,26.027,25.652,,295.215,22.065,297.619,24.469
6/7/2004 23:10,0,16.728,20.745,19.913,26,25.629,,295.162,22.012,297.551,24.401
6/7/2004 23:15,0,16.629,20.665,19.839,25.972,25.604,,295.109,21.959,297.485,24.335
6/7/2004 23:20,0,16.53,20.584,19.764,25.944,25.579,,295.058,21.908,297.42,24.27
6/7/2004 23:25,0,16.431,20.503,19.689,25.916,25.553,,295.009,21.859,297.358,24.208
6/7/2004 23:30,0,16.333,20.421,19.613,25.887,25.527,,294.962,21.812,297.298,24.148
6/7/2004 23:35,0,16.234,20.339,19.536,25.857,25.501,,294.917,21.767,297.239,24.089
6/7/2004 23:40,0,16.136,20.257,19.459,25.827,25.473,,294.874,21.724,297.184,24.034
6/7/2004 23:45,0,16.038,20.175,19.382,25.796,25.446,,294.832,21.682,297.129,23.979
6/7/2004 23:50,0,15.942,20.093,19.303,25.766,25.418,,294.793,21.643,297.077,23.927
6/7/2004 23:55,0,15.845,20.011,19.225,25.735,25.389,,294.754,21.604,297.026,23.876
6/8/2004 0:00,0,15.749,19.928,19.147,25.703,25.361,,294.717,21.567,296.977,23.827
6/8/2004 0:05,0,15.668,19.869,19.089,25.672,25.332,,294.681,21.531,296.929,23.779
6/8/2004 0:10,0,15.589,19.812,19.032,25.641,25.304,,294.645,21.495,296.881,23.731
6/8/2004 0:15,0,15.511,19.755,18.976,25.612,25.277,,294.609,21.459,296.833,23.683
6/8/2004 0:20,0,15.432,19.702,18.923,25.583,25.251,,294.574,21.424,296.786,23.636
6/8/2004 0:25,0,15.354,19.65,18.87,25.555,25.226,,294.538,21.388,296.738,23.588
6/8/2004 0:30,0,15.282,19.6,18.82,25.527,25.201,,294.502,21.352,296.691,23.541
6/8/2004 0:35,0,15.21,19.551,18.77,25.5,25.176,,294.467,21.317,296.644,23.494
6/8/2004 0:40,0,15.138,19.505,18.722,25.473,25.153,,294.431,21.281,296.597,23.447
6/8/2004 0:45,0,15.066,19.458,18.675,25.447,25.129,,294.395,21.245,296.55,23.4
6/8/2004 0:50,0,14.999,19.414,18.629,25.421,25.106,,294.36,21.21,296.503,23.353
6/8/2004 0:55,0,14.932,19.37,18.583,25.396,25.083,,294.325,21.175,296.457,23.307
6/8/2004 1:00,0,14.864,19.328,18.538,25.371,25.061,,294.29,21.14,296.411,23.261
6/8/2004 1:05,0,14.787,19.278,18.488,25.346,25.039,,294.255,21.105,296.365,23.215
6/8/2004 1:10,0,14.713,19.229,18.438,25.321,25.017,,294.22,21.07,296.32,23.17
6/8/2004 1:15,0,14.639,19.18,18.388,25.296,24.995,,294.185,21.035,296.274,23.124
6/8/2004 1:20,0,14.565,19.13,18.339,25.271,24.973,,294.15,21,296.228,23.078
6/8/2004 1:25,0,14.491,19.081,18.289,25.247,24.95,,294.113,20.963,296.18,23.03
6/8/2004 1:30,0,14.417,19.032,18.239,25.222,24.928,,294.075,20.925,296.132,22.982
6/8/2004 1:35,0,14.343,18.983,18.189,25.197,24.906,,294.036,20.886,296.082,22.932
6/8/2004 1:40,0,14.268,18.934,18.14,25.172,24.884,,293.996,20.846,296.032,22.882
6/8/2004 1:45,0,14.194,18.885,18.09,25.147,24.862,,293.955,20.805,295.98,22.83
6/8/2004 1:50,0,14.12,18.837,18.041,25.123,24.84,,293.914,20.764,295.929,22.779
6/8/2004 1:55,0,14.046,18.788,17.992,25.098,24.817,,293.872,20.722,295.877,22.727
6/8/2004 2:00,0,13.972,18.74,17.943,25.073,24.795,,293.83,20.68,295.825,22.675
6/8/2004 2:05,0,13.888,18.676,17.878,25.048,24.772,,293.787,20.637,295.772,22.622
6/8/2004 2:10,0,13.803,18.609,17.812,25.022,24.748,,293.744,20.594,295.719,22.569
6/8/2004 2:15,0,13.719,18.543,17.745,24.995,24.724,,293.701,20.551,295.666,22.516
6/8/2004 2:20,0,13.636,18.474,17.676,24.968,24.698,,293.66,20.51,295.615,22.465
6/8/2004 2:25,0,13.552,18.404,17.606,24.939,24.672,,293.621,20.471,295.566,22.416
6/8/2004 2:30,0,13.466,18.333,17.535,24.909,24.645,,293.584,20.434,295.519,22.369
6/8/2004 2:35,0,13.379,18.261,17.463,24.879,24.617,,293.549,20.399,295.474,22.324
6/8/2004 2:40,0,13.293,18.188,17.39,24.848,24.589,,293.515,20.365,295.43,22.28
6/8/2004 2:45,0,13.207,18.115,17.316,24.817,24.56,,293.481,20.331,295.387,22.237
6/8/2004 2:50,0,13.119,18.04,17.242,24.785,24.531,,293.449,20.299,295.344,22.194
6/8/2004 2:55,0,13.031,17.966,17.167,24.753,24.501,,293.416,20.266,295.302,22.152
6/8/2004 3:00,0,12.944,17.89,17.091,24.721,24.47,,293.385,20.235,295.261,22.111
6/8/2004 3:05,0,12.885,17.85,17.055,24.689,24.441,,293.354,20.204,295.22,22.07
6/8/2004 3:10,0,12.829,17.814,17.022,24.659,24.414,,293.324,20.174,295.182,22.032
6/8/2004 3:15,0,12.774,17.777,16.989,24.632,24.389,,293.295,20.145,295.145,21.995
6/8/2004 3:20,0,12.719,17.748,16.964,24.607,24.366,,293.267,20.117,295.11,21.96
6/8/2004 3:25,0,12.666,17.719,16.94,24.584,24.345,,293.24,20.09,295.076,21.926
6/8/2004 3:30,0,12.625,17.695,16.921,24.563,24.326,,293.214,20.064,295.044,21.894
6/8/2004 3:35,0,12.584,17.671,16.902,24.543,24.309,,293.189,20.039,295.013,21.863
6/8/2004 3:40,0,12.542,17.651,16.887,24.526,24.294,,293.166,20.016,294.984,21.834
6/8/2004 3:45,0,12.501,17.632,16.873,24.509,24.28,,293.143,19.993,294.956,21.806
6/8/2004 3:50,0,12.47,17.616,16.863,24.494,24.267,,293.122,19.972,294.93,21.78
6/8/2004 3:55,0,12.438,17.601,16.852,24.48,24.255,,293.101,19.951,294.904,21.754
6/8/2004 4:00,0,12.406,17.588,16.845,24.467,24.245,,293.081,19.931,294.88,21.73
6/8/2004 4:05,0,12.369,17.577,16.837,24.46,24.24,,293.062,19.912,294.856,21.706
6/8/2004 4:10,0,12.338,17.568,16.831,24.452,24.235,,293.047,19.897,294.849,21.699
6/8/2004 4:15,0,12.306,17.559,16.824,24.447,24.232,,293.037,19.887,294.857,21.707
6/8/2004 4:20,0,12.275,17.553,16.82,24.441,24.228,,293.03,19.88,294.876,21.726
6/8/2004 4:25,0,12.243,17.547,16.816,24.436,24.225,,293.028,19.878,294.904,21.754
6/8/2004 4:30,0,12.215,17.542,16.813,24.431,24.222,,293.029,19.879,294.941,21.791
6/8/2004 4:35,0,12.186,17.538,16.811,24.426,24.219,,293.034,19.884,294.985,21.835
6/8/2004 4:40,0,12.157,17.535,16.81,24.42,24.216,,293.043,19.893,295.037,21.887
6/8/2004 4:45,0,12.128,17.533,16.809,24.415,24.213,,293.056,19.906,295.095,21.945
6/8/2004 4:50,0,12.102,17.532,16.81,24.409,24.21,,293.072,19.922,295.159,22.009
6/8/2004 4:55,0,12.076,17.531,16.81,24.404,24.206,,293.092,19.942,295.228,22.078
6/8/2004 5:00,0,12.05,17.531,16.812,24.398,24.203,,293.114,19.964,295.301,22.151
6/8/2004 5:05,6.842,12.038,17.543,16.824,24.394,24.201,,293.139,19.989,295.379,22.229
6/8/2004 5:10,7.147,12.03,17.558,16.838,24.364,24.175,,293.134,19.984,295.438,22.288
6/8/2004 5:15,7.453,12.021,17.573,16.852,24.332,24.147,,293.103,19.953,295.481,22.331
6/8/2004 5:20,7.762,12.012,17.591,16.868,24.304,24.122,,293.076,19.926,295.535,22.385
6/8/2004 5:25,8.073,12.154,17.657,16.934,24.283,24.102,,293.06,19.91,295.607,22.457
6/8/2004 5:30,8.386,12.181,17.689,16.965,24.265,24.085,,293.055,19.905,295.694,22.544
6/8/2004 5:35,8.701,12.22,17.725,17,24.25,24.071,,293.052,19.902,295.782,22.632
6/8/2004 5:40,9.018,12.259,17.731,17.063,24.238,24.059,,293.064,19.914,295.893,22.743
6/8/2004 5:45,9.337,12.297,17.769,17.102,24.228,24.05,,293.065,19.915,295.982,22.832
6/8/2004 5:50,9.659,12.375,17.806,17.147,24.219,24.042,,293.079,19.929,296.084,22.934
6/8/2004 5:55,9.982,12.462,17.843,17.192,24.213,24.036,,293.089,19.939,296.17,23.02
6/8/2004 6:00,10.309,12.556,17.884,17.24,24.207,24.031,,293.124,19.974,296.286,23.136
6/8/2004 6:05,11.071,12.697,17.932,17.293,24.226,24.05,,293.16,20.01,296.392,23.242
6/8/2004 6:10,11.825,12.866,17.982,17.342,24.242,24.066,,293.214,20.064,296.531,23.381
6/8/2004 6:15,12.57,13.051,18.037,17.401,24.258,24.083,,293.266,20.116,296.666,23.516
6/8/2004 6:20,13.306,13.24,18.116,17.45,24.274,24.099,,293.333,20.183,296.828,23.678
6/8/2004 6:25,14.033,13.433,18.174,17.518,24.291,24.116,,293.403,20.253,296.985,23.835
6/8/2004 6:30,14.751,13.676,18.241,17.591,24.308,24.133,,293.484,20.334,297.162,24.012
6/8/2004 6:35,15.461,13.951,18.314,17.67,24.326,24.15,,293.566,20.416,297.322,24.172
6/8/2004 6:40,16.161,14.224,18.393,17.757,24.344,24.168,,293.655,20.505,297.481,24.331
6/8/2004 6:45,16.852,14.489,18.474,17.845,24.363,24.186,,293.743,20.593,297.617,24.467
6/8/2004 6:50,17.534,14.805,18.561,17.941,24.419,24.204,,293.835,20.685,297.753,24.603
6/8/2004 6:55,18.207,15.125,18.649,18.038,24.503,24.223,,293.925,20.775,297.868,24.718
6/8/2004 7:00,18.871,15.447,18.745,18.142,24.606,24.242,,294.02,20.87,297.985,24.835
6/8/2004 7:05,19.393,15.771,18.842,18.467,24.824,24.365,,294.114,20.964,298.085,24.935
6/8/2004 7:10,19.902,16.136,18.944,18.705,25.048,24.489,,294.212,21.062,298.179,25.029
6/8/2004 7:15,20.399,16.505,19.048,18.849,25.272,24.615,,294.307,21.157,298.253,25.103
6/8/2004 7:20,20.882,16.877,19.158,19.002,25.472,24.751,,294.403,21.253,298.323,25.173
6/8/2004 7:25,21.353,17.251,19.268,19.154,25.649,24.895,,294.497,21.347,298.376,25.226
6/8/2004 7:30,21.811,17.663,19.384,19.523,25.809,25.044,,294.593,21.443,298.428,25.278
6/8/2004 7:35,22.257,18.048,19.496,19.99,25.953,25.189,,294.689,21.539,298.468,25.318
6/8/2004 7:40,22.69,18.434,19.612,20.521,26.085,25.323,,294.787,21.637,298.506,25.356
6/8/2004 7:45,23.112,18.82,19.729,20.725,26.206,25.444,,294.885,21.735,298.534,25.384
6/8/2004 7:50,23.521,19.23,19.85,20.945,26.319,25.554,,294.985,21.835,298.562,25.412
6/8/2004 7:55,23.918,19.642,19.971,21.25,26.423,25.653,,295.085,21.935,298.579,25.429
6/8/2004 8:00,24.303,20.058,20.097,21.718,26.522,25.743,,295.188,22.038,298.596,25.446
6/8/2004 8:05,24.738,20.476,20.221,21.929,26.614,25.833,,295.29,22.14,298.598,25.448
6/8/2004 8:10,25.168,20.918,20.348,22.152,26.702,25.931,,295.391,22.241,298.587,25.437
6/8/2004 8:15,25.591,21.364,20.475,22.737,26.785,26.037,,295.493,22.343,298.558,25.408
6/8/2004 8:20,26.008,21.813,20.605,23.439,26.865,26.141,,295.597,22.447,298.521,25.371
6/8/2004 8:25,26.419,22.27,20.726,23.73,26.989,26.237,,295.699,22.549,298.469,25.319
6/8/2004 8:30,26.824,22.75,20.856,24.069,27.147,26.324,,295.804,22.654,298.411,25.261
6/8/2004 8:35,27.222,23.254,20.99,24.617,27.323,26.404,,295.91,22.76,298.433,25.283
6/8/2004 8:40,27.614,23.762,21.127,24.903,27.509,26.485,,296.022,22.872,298.526,25.376
6/8/2004 8:45,27.999,24.275,21.263,25.66,27.703,26.572,,296.132,22.982,298.661,25.511
6/8/2004 8:50,28.378,24.822,21.403,26.277,27.903,26.659,,296.25,23.1,298.842,25.692
6/8/2004 8:55,28.751,25.374,21.543,26.57,28.076,26.739,,296.364,23.214,299.047,25.897
6/8/2004 9:00,29.118,25.93,21.685,26.854,28.225,26.811,,296.485,23.335,299.283,26.133
6/8/2004 9:05,29.465,26.469,21.825,27.12,28.359,26.875,,296.602,23.452,299.521,26.371
6/8/2004 9:10,29.806,27.041,21.967,27.338,28.48,26.931,,296.722,23.572,299.768,26.618
6/8/2004 9:15,30.142,27.614,22.109,27.548,28.592,26.981,,296.835,23.685,300.012,26.862
6/8/2004 9:20,30.472,28.189,22.252,27.72,28.696,27.025,,296.953,23.803,300.265,27.115
6/8/2004 9:25,30.796,28.765,22.396,27.885,28.793,27.065,,297.063,23.913,300.515,27.365
6/8/2004 9:30,31.114,29.364,22.542,28.018,28.883,27.1,,297.178,24.028,300.776,27.626
6/8/2004 9:35,31.427,29.911,22.68,28.115,28.963,27.131,,297.287,24.137,301.036,27.886
6/8/2004 9:40,31.734,30.457,22.819,28.18,29.035,27.159,,297.402,24.252,301.307,28.157
6/8/2004 9:45,32.035,31.003,22.959,28.241,29.122,27.184,,297.513,24.363,301.576,28.426
6/8/2004 9:50,32.331,31.554,23.098,28.271,29.257,27.206,,297.629,24.479,301.857,28.707
6/8/2004 9:55,32.62,32.103,23.238,28.297,29.409,27.225,,297.742,24.592,302.138,28.988
6/8/2004 10:00,32.904,32.652,23.378,28.296,29.569,27.243,,297.859,24.709,302.428,29.278
6/8/2004 10:05,33.138,33.215,23.51,28.287,29.731,27.26,,297.975,24.825,302.72,29.57
6/8/2004 10:10,33.371,33.78,23.641,28.252,29.852,27.275,,298.091,24.941,303.013,29.863
6/8/2004 10:15,33.6,34.346,23.772,28.213,29.951,27.289,,298.204,25.054,303.302,30.152
6/8/2004 10:20,33.825,34.911,23.903,28.15,30.035,27.303,,298.314,25.164,303.591,30.441
6/8/2004 10:25,34.048,35.476,24.033,28.082,30.107,27.316,,298.424,25.274,303.878,30.728
6/8/2004 10:30,34.267,36.049,24.163,27.993,30.169,27.329,,298.529,25.379,304.164,31.014
6/8/2004 10:35,34.483,36.577,24.287,27.889,30.218,27.342,,298.635,25.485,304.449,31.299
6/8/2004 10:40,34.696,37.104,24.41,27.765,30.257,27.354,,298.735,25.585,304.734,31.584
6/8/2004 10:45,34.931,37.63,24.532,27.64,30.289,27.367,,298.838,25.688,305.02,31.87
6/8/2004 10:50,35.163,38.147,24.654,27.495,30.313,27.38,,298.935,25.785,305.304,32.154
6/8/2004 10:55,35.392,38.663,24.775,27.349,30.33,27.394,,299.036,25.886,305.592,32.442
6/8/2004 11:00,35.618,39.178,24.895,27.186,30.343,27.409,,299.13,25.98,305.877,32.727
6/8/2004 11:05,35.761,39.63,25.003,27.007,30.341,27.414,,299.232,26.082,306.168,33.018
6/8/2004 11:10,35.903,40.063,25.154,26.859,30.329,27.412,,299.324,26.174,306.45,33.3
6/8/2004 11:15,36.044,40.494,25.43,26.84,30.313,27.412,,299.424,26.274,306.736,33.586
6/8/2004 11:20,36.183,40.92,25.73,26.831,30.293,27.415,,299.513,26.363,307.012,33.862
6/8/2004 11:25,36.32,41.338,26.048,26.866,30.266,27.422,,299.611,26.461,307.294,34.144
6/8/2004 11:30,36.456,41.725,26.374,26.884,30.24,27.431,,299.697,26.547,307.567,34.417
6/8/2004 11:35,36.59,42.076,26.693,26.897,30.212,27.444,,299.795,26.645,307.848,34.698
6/8/2004 11:40,36.723,42.423,27.03,26.921,30.185,27.458,,299.879,26.729,308.119,34.969
6/8/2004 11:45,36.854,42.767,27.365,26.946,30.157,27.473,,299.977,26.827,308.4,35.25
6/8/2004 11:50,36.984,43.071,27.712,26.979,30.129,27.49,,300.062,26.912,308.674,35.524
6/8/2004 11:55,37.114,43.372,28.056,27.011,30.101,27.509,,300.162,27.012,308.958,35.808
6/8/2004 12:00,37.24,43.67,28.41,27.05,30.074,27.528,,300.25,27.1,309.234,36.084
6/8/2004 12:05,37.328,43.976,28.762,27.088,30.056,27.558,,300.35,27.2,309.508,36.358
6/8/2004 12:10,37.413,44.247,29.122,27.132,30.043,27.597,,300.434,27.284,309.748,36.598
6/8/2004 12:15,37.496,44.515,29.479,27.175,30.032,27.635,,300.524,27.374,309.978,36.828
6/8/2004 12:20,37.577,44.779,29.841,27.222,30.02,27.672,,300.602,27.452,310.187,37.037
6/8/2004 12:25,37.657,45.041,30.2,27.268,30.007,27.708,,300.684,27.534,310.389,37.239
6/8/2004 12:30,37.735,45.274,30.563,27.318,29.995,27.744,,300.755,27.605,310.577,37.427
6/8/2004 12:35,37.812,45.453,30.903,27.361,29.981,27.778,,300.831,27.681,310.762,37.612
6/8/2004 12:40,37.886,45.63,31.242,27.405,29.965,27.81,,300.898,27.748,310.937,37.787
6/8/2004 12:45,37.959,45.803,31.697,27.425,29.949,27.842,,300.971,27.821,311.112,37.962
6/8/2004 12:50,38.03,45.935,32.048,27.468,29.935,27.873,,301.037,27.887,311.279,38.129
6/8/2004 12:55,38.099,46.064,32.394,27.511,29.922,27.902,,301.108,27.958,311.446,38.296
6/8/2004 13:00,38.166,46.191,32.732,27.556,29.909,27.931,,301.173,28.023,311.607,38.457
6/8/2004 13:05,38.146,46.36,33.07,27.598,29.896,27.959,,301.242,28.092,311.769,38.619
6/8/2004 13:10,38.125,46.493,33.402,27.641,29.884,27.987,,301.304,28.154,311.915,38.765
6/8/2004 13:15,38.102,46.624,33.729,27.684,29.871,28.013,,301.367,28.217,312.053,38.903
6/8/2004 13:20,38.077,46.753,34.051,27.727,29.86,28.039,,301.424,28.274,312.179,39.029
6/8/2004 13:25,38.051,46.879,34.368,27.77,29.849,28.065,,301.481,28.331,312.3,39.15
6/8/2004 13:30,38.023,46.987,34.679,27.813,29.839,28.09,,301.531,28.381,312.412,39.262
6/8/2004 13:35,37.994,47.046,34.962,27.85,29.829,28.114,,301.582,28.432,312.519,39.369
6/8/2004 13:40,37.963,47.104,35.234,27.886,29.821,28.137,,301.628,28.478,312.62,39.47
6/8/2004 13:45,37.931,47.16,35.502,27.922,29.815,28.16,,301.675,28.525,312.717,39.567
6/8/2004 13:50,37.899,47.182,35.755,27.957,29.811,28.182,,301.718,28.568,312.809,39.659
6/8/2004 13:55,37.863,47.202,36.004,27.992,29.809,28.203,,301.761,28.611,312.898,39.748
6/8/2004 14:00,37.826,47.22,36.24,28.026,29.81,28.224,,301.801,28.651,312.982,39.832
6/8/2004 14:05,37.709,47.216,36.459,28.05,29.817,28.247,,301.841,28.691,313.065,39.915
6/8/2004 14:10,37.591,47.178,36.664,28.072,29.827,28.272,,301.876,28.726,313.13,39.98
6/8/2004 14:15,37.473,47.138,36.864,28.093,29.841,28.3,,301.909,28.759,313.184,40.034
6/8/2004 14:20,37.355,47.096,37.048,28.112,29.857,28.333,,301.935,28.785,313.224,40.074
6/8/2004 14:25,37.237,47.053,37.228,28.131,29.876,28.37,,301.959,28.809,313.256,40.106
6/8/2004 14:30,37.132,46.974,37.394,28.148,29.895,28.412,,301.978,28.828,313.277,40.127
6/8/2004 14:35,37.018,46.844,37.522,28.158,29.916,28.458,,301.994,28.844,313.291,40.141
6/8/2004 14:40,36.916,46.719,37.709,28.133,29.934,28.51,,302.005,28.855,313.297,40.147
6/8/2004 14:45,36.805,46.587,37.814,28.142,29.953,28.565,,302.015,28.865,313.297,40.147
6/8/2004 14:50,36.724,46.412,37.906,28.144,29.973,28.625,,302.02,28.87,313.291,40.141
6/8/2004 14:55,36.696,46.237,37.993,28.146,29.992,28.668,,302.025,28.875,313.268,40.118
6/8/2004 15:00,36.664,46.062,38.058,28.148,30.011,28.71,,302.026,28.876,313.23,40.08
6/8/2004 15:05,36.602,45.843,38.098,28.134,30.029,28.759,,302.027,28.877,313.18,40.03
6/8/2004 15:10,36.54,45.584,38.072,28.118,30.046,28.807,,302.022,28.872,313.113,39.963
6/8/2004 15:15,36.477,45.325,37.835,28.102,30.062,28.826,,302.014,28.864,313.031,39.881
6/8/2004 15:20,36.417,45.066,37.555,28.082,30.076,28.834,,301.999,28.849,312.935,39.785
6/8/2004 15:25,36.368,44.808,37.287,28.061,30.089,28.852,,301.98,28.83,312.828,39.678
6/8/2004 15:30,36.319,44.506,36.966,28.038,30.101,28.874,,301.957,28.807,312.712,39.562
6/8/2004 15:35,36.275,44.183,36.741,28.012,30.111,28.899,,301.932,28.782,312.589,39.439
6/8/2004 15:40,36.227,43.862,36.592,27.983,30.118,28.925,,301.902,28.752,312.457,39.307
6/8/2004 15:45,36.178,43.542,36.44,27.955,30.12,28.951,,301.87,28.72,312.319,39.169
6/8/2004 15:50,36.129,43.185,36.295,27.923,30.117,28.959,,301.835,28.685,312.175,39.025
6/8/2004 15:55,36.081,42.83,36.148,27.892,30.109,28.949,,301.799,28.649,312.026,38.876
6/8/2004 16:00,36.032,42.477,36,27.859,30.096,28.923,,301.759,28.609,311.87,38.72
6/8/2004 16:05,35.904,42.114,35.845,27.814,30.049,28.852,,301.718,28.568,311.71,38.56
6/8/2004 16:10,35.776,41.722,35.659,27.766,29.998,28.783,,301.676,28.526,311.545,38.395
6/8/2004 16:15,35.649,41.331,35.361,27.718,29.947,28.728,,301.631,28.481,311.372,38.222
6/8/2004 16:20,35.521,40.942,35.049,27.666,29.896,28.681,,301.584,28.434,311.195,38.045
6/8/2004 16:25,35.394,40.554,34.808,27.614,29.849,28.64,,301.537,28.387,311.015,37.865
6/8/2004 16:30,35.267,40.141,34.606,27.56,29.804,28.602,,301.487,28.337,310.828,37.678
6/8/2004 16:35,35.139,39.719,34.398,27.504,29.761,28.568,,301.436,28.286,310.639,37.489
6/8/2004 16:40,35.012,39.3,34.193,27.446,29.721,28.536,,301.386,28.236,310.447,37.297
6/8/2004 16:45,34.885,38.883,33.988,27.388,29.682,28.507,,301.333,28.183,310.248,37.098
6/8/2004 16:50,34.759,38.445,33.782,27.328,29.645,28.481,,301.277,28.127,310.044,36.894
6/8/2004 16:55,34.632,38.005,33.576,27.268,29.608,28.455,,301.219,28.069,309.835,36.685
6/8/2004 17:00,34.505,37.565,33.369,27.206,29.573,28.432,,301.155,28.005,309.617,36.467
6/8/2004 17:05,34.307,37.11,33.145,27.132,29.502,28.373,,301.087,27.937,309.394,36.244
6/8/2004 17:10,34.107,36.638,32.889,27.054,29.43,28.314,,301.018,27.868,309.19,36.04
6/8/2004 17:15,33.904,36.171,32.601,26.977,29.361,28.258,,300.862,27.712,308.183,35.033
6/8/2004 17:20,33.706,35.709,32.305,26.896,29.293,28.205,,300.722,27.572,307.445,34.295
6/8/2004 17:25,33.504,35.25,32.016,26.815,29.228,28.154,,300.542,27.392,306.779,33.629
6/8/2004 17:30,33.347,34.779,31.722,26.732,29.165,28.106,,300.363,27.213,306.253,33.103
6/8/2004 17:35,33.233,34.318,31.439,26.649,29.104,28.061,,300.191,27.041,305.789,32.639
6/8/2004 17:40,33.138,33.862,31.156,26.564,29.045,28.018,,300.078,26.928,305.463,32.313
6/8/2004 17:45,33.056,33.41,30.849,26.497,28.988,27.977,,300.001,26.851,305.189,32.039
6/8/2004 17:50,32.962,32.956,30.576,26.412,28.932,27.939,,299.933,26.783,304.964,31.814
6/8/2004 17:55,32.881,32.507,30.317,26.327,28.878,27.902,,299.855,26.705,304.734,31.584
6/8/2004 18:00,32.797,32.063,30.087,26.24,28.824,27.867,,299.773,26.623,304.527,31.377
6/8/2004 18:05,32.62,31.622,29.845,26.136,28.77,27.833,,299.686,26.536,304.318,31.168
6/8/2004 18:10,32.437,31.186,29.609,26.028,28.716,27.8,,299.606,26.456,304.136,30.986
6/8/2004 18:15,32.25,30.754,29.375,25.921,28.662,27.767,,299.526,26.376,303.952,30.802
6/8/2004 18:20,32.057,30.325,29.145,25.809,28.608,27.736,,299.447,26.297,303.784,30.634
6/8/2004 18:25,31.858,29.901,28.916,25.698,28.554,27.704,,299.358,26.208,303.602,30.452
6/8/2004 18:30,31.653,29.486,28.69,25.583,28.5,27.673,,299.266,26.116,303.431,30.281
6/8/2004 18:35,31.443,29.101,28.48,25.473,28.447,27.643,,299.167,26.017,303.251,30.101
6/8/2004 18:40,31.227,28.719,28.274,25.361,28.395,27.614,,299.07,25.92,303.085,29.935
6/8/2004 18:45,31.006,28.34,28.069,25.249,28.345,27.585,,298.97,25.82,302.912,29.762
