cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-05 22:25:00,0.000,-7.462,-86.809,0.000,19.725,21.970,20.624,25.367,24.972,
2004-06-05 22:30:00,0.000,-7.293,-86.760,0.000,19.628,21.908,20.571,25.344,24.954,
2004-06-05 22:35:00,0.000,-7.128,-86.714,0.000,19.532,21.846,20.518,25.322,24.935,
2004-06-05 22:40:00,0.000,-6.967,-86.672,0.000,19.437,21.785,20.466,25.300,24.917,
2004-06-05 22:45:00,0.000,-6.812,-86.634,0.000,19.342,21.724,20.413,25.279,24.899,
2004-06-05 22:50:00,0.000,-6.660,-86.599,0.000,19.248,21.663,20.361,25.257,24.880,
2004-06-05 22:55:00,0.000,-6.514,-86.568,0.000,19.155,21.603,20.309,25.235,24.862,
2004-06-05 23:00:00,0.000,-6.371,-86.540,0.000,19.062,21.543,20.257,25.213,24.844,
2004-06-05 23:05:00,0.000,-6.179,-86.589,0.000,18.969,21.484,20.207,25.192,24.825,
2004-06-05 23:10:00,0.000,-5.987,-86.640,0.000,18.876,21.426,20.158,25.170,24.807,
2004-06-05 23:15:00,0.000,-5.795,-86.694,0.000,18.784,21.367,20.109,25.149,24.790,
2004-06-05 23:20:00,0.000,-5.602,-86.750,0.000,18.693,21.309,20.060,25.128,24.772,
2004-06-05 23:25:00,0.000,-5.409,-86.810,0.000,18.602,21.252,20.011,25.107,24.754,
2004-06-05 23:30:00,0.000,-5.216,-86.873,0.000,18.511,21.194,19.962,25.086,24.737,
2004-06-05 23:35:00,0.000,-5.023,-86.938,0.000,18.421,21.137,19.914,25.065,24.720,
2004-06-05 23:40:00,0.000,-4.830,-87.006,0.000,18.331,21.081,19.866,25.045,24.702,
2004-06-05 23:45:00,0.000,-4.636,-87.077,0.000,18.242,21.024,19.818,25.024,24.685,
2004-06-05 23:50:00,0.000,-4.442,-87.151,0.000,18.153,20.968,19.770,25.003,24.668,
2004-06-05 23:55:00,0.000,-4.248,-87.227,0.000,18.064,20.912,19.722,24.983,24.651,
2004-06-06 00:00:00,0.000,-4.053,-87.306,0.000,17.976,20.856,19.675,24.963,24.634,
2004-06-06 00:05:00,0.000,-3.987,-86.878,0.000,17.894,20.806,19.628,24.942,24.616,
2004-06-06 00:10:00,0.000,-3.933,-86.464,0.000,17.814,20.757,19.582,24.922,24.599,
2004-06-06 00:15:00,0.000,-3.886,-86.060,0.000,17.736,20.708,19.535,24.901,24.581,
2004-06-06 00:20:00,0.000,-3.843,-85.665,0.000,17.659,20.661,19.490,24.880,24.563,
2004-06-06 00:25:00,0.000,-3.803,-85.277,0.000,17.583,20.614,19.444,24.859,24.545,
2004-06-06 00:30:00,0.000,-3.765,-84.895,0.000,17.509,20.569,19.400,24.838,24.526,
2004-06-06 00:35:00,0.000,-3.726,-84.520,0.000,17.436,20.523,19.355,24.816,24.508,
2004-06-06 00:40:00,0.000,-3.687,-84.151,0.000,17.364,20.479,19.311,24.794,24.489,
2004-06-06 00:45:00,0.000,-3.647,-83.787,0.000,17.293,20.435,19.268,24.773,24.469,
2004-06-06 00:50:00,0.000,-3.604,-83.429,0.000,17.222,20.392,19.225,24.751,24.450,
2004-06-06 00:55:00,0.000,-3.559,-83.076,0.000,17.153,20.350,19.182,24.728,24.431,
2004-06-06 01:00:00,0.000,-3.511,-82.728,0.000,17.085,20.308,19.140,24.706,24.411,
2004-06-06 01:05:00,0.000,-3.530,-80.497,0.000,17.043,20.270,19.105,24.684,24.391,
2004-06-06 01:10:00,0.000,-3.595,-78.328,0.000,17.011,20.234,19.071,24.663,24.372,
2004-06-06 01:15:00,0.000,-3.693,-76.201,0.000,16.987,20.198,19.037,24.642,24.353,
2004-06-06 01:20:00,0.000,-3.816,-74.108,0.000,16.969,20.164,19.006,24.621,24.334,
2004-06-06 01:25:00,0.000,-3.960,-72.043,0.000,16.957,20.129,18.974,24.601,24.315,
2004-06-06 01:30:00,0.000,-4.121,-70.003,0.000,16.949,20.096,18.944,24.581,24.297,
2004-06-06 01:35:00,0.000,-4.297,-67.985,0.000,16.945,20.063,18.913,24.561,24.279,
2004-06-06 01:40:00,0.000,-4.486,-65.988,0.000,16.945,20.031,18.884,24.542,24.261,
2004-06-06 01:45:00,0.000,-4.687,-64.010,0.000,16.949,19.999,18.855,24.523,24.243,
2004-06-06 01:50:00,0.000,-4.898,-62.051,0.000,16.956,19.969,18.827,24.504,24.226,
2004-06-06 01:55:00,0.000,-5.119,-60.108,0.000,16.967,19.938,18.800,24.486,24.208,
2004-06-06 02:00:00,0.000,-5.348,-58.180,0.000,16.980,19.908,18.773,24.467,24.191,
2004-06-06 02:05:00,0.000,-5.733,-59.007,0.000,16.956,19.859,18.727,24.448,24.174,
2004-06-06 02:10:00,0.000,-6.067,-59.758,0.000,16.920,19.809,18.679,24.428,24.155,
2004-06-06 02:15:00,0.000,-6.367,-60.464,0.000,16.874,19.759,18.631,24.407,24.136,
2004-06-06 02:20:00,0.000,-6.643,-61.135,0.000,16.823,19.705,18.580,24.386,24.116,
2004-06-06 02:25:00,0.000,-6.898,-61.780,0.000,16.766,19.651,18.528,24.364,24.096,
2004-06-06 02:30:00,0.000,-7.138,-62.402,0.000,16.706,19.594,18.474,24.341,24.075,
2004-06-06 02:35:00,0.000,-7.363,-63.004,0.000,16.641,19.538,18.420,24.317,24.053,
2004-06-06 02:40:00,0.000,-7.576,-63.591,0.000,16.573,19.479,18.364,24.293,24.031,
2004-06-06 02:45:00,0.000,-7.778,-64.162,0.000,16.503,19.421,18.308,24.268,24.008,
2004-06-06 02:50:00,0.000,-7.970,-64.721,0.000,16.430,19.360,18.250,24.243,23.985,
2004-06-06 02:55:00,0.000,-8.153,-65.267,0.000,16.355,19.300,18.192,24.217,23.961,
2004-06-06 03:00:00,0.000,-8.328,-65.803,0.000,16.277,19.238,18.132,24.191,23.937,
2004-06-06 03:05:00,0.000,-8.021,-65.483,0.000,16.216,19.197,18.093,24.165,23.914,
2004-06-06 03:10:00,0.000,-7.742,-65.195,0.000,16.160,19.158,18.055,24.139,23.890,
2004-06-06 03:15:00,0.000,-7.482,-64.924,0.000,16.107,19.118,18.017,24.115,23.868,
2004-06-06 03:20:00,0.000,-7.235,-64.666,0.000,16.057,19.082,17.982,24.091,23.846,
2004-06-06 03:25:00,0.000,-7.000,-64.418,0.000,16.008,19.046,17.948,24.067,23.824,
2004-06-06 03:30:00,0.000,-6.773,-64.177,0.000,15.961,19.012,17.915,24.044,23.803,
2004-06-06 03:35:00,0.000,-6.555,-63.943,0.000,15.915,18.978,17.883,24.022,23.783,
2004-06-06 03:40:00,0.000,-6.344,-63.715,0.000,15.870,18.946,17.853,23.999,23.762,
2004-06-06 03:45:00,0.000,-6.139,-63.491,0.000,15.826,18.914,17.823,23.978,23.743,
2004-06-06 03:50:00,0.000,-5.941,-63.271,0.000,15.782,18.883,17.795,23.956,23.723,
2004-06-06 03:55:00,0.000,-5.749,-63.055,0.000,15.740,18.852,17.766,23.935,23.704,
2004-06-06 04:00:00,0.000,-5.563,-62.843,0.000,15.698,18.822,17.739,23.914,23.685,
2004-06-06 04:05:00,0.000,-5.670,-63.122,0.000,15.645,18.781,17.700,23.893,23.666,
2004-06-06 04:10:00,0.000,-5.764,-63.381,0.000,15.590,18.739,17.660,23.872,23.647,
2004-06-06 04:15:00,0.000,-5.850,-63.626,0.000,15.531,18.697,17.620,23.851,23.628,
2004-06-06 04:20:00,0.000,-5.929,-63.862,0.000,15.471,18.653,17.578,23.830,23.609,
2004-06-06 04:25:00,0.000,-6.003,-64.090,0.000,15.409,18.610,17.537,23.809,23.589,
2004-06-06 04:30:00,0.000,-6.073,-64.311,0.000,15.346,18.565,17.494,23.787,23.570,
2004-06-06 04:35:00,0.000,-6.138,-64.526,0.000,15.282,18.520,17.451,23.766,23.550,
2004-06-06 04:40:00,0.000,-6.200,-64.736,0.000,15.217,18.474,17.407,23.744,23.530,
2004-06-06 04:45:00,0.000,-6.258,-64.942,0.000,15.151,18.428,17.363,23.722,23.510,
2004-06-06 04:50:00,0.000,-6.312,-65.144,0.000,15.084,18.381,17.319,23.700,23.490,
2004-06-06 04:55:00,0.000,-6.364,-65.342,0.000,15.016,18.334,17.274,23.678,23.470,
2004-06-06 05:00:00,0.000,-6.412,-65.536,0.000,14.948,18.286,17.229,23.656,23.450,
2004-06-06 05:05:00,0.000,-5.627,-65.611,0.000,14.892,18.275,17.221,23.635,23.431,
2004-06-06 05:10:00,0.000,-4.877,-65.710,0.000,14.840,18.267,17.216,23.617,23.415,
2004-06-06 05:15:00,0.000,-4.152,-65.825,0.000,14.791,18.259,17.212,23.600,23.401,
2004-06-06 05:20:00,0.000,-3.450,-65.950,0.000,14.744,18.259,17.215,23.586,23.388,
2004-06-06 05:25:00,0.000,-3.180,-66.642,9.390,14.816,18.316,17.276,23.579,23.381,
2004-06-06 05:30:00,0.000,-2.718,-67.095,10.282,14.829,18.335,17.299,23.573,23.375,
2004-06-06 05:35:00,0.000,-2.271,-67.540,12.006,14.844,18.359,17.328,23.569,23.371,
2004-06-06 05:40:00,0.000,-1.838,-67.994,13.721,14.861,18.390,17.362,23.568,23.370,
2004-06-06 05:45:00,0.000,-1.419,-68.457,15.422,14.880,18.420,17.397,23.568,23.370,
2004-06-06 05:50:00,0.000,-1.068,-69.004,18.338,14.916,18.457,17.437,23.570,23.372,
2004-06-06 05:55:00,0.000,-0.806,-69.675,22.569,14.977,18.494,17.478,23.573,23.375,
2004-06-06 06:00:00,0.000,-0.610,-70.445,27.250,15.057,18.536,17.525,23.578,23.380,
2004-06-06 06:05:00,0.000,-0.050,-70.231,32.364,15.175,18.604,17.598,23.586,23.387,
2004-06-06 06:10:00,0.000,0.459,-70.120,37.258,15.311,18.676,17.671,23.596,23.397,
2004-06-06 06:15:00,0.000,0.845,-70.160,43.368,15.478,18.752,17.752,23.609,23.410,
2004-06-06 06:20:00,0.000,1.158,-70.306,49.492,15.664,18.838,17.842,23.624,23.425,
2004-06-06 06:25:00,0.000,1.397,-70.558,55.967,15.869,18.923,17.932,23.643,23.443,
2004-06-06 06:30:00,0.000,1.567,-70.917,62.797,16.095,19.018,18.031,23.663,23.463,
2004-06-06 06:35:00,0.000,1.652,-71.410,70.418,16.347,19.114,18.132,23.687,23.486,
2004-06-06 06:40:00,0.000,1.678,-72.003,78.082,16.616,19.218,18.241,23.712,23.511,
2004-06-06 06:45:00,0.000,1.685,-72.636,84.991,16.892,19.322,18.350,23.739,23.538,
2004-06-06 06:50:00,0.000,1.649,-73.343,92.176,17.181,19.434,18.466,23.771,23.566,
2004-06-06 06:55:00,0.000,1.567,-74.132,99.636,17.486,19.546,18.583,23.857,23.597,
2004-06-06 07:00:00,0.000,1.438,-75.008,107.368,17.805,19.665,18.707,23.976,23.629,
2004-06-06 07:05:00,0.000,0.867,-75.897,115.375,18.137,19.758,19.057,24.113,23.661,
2004-06-06 07:10:00,0.000,0.149,-76.859,123.654,18.481,19.853,19.338,24.260,23.695,
2004-06-06 07:15:00,0.000,-0.744,-77.896,132.201,18.838,19.950,19.478,24.414,23.736,
2004-06-06 07:20:00,0.000,-1.753,-79.011,141.017,19.208,20.046,19.629,24.571,23.795,
2004-06-06 07:25:00,0.000,-2.826,-80.208,150.097,19.592,20.143,19.779,24.700,23.870,
2004-06-06 07:30:00,0.000,-4.088,-81.483,159.440,19.988,20.241,20.182,24.811,23.957,
2004-06-06 07:35:00,0.000,-5.495,-82.807,168.607,20.392,20.339,20.713,24.910,24.046,
2004-06-06 07:40:00,0.000,-7.060,-84.193,178.012,20.806,20.438,21.306,25.000,24.129,
2004-06-06 07:45:00,0.000,-8.787,-85.643,187.651,21.230,20.538,21.524,25.084,24.205,
2004-06-06 07:50:00,0.000,-10.680,-87.159,197.520,21.664,20.639,21.763,25.163,24.273,
2004-06-06 07:55:00,0.000,-12.742,-88.740,207.616,22.107,20.741,22.144,25.237,24.333,
2004-06-06 08:00:00,0.000,-14.976,-90.386,217.935,22.561,20.845,22.636,25.308,24.389,
2004-06-06 08:05:00,0.000,-16.918,-92.270,228.474,23.028,20.951,22.868,25.375,24.449,
2004-06-06 08:10:00,0.000,-18.951,-94.234,239.226,23.506,21.060,23.109,25.440,24.523,
2004-06-06 08:15:00,0.000,-21.075,-96.276,250.189,23.997,21.169,23.865,25.502,24.610,
2004-06-06 08:20:00,0.000,-23.291,-98.396,261.358,24.498,21.280,24.593,25.562,24.696,
2004-06-06 08:25:00,0.000,-25.609,-100.603,272.867,25.013,21.384,24.914,25.624,24.775,
2004-06-06 08:30:00,0.000,-28.014,-102.883,284.437,25.537,21.496,25.424,25.747,24.846,
2004-06-06 08:35:00,0.000,-30.439,-105.173,295.128,26.060,21.606,25.876,25.902,24.911,
2004-06-06 08:40:00,0.000,-32.923,-107.506,305.965,26.587,21.719,26.160,26.074,24.981,
2004-06-06 08:45:00,0.000,-35.475,-109.891,316.944,27.121,21.831,27.155,26.259,25.060,
2004-06-06 08:50:00,0.000,-38.097,-112.331,328.059,27.662,21.945,27.626,26.451,25.136,
2004-06-06 08:55:00,0.000,-40.792,-114.830,339.304,28.210,22.060,27.929,26.649,25.203,
2004-06-06 09:00:00,0.000,-43.559,-117.387,350.674,28.765,22.176,28.186,26.805,25.262,
2004-06-06 09:05:00,0.000,-46.983,-120.538,362.163,29.311,22.287,28.425,26.940,25.311,
2004-06-06 09:10:00,0.000,-50.494,-123.703,373.765,29.858,22.399,28.607,27.059,25.353,
2004-06-06 09:15:00,0.000,-54.104,-126.895,385.473,30.406,22.512,28.781,27.166,25.388,
2004-06-06 09:20:00,0.000,-57.816,-130.118,397.282,30.957,22.625,28.909,27.261,25.416,
2004-06-06 09:25:00,0.000,-61.631,-133.374,409.186,31.509,22.738,29.030,27.348,25.440,
2004-06-06 09:30:00,0.000,-65.551,-136.662,421.176,32.065,22.851,29.112,27.428,25.460,
2004-06-06 09:35:00,0.000,-69.408,-139.846,431.111,32.597,22.960,29.168,27.497,25.476,
2004-06-06 09:40:00,0.000,-73.289,-142.990,441.069,33.122,23.068,29.187,27.558,25.488,
2004-06-06 09:45:00,0.000,-77.214,-146.118,451.046,33.642,23.177,29.202,27.612,25.498,
2004-06-06 09:50:00,0.000,-81.190,-149.238,461.036,34.158,23.285,29.181,27.711,25.505,
2004-06-06 09:55:00,0.000,-85.220,-152.353,471.034,34.670,23.393,29.157,27.846,25.510,
2004-06-06 10:00:00,0.000,-89.305,-155.465,481.033,35.180,23.502,29.101,27.994,25.513,
2004-06-06 10:05:00,0.000,-91.192,-158.027,491.027,35.726,23.608,29.053,28.148,25.516,
2004-06-06 10:10:00,0.000,-93.110,-160.709,501.012,36.285,23.715,28.976,28.285,25.517,
2004-06-06 10:15:00,0.000,-95.027,-163.473,510.982,36.854,23.821,28.895,28.386,25.518,
2004-06-06 10:20:00,0.000,-96.932,-166.308,520.929,37.430,23.928,28.788,28.468,25.519,
2004-06-06 10:25:00,0.000,-98.818,-169.205,530.849,38.012,24.034,28.676,28.536,25.520,
2004-06-06 10:30:00,0.000,-100.682,-172.161,540.736,38.600,24.141,28.540,28.592,25.521,
2004-06-06 10:35:00,0.000,-102.412,-175.074,549.131,39.176,24.244,28.394,28.636,25.521,
2004-06-06 10:40:00,0.000,-104.070,-177.986,557.456,39.750,24.347,28.224,28.671,25.522,
2004-06-06 10:45:00,0.000,-105.673,-180.912,565.707,40.323,24.451,28.052,28.698,25.524,
2004-06-06 10:50:00,0.000,-107.230,-183.856,573.878,40.896,24.553,27.857,28.719,25.526,
2004-06-06 10:55:00,0.000,-108.745,-186.820,581.965,41.468,24.656,27.659,28.733,25.529,
2004-06-06 11:00:00,0.000,-110.222,-189.802,589.963,42.040,24.758,27.439,28.741,25.534,
2004-06-06 11:05:00,0.000,-114.547,-193.156,597.866,42.567,24.858,27.210,28.744,25.539,
2004-06-06 11:10:00,0.000,-118.802,-196.380,605.670,43.077,25.143,27.141,28.743,25.547,
2004-06-06 11:15:00,0.000,-123.033,-199.524,613.370,43.572,25.444,27.089,28.738,25.556,
2004-06-06 11:20:00,0.000,-127.252,-202.605,620.961,44.056,25.795,27.066,28.730,25.567,
2004-06-06 11:25:00,0.000,-131.466,-205.628,628.439,44.530,26.145,27.043,28.720,25.581,
2004-06-06 11:30:00,0.000,-135.647,-208.573,635.411,44.990,26.549,27.091,28.701,25.597,
2004-06-06 11:35:00,0.000,-139.435,-211.118,637.411,45.382,26.911,27.078,28.679,25.615,
2004-06-06 11:40:00,0.000,-143.019,-213.419,639.236,45.743,27.298,27.083,28.655,25.634,
2004-06-06 11:45:00,0.000,-146.468,-215.554,640.885,46.080,27.681,27.089,28.630,25.654,
2004-06-06 11:50:00,0.000,-149.804,-217.548,642.358,46.396,28.077,27.102,28.603,25.674,
2004-06-06 11:55:00,0.000,-153.040,-219.418,643.653,46.694,28.470,27.115,28.575,25.695,
2004-06-06 12:00:00,0.000,-156.184,-221.172,644.772,46.975,28.873,27.133,28.547,25.717,
2004-06-06 12:05:00,0.000,-158.906,-223.135,645.714,47.241,29.264,27.143,28.518,25.738,
2004-06-06 12:10:00,0.000,-161.535,-224.997,646.478,47.491,29.661,27.156,28.489,25.760,
2004-06-06 12:15:00,0.000,-164.075,-226.763,647.064,47.728,30.054,27.169,28.459,25.781,
2004-06-06 12:20:00,0.000,-166.528,-228.435,647.473,47.951,30.450,27.184,28.429,25.802,
2004-06-06 12:25:00,0.000,-168.895,-230.018,647.705,48.161,30.842,27.199,28.399,25.823,
2004-06-06 12:30:00,0.000,-171.180,-231.513,647.759,48.358,31.234,27.215,28.369,25.844,
2004-06-06 12:35:00,0.000,-173.266,-232.829,646.298,48.528,31.613,27.229,28.339,25.864,
2004-06-06 12:40:00,0.000,-175.218,-234.010,644.657,48.680,31.989,27.243,28.309,25.883,
2004-06-06 12:45:00,0.000,-177.055,-235.080,642.838,48.817,32.361,27.258,28.281,25.903,
2004-06-06 12:50:00,0.000,-178.786,-236.047,640.842,48.939,32.726,27.273,28.255,25.922,
2004-06-06 12:55:00,0.000,-180.415,-236.917,638.672,49.048,33.087,27.288,28.230,25.940,
2004-06-06 13:00:00,0.000,-181.946,-237.694,636.328,49.144,33.442,27.303,28.205,25.959,
2004-06-06 13:05:00,0.000,-182.155,-237.904,633.813,49.252,33.805,27.328,28.182,25.977,
2004-06-06 13:10:00,0.000,-182.343,-238.105,631.129,49.355,34.163,27.354,28.161,25.996,
2004-06-06 13:15:00,0.000,-182.484,-238.268,628.278,49.453,34.515,27.379,28.140,26.014,
2004-06-06 13:20:00,0.000,-182.570,-238.383,625.262,49.544,34.863,27.407,28.122,26.033,
2004-06-06 13:25:00,0.000,-182.595,-238.447,622.084,49.628,35.206,27.435,28.105,26.052,
2004-06-06 13:30:00,0.000,-182.557,-238.456,618.746,49.704,35.542,27.464,28.089,26.071,
2004-06-06 13:35:00,0.000,-182.268,-238.262,613.153,49.748,35.854,27.488,28.075,26.090,
2004-06-06 13:40:00,0.000,-181.835,-237.932,607.413,49.776,36.155,27.513,28.062,26.109,
2004-06-06 13:45:00,0.000,-181.289,-237.500,601.530,49.790,36.450,27.538,28.052,26.128,
2004-06-06 13:50:00,0.000,-180.641,-236.979,595.509,49.792,36.732,27.563,28.044,26.146,
2004-06-06 13:55:00,0.000,-179.900,-236.375,589.353,49.783,37.009,27.587,28.040,26.165,
2004-06-06 14:00:00,0.000,-179.071,-235.693,583.068,49.764,37.271,27.612,28.040,26.183,
2004-06-06 14:05:00,0.000,-178.704,-235.754,576.656,49.715,37.516,27.626,28.045,26.203,
2004-06-06 14:10:00,0.000,-178.192,-235.683,570.124,49.650,37.746,27.640,28.054,26.226,
2004-06-06 14:15:00,0.000,-177.563,-235.509,563.476,49.572,37.970,27.653,28.067,26.253,
2004-06-06 14:20:00,0.000,-176.827,-235.244,556.715,49.481,38.177,27.663,28.083,26.284,
2004-06-06 14:25:00,0.000,-175.993,-234.896,549.848,49.378,38.380,27.674,28.101,26.321,
2004-06-06 14:30:00,0.000,-175.067,-234.470,542.877,49.265,38.566,27.683,28.120,26.362,
2004-06-06 14:35:00,0.000,-173.782,-233.760,532.802,49.107,38.713,27.685,28.140,26.408,
2004-06-06 14:40:00,0.000,-172.327,-232.888,522.955,48.930,38.923,27.648,28.158,26.460,
2004-06-06 14:45:00,0.000,-170.708,-231.881,512.758,48.734,39.043,27.649,28.178,26.517,
2004-06-06 14:50:00,0.000,-168.956,-230.762,502.514,48.523,39.150,27.643,28.198,26.578,
2004-06-06 14:55:00,0.000,-167.090,-229.549,492.230,48.299,39.252,27.637,28.219,26.618,
2004-06-06 15:00:00,0.000,-165.120,-228.251,481.913,48.063,39.312,27.630,28.239,26.663,
2004-06-06 15:05:00,0.000,-164.304,-226.217,471.570,47.808,39.086,27.618,28.258,26.715,
2004-06-06 15:10:00,0.000,-163.356,-224.089,461.208,47.540,38.816,27.604,28.277,26.761,
2004-06-06 15:15:00,0.000,-162.291,-221.885,450.833,47.261,38.558,27.590,28.294,26.778,
2004-06-06 15:20:00,0.000,-161.118,-219.616,440.454,46.972,38.234,27.575,28.310,26.789,
2004-06-06 15:25:00,0.000,-159.843,-217.287,430.075,46.674,38.049,27.559,28.325,26.812,
2004-06-06 15:30:00,0.000,-158.470,-214.907,419.705,46.368,37.935,27.542,28.337,26.838,
2004-06-06 15:35:00,0.000,-156.824,-212.348,407.440,46.033,37.797,27.521,28.344,26.866,
2004-06-06 15:40:00,0.000,-155.017,-209.681,395.229,45.683,37.666,27.497,28.345,26.894,
2004-06-06 15:45:00,0.000,-153.081,-206.943,383.080,45.323,37.533,27.474,28.340,26.922,
2004-06-06 15:50:00,0.000,-151.029,-204.147,371.001,44.954,37.396,27.449,28.329,26.925,
2004-06-06 15:55:00,0.000,-148.873,-201.306,358.999,44.577,37.256,27.424,28.313,26.910,
2004-06-06 16:00:00,0.000,-146.620,-198.428,347.082,44.193,37.019,27.397,28.291,26.879,
2004-06-06 16:05:00,0.000,-142.174,-196.538,335.257,43.819,36.727,27.364,28.267,26.834,
2004-06-06 16:10:00,0.000,-137.780,-194.664,323.532,43.444,36.408,27.329,28.241,26.796,
2004-06-06 16:15:00,0.000,-133.425,-192.786,311.914,43.067,36.244,27.294,28.216,26.769,
2004-06-06 16:20:00,0.000,-129.106,-190.902,300.409,42.688,36.065,27.256,28.192,26.746,
2004-06-06 16:25:00,0.000,-124.822,-189.011,289.025,42.307,35.885,27.218,28.168,26.725,
2004-06-06 16:30:00,0.000,-120.575,-187.112,277.768,41.923,35.709,27.178,28.144,26.707,
2004-06-06 16:35:00,0.000,-116.295,-185.157,265.884,41.527,35.525,27.137,28.120,26.690,
2004-06-06 16:40:00,0.000,-112.031,-183.171,254.161,41.127,35.340,27.094,28.096,26.673,
2004-06-06 16:45:00,0.000,-107.796,-181.170,242.605,40.723,35.154,27.051,28.072,26.658,
2004-06-06 16:50:00,0.000,-103.598,-179.159,231.223,40.317,34.964,27.006,28.048,26.643,
2004-06-06 16:55:00,0.000,-99.398,-177.109,219.523,39.901,34.738,26.961,28.023,26.629,
2004-06-06 17:00:00,0.000,-95.231,-175.041,208.033,39.483,34.458,26.916,27.998,26.615,
2004-06-06 17:05:00,0.000,-92.256,-172.169,196.769,39.057,34.176,26.870,27.972,26.601,
2004-06-06 17:10:00,0.000,-89.257,-169.288,185.738,38.629,33.880,26.823,27.945,26.588,
2004-06-06 17:15:00,0.000,-86.246,-166.411,174.947,38.199,33.593,26.777,27.918,26.575,
2004-06-06 17:20:00,0.000,-83.232,-163.545,164.399,37.770,33.300,26.729,27.890,26.562,
2004-06-06 17:25:00,0.000,-80.221,-160.695,154.101,37.341,33.015,26.682,27.862,26.550,
2004-06-06 17:30:00,0.000,-77.219,-157.866,144.057,36.915,32.730,26.634,27.832,26.538,
2004-06-06 17:35:00,0.000,-74.219,-155.055,134.151,36.489,32.451,26.586,27.802,26.526,
2004-06-06 17:40:00,0.000,-71.233,-152.269,124.512,36.065,32.219,26.538,27.772,26.514,
2004-06-06 17:45:00,0.000,-68.270,-149.515,115.197,35.645,31.966,26.508,27.741,26.502,
2004-06-06 17:50:00,0.000,-65.330,-146.795,106.127,35.228,31.748,26.461,27.707,26.491,
2004-06-06 17:55:00,0.000,-62.418,-144.112,97.337,34.816,31.532,26.415,27.671,26.480,
2004-06-06 18:00:00,0.000,-59.536,-141.468,88.830,34.408,31.325,26.367,27.634,26.469,
2004-06-06 18:05:00,0.000,-57.078,-139.493,80.609,33.992,31.104,26.304,27.595,26.457,
2004-06-06 18:10:00,0.000,-54.616,-137.525,72.677,33.575,30.888,26.239,27.555,26.445,
2004-06-06 18:15:00,0.000,-52.166,-135.580,65.038,33.161,30.674,26.175,27.513,26.432,
2004-06-06 18:20:00,0.000,-49.738,-133.668,57.694,32.751,30.462,26.107,27.471,26.419,
2004-06-06 18:25:00,0.000,-47.337,-131.792,50.647,32.345,30.252,26.039,27.428,26.405,
2004-06-06 18:30:00,0.000,-44.970,-129.956,43.900,31.944,30.046,25.969,27.384,26.391,
2004-06-06 18:35:00,0.000,-42.850,-128.312,39.760,31.576,29.862,25.906,27.341,26.377,
2004-06-06 18:40:00,0.000,-40.836,-126.775,35.786,31.222,29.676,25.842,27.299,26.362,
2004-06-06 18:45:00,0.000,-38.904,-125.317,31.981,30.880,29.488,25.778,27.259,26.348,
2004-06-06 18:50:00,0.000,-37.040,-123.925,28.344,30.547,29.307,25.714,27.220,26.333,
2004-06-06 18:55:00,0.000,-35.239,-122.594,24.878,30.223,29.129,25.650,27.182,26.319,
2004-06-06 19:00:00,0.000,-33.495,-121.319,21.582,29.907,28.963,25.586,27.146,26.305,
2004-06-06 19:05:00,0.000,-32.620,-120.430,18.457,29.584,28.768,25.477,27.110,26.290,
2004-06-06 19:10:00,0.000,-31.770,-119.551,15.504,29.262,28.579,25.365,27.073,26.273,
2004-06-06 19:15:00,0.000,-30.955,-118.696,12.724,28.943,28.392,25.253,27.035,26.254,
2004-06-06 19:20:00,0.000,-30.181,-117.871,10.119,28.629,28.204,25.133,26.996,26.233,
2004-06-06 19:25:00,0.000,-29.449,-117.078,7.689,28.318,28.015,25.014,26.956,26.210,
2004-06-06 19:30:00,0.000,-28.760,-116.318,5.436,28.013,27.825,24.889,26.914,26.185,
2004-06-06 19:35:00,0.000,-28.230,-115.680,4.743,27.729,27.652,24.770,26.872,26.158,
2004-06-06 19:40:00,0.000,-27.770,-115.111,4.091,27.455,27.481,24.648,26.829,26.129,
2004-06-06 19:45:00,0.000,-27.362,-114.592,3.478,27.189,27.309,24.525,26.786,26.099,
2004-06-06 19:50:00,0.000,-26.995,-114.115,2.907,26.929,27.140,24.400,26.743,26.068,
2004-06-06 19:55:00,0.000,-26.664,-113.675,2.375,26.675,26.972,24.276,26.699,26.035,
2004-06-06 20:00:00,0.000,-26.377,-113.281,2.065,26.428,26.799,24.151,26.655,26.002,
2004-06-06 20:05:00,0.000,-28.117,-112.401,1.613,26.163,26.614,24.034,26.612,25.968,
2004-06-06 20:10:00,0.000,-29.752,-111.502,1.201,25.897,26.426,23.915,26.569,25.934,
2004-06-06 20:15:00,0.000,-31.288,-110.606,0.829,25.630,26.236,23.797,26.527,25.901,
2004-06-06 20:20:00,0.000,-32.733,-109.727,0.548,25.366,26.044,23.678,26.485,25.868,
2004-06-06 20:25:00,0.000,-34.082,-108.865,0.273,25.104,25.853,23.559,26.445,25.835,
2004-06-06 20:30:00,0.000,-35.338,-108.021,0.000,24.845,25.662,23.439,26.405,25.802,
2004-06-06 20:35:00,0.000,-36.536,-107.214,0.000,24.591,25.474,23.320,26.366,25.770,
