,tpr_air2m_c13_cal_%60'_celsius,pre_air_c13_cal_%60'_hPa,'hum_relcapa_c13_cal_%60'_percent,prp_intensrr_c13_cal_%60'_millimeter/hour,'ven_ddmoy_c13_cal_%60'_degre,ven_ffmoy_c13_cal_%60'_m/s,flx_rvd_c13_cal_%60'_watt/m2,flx_rvm_c13_cal_%60'_watt/m2,flx_ird_c13_%60'_watt/m2,flx_irm_c13_%60'_watt/m2
7/2/2004 5:00,14.3545,997.8966667,79.95,0,271.8,2.118333333,136.2386667,35.78316667,318.1311667,430.536
7/2/2004 6:00,16.19266667,998.3666667,73.1,0,284.1833333,3.396666667,324.3886667,75.5355,353.9013333,444.1843333
7/2/2004 7:00,17.81466667,998.635,67.46666667,0,298.0833333,2.866666667,500.0473333,107.5316667,362.2935,460.4115
7/2/2004 8:00,18.94616667,998.6333333,60.75,0,289.4666667,3.733333333,603.9256667,121.7018333,376.5891667,474.1973333
7/2/2004 9:00,20.1245,998.5983333,52.66666667,0,285.25,3.421666667,690.6945,134.7288333,378.5768333,483.457
7/2/2004 10:00,21.5395,998.3983333,46.08333333,0,303,3.251666667,894.9525,164.0838333,383.371,498.5603333
7/2/2004 11:00,22.07466667,998.2116667,42.58333333,0,296.5833333,3.48,747.2881667,136.0345,395.1753333,500.8255
7/2/2004 12:00,23.14433333,997.6883333,39.46666667,0,304,3.596666667,835.9516667,153.1128333,402.7925833,509.13
7/2/2004 13:00,24.21283333,997.29,35.65,0,289.1166667,3.233333333,881.228,168.09,405.1450833,517.1183333
7/2/2004 14:00,24.164,996.9833333,32.75,0,308.2,3.703333333,535.5031667,106.813,403.0288333,499.4598333
7/2/2004 15:00,24.59266667,996.76,32.73333333,0,302.25,3.383333333,527.8766667,110.6018333,396.7526667,498.043
7/2/2004 16:00,24.46016667,996.6416667,33.98333333,0,298.8666667,3.446666667,380.9,86.36916667,399.7028333,488.651
7/2/2004 17:00,23.91216667,996.63,36.65,0,318.7666667,3.468333333,247.6111667,60.71066667,395.1253333,478.0098333
7/2/2004 18:00,23.08966667,996.7716667,40.08333333,0,321.9833333,3.096666667,134.9885,38.25983333,380.2828333,465.537
7/2/2004 19:00,21.126,997.19,46.2,0,310,1.936666667,12.02166667,2.580833333,379.4126667,445.0903333
7/2/2004 20:00,19.98466667,997.87,50.96666667,0,305.8833333,2.166666667,-0.761833333,0.1085,376.2311667,437.2213333
7/2/2004 21:00,18.81933333,998.42,56.91666667,0,311.65,2.278333333,-0.799666667,0.0605,370.3311667,432.085
7/2/2004 22:00,17.88083333,998.6433333,58.93333333,0,322.5166667,2.803333333,-0.613,0.095333333,365.5148333,426.7435
7/2/2004 23:00,16.85266667,998.865,61.65,0,306.8666667,1.773333333,-0.7735,0.099,365.1155,420.1543333
7/3/2004 0:00,15.88133333,999.115,66.21666667,0,287.3166667,1.396666667,-0.8175,0.056833333,365.3313333,413.9053333
7/3/2004 1:00,14.82833333,999.1866667,71.11666667,0,280.5833333,1.668333333,-0.8005,0.034666667,358.2201667,407.875
7/3/2004 2:00,14.40233333,999.1083333,73.63333333,0,282.05,1.73,-0.596333333,0.080166667,368.8681667,410.1838333
7/3/2004 3:00,13.60766667,999.0733333,76.83333333,0,282.15,1.825,-0.765833333,0.055833333,353.2676667,404.6391667
7/3/2004 4:00,13.0905,999.1283333,79.05,0,289.4333333,2.04,18.2985,4.7795,338.79,398.329
7/3/2004 5:00,13.9825,999.425,77.31666667,0,286.9166667,1.708333333,139.3156667,37.27166667,274.8848333,406.8018333
7/3/2004 6:00,16.10316667,999.7383333,68.15,0,302.8,1.606666667,326.476,77.73383333,324.7601667,420.4733333
7/3/2004 7:00,17.43816667,999.8953333,60.11666667,0,224.3333333,2.841666667,511.8308333,111.9331667,325.4498333,435.7571667
7/3/2004 8:00,18.72533333,999.6366667,53.8,0,193.9833333,2.356666667,691.5781667,141.061,332.6698333,449.6943333
7/3/2004 9:00,20.197,999.2816667,46.31666667,0,216.55,2.513333333,810.5421667,158.3355,344.0321667,463.45
7/3/2004 10:00,21.39466667,999.075,40.55,0,280.4166667,3.256666667,937.0463333,170.7753333,347.2628333,477.5528333
7/3/2004 11:00,22.0205,998.8083333,36.95,0,303.8833333,3.295,979.2593333,172.1778333,349.7493333,486.0033333
7/3/2004 12:00,23.05983333,998.24,35.11666667,0,291.7166667,3.195,966.6431667,170.546,356.2078333,493.5025
7/3/2004 13:00,23.84483333,997.7666667,31.33333333,0,265.0666667,2.666666667,901.3363333,165.9935,362.2718333,495.0583333
7/3/2004 14:00,24.65966667,997.2866667,30.13333333,0,286.1333333,2.885,814.65,157.7676667,358.2325,496.585
7/3/2004 15:00,24.67766667,996.7466667,30.38333333,0,284.4166667,2.755,674.5168333,140.952,358.0298333,490.4886667
7/3/2004 16:00,24.6195,996.3433333,30.41666667,0,268.3833333,2.68,503.3615,115.5376667,361.1601667,484.1885
7/3/2004 17:00,24.26433333,996.1516667,30.9,0,278.25,3.018333333,317.8818333,82.31283333,364.8775,476.4188333
7/3/2004 18:00,23.38483333,996.1866667,33.36666667,0,284.1166667,2.258333333,133.1555,37.88016667,370.678,460.0905
7/3/2004 19:00,20.90033333,996.2766667,43.86666667,0,84.65,1.558333333,11.3425,2.2915,374.1946667,436.6365
7/3/2004 20:00,19.04633333,996.5433333,49.2,0,74.18333333,0.611666667,-0.794333333,0.001833333,368.4613333,423.31
7/3/2004 21:00,17.49983333,996.6533333,54.85,0,61.3,0.323333333,-0.637,0.0275,364.86,415.2518333
7/3/2004 22:00,16.61183333,996.6666667,58.01666667,0,123.3333333,0.48,-0.546166667,0.0165,361.3096667,409.874
7/3/2004 23:00,15.81566667,996.4733333,60.65,0,144.2166667,0.876666667,-0.5565,0.0825,358.8868333,405.9758333
7/4/2004 0:00,14.85466667,995.97,64.5,0,112.7333333,0.255,-0.561333333,0.097166667,354.7123333,402.2963333
7/4/2004 1:00,13.527,995.5683333,70.38333333,0,172.25,0.305,-0.540333333,0.084333333,351.2393333,397.3865
7/4/2004 2:00,13.00916667,995.07,72.8,0,125.1166667,0.37,-0.495666667,0.0585,348.709,395.0228333
7/4/2004 3:00,12.16983333,994.8116667,76.43333333,0,97.48333333,0.648333333,-0.4755,0.0725,342.826,388.6096667
7/4/2004 4:00,12.01933333,994.7366667,77.66666667,0,99.53333333,0.615,19.13,5.026166667,342.0795,391.5901667
7/4/2004 5:00,14.54633333,994.8933333,72.08333333,0,84.9,0.913333333,141.0091667,38.33566667,269.2761667,403.5218333
7/4/2004 6:00,17.93766667,995.035,60.05,0,80.71666667,1.053333333,324.828,78.31516667,332.2128333,421.4461667
7/4/2004 7:00,20.82316667,994.8366667,52.73333333,0,81.18333333,1.338333333,504.5633333,111.3395,339.568,443.1951667
7/4/2004 8:00,23.92766667,994.4083333,42.08333333,0,91.56666667,2.495,664.8233333,137.6843333,358.1138333,469.3898333
7/4/2004 9:00,25.79816667,994.0883333,35.65,0,89.25,3.141666667,793.9586667,160.405,372.7911667,487.0368333
7/4/2004 10:00,27.96483333,993.555,32.85,0,107.0666667,2.555,891.6585,169.278,386.0053333,501.9098333
7/4/2004 11:00,29.67766667,992.9433333,26.45,0,141.5833333,3.183333333,939.2141667,173.0433333,390.6145,514.4105
7/4/2004 12:00,31.339,992.2683333,25.5,0,134.55,2.32,931.1088333,169.6876667,410.7153333,532.8035
7/4/2004 13:00,32.50866667,991.8516667,23.8,0,162.1666667,2.418333333,866.058,161.999,425.6988333,542.8396667
7/4/2004 14:00,33.36116667,991.5633333,21.51666667,0,168.8666667,2.045,765.36,147.8683333,420.2198333,542.1263333
7/4/2004 15:00,33.42733333,991.4466667,21.11666667,0,167.0333333,2.588333333,623.0253333,128.0976667,422.2813333,537.9945
7/4/2004 16:00,33.09483333,991.35,20.7,0,175.9166667,2.858333333,456.5261667,102.3098333,421.1156667,529.0495
7/4/2004 17:00,31.99666667,991.3216667,23.68333333,0,166.6333333,3.486666667,280.5196667,69.245,419.5681667,516.1466667
7/4/2004 18:00,29.5985,991.56,29.03333333,0,170.45,4.143333333,113.1385,29.61416667,416.1746667,495.4115
7/4/2004 19:00,27.08383333,991.7133333,35.93333333,0,174.4333333,4.053333333,13.11633333,2.994166667,412.3463333,476.7268333
7/4/2004 20:00,24.6475,992.5833333,46.45,0,251.7166667,2.765,-0.772166667,-0.060333333,402.426,458.3258333
7/4/2004 21:00,23.617,993.5733333,51.36666667,0,238.65,3.663333333,-0.717833333,-0.002166667,398.8241667,453.1161667
7/4/2004 22:00,23.00816667,994.575,45.28333333,0,276.9833333,3.855,-0.758833333,-0.002,396.3178333,450.0533333
7/4/2004 23:00,21.4995,995.5716667,49.2,0,268.9833333,4.588333333,-0.551666667,-0.014666667,396.2885,442.4038333
7/5/2004 0:00,19.87666667,995.77,57.68333333,0,269.6833333,3.648333333,-0.435,-0.009166667,399.9538333,431.2241667
7/5/2004 1:00,18.91016667,995.535,64.08333333,0,259.05,2.518333333,-0.474333333,0,394.033,428.0431667
7/5/2004 2:00,18.10483333,995.52,69.81666667,0,281.8333333,2.753333333,-0.4875,0,387.178,425.7555
7/5/2004 3:00,17.32233333,995.3183333,75.85,0,294.45,1.89,-0.509833333,0.0365,378.9858333,421.939
7/5/2004 4:00,16.7785,995.935,81.85,0,309.2,2.235,10.42966667,2.2465,371.6505,420.0546667
7/5/2004 5:00,17.198,996.1633333,82.1,0,262.1333333,0.96,96.2965,23.78916667,371.2863333,424.9333333
7/5/2004 6:00,19.29133333,995.9833333,72.53333333,0,201.2333333,1.838333333,287.531,70.3525,355.1788333,435.3265
7/5/2004 7:00,20.444,996.105,66.86666667,0,286.65,1.645,359.9403333,79.63933333,372.7363333,447.037
7/5/2004 8:00,21.029,996.1833333,66.45,0,297.0833333,2.516666667,474.7283333,103.1761667,385.5041667,457.0683333
7/5/2004 9:00,21.50816667,995.97,62.06666667,0,283.9666667,1.9,350.3595,72.99016667,392.9983333,457.1715
7/5/2004 10:00,22.35366667,995.9516667,58.51666667,0,261.1,1.761666667,485.0941667,97.95866667,394.029,464.3341667
7/5/2004 11:00,24.47716667,995.7183333,50.8,0,264.8666667,1.693333333,888.3603333,171.5526667,387.8448333,484.1396667
7/5/2004 12:00,25.042,995.375,48.96666667,0,209.2833333,2.003333333,615.1486667,120.9171667,404.9473333,485.4675
7/5/2004 13:00,24.9735,995.1966667,48.51666667,0,247.1166667,1.836666667,417.0471667,87.4925,420.0843333,479.9116667
7/5/2004 14:00,25.17033333,994.9883333,48.08333333,0,251.65,1.986666667,322.3545,67.7435,427.9935,478.4105
7/5/2004 15:00,24.84433333,995.0733333,51.05,0,296.3,2.176666667,222.3406667,46.858,432.909,473.9738333
7/5/2004 16:00,24.53783333,994.8716667,52.66666667,0,298.15,2.373333333,186.9985,39.1275,432.1858333,470.7438333
7/5/2004 17:00,24.10983333,995.1883333,52.45,0,291.6166667,2.17,86.593,18.6005,434.7603333,464.1566667
7/5/2004 18:00,23.764,995.2016667,55.26666667,0,293.9666667,2.211666667,103.556,25.79816667,407.6233333,459.332
7/5/2004 19:00,21.83266667,995.5233333,67.1,1.5,310.55,2.446666667,31.25316667,8.339833333,420.787,448.593
7/5/2004 20:00,20.05366667,996.2733333,76.88333333,0.1,298.1333333,2.248333333,-0.255,0.21,412.442,435.5123333
7/5/2004 21:00,19.8835,996.6416667,73.9,0,310.25,2.348333333,-0.2475,0.208333333,409.7455,432.126
7/5/2004 22:00,18.891,996.4033333,79.53333333,0.9,147.4166667,1.73,-0.231166667,0.034333333,430.887,446.4656667
7/5/2004 23:00,17.407,997.3933333,91.13333333,0.3,274.4666667,1.978333333,-0.191833333,0.108166667,438.302,456.5863333
7/6/2004 0:00,17.27116667,996.8316667,93.25,0.2,191.6333333,0.821666667,-0.133333333,0.11,441.8161667,457.5601667
7/6/2004 1:00,17.08983333,996.4033333,94.3,0.4,179.35,1.246666667,-0.106166667,0.11,445.5865,458.9708333
7/6/2004 2:00,16.905,995.125,94.88333333,0.2,146.8166667,1.581666667,-0.116833333,0.106333333,439.6161667,457.208
7/6/2004 3:00,16.86566667,994.72,95.06666667,0.2,157.9166667,1.788333333,-0.1,0.11,440.746,456.3405
7/6/2004 4:00,16.53216667,993.9533333,95.06666667,0.1,150.45,1.42,8.16,1.6615,428.9165,453.5723333
7/6/2004 5:00,16.679,994.22,95.3,0,182.6333333,1.52,36.15816667,7.473166667,432.8111667,454.5831667
7/6/2004 6:00,16.88783333,994.6066667,95.33333333,0.8,171.0666667,1.295,27.56183333,4.797666667,439.2316667,455.5568333
7/6/2004 7:00,17.17666667,993.9183333,95.51666667,0.3,68.23333333,2.605,59.29716667,10.34216667,437.7888333,456.5986667
7/6/2004 8:00,18.20766667,993.5516667,94.11666667,0,64.06666667,3.118333333,253.1728333,46.84633333,424.5985,464.1743333
7/6/2004 9:00,20.52666667,992.4033333,85.76666667,0,78.5,3.591666667,644.7271667,116.5931667,382.8491667,469.2271667
7/6/2004 10:00,23.10116667,992.0716667,72.63333333,0,81.3,2.64,815.0385,147.1321667,360.109,444.2353333
7/6/2004 11:00,24.8035,991.795,61.81666667,0,90.41666667,2.805,763.9775,133.7276667,380.5176667,462.9178333
7/6/2004 12:00,25.2645,991.755,60.06666667,0,155.4,3.303333333,747.169,130.0988333,382.5165,467.3391667
7/6/2004 13:00,25.79766667,990.9766667,56.38333333,0,64.21666667,3.238333333,559.2048333,104.0258333,394.1343333,471.1795
7/6/2004 14:00,25.47066667,991.0133333,55.21666667,0,157.1833333,1.828333333,158.3518333,29.1845,429.3711667,465.7116667
7/6/2004 15:00,20.20633333,991.65,82.33333333,11.8,218.3833333,3.678333333,44.31416667,7.8495,418.5673333,430.511
7/6/2004 16:00,19.83183333,989.865,89.7,0.1,81.06666667,3.931666667,340.1625,67.1535,364.7383333,425.3266667
7/6/2004 17:00,20.14766667,989.53,86.61666667,0,111.1666667,2.99,129.6196667,25.34733333,387.0991667,429.4333333
7/6/2004 18:00,20.2205,989.7433333,83.63333333,0,114.2333333,2.375,29.4665,5.756,401.2136667,429.1701667
7/6/2004 19:00,19.44883333,991.1916667,89.93333333,0.3,215.5,2.756666667,1.061833333,0.273333333,408.7098333,426.31
7/6/2004 20:00,19.187,990.6783333,92.43333333,0.4,198.75,1.975,-0.111,0.11,410.2,424.9993333
7/6/2004 21:00,18.97116667,989.2833333,92.53333333,0,156.5166667,3.358333333,-0.155166667,0.11,399.3355,422.996
7/6/2004 22:00,18.98466667,987.82,88.93333333,0,145.5833333,4.246666667,-0.193666667,0.11,397.6388333,422.2223333
7/6/2004 23:00,19.2415,986.4483333,82.56666667,0,150.7833333,4.7,-0.1,0.11,399.1923333,421.8348333
7/7/2004 0:00,19.69,985.855,83.61666667,0,142.7,3.778333333,-0.086666667,0.11,402.1388333,425.2968333
7/7/2004 1:00,19.56166667,986.6466667,82.03333333,0,173.2666667,3.723333333,-0.0595,0.106333333,407.9138333,425.7325
7/7/2004 2:00,18.91366667,986.3366667,85.6,0.2,181.95,4.743333333,-0.1925,0.108166667,407.6791667,423.0833333
7/7/2004 3:00,18.91233333,984.23,82.93333333,0,155,5.643333333,-0.296666667,0.108166667,400.0701667,422.0128333
7/7/2004 4:00,19.3625,983.1516667,77.26666667,0,131.9833333,3.975,2.9295,0.606333333,393.5706667,424.0325
7/7/2004 5:00,20.13466667,982.745,73.43333333,0,147.2666667,6.635,26.14516667,5.101,395.8283333,423.6773333
7/7/2004 6:00,20.57733333,982.4266667,73.16666667,0,156.4166667,7.605,83.17116667,15.8855,383.2591667,425.1641667
7/7/2004 7:00,20.90866667,982.7933333,71.83333333,0,157.25,8.841666667,435.5875,95.58,348.7016667,425.2276667
7/7/2004 8:00,22.08983333,984.9933333,68.76666667,0,202.9,7.578333333,503.6331667,101.9928333,381.2531667,441.0778333
7/7/2004 9:00,20.90483333,986.6083333,72.61666667,0,263.3666667,3.663333333,133.7441667,24.80683333,416.5818333,436.1791667
7/7/2004 10:00,20.59316667,987.3483333,69.91666667,0,286.4833333,3.595,139.251,25.35833333,412.6415,433.2651667
7/7/2004 11:00,21.13916667,987.91,62.71666667,0,285.6333333,4.825,396.9415,74.703,394.2488333,434.1571667
7/7/2004 12:00,21.5975,988.3133333,60.95,0,292.8,4.705,549.3196667,98.75216667,384.7963333,440.1651667
7/7/2004 13:00,20.909,988.555,59.56666667,0.2,291.65,3.583333333,234.6666667,43.727,403.7898333,435.7015
7/7/2004 14:00,21.11391667,988.6,56.15833333,0,289.1166667,3.519166667,424.6623333,567.7085833,401.1875833,64.2515
7/7/2004 15:00,21.1145,988.9833333,55.55,0,276.0333333,3.211666667,128.3915,27.96333333,413.0695,439.603
7/7/2004 16:00,21.01616667,989.3783333,54.66666667,0,257.5833333,2.348333333,73.74783333,15.82833333,414.5095,436.643
7/7/2004 17:00,20.75683333,989.5016667,53.98333333,0,266.25,2.148333333,48.38783333,10.63466667,413.8736667,433.3226667
7/7/2004 18:00,20.40733333,989.425,54.55,0,276.1333333,2.398333333,35.40816667,7.761666667,412.1226667,430.9423333
7/7/2004 19:00,19.41033333,989.2883333,58.96666667,0,274.0166667,1.701666667,4.2805,0.722666667,405.6876667,422.2061667
7/7/2004 20:00,18.3845,989.35,65.41666667,0,269.15,1.483333333,-0.0965,0.106333333,393.7113333,414.1118333
7/7/2004 21:00,17.29783333,989.5516667,70.56666667,0,276.25,1.706666667,-0.173833333,0.11,369.4153333,405.8973333
7/7/2004 22:00,16.3745,989.7733333,73.08333333,0,276.3166667,1.758333333,-0.145666667,0.11,366.5315,402.2036667
7/7/2004 23:00,15.25883333,989.9333333,74.88333333,0,273.6166667,1.721666667,-0.236833333,0.115,351.9948333,397.6308333
7/8/2004 0:00,14.2185,989.775,79.26666667,0,268.8833333,1.418333333,-0.179833333,0.12,381.8581667,416.7836667
7/8/2004 1:00,13.73433333,989.8333333,82.91666667,0,243.0333333,1.205,-0.069166667,0.13,407.3391667,430.0331667
7/8/2004 2:00,13.91066667,989.8566667,84.26666667,0,261.2666667,1.533333333,-0.1295,0.1,438.146025,458.4477083
7/8/2004 3:00,14.20883333,989.9166667,85.06666667,0,263.4166667,1.32,-0.044,0.023333333,666.4490583,678.5602083
7/8/2004 4:00,14.11566667,990.2016667,85.18333333,0,267.7833333,1.666666667,8.316166667,1.757666667,704.9605833,721.4325833
7/8/2004 5:00,14.47733333,990.625,83.08333333,0,273.3833333,1.818333333,88.27566667,21.52566667,563.9175833,617.0925833
7/8/2004 6:00,15.169,991.2683333,79.3,0,277.5,2.9,155.1,31.67633333,492.11175,547.1806667
7/8/2004 7:00,16.3765,991.6866667,73.11666667,0,281.2666667,3.16,384.0973333,79.2635,419.2723333,516.0124167
7/8/2004 8:00,17.86583333,991.65,64.16666667,0,283.2666667,3.13,578.6105,116.3441667,435.7054167,529.4425
7/8/2004 9:00,19.43483333,991.865,51.73333333,0,287.0833333,3.496666667,742.7623333,142.8808333,342.2128333,453.6175
7/8/2004 10:00,19.98716667,992.1433333,46.6,0,276.9833333,4.501666667,701.3343333,130.6793333,382.2014524,474.7641429
7/8/2004 11:00,21.26933333,991.965,41.03333333,0,270.3833333,5.341666667,942.2178333,168.9818333,361.893881,482.3410238
7/8/2004 12:00,22.02583333,992.1683333,35.4,0,275.5166667,5.796666667,798.7403333,147.0858333,366.4553333,475.903
7/8/2004 13:00,22.40533333,992.29,34.86666667,0,275.6666667,6.045,780.1921667,150.9923333,386.2620333,491.2247167
7/8/2004 14:00,21.975,992.6583333,37.25,0,275.8333333,6.66,627.6486667,127.8273333,444.84905,550.1903667
7/8/2004 15:00,21.40233333,993.2016667,39.83333333,0,274.5666667,7.586666667,679.228,147.6466667,516.1768333,623.6905
7/8/2004 16:00,20.683,993.755,41.28333333,0,274.9333333,7.136666667,421.6028333,97.803,637.9610833,729.8315833
7/8/2004 17:00,19.08866667,994.945,46.03333333,0,282.5833333,6.995,273.364,71.6405,712.3829167,796.2000833
7/8/2004 18:00,17.45283333,995.895,53.11666667,0,269.0666667,6.31,106.6358333,30.31233333,657.7961667,730.8516667
7/8/2004 19:00,16.51483333,996.3833333,57.43333333,0,269.1,5.515,11.84933333,2.703166667,716.8745673,780.1453918
7/8/2004 20:00,15.93916667,996.9583333,61.31666667,0,264.95,4.631666667,-0.109333333,0.1,724.8396784,780.5345029
7/8/2004 21:00,15.855,997.4733333,63.28333333,0,259.95,5.52,-0.12,0.098333333,699.9519591,746.1625731
7/8/2004 22:00,15.1605,997.8816667,67.91666667,0,258.35,4.653333333,-0.163333333,0.1,694.7924858,744.5274607
7/8/2004 23:00,14.888,998.0316667,71.43333333,0,254.75,4.933333333,-0.131666667,0.061666667,739.4236054,790.5277551
7/9/2004 0:00,14.73116667,998.045,73.9,0,258.2,4.308333333,-0.136666667,0.045,761.3011565,802.0379592
7/9/2004 1:00,14.624,998.11,73.83333333,0,250.9833333,4.465,-0.12,0.013333333,783.1787075,813.5481633
7/9/2004 2:00,14.05133333,997.9716667,77.45,0,259.8333333,3.32,-0.0985,0.035,805.0562585,825.0583673
7/9/2004 3:00,13.72616667,998.04,83.81666667,0.4,254.0666667,3.146666667,-0.053,0.085,819.8825352,832.8710516
7/9/2004 4:00,12.9195,997.945,90.55,0.3,261.8833333,3.27,4.907,1.044666667,778.7031443,810.7656701
7/9/2004 5:00,12.91083333,997.8,90.61666667,0,251.2,1.995,73.74466667,18.75866667,741.4215687,789.5234381
7/9/2004 6:00,14.82133333,997.9283333,82.8,0,263.05,2.846666667,280.2558333,63.21916667,698.9780597,768.978
7/9/2004 7:00,16.47266667,998.1366667,72.83333333,0,273.15,4.195,457.0848333,95.80483333,585.5035473,666.7725
7/9/2004 8:00,17.66483333,998.2116667,65.35,0,274.3333333,4.385,523.1275,104.6661667,459.6940878,556.0725
7/9/2004 9:00,19.17066667,998.0366667,56.48333333,0,270.8333333,3.838333333,789.6768333,152.5203333,448.1150552,557.8025833
7/9/2004 10:00,20.33133333,997.8333333,48.15,0,279.1166667,3.451666667,799.0601667,149.0043333,502.55125,618.5334167
7/9/2004 11:00,21.3025,997.3683333,44.05,0,285.1833333,4.03,830.8126667,154.4706667,466.1309583,579.1304167
7/9/2004 12:00,21.58766667,996.8916667,44.68333333,0,296.95,4.088333333,959.612,174.437,475.373875,593.2543333
7/9/2004 13:00,21.55233333,996.4433333,43.33333333,0,305.65,3.468333333,527.9265,104.5026667,579.1648583,643.74735
7/9/2004 14:00,22.712,996.225,36.61666667,0,275.65,3.636666667,664.1645,132.212,431.5320583,528.8144833
7/9/2004 15:00,21.5235,996.1516667,43.9,0,319.0833333,3.903333333,412.44,86.79416667,360.6006667,441.2675
7/9/2004 16:00,20.62266667,996.2083333,44.76666667,0,307.6166667,3.82,279.864,60.665,366.3598333,431.564
7/9/2004 17:00,20.24883333,996.055,44.81666667,0,316.9,2.933333333,232.5401667,57.2455,345.8985,424.2073333
7/9/2004 18:00,19.05483333,996.2666667,50.38333333,0,318.8666667,1.926666667,40.87083333,8.166333333,369.0136667,409.4945
7/9/2004 19:00,18.477,996.6616667,52.21666667,0,319.6333333,1.846666667,5.161666667,1.042333333,376.6168333,404.8065
7/9/2004 20:00,17.62316667,997.3483333,57.3,0,295.2166667,1.765,-0.150666667,0.103333333,375.6711667,399.662
7/9/2004 21:00,16.34433333,997.3533333,67.91666667,0,253.8,1.3,-0.11,0.101666667,374.0175,394.0326667
7/9/2004 22:00,15.97116667,997.2566667,71.26666667,0,247.0333333,1.883333333,-0.11,0.1,375.918,392.4081667
7/9/2004 23:00,15.7205,997.155,71.83333333,0,229.2333333,1.553333333,-0.11,0.1,376.0316667,391.374
7/10/2004 0:00,15.55666667,996.9383333,74.38333333,0,263.45,1.933333333,-0.11,0.1,376.0321667,391.273
7/10/2004 1:00,15.432,996.7683333,75.11666667,0,278.9333333,1.97,-0.11,0.1,372.7735,390.675
7/10/2004 2:00,14.86966667,996.37,79.85,0,280.7833333,1.5,-0.11,0.1,366.8741667,387.7758333
7/10/2004 3:00,14.6215,996.2866667,82.01666667,0,302.7333333,0.936666667,-0.11,0.1,366.7126667,386.9765
7/10/2004 4:00,14.27633333,996.145,84.88333333,0.1,306.35,0.748333333,6.442166667,1.4325,363.3803333,385.4711667
7/10/2004 5:00,14.708,996.1483333,84.16666667,0,311.1166667,1.156666667,85.60266667,20.6605,351.155,390.323
7/10/2004 6:00,15.54533333,996.5233333,75.95,0,157.8166667,1.641666667,162.0035,34.644,357.8995,397.8871667
7/10/2004 7:00,16.494,996.7366667,71.23333333,0,37.7,1.908333333,288.8298333,60.87316667,355.1363333,406.8196667
7/10/2004 8:00,17.9705,996.4516667,63,0,93.58333333,1.448333333,437.1833333,89.43566667,335.2868333,415.5095
7/10/2004 9:00,18.65383333,996.1666667,55.5,0,165.2666667,0.99,475.3465,95.7185,347.9833333,420.6045
7/10/2004 10:00,19.7395,995.8816667,51.5,0,133.7,1.33,629.101,125.1213333,345.815,432.5995
7/10/2004 11:00,20.6555,995.52,48.15,0,160.55,1.398333333,633.8525,125.5443333,358.4661667,438.9158333
7/10/2004 12:00,20.4605,995.3233333,49,0,243.8666667,1.206666667,313.6038333,63.083,379.0255,428.9041667
7/10/2004 13:00,19.9225,995.1666667,50.86666667,0,271.75,1.243333333,181.3975,35.3725,382.0173333,421.6873333
7/10/2004 14:00,19.068,995.0416667,59.53333333,0,257.8,1.663333333,141.5603333,28.09366667,377.492,414.0338333
7/10/2004 15:00,18.29666667,994.8466667,67.9,0,215.9166667,2.636666667,167.1773333,34.37216667,374.2695,411.514
7/10/2004 16:00,18.00916667,994.545,71,0,222.25,2.613333333,140.396,29.24633333,375.319,409.3811667
7/10/2004 17:00,18.0315,994.3233333,70.03333333,0,223.9333333,2.766666667,137.0983333,29.31666667,370.951,409.6776667
7/10/2004 18:00,17.73483333,994.225,69.9,0,229.7833333,1.878333333,52.87366667,10.97516667,371.6745,404.3756667
7/10/2004 19:00,16.91133333,994.5133333,74.3,0,233.0666667,1.568333333,8.411666667,1.909666667,367.016,396.6395
7/10/2004 20:00,15.8195,994.905,78.3,0,247.6,1.485,-0.109666667,0.1,355.766,389.0833333
7/10/2004 21:00,15.55883333,995.4116667,81.76666667,0,251.4833333,1.348333333,-0.0825,0.088333333,372.408,390.3486667
7/10/2004 22:00,15.858,995.42,81.53333333,0,261.1666667,1.338333333,-0.11,0.081666667,378.172,392.6385
7/10/2004 23:00,15.53933333,995.2383333,81.6,0,272.3166667,1.74,-0.11,0.086666667,368.993,390.0338333
7/11/2004 0:00,15.18716667,995.1383333,82.08333333,0,282.8166667,1.806666667,-0.175,0.11,347.7063333,385.2036667
7/11/2004 1:00,15.1665,995.0266667,81.5,0,303.0666667,1.486666667,-0.166666667,0.108333333,352.6281667,385.1125
7/11/2004 2:00,14.72116667,994.7833333,82.83333333,0,288.0666667,1.75,-0.106333333,0.043333333,366.7991667,386.1786667
7/11/2004 3:00,14.3,994.82,75.21666667,0,310.85,2.778333333,-0.099,0.01,362.5578333,383.9758333
7/11/2004 4:00,13.0375,995.1583333,77.01666667,0,306.6166667,2.541666667,11.241,2.545833333,323.668,375.5836667
7/11/2004 5:00,13.057,995.61,76.06666667,0,302.7833333,2.305,90.4935,25.36116667,311.973,379.4991667
7/11/2004 6:00,13.91533333,996.1666667,74.66666667,0,278.85,3.218333333,291.7735,70.57933333,301.5705,390.9681667
7/11/2004 7:00,15.31583333,996.6166667,70.06666667,0,281.0166667,3.093333333,502.3058333,109.767,299.2476667,406.2508333
7/11/2004 8:00,16.79,996.63,59.71666667,0,286.9166667,3.353333333,629.9035,127.5093333,306.0368333,422.0093333
7/11/2004 9:00,18.0375,996.3266667,51.15,0,296.7,3.36,798.5293333,157.6551667,309.5431667,436.8715
