cur_datetime,WallshadeT, WalllitT, RoofT, canTemp, rh, vcwg_canPress_Pa, senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 18:50:00,295.612,296.391,291.698,292.144,79.051,100227.650,54.202,291.035,99815.028,290.960,100086.666,
2004-06-01 18:55:00,295.557,296.314,291.641,291.784,80.503,100227.668,52.363,291.022,99818.181,290.975,100086.621,
2004-06-01 19:00:00,295.505,296.242,291.599,292.224,78.323,100227.482,56.879,291.010,99821.333,291.059,100086.542,
2004-06-01 19:05:00,295.455,296.173,291.538,291.881,80.077,100227.496,52.699,290.981,99825.708,291.077,100086.499,
2004-06-01 19:10:00,295.408,296.109,291.473,292.301,78.001,100227.334,57.259,290.951,99830.083,291.145,100086.433,
2004-06-01 19:15:00,295.361,296.045,291.375,291.942,79.724,100227.357,52.907,290.921,99834.458,291.158,100086.393,
2004-06-01 19:20:00,295.316,295.983,291.273,292.312,78.118,100227.211,56.895,290.892,99838.833,291.219,100086.332,
2004-06-01 19:25:00,295.268,295.920,291.150,291.956,79.663,100227.239,52.582,290.862,99843.208,291.226,100086.294,
2004-06-01 19:30:00,295.220,295.858,291.031,292.290,78.058,100227.116,56.152,290.833,99847.583,291.276,100086.245,
2004-06-01 19:35:00,295.171,295.795,290.898,291.930,79.804,100227.168,51.787,290.803,99851.958,291.268,100086.226,
2004-06-01 19:40:00,295.126,295.736,290.739,292.348,77.959,100227.032,56.323,290.774,99856.333,291.317,100086.184,
2004-06-01 19:45:00,295.077,295.675,290.552,292.022,79.304,100227.070,52.342,290.744,99860.708,291.322,100086.164,
2004-06-01 19:50:00,295.034,295.621,290.355,292.394,77.476,100226.956,56.336,290.715,99865.083,291.363,100086.131,
2004-06-01 19:55:00,294.990,295.565,290.152,292.641,76.431,100226.702,57.544,290.685,99869.458,291.566,100086.030,
2004-06-01 20:00:00,294.948,295.513,289.952,293.629,72.259,100226.343,68.593,290.656,99873.833,291.774,100085.936,
2004-06-01 20:05:00,294.935,295.491,289.825,293.454,72.996,100226.249,66.573,290.624,99878.583,291.901,100085.865,
2004-06-01 20:10:00,294.951,295.497,289.884,293.587,72.613,100226.227,68.080,290.593,99883.333,291.904,100085.842,
2004-06-01 20:15:00,294.966,295.502,290.038,293.268,73.905,100226.315,64.411,290.561,99888.083,291.857,100085.853,
2004-06-01 20:20:00,294.965,295.492,290.175,293.429,73.372,100226.328,66.234,290.530,99892.833,291.818,100085.868,
2004-06-01 20:25:00,294.954,295.474,290.250,293.154,74.496,100226.375,63.082,290.498,99897.583,291.803,100085.868,
2004-06-01 20:30:00,294.937,295.448,290.269,293.385,73.697,100226.325,65.716,290.466,99902.333,291.810,100085.850,
2004-06-01 20:35:00,294.915,295.419,290.244,293.153,74.609,100226.312,63.055,290.435,99907.083,291.836,100085.814,
2004-06-01 20:40:00,294.894,295.390,290.191,293.424,73.601,100226.206,66.148,290.403,99911.833,291.877,100085.760,
2004-06-01 20:45:00,294.872,295.361,290.116,293.230,74.407,100226.130,63.915,290.372,99916.583,291.941,100085.679,
2004-06-01 20:50:00,294.853,295.335,290.023,293.523,73.436,100225.950,67.257,290.340,99921.333,292.025,100085.567,
2004-06-01 20:55:00,294.834,295.309,289.915,293.379,74.166,100225.767,54.012,290.308,99926.083,292.150,100085.406,
2004-06-01 21:00:00,294.819,295.288,289.790,293.642,73.537,100225.513,56.983,290.277,99930.833,292.245,100085.210,
2004-06-01 21:05:00,294.805,295.268,289.648,293.447,74.476,100225.807,54.728,290.169,99936.490,292.197,100085.474,
2004-06-01 21:10:00,294.797,295.254,289.525,293.584,74.023,100226.231,56.270,290.061,99942.147,291.974,100085.860,
2004-06-01 21:15:00,294.789,295.241,289.445,293.215,75.294,100226.766,52.016,289.953,99947.804,291.644,100086.248,
2004-06-01 21:20:00,294.782,295.228,289.415,293.226,75.049,100227.199,52.114,289.846,99953.461,291.321,100086.577,
2004-06-01 21:25:00,294.765,295.206,289.444,292.804,76.491,100227.605,47.261,289.738,99959.118,291.077,100086.841,
2004-06-01 21:30:00,294.744,295.180,289.502,292.891,75.677,100227.885,48.237,289.630,99964.775,290.881,100087.066,
2004-06-01 21:35:00,294.715,295.145,289.575,292.488,77.044,100228.196,43.591,289.522,99970.432,290.718,100087.263,
2004-06-01 21:40:00,294.686,295.112,289.655,292.619,76.060,100228.420,45.066,289.415,99976.089,290.560,100087.449,
2004-06-01 21:45:00,294.651,295.072,289.742,292.192,77.526,100228.709,40.164,289.307,99981.746,290.415,100087.624,
2004-06-01 21:50:00,294.621,295.036,289.817,292.341,76.387,100228.909,41.852,289.199,99987.403,290.273,100087.794,
2004-06-01 21:55:00,294.583,294.994,289.874,291.894,78.017,100229.189,20.221,289.091,99993.060,290.136,100087.959,
2004-06-01 22:00:00,294.550,294.956,289.905,291.986,77.141,100229.461,21.219,288.983,99998.717,289.917,100088.158,
2004-06-01 22:05:00,294.508,294.910,289.912,290.687,82.263,100230.100,6.299,288.934,100000.587,289.537,100088.402,
2004-06-01 22:10:00,294.467,294.864,289.795,290.026,84.486,100230.493,3.171,288.885,100002.458,289.284,100088.577,
2004-06-01 22:15:00,294.363,294.755,289.494,289.835,84.639,100230.650,3.171,288.836,100004.329,289.184,100088.668,
2004-06-01 22:20:00,294.235,294.623,289.239,290.160,82.752,100230.621,3.171,288.787,100006.200,289.181,100088.707,
2004-06-01 22:25:00,294.124,294.508,289.060,289.943,83.803,100230.734,3.171,288.738,100008.071,289.129,100088.766,
2004-06-01 22:30:00,294.045,294.425,288.955,290.191,82.163,100230.730,3.171,288.689,100009.942,289.117,100088.808,
2004-06-01 22:35:00,293.975,294.352,288.875,289.849,83.661,100230.893,3.171,288.640,100011.812,289.039,100088.880,
2004-06-01 22:40:00,293.919,294.292,288.826,290.047,82.539,100230.911,3.171,288.591,100013.683,289.015,100088.929,
2004-06-01 22:45:00,293.859,294.229,288.768,289.723,83.753,100231.073,3.171,288.542,100015.554,288.934,100089.003,
2004-06-01 22:50:00,293.806,294.173,288.726,289.932,82.434,100231.086,3.171,288.493,100017.425,288.914,100089.050,
2004-06-01 22:55:00,293.751,294.115,288.669,289.624,83.895,100231.241,1.735,288.444,100019.296,288.837,100089.122,
2004-06-01 23:00:00,293.702,294.063,288.630,289.830,82.407,100231.256,1.735,288.395,100021.167,288.814,100089.170,
2004-06-01 23:05:00,293.651,294.009,288.576,289.552,83.564,100231.347,1.735,288.395,100021.167,288.771,100089.194,
2004-06-01 23:10:00,293.606,293.960,288.540,289.794,82.214,100231.282,1.735,288.395,100021.167,288.796,100089.183,
2004-06-01 23:15:00,293.560,293.911,288.501,289.532,83.506,100231.358,1.735,288.395,100021.167,288.765,100089.198,
2004-06-01 23:20:00,293.520,293.868,288.489,289.771,82.270,100231.293,1.735,288.395,100021.167,288.791,100089.187,
2004-06-01 23:25:00,293.479,293.825,288.468,289.512,83.579,100231.369,1.735,288.395,100021.167,288.758,100089.202,
2004-06-01 23:30:00,293.443,293.787,288.467,289.746,82.380,100231.305,1.735,288.395,100021.167,288.784,100089.191,
2004-06-01 23:35:00,293.407,293.747,288.451,289.494,83.663,100231.379,1.735,288.395,100021.167,288.753,100089.207,
2004-06-01 23:40:00,293.373,293.712,288.454,289.725,82.476,100231.315,1.735,288.395,100021.167,288.778,100089.195,
2004-06-01 23:45:00,293.340,293.675,288.440,289.479,83.730,100231.387,1.735,288.395,100021.167,288.748,100089.210,
2004-06-01 23:50:00,293.309,293.642,288.444,289.707,82.560,100231.324,1.735,288.395,100021.167,288.773,100089.199,
2004-06-01 23:55:00,293.277,293.608,288.432,289.466,83.795,100231.394,0.479,288.395,100021.167,288.744,100089.213,
