cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-15 22:25:00,297.400,300.086,283.361,296.289,59.553,100219.726,69.772,292.300,99521.889,295.740,100080.902,
2004-06-15 22:30:00,297.372,300.040,283.182,296.258,59.679,100219.796,69.260,292.248,99522.000,295.697,100080.955,
2004-06-15 22:35:00,297.343,299.992,283.010,296.225,59.591,100219.865,68.723,292.195,99522.111,295.655,100081.007,
2004-06-15 22:40:00,297.313,299.945,282.846,296.188,59.571,100219.937,68.150,292.143,99522.222,295.611,100081.059,
2004-06-15 22:45:00,297.283,299.898,282.691,296.145,59.638,100220.010,67.509,292.091,99522.333,295.566,100081.112,
2004-06-15 22:50:00,297.253,299.851,282.544,296.103,59.748,100220.084,66.871,292.039,99522.444,295.520,100081.165,
2004-06-15 22:55:00,297.222,299.803,282.406,296.058,59.888,100220.158,52.105,291.986,99522.556,295.475,100081.217,
2004-06-15 23:00:00,297.192,299.755,282.274,295.971,60.193,100220.271,50.937,291.934,99522.667,295.390,100081.286,
2004-06-15 23:05:00,297.161,299.707,282.149,296.090,60.311,100219.872,52.131,291.887,99522.486,295.600,100080.962,
2004-06-15 23:10:00,297.127,299.657,282.029,296.404,60.116,100219.224,55.541,291.840,99522.306,295.991,100080.485,
2004-06-15 23:15:00,297.101,299.614,281.917,296.784,59.469,100218.519,59.724,291.792,99522.125,296.437,100079.982,
2004-06-15 23:20:00,297.091,299.588,281.810,297.304,58.196,100217.721,65.497,291.745,99521.944,296.967,100079.469,
2004-06-15 23:25:00,297.097,299.578,281.707,297.759,57.000,100216.822,70.528,291.698,99521.764,297.539,100078.848,
2004-06-15 23:30:00,297.122,299.589,281.607,298.072,56.355,100215.932,73.938,291.650,99521.583,298.102,100078.170,
2004-06-15 23:35:00,297.157,299.610,281.511,298.339,55.918,100215.269,76.825,291.603,99521.403,298.607,100077.683,
2004-06-15 23:40:00,297.196,299.634,281.416,298.569,55.651,100214.707,79.301,291.556,99521.222,299.063,100077.283,
2004-06-15 23:45:00,297.235,299.659,281.321,298.779,55.491,100214.234,81.538,291.509,99521.042,299.460,100076.957,
2004-06-15 23:50:00,297.273,299.683,281.228,298.912,55.752,100214.118,82.893,291.461,99520.861,299.658,100076.926,
2004-06-15 23:55:00,297.310,299.706,281.136,298.949,56.515,100214.326,73.902,291.414,99520.681,299.580,100077.130,
2004-06-16 00:00:00,297.344,299.726,281.046,298.858,57.827,100214.716,72.698,291.367,99520.500,299.247,100077.410,
2004-06-16 00:05:00,297.370,299.738,280.959,298.762,59.131,100214.985,71.435,291.277,99520.764,298.985,100077.585,
2004-06-16 00:10:00,297.386,299.740,280.874,298.699,60.217,100215.146,70.550,291.187,99521.028,298.847,100077.695,
2004-06-16 00:15:00,297.394,299.734,280.793,298.671,61.050,100215.243,70.065,291.097,99521.292,298.782,100077.770,
2004-06-16 00:20:00,297.397,299.723,280.715,298.651,61.744,100215.317,69.672,291.007,99521.556,298.741,100077.831,
2004-06-16 00:25:00,297.398,299.709,280.639,298.634,62.339,100215.391,69.321,290.917,99521.819,298.698,100077.890,
2004-06-16 00:30:00,297.397,299.694,280.566,298.610,62.886,100215.470,68.893,290.827,99522.083,298.647,100077.951,
2004-06-16 00:35:00,297.394,299.678,280.496,298.584,63.414,100215.555,68.441,290.737,99522.347,298.591,100078.016,
2004-06-16 00:40:00,297.390,299.661,280.427,298.554,63.920,100215.642,67.942,290.647,99522.611,298.532,100078.081,
2004-06-16 00:45:00,297.385,299.643,280.359,298.523,64.386,100215.729,67.429,290.557,99522.875,298.473,100078.147,
2004-06-16 00:50:00,297.379,299.624,280.292,298.490,64.812,100215.816,66.901,290.467,99523.139,298.416,100078.211,
2004-06-16 00:55:00,297.371,299.603,280.226,298.456,65.202,100215.901,64.680,290.377,99523.403,298.359,100078.275,
2004-06-16 01:00:00,297.362,299.582,280.162,298.413,65.625,100215.996,64.049,290.286,99523.667,298.292,100078.342,
2004-06-16 01:05:00,297.353,299.560,280.098,298.375,66.022,100216.075,63.462,290.218,99524.292,298.235,100078.398,
2004-06-16 01:10:00,297.342,299.537,280.035,298.338,66.393,100216.145,62.893,290.150,99524.917,298.187,100078.448,
2004-06-16 01:15:00,297.330,299.513,279.973,298.309,66.736,100216.209,62.424,290.082,99525.542,298.145,100078.494,
2004-06-16 01:20:00,297.318,299.488,279.913,298.279,67.079,100216.271,61.935,290.014,99526.167,298.104,100078.539,
2004-06-16 01:25:00,297.306,299.464,279.854,298.252,67.387,100216.333,61.486,289.946,99526.792,298.063,100078.584,
2004-06-16 01:30:00,297.294,299.439,279.798,298.223,67.710,100216.395,61.018,289.877,99527.417,298.022,100078.628,
2004-06-16 01:35:00,297.281,299.414,279.745,298.195,68.024,100216.457,60.559,289.809,99528.042,297.980,100078.673,
2004-06-16 01:40:00,297.268,299.388,279.696,298.165,68.325,100216.519,60.079,289.741,99528.667,297.938,100078.717,
2004-06-16 01:45:00,297.254,299.363,279.653,298.135,68.639,100216.581,59.601,289.673,99529.292,297.896,100078.761,
2004-06-16 01:50:00,297.241,299.337,279.616,298.104,68.951,100216.643,59.114,289.605,99529.917,297.854,100078.805,
2004-06-16 01:55:00,297.227,299.311,279.585,298.072,69.247,100216.705,57.723,289.537,99530.542,297.812,100078.848,
2004-06-16 02:00:00,297.212,299.285,279.561,298.036,69.539,100216.771,57.179,289.468,99531.167,297.765,100078.893,
2004-06-16 02:05:00,297.197,299.259,279.543,298.018,69.769,100216.706,56.847,289.424,99530.986,297.775,100078.823,
2004-06-16 02:10:00,297.182,299.232,279.531,298.026,69.895,100216.575,56.804,289.380,99530.806,297.841,100078.709,
2004-06-16 02:15:00,297.167,299.206,279.524,298.057,69.904,100216.407,57.037,289.336,99530.625,297.948,100078.573,
2004-06-16 02:20:00,297.154,299.181,279.521,298.103,69.836,100216.220,57.435,289.292,99530.444,298.072,100078.428,
2004-06-16 02:25:00,297.142,299.159,279.519,298.154,69.728,100216.028,57.902,289.248,99530.264,298.201,100078.279,
2004-06-16 02:30:00,297.133,299.138,279.520,298.207,69.601,100215.837,58.386,289.204,99530.083,298.328,100078.131,
2004-06-16 02:35:00,297.126,299.121,279.522,298.163,69.710,100216.501,57.770,289.159,99529.903,298.128,100078.746,
2004-06-16 02:40:00,297.121,299.105,279.527,297.897,70.329,100217.939,54.617,289.115,99529.722,297.358,100079.949,
2004-06-16 02:45:00,297.113,299.086,279.538,297.357,71.462,100219.646,48.360,289.071,99529.542,296.156,100081.233,
2004-06-16 02:50:00,297.093,299.054,279.574,296.721,72.533,100221.121,41.012,289.027,99529.361,295.095,100082.278,
2004-06-16 02:55:00,297.050,299.000,279.655,296.159,73.109,100222.263,34.144,288.983,99529.181,294.321,100083.093,
2004-06-16 03:00:00,296.984,298.924,279.764,295.700,73.248,100223.168,28.821,288.939,99529.000,293.730,100083.748,
2004-06-16 03:05:00,296.903,298.832,279.884,295.477,72.913,100223.018,26.175,288.951,99530.986,293.652,100083.517,
2004-06-16 03:10:00,296.814,298.732,280.020,295.481,72.187,100222.448,26.125,288.964,99532.972,293.907,100083.002,
2004-06-16 03:15:00,296.729,298.637,280.154,295.599,71.312,100221.919,27.373,288.977,99534.958,294.218,100082.580,
2004-06-16 03:20:00,296.657,298.555,280.256,295.773,70.454,100221.226,29.263,288.990,99536.944,294.584,100082.020,
2004-06-16 03:25:00,296.601,298.489,280.297,295.960,69.703,100220.434,31.296,289.002,99538.931,294.952,100081.363,
2004-06-16 03:30:00,296.560,298.439,280.293,296.156,69.034,100219.574,33.445,289.015,99540.917,295.346,100080.645,
2004-06-16 03:35:00,296.531,298.401,280.256,296.360,68.424,100218.961,35.681,289.028,99542.903,295.747,100080.177,
2004-06-16 03:40:00,296.513,298.372,280.191,296.568,67.745,100218.442,37.968,289.041,99544.889,296.143,100079.805,
2004-06-16 03:45:00,296.502,298.352,280.106,296.776,67.144,100217.985,40.247,289.054,99546.875,296.526,100079.491,
2004-06-16 03:50:00,296.499,298.339,280.005,296.973,66.669,100217.579,42.409,289.066,99548.861,296.887,100079.219,
2004-06-16 03:55:00,296.501,298.332,279.899,297.153,66.349,100217.216,48.821,289.079,99550.847,297.216,100078.981,
2004-06-16 04:00:00,296.507,298.329,279.795,297.338,66.093,100216.862,50.852,289.092,99552.833,297.543,100078.755,
2004-06-16 04:05:00,296.516,298.329,279.704,297.492,66.055,100216.566,52.557,289.136,99553.681,297.810,100078.562,
2004-06-16 04:10:00,296.530,298.333,279.645,297.600,66.419,100216.427,53.751,289.179,99554.528,297.967,100078.488,
2004-06-16 04:15:00,296.545,298.339,279.624,297.650,67.230,100216.480,54.277,289.223,99555.375,297.984,100078.560,
2004-06-16 04:20:00,296.560,298.345,279.647,297.644,68.350,100216.623,54.166,289.267,99556.222,297.894,100078.680,
2004-06-16 04:25:00,296.573,298.348,279.701,297.601,69.532,100216.798,53.643,289.311,99557.069,297.764,100078.811,
2004-06-16 04:30:00,296.582,298.348,279.776,297.550,70.617,100216.965,53.025,289.354,99557.917,297.642,100078.935,
2004-06-16 04:35:00,296.586,298.342,279.854,297.501,71.521,100217.115,52.432,289.398,99558.764,297.540,100079.048,
2004-06-16 04:40:00,296.585,298.333,279.922,297.458,72.235,100217.250,51.903,289.442,99559.611,297.452,100079.152,
2004-06-16 04:45:00,296.582,298.321,279.974,297.415,72.804,100217.378,51.384,289.485,99560.458,297.371,100079.250,
2004-06-16 04:50:00,296.577,298.307,280.014,297.373,73.290,100217.502,50.872,289.529,99561.306,297.292,100079.346,
2004-06-16 04:55:00,296.570,298.291,280.045,297.329,73.707,100217.625,60.890,289.573,99562.153,297.214,100079.439,
2004-06-16 05:00:00,296.562,298.274,280.072,297.337,73.811,100217.681,60.980,289.617,99563.000,297.205,100079.504,
2004-06-16 05:05:00,296.553,298.256,280.095,297.202,74.180,100218.683,60.121,289.683,99563.542,296.792,100080.387,
2004-06-16 05:10:00,296.553,298.260,280.258,296.846,74.967,100220.198,56.738,289.750,99564.083,295.896,100081.608,
2004-06-16 05:15:00,296.555,298.275,280.551,296.272,76.003,100221.892,50.883,289.816,99564.625,294.737,100082.875,
2004-06-16 05:20:00,296.547,298.287,280.984,295.641,76.756,100223.404,44.389,289.883,99565.167,293.710,100083.975,
2004-06-16 05:25:00,296.521,298.286,281.547,295.075,77.075,100224.659,38.643,289.950,99565.708,292.892,100084.895,
2004-06-16 05:30:00,296.478,298.273,282.195,294.641,76.899,100225.667,34.410,290.016,99566.250,292.240,100085.641,
2004-06-16 05:35:00,296.424,298.252,282.910,293.256,78.700,100227.144,19.348,290.083,99566.792,291.253,100086.502,
2004-06-16 05:40:00,296.368,298.232,283.688,291.715,80.293,100228.172,2.463,290.149,99567.333,290.630,100087.005,
2004-06-16 05:45:00,296.261,298.160,284.531,291.545,78.572,100228.463,1.615,290.216,99567.875,290.425,100087.198,
2004-06-16 05:50:00,296.106,298.038,285.301,291.594,77.275,100228.553,2.353,290.282,99568.417,290.359,100087.283,
2004-06-16 05:55:00,295.969,297.935,286.154,291.620,76.547,100228.601,12.897,290.349,99568.958,290.331,100087.334,
2004-06-16 06:00:00,295.869,297.868,287.096,291.643,76.336,100228.621,13.795,290.416,99569.500,290.331,100087.363,
2004-06-16 06:05:00,295.794,297.826,288.112,291.558,76.513,100228.753,14.408,290.502,99571.069,290.266,100087.459,
2004-06-16 06:10:00,295.744,297.833,289.259,291.449,76.828,100228.899,14.721,290.588,99572.639,290.184,100087.558,
2004-06-16 06:15:00,295.707,297.869,290.221,291.354,77.533,100229.018,15.154,290.673,99574.208,290.122,100087.640,
2004-06-16 06:20:00,295.681,297.925,290.626,291.294,77.922,100229.112,15.953,290.759,99575.778,290.075,100087.709,
2004-06-16 06:25:00,295.662,297.996,290.837,291.239,78.081,100229.198,16.769,290.845,99577.347,290.031,100087.772,
2004-06-16 06:30:00,295.652,298.081,291.036,291.197,77.557,100229.274,17.581,290.931,99578.917,289.992,100087.828,
2004-06-16 06:35:00,295.651,298.172,292.823,291.249,76.724,100229.258,19.287,291.017,99580.486,290.035,100087.843,
2004-06-16 06:40:00,295.657,298.262,294.320,291.313,76.362,100229.227,21.073,291.103,99582.056,290.089,100087.848,
2004-06-16 06:45:00,295.673,298.354,295.323,291.410,75.832,100229.190,23.184,291.189,99583.625,290.139,100087.853,
2004-06-16 06:50:00,295.698,298.448,296.056,291.636,74.787,100229.090,26.718,291.275,99585.194,290.230,100087.837,
2004-06-16 06:55:00,295.732,298.543,296.638,291.931,73.831,100228.941,31.730,291.361,99586.764,290.360,100087.800,
2004-06-16 07:00:00,295.783,298.646,297.151,292.219,72.862,100228.776,35.854,291.447,99588.333,290.508,100087.751,
2004-06-16 07:05:00,295.850,298.758,297.620,292.472,71.946,100228.656,39.645,291.519,99587.194,290.634,100087.732,
2004-06-16 07:10:00,295.928,298.882,298.091,292.647,71.225,100228.591,42.452,291.592,99586.056,290.716,100087.735,
2004-06-16 07:15:00,296.014,299.011,298.557,292.789,70.758,100228.555,44.797,291.664,99584.917,290.772,100087.751,
2004-06-16 07:20:00,296.104,299.137,298.992,292.914,70.283,100228.526,46.863,291.736,99583.778,290.822,100087.770,
2004-06-16 07:25:00,296.194,299.258,299.418,293.058,69.651,100228.494,49.074,291.809,99582.639,290.872,100087.789,
2004-06-16 07:30:00,296.286,299.371,299.852,293.181,68.996,100228.467,50.963,291.881,99581.500,290.919,100087.808,
2004-06-16 07:35:00,296.380,299.477,300.295,293.321,68.268,100228.437,52.968,291.953,99580.361,290.966,100087.828,
2004-06-16 07:40:00,296.475,299.576,300.736,293.442,67.600,100228.411,54.676,292.026,99579.222,291.011,100087.847,
2004-06-16 07:45:00,296.573,299.666,301.179,293.584,67.079,100228.380,56.556,292.098,99578.083,291.057,100087.866,
2004-06-16 07:50:00,296.673,299.748,301.620,293.704,66.577,100228.354,58.114,292.170,99576.944,291.101,100087.885,
2004-06-16 07:55:00,296.775,299.821,302.061,293.846,65.943,100228.324,46.298,292.243,99575.806,291.146,100087.903,
2004-06-16 08:00:00,296.879,299.886,302.498,293.914,65.549,100228.348,47.054,292.315,99574.667,291.141,100087.942,
2004-06-16 08:05:00,296.985,299.940,302.934,294.127,64.813,100228.114,48.690,292.507,99572.264,291.287,100087.797,
2004-06-16 08:10:00,297.085,299.962,303.188,294.307,64.129,100227.848,49.893,292.700,99569.861,291.460,100087.619,
2004-06-16 08:15:00,297.185,299.962,303.559,294.539,63.218,100227.565,51.629,292.892,99567.458,291.644,100087.436,
2004-06-16 08:20:00,297.284,299.943,303.955,294.728,62.562,100227.297,52.816,293.085,99565.056,291.821,100087.259,
2004-06-16 08:25:00,297.385,299.908,304.364,294.965,61.738,100227.021,54.494,293.277,99562.653,291.998,100087.082,
2004-06-16 08:30:00,297.486,299.857,304.769,295.156,61.161,100226.753,57.564,293.470,99560.250,292.174,100086.905,
2004-06-16 08:35:00,297.588,299.865,305.176,295.379,60.413,100226.470,61.929,293.662,99557.847,292.360,100086.723,
2004-06-16 08:40:00,297.691,299.946,305.584,295.559,59.685,100226.192,65.853,293.855,99555.444,292.547,100086.539,
2004-06-16 08:45:00,297.795,300.083,306.003,295.786,58.958,100225.903,70.359,294.047,99553.042,292.739,100086.352,
2004-06-16 08:50:00,297.900,300.264,306.424,295.962,58.307,100225.621,74.346,294.240,99550.639,292.930,100086.165,
2004-06-16 08:55:00,298.008,300.481,306.849,296.193,57.428,100225.328,74.993,294.432,99548.236,293.124,100085.975,
2004-06-16 09:00:00,298.117,300.727,307.272,296.350,56.870,100225.059,78.620,294.625,99545.833,293.302,100085.793,
2004-06-16 09:05:00,298.227,300.989,307.700,296.567,56.126,100224.829,82.578,294.736,99544.458,293.463,100085.654,
2004-06-16 09:10:00,298.335,301.252,308.001,296.684,55.659,100224.646,85.420,294.848,99543.083,293.592,100085.536,
2004-06-16 09:15:00,298.441,301.517,308.295,296.879,54.956,100224.447,89.141,294.959,99541.708,293.723,100085.416,
2004-06-16 09:20:00,298.544,301.783,308.553,296.994,54.468,100224.260,91.958,295.070,99540.333,293.855,100085.295,
2004-06-16 09:25:00,298.647,302.052,308.812,297.193,53.768,100224.055,95.728,295.182,99538.958,293.991,100085.170,
2004-06-16 09:30:00,298.747,302.324,309.069,297.300,53.294,100223.867,98.459,295.293,99537.583,294.123,100085.046,
2004-06-16 09:35:00,298.847,302.601,309.328,297.497,52.585,100223.663,102.227,295.404,99536.208,294.258,100084.920,
2004-06-16 09:40:00,298.945,302.881,309.580,297.594,52.148,100223.477,104.855,295.516,99534.833,294.389,100084.795,
2004-06-16 09:45:00,299.043,303.165,309.836,297.794,51.446,100223.272,108.663,295.627,99533.458,294.523,100084.669,
2004-06-16 09:50:00,299.141,303.453,310.085,297.884,51.017,100223.087,111.219,295.738,99532.083,294.653,100084.543,
2004-06-16 09:55:00,299.239,303.746,310.340,298.084,50.341,100222.882,115.275,295.850,99530.708,294.786,100084.415,
2004-06-16 10:00:00,299.335,304.042,310.588,298.167,50.088,100222.697,117.758,295.961,99529.333,294.915,100084.288,
2004-06-16 10:05:00,299.432,304.342,310.842,298.383,49.509,100222.450,121.620,296.091,99526.083,295.069,100084.127,
2004-06-16 10:10:00,299.528,304.641,311.045,298.461,49.202,100222.226,123.885,296.221,99522.833,295.217,100083.963,
2004-06-16 10:15:00,299.625,304.940,311.255,298.659,48.567,100221.987,127.532,296.351,99519.583,295.362,100083.802,
2004-06-16 10:20:00,299.720,305.239,311.467,298.716,48.255,100221.780,129.549,296.481,99516.333,295.495,100083.645,
2004-06-16 10:25:00,299.815,305.538,311.685,298.901,47.648,100221.554,133.044,296.611,99513.083,295.627,100083.489,
2004-06-16 10:30:00,299.908,305.837,311.900,298.944,47.342,100221.356,134.905,296.741,99509.833,295.751,100083.337,
2004-06-16 10:35:00,300.000,306.137,312.122,299.117,46.902,100221.140,138.249,296.871,99506.583,295.873,100083.184,
2004-06-16 10:40:00,300.091,306.436,312.336,299.136,46.752,100220.957,139.842,297.001,99503.333,295.982,100083.037,
2004-06-16 10:45:00,300.181,306.736,312.551,299.281,46.294,100220.763,142.866,297.131,99500.083,296.084,100082.893,
2004-06-16 10:50:00,300.268,307.036,312.752,299.324,46.009,100220.558,144.735,297.261,99496.833,296.213,100082.736,
2004-06-16 10:55:00,300.354,307.335,312.949,299.551,45.345,100220.296,148.163,297.391,99493.583,296.377,100082.563,
2004-06-16 11:00:00,300.440,307.636,313.184,299.668,44.929,100220.029,150.882,297.521,99490.333,296.563,100082.378,
2004-06-16 11:05:00,300.528,307.942,313.446,299.915,44.396,100219.826,154.913,297.543,99487.306,296.715,100082.270,
2004-06-16 11:10:00,300.619,308.247,313.671,300.029,44.198,100219.665,157.424,297.565,99484.278,296.848,100082.179,
2004-06-16 11:15:00,300.714,308.552,313.748,300.200,43.949,100219.522,160.582,297.587,99481.250,296.950,100082.098,
2004-06-16 11:20:00,300.811,308.856,313.769,300.252,43.762,100219.404,162.361,297.609,99478.222,297.040,100082.019,
2004-06-16 11:25:00,300.905,309.155,313.724,300.378,43.486,100219.281,164.987,297.631,99475.194,297.124,100081.942,
2004-06-16 11:30:00,300.997,309.452,313.665,300.417,43.366,100219.176,166.607,297.653,99472.167,297.200,100081.868,
2004-06-16 11:35:00,301.086,309.744,313.597,300.524,43.188,100219.063,168.989,297.675,99469.139,297.275,100081.794,
2004-06-16 11:40:00,301.174,310.035,313.527,300.562,43.059,100218.961,170.584,297.697,99466.111,297.346,100081.720,
2004-06-16 11:45:00,301.259,310.321,313.454,300.654,42.806,100218.852,172.783,297.719,99463.083,297.417,100081.646,
2004-06-16 11:50:00,301.342,310.606,313.384,300.703,42.315,100218.749,174.484,297.741,99460.056,297.486,100081.571,
2004-06-16 11:55:00,301.423,310.888,313.314,300.785,42.245,100218.641,175.723,297.763,99457.028,297.555,100081.496,
2004-06-16 12:00:00,301.504,311.170,313.247,300.840,41.912,100218.539,177.484,297.785,99454.000,297.621,100081.422,
2004-06-16 12:05:00,301.583,311.449,313.181,300.913,41.836,100218.396,178.913,297.856,99448.569,297.708,100081.315,
2004-06-16 12:10:00,301.659,311.710,313.095,300.914,41.417,100218.306,179.477,297.927,99443.139,297.742,100081.227,
2004-06-16 12:15:00,301.730,311.956,313.219,300.963,41.052,100218.194,180.594,297.999,99437.708,297.795,100081.136,
2004-06-16 12:20:00,301.798,312.188,313.310,300.999,40.674,100218.086,181.551,298.070,99432.278,297.846,100081.047,
2004-06-16 12:25:00,301.861,312.412,313.495,301.071,40.186,100217.962,182.937,298.141,99426.847,297.909,100080.953,
2004-06-16 12:30:00,301.925,312.630,313.698,301.142,39.718,100217.824,184.304,298.212,99421.417,297.987,100080.851,
2004-06-16 12:35:00,301.986,312.843,313.930,301.253,39.289,100217.666,186.130,298.284,99415.986,298.080,100080.741,
2004-06-16 12:40:00,302.048,313.054,314.180,301.367,38.742,100217.496,187.987,298.355,99410.556,298.186,100080.624,
2004-06-16 12:45:00,302.110,313.263,314.452,301.510,38.224,100217.312,190.193,298.426,99405.125,298.302,100080.502,
2004-06-16 12:50:00,302.176,313.474,314.730,301.643,37.774,100217.128,192.276,298.498,99399.694,298.418,100080.378,
2004-06-16 12:55:00,302.242,313.685,315.019,301.781,37.248,100216.945,192.991,298.569,99394.264,298.531,100080.255,
2004-06-16 13:00:00,302.312,313.896,315.301,301.901,36.785,100216.772,194.938,298.640,99388.833,298.636,100080.135,
2004-06-16 13:05:00,302.381,314.108,315.583,302.031,36.409,100216.589,196.230,298.706,99383.389,298.746,100080.008,
2004-06-16 13:10:00,302.461,314.282,315.761,302.138,36.127,100216.419,197.246,298.771,99377.944,298.844,100079.887,
2004-06-16 13:15:00,302.546,314.427,315.901,302.228,35.799,100216.263,198.040,298.836,99372.500,298.931,100079.770,
2004-06-16 13:20:00,302.635,314.549,316.010,302.305,35.529,100216.116,198.675,298.902,99367.056,299.011,100079.658,
2004-06-16 13:25:00,302.725,314.651,316.096,302.371,35.319,100215.976,199.174,298.967,99361.611,299.085,100079.549,
2004-06-16 13:30:00,302.816,314.737,316.172,302.430,35.153,100215.842,199.568,299.032,99356.167,299.155,100079.442,
2004-06-16 13:35:00,302.906,314.808,316.239,302.485,35.001,100215.712,199.895,299.098,99350.722,299.221,100079.338,
2004-06-16 13:40:00,302.997,314.868,316.300,302.533,34.732,100215.588,200.124,299.163,99345.278,299.283,100079.237,
2004-06-16 13:45:00,303.086,314.915,316.357,302.579,34.515,100215.466,200.320,299.228,99339.833,299.343,100079.138,
2004-06-16 13:50:00,303.176,314.954,316.409,302.620,34.340,100215.349,200.436,299.294,99334.389,299.401,100079.041,
2004-06-16 13:55:00,303.264,314.982,316.459,302.653,34.217,100215.237,199.723,299.359,99328.944,299.454,100078.946,
2004-06-16 14:00:00,303.351,315.001,316.505,302.679,33.988,100215.132,199.635,299.424,99323.500,299.502,100078.856,
2004-06-16 14:05:00,303.437,315.011,316.546,302.702,33.846,100215.033,199.078,299.449,99319.250,299.547,100078.769,
2004-06-16 14:10:00,303.510,315.010,316.476,302.688,33.708,100214.963,198.097,299.473,99315.000,299.566,100078.696,
2004-06-16 14:15:00,303.572,314.997,316.395,302.660,33.534,100214.903,196.928,299.498,99310.750,299.576,100078.627,
2004-06-16 14:20:00,303.624,314.972,316.281,302.623,33.332,100214.849,195.645,299.523,99306.500,299.582,100078.562,
2004-06-16 14:25:00,303.666,314.935,316.156,302.578,33.121,100214.800,194.257,299.547,99302.250,299.585,100078.498,
2004-06-16 14:30:00,303.701,314.889,316.026,302.525,32.907,100214.756,192.766,299.572,99298.000,299.584,100078.437,
2004-06-16 14:35:00,303.729,314.831,315.890,302.467,32.689,100214.716,191.193,299.597,99293.750,299.580,100078.378,
2004-06-16 14:40:00,303.751,314.765,315.748,302.402,32.471,100214.682,189.533,299.621,99289.500,299.573,100078.321,
2004-06-16 14:45:00,303.768,314.690,315.600,302.330,32.248,100214.652,187.769,299.646,99285.250,299.562,100078.267,
2004-06-16 14:50:00,303.781,314.607,315.447,302.251,32.030,100214.628,185.905,299.671,99281.000,299.547,100078.215,
2004-06-16 14:55:00,303.789,314.515,315.286,302.166,31.818,100214.608,188.352,299.695,99276.750,299.530,100078.166,
2004-06-16 15:00:00,303.792,314.409,315.121,302.092,31.573,100214.578,186.230,299.720,99272.500,299.523,100078.113,
2004-06-16 15:05:00,303.792,314.287,314.950,302.036,31.512,100214.466,182.508,299.757,99268.042,299.557,100077.990,
2004-06-16 15:10:00,303.782,314.092,314.509,302.050,31.692,100214.291,179.571,299.794,99263.583,299.647,100077.835,
2004-06-16 15:15:00,303.764,313.840,313.915,302.070,31.876,100214.110,176.707,299.831,99259.125,299.745,100077.679,
2004-06-16 15:20:00,303.740,313.548,313.291,302.052,32.119,100213.960,173.393,299.868,99254.667,299.817,100077.535,
2004-06-16 15:25:00,303.712,313.223,312.610,302.047,32.425,100213.796,170.211,299.906,99250.208,299.906,100077.386,
2004-06-16 15:30:00,303.678,312.870,311.867,302.130,32.569,100213.576,168.026,299.943,99245.750,300.047,100077.218,
2004-06-16 15:35:00,303.640,312.494,311.116,302.264,32.568,100213.321,166.414,299.980,99241.292,300.222,100077.036,
2004-06-16 15:40:00,303.602,312.103,310.397,302.388,32.691,100213.077,164.673,300.017,99236.833,300.389,100076.859,
2004-06-16 15:45:00,303.566,311.702,309.691,302.450,32.827,100212.879,162.212,300.054,99232.375,300.517,100076.701,
2004-06-16 15:50:00,303.532,311.290,308.967,302.459,33.084,100212.724,159.134,300.091,99227.917,300.606,100076.564,
2004-06-16 15:55:00,303.495,310.865,308.210,302.414,33.322,100212.612,169.173,300.129,99223.458,300.660,100076.447,
2004-06-16 16:00:00,303.452,310.426,307.432,302.382,33.435,100212.488,165.623,300.166,99219.000,300.731,100076.327,
2004-06-16 16:05:00,303.402,309.970,306.641,302.228,33.757,100212.555,163.218,300.131,99218.264,300.666,100076.335,
2004-06-16 16:10:00,303.349,309.591,306.253,302.097,34.181,100212.620,161.071,300.096,99217.528,300.610,100076.353,
2004-06-16 16:15:00,303.289,309.261,305.867,301.981,34.583,100212.677,159.081,300.061,99216.792,300.558,100076.368,
2004-06-16 16:20:00,303.224,308.967,305.536,301.877,34.926,100212.726,157.239,300.026,99216.056,300.514,100076.379,
2004-06-16 16:25:00,303.158,308.700,305.240,301.782,35.246,100212.771,155.482,299.991,99215.319,300.472,100076.389,
2004-06-16 16:30:00,303.090,308.454,304.967,301.694,35.539,100212.813,153.812,299.956,99214.583,300.433,100076.399,
2004-06-16 16:35:00,303.022,308.224,304.709,301.611,35.816,100212.854,152.208,299.921,99213.847,300.395,100076.410,
2004-06-16 16:40:00,302.954,308.008,304.463,301.529,36.073,100212.896,150.605,299.886,99213.111,300.356,100076.421,
2004-06-16 16:45:00,302.887,307.802,304.224,301.449,36.329,100212.937,149.022,299.851,99212.375,300.316,100076.433,
2004-06-16 16:50:00,302.819,307.604,303.991,301.370,36.579,100212.979,147.456,299.816,99211.639,300.277,100076.445,
2004-06-16 16:55:00,302.751,307.413,303.762,301.293,36.826,100213.022,163.291,299.781,99210.903,300.237,100076.458,
2004-06-16 17:00:00,302.683,307.228,303.537,301.280,37.066,100213.005,162.496,299.746,99210.167,300.257,100076.445,
2004-06-16 17:05:00,302.615,307.048,303.316,301.177,37.431,100213.126,160.989,299.660,99211.819,300.174,100076.520,
2004-06-16 17:10:00,302.550,306.885,303.208,301.051,37.739,100213.273,157.629,299.575,99213.472,300.066,100076.611,
2004-06-16 17:15:00,302.479,306.681,302.842,300.875,38.132,100213.477,155.202,299.490,99215.125,299.906,100076.732,
