Time,CORE_ZN:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
06:00:00,4.967460E+03,3.719376E+02,2.563433E-01,2.869471E-02,6.357415E+03,0.000000E+00,3.280503E-01,0.000000E+00,4.040279E+03,0.000000E+00,2.084781E-01,0.000000E+00,6.163198E+03,0.000000E+00,3.180290E-01,0.000000E+00,4.044683E+03,0.000000E+00,2.087054E-01,0.000000E+00
06:05:00,4.563662E+03,2.699173E+03,2.355056E-01,2.167617E-01,5.960226E+03,1.707601E+03,3.075549E-01,1.395729E-01,3.775488E+03,1.129778E+03,1.948150E-01,9.171585E-02,5.766009E+03,1.601130E+03,2.975335E-01,1.321812E-01,3.779892E+03,1.035986E+03,1.950422E-01,8.476099E-02
06:10:00,4.158999E+03,3.455929E+03,2.146251E-01,2.921113E-01,5.562421E+03,2.325623E+03,2.870307E-01,2.000858E-01,3.510284E+03,1.601641E+03,1.811326E-01,1.379050E-01,5.368185E+03,2.183744E+03,2.770082E-01,1.892345E-01,3.514688E+03,1.430598E+03,1.813598E-01,1.233970E-01
06:15:00,3.754278E+03,4.164765E+03,1.937416E-01,3.628547E-01,5.164520E+03,2.911414E+03,2.665018E-01,2.574939E-01,3.245016E+03,2.064611E+03,1.674472E-01,1.832781E-01,4.970270E+03,2.737592E+03,2.564786E-01,2.435124E-01,3.249421E+03,1.803972E+03,1.676744E-01,1.599885E-01
06:20:00,3.349521E+03,4.851556E+03,1.728564E-01,4.314522E-01,4.766554E+03,3.482644E+03,2.459699E-01,3.134760E-01,2.979706E+03,2.531080E+03,1.537597E-01,2.289959E-01,4.572293E+03,3.277220E+03,2.359459E-01,2.963971E-01,2.984111E+03,2.166999E+03,1.539870E-01,1.955666E-01
06:25:00,2.944735E+03,5.519730E+03,1.519697E-01,4.982405E-01,4.368529E+03,4.040768E+03,2.254351E-01,3.681724E-01,2.714358E+03,3.001804E+03,1.400704E-01,2.751295E-01,4.174261E+03,3.803415E+03,2.154105E-01,3.479641E-01,2.718763E+03,2.520529E+03,1.402977E-01,2.302129E-01
06:30:00,2.539919E+03,6.171846E+03,1.310815E-01,5.634750E-01,3.970450E+03,4.588285E+03,2.048977E-01,4.218280E-01,2.448974E+03,3.478083E+03,1.263793E-01,3.218062E-01,3.776178E+03,4.318058E+03,1.948727E-01,3.983981E-01,2.453380E+03,2.866202E+03,1.266067E-01,2.640885E-01
06:35:00,2.538878E+03,4.486879E+03,1.310299E-01,4.396121E-01,3.969513E+03,3.419178E+03,2.048534E-01,3.350256E-01,2.448351E+03,2.830626E+03,1.263500E-01,2.773580E-01,3.775239E+03,3.221347E+03,1.948281E-01,3.156480E-01,2.452756E+03,2.169058E+03,1.265774E-01,2.125330E-01
06:40:00,2.538676E+03,4.360845E+03,1.310197E-01,4.273405E-01,3.969147E+03,3.332180E+03,2.048357E-01,3.265505E-01,2.448111E+03,2.847602E+03,1.263385E-01,2.790743E-01,3.774892E+03,3.134590E+03,1.948113E-01,3.071859E-01,2.452516E+03,2.107493E+03,1.265658E-01,2.065340E-01
06:45:00,2.538509E+03,4.271938E+03,1.310113E-01,4.186233E-01,3.968832E+03,3.270550E+03,2.048205E-01,3.205047E-01,2.447907E+03,2.879789E+03,1.263286E-01,2.822228E-01,3.774595E+03,3.069529E+03,1.947968E-01,3.008042E-01,2.452311E+03,2.061805E+03,1.265559E-01,2.020524E-01
06:50:00,2.538354E+03,4.196119E+03,1.310035E-01,4.111841E-01,3.968543E+03,3.218450E+03,2.048065E-01,3.153899E-01,2.447719E+03,2.915474E+03,1.263196E-01,2.857093E-01,3.774321E+03,3.013553E+03,1.947835E-01,2.953103E-01,2.452124E+03,2.022292E+03,1.265468E-01,1.981741E-01
06:55:00,2.538209E+03,4.130323E+03,1.309961E-01,4.047281E-01,3.968275E+03,3.174802E+03,2.047935E-01,3.111043E-01,2.447546E+03,2.953438E+03,1.263112E-01,2.894200E-01,3.774066E+03,2.966311E+03,1.947712E-01,2.906735E-01,2.451950E+03,1.988406E+03,1.265385E-01,1.948480E-01
07:00:00,2.538071E+03,4.072555E+03,1.309892E-01,3.990600E-01,3.968026E+03,3.137846E+03,2.047815E-01,3.074758E-01,2.447386E+03,2.992430E+03,1.263034E-01,2.932322E-01,3.773830E+03,2.926691E+03,1.947597E-01,2.867844E-01,2.451790E+03,1.959025E+03,1.265307E-01,1.919641E-01
07:05:00,2.537941E+03,4.021772E+03,1.309826E-01,3.940771E-01,3.967794E+03,3.107250E+03,2.047702E-01,3.044714E-01,2.447237E+03,3.032303E+03,1.262962E-01,2.971317E-01,3.773610E+03,2.894562E+03,1.947490E-01,2.836304E-01,2.451641E+03,1.933906E+03,1.265235E-01,1.894986E-01
07:10:00,2.537817E+03,3.976845E+03,1.309764E-01,3.896689E-01,3.967579E+03,3.082037E+03,2.047598E-01,3.019950E-01,2.447100E+03,3.072402E+03,1.262896E-01,3.010540E-01,3.773404E+03,2.868789E+03,1.947390E-01,2.810996E-01,2.451503E+03,1.912404E+03,1.265168E-01,1.873880E-01
07:15:00,2.537700E+03,3.937369E+03,1.309705E-01,3.857976E-01,3.967378E+03,3.061967E+03,2.047501E-01,3.000253E-01,2.446971E+03,3.112654E+03,1.262834E-01,3.049942E-01,3.773212E+03,2.848230E+03,1.947296E-01,2.790824E-01,2.451374E+03,1.894351E+03,1.265106E-01,1.856171E-01
07:20:00,2.537588E+03,3.901741E+03,1.309649E-01,3.823058E-01,3.967191E+03,3.045594E+03,2.047410E-01,2.984201E-01,2.446852E+03,3.152120E+03,1.262776E-01,3.088599E-01,3.773033E+03,2.831313E+03,1.947209E-01,2.774239E-01,2.451255E+03,1.878837E+03,1.265048E-01,1.840964E-01
07:25:00,2.537481E+03,3.869742E+03,1.309595E-01,3.791697E-01,3.967017E+03,3.033035E+03,2.047326E-01,2.971889E-01,2.446742E+03,3.190939E+03,1.262722E-01,3.126626E-01,3.772866E+03,2.817834E+03,1.947128E-01,2.761025E-01,2.451144E+03,1.865743E+03,1.264994E-01,1.828129E-01
07:30:00,2.537379E+03,3.840893E+03,1.309544E-01,3.763424E-01,3.966855E+03,3.024039E+03,2.047247E-01,2.963068E-01,2.446639E+03,3.228754E+03,1.262672E-01,3.163669E-01,3.772710E+03,2.807222E+03,1.947052E-01,2.750622E-01,2.451041E+03,1.854746E+03,1.264944E-01,1.817349E-01
07:35:00,2.537282E+03,3.814381E+03,1.309495E-01,3.737442E-01,3.966704E+03,3.018362E+03,2.047173E-01,2.957500E-01,2.446543E+03,3.264874E+03,1.262625E-01,3.199054E-01,3.772564E+03,2.798568E+03,1.946980E-01,2.742138E-01,2.450945E+03,1.845294E+03,1.264897E-01,1.808085E-01
07:40:00,2.537190E+03,3.789878E+03,1.309448E-01,3.713429E-01,3.966563E+03,3.016819E+03,2.047104E-01,2.955984E-01,2.446454E+03,3.299144E+03,1.262582E-01,3.232626E-01,3.772428E+03,2.791617E+03,1.946914E-01,2.735323E-01,2.450856E+03,1.837216E+03,1.264854E-01,1.800167E-01
07:45:00,2.537101E+03,3.767116E+03,1.309403E-01,3.691122E-01,3.966431E+03,3.019886E+03,2.047040E-01,2.958985E-01,2.446371E+03,3.331485E+03,1.262542E-01,3.264309E-01,3.772300E+03,2.786203E+03,1.946851E-01,2.730014E-01,2.450773E+03,1.830403E+03,1.264813E-01,1.793489E-01
07:50:00,2.537016E+03,3.745877E+03,1.309361E-01,3.670308E-01,3.966308E+03,3.027971E+03,2.046980E-01,2.966904E-01,2.446293E+03,3.361815E+03,1.262504E-01,3.294023E-01,3.772181E+03,2.782157E+03,1.946793E-01,2.726047E-01,2.450695E+03,1.824748E+03,1.264776E-01,1.787946E-01
07:55:00,2.536935E+03,3.725982E+03,1.309320E-01,3.650812E-01,3.966193E+03,3.041309E+03,2.046924E-01,2.979970E-01,2.446221E+03,3.390089E+03,1.262469E-01,3.321723E-01,3.772069E+03,2.779384E+03,1.946738E-01,2.723327E-01,2.450623E+03,1.820201E+03,1.264740E-01,1.783489E-01
08:00:00,2.536857E+03,3.707304E+03,1.309281E-01,3.632507E-01,3.966086E+03,3.060146E+03,2.046872E-01,2.998426E-01,2.446154E+03,3.415409E+03,1.262436E-01,3.346528E-01,3.771964E+03,2.777832E+03,1.946687E-01,2.721805E-01,2.450556E+03,1.816712E+03,1.264707E-01,1.780069E-01
08:05:00,2.536783E+03,3.689894E+03,1.309243E-01,3.615447E-01,3.965986E+03,3.084268E+03,2.046823E-01,3.022060E-01,2.446091E+03,3.437824E+03,1.262405E-01,3.368488E-01,3.771866E+03,2.777446E+03,1.946639E-01,2.721424E-01,2.450493E+03,1.814239E+03,1.264677E-01,1.777645E-01
08:10:00,2.536711E+03,3.673815E+03,1.309207E-01,3.599691E-01,3.965892E+03,3.113698E+03,2.046777E-01,3.050895E-01,2.446033E+03,3.456097E+03,1.262376E-01,3.386390E-01,3.771774E+03,2.778994E+03,1.946594E-01,2.722939E-01,2.450434E+03,1.813313E+03,1.264648E-01,1.776736E-01
08:15:00,2.536643E+03,3.659153E+03,1.309173E-01,3.585322E-01,3.965804E+03,3.147488E+03,2.046734E-01,3.084002E-01,2.445978E+03,3.471488E+03,1.262350E-01,3.401468E-01,3.771688E+03,2.781693E+03,1.946551E-01,2.725581E-01,2.450380E+03,1.813419E+03,1.264621E-01,1.776840E-01
08:20:00,2.536577E+03,3.645985E+03,1.309140E-01,3.572419E-01,3.965722E+03,3.185282E+03,2.046694E-01,3.121034E-01,2.445927E+03,3.484160E+03,1.262325E-01,3.413882E-01,3.771607E+03,2.785327E+03,1.946512E-01,2.729141E-01,2.450329E+03,1.814416E+03,1.264596E-01,1.777816E-01
08:25:00,2.536515E+03,3.634382E+03,1.309108E-01,3.561049E-01,3.965645E+03,3.226805E+03,2.046656E-01,3.161719E-01,2.445879E+03,3.494151E+03,1.262301E-01,3.423670E-01,3.771531E+03,2.789817E+03,1.946474E-01,2.733539E-01,2.450281E+03,1.816246E+03,1.264573E-01,1.779608E-01
08:30:00,2.536454E+03,3.624384E+03,1.309078E-01,3.551252E-01,3.965573E+03,3.271766E+03,2.046621E-01,3.205773E-01,2.445835E+03,3.502347E+03,1.262279E-01,3.431698E-01,3.771460E+03,2.795082E+03,1.946439E-01,2.738697E-01,2.450236E+03,1.818849E+03,1.264551E-01,1.782158E-01
08:35:00,2.536396E+03,3.615872E+03,1.309049E-01,3.542910E-01,3.965506E+03,3.319740E+03,2.046588E-01,3.252779E-01,2.445793E+03,3.508772E+03,1.262259E-01,3.437993E-01,3.771393E+03,2.800944E+03,1.946406E-01,2.744440E-01,2.450194E+03,1.822095E+03,1.264530E-01,1.785338E-01
08:40:00,2.536341E+03,3.608728E+03,1.309021E-01,3.535910E-01,3.965442E+03,3.369698E+03,2.046557E-01,3.301729E-01,2.445754E+03,3.514688E+03,1.262239E-01,3.443788E-01,3.771330E+03,2.806426E+03,1.946375E-01,2.749811E-01,2.450155E+03,1.825317E+03,1.264511E-01,1.788495E-01
08:45:00,2.536287E+03,3.602822E+03,1.308994E-01,3.530123E-01,3.965383E+03,3.422065E+03,2.046527E-01,3.353040E-01,2.445717E+03,3.518755E+03,1.262221E-01,3.447772E-01,3.771271E+03,2.812172E+03,1.946346E-01,2.755440E-01,2.450118E+03,1.828929E+03,1.264493E-01,1.792033E-01
08:50:00,2.536236E+03,3.598038E+03,1.308968E-01,3.525435E-01,3.965327E+03,3.476728E+03,2.046500E-01,3.406601E-01,2.445682E+03,3.520896E+03,1.262204E-01,3.449868E-01,3.771216E+03,2.818262E+03,1.946319E-01,2.761406E-01,2.450084E+03,1.832967E+03,1.264476E-01,1.795990E-01
08:55:00,2.536187E+03,3.594278E+03,1.308943E-01,3.521751E-01,3.965275E+03,3.533506E+03,2.046474E-01,3.462233E-01,2.445650E+03,3.521155E+03,1.262188E-01,3.450122E-01,3.771163E+03,2.824683E+03,1.946293E-01,2.767698E-01,2.450052E+03,1.837413E+03,1.264460E-01,1.800346E-01
09:00:00,2.536139E+03,3.591460E+03,1.308919E-01,3.518989E-01,3.965226E+03,3.592232E+03,2.046450E-01,3.519775E-01,2.445620E+03,3.519560E+03,1.262173E-01,3.448558E-01,3.771114E+03,2.831423E+03,1.946269E-01,2.774301E-01,2.450021E+03,1.842245E+03,1.264445E-01,1.805080E-01
09:05:00,2.536093E+03,3.589431E+03,1.308896E-01,3.517000E-01,3.965180E+03,3.652596E+03,2.046427E-01,3.578921E-01,2.445591E+03,3.515986E+03,1.262159E-01,3.445056E-01,3.771067E+03,2.838335E+03,1.946246E-01,2.781073E-01,2.449993E+03,1.847356E+03,1.264431E-01,1.810088E-01
09:10:00,2.536049E+03,3.588132E+03,1.308874E-01,3.515727E-01,3.965136E+03,3.714441E+03,2.046405E-01,3.639519E-01,2.445564E+03,3.510453E+03,1.262146E-01,3.439634E-01,3.771024E+03,2.845405E+03,1.946224E-01,2.788000E-01,2.449966E+03,1.852723E+03,1.264417E-01,1.815347E-01
09:15:00,2.536007E+03,3.587511E+03,1.308853E-01,3.515119E-01,3.965095E+03,3.777625E+03,2.046385E-01,3.701429E-01,2.445539E+03,3.503157E+03,1.262133E-01,3.432485E-01,3.770982E+03,2.852620E+03,1.946203E-01,2.795069E-01,2.449941E+03,1.858328E+03,1.264405E-01,1.820839E-01
09:20:00,2.535967E+03,3.587523E+03,1.308832E-01,3.515131E-01,3.965056E+03,3.842000E+03,2.046366E-01,3.764505E-01,2.445515E+03,3.494135E+03,1.262121E-01,3.423644E-01,3.770943E+03,2.859968E+03,1.946184E-01,2.802269E-01,2.449917E+03,1.864151E+03,1.264393E-01,1.826544E-01
09:25:00,2.535927E+03,3.588130E+03,1.308813E-01,3.515725E-01,3.965020E+03,3.907419E+03,2.046348E-01,3.828605E-01,2.445493E+03,3.483461E+03,1.262110E-01,3.413185E-01,3.770906E+03,2.867442E+03,1.946166E-01,2.809591E-01,2.449894E+03,1.870176E+03,1.264382E-01,1.832447E-01
09:30:00,2.535890E+03,3.589299E+03,1.308794E-01,3.516871E-01,3.964985E+03,3.973728E+03,2.046331E-01,3.893576E-01,2.445472E+03,3.471214E+03,1.262100E-01,3.401184E-01,3.770871E+03,2.875030E+03,1.946148E-01,2.817026E-01,2.449873E+03,1.876383E+03,1.264371E-01,1.838529E-01
09:35:00,2.535853E+03,3.591082E+03,1.308775E-01,3.518618E-01,3.964953E+03,4.040937E+03,2.046314E-01,3.959430E-01,2.445452E+03,3.457572E+03,1.262090E-01,3.387817E-01,3.770838E+03,2.882863E+03,1.946132E-01,2.824701E-01,2.449853E+03,1.882849E+03,1.264361E-01,1.844864E-01
09:40:00,2.535818E+03,3.593454E+03,1.308758E-01,3.520942E-01,3.964922E+03,4.108761E+03,2.046299E-01,4.025885E-01,2.445433E+03,3.441097E+03,1.262080E-01,3.371674E-01,3.770807E+03,2.890936E+03,1.946116E-01,2.832610E-01,2.449834E+03,1.889558E+03,1.264352E-01,1.851438E-01
09:45:00,2.535785E+03,3.596388E+03,1.308741E-01,3.523817E-01,3.964893E+03,4.177014E+03,2.046285E-01,4.092761E-01,2.445415E+03,3.420892E+03,1.262071E-01,3.351876E-01,3.770777E+03,2.899236E+03,1.946102E-01,2.840744E-01,2.449816E+03,1.896499E+03,1.264343E-01,1.858239E-01
09:50:00,2.535752E+03,3.599858E+03,1.308724E-01,3.527216E-01,3.964865E+03,4.245519E+03,2.046271E-01,4.159885E-01,2.445398E+03,3.396702E+03,1.262063E-01,3.328174E-01,3.770749E+03,2.907744E+03,1.946088E-01,2.849080E-01,2.449799E+03,1.903660E+03,1.264334E-01,1.865255E-01
09:55:00,2.535721E+03,3.603832E+03,1.308708E-01,3.531110E-01,3.964839E+03,4.311939E+03,2.046258E-01,4.224964E-01,2.445382E+03,3.366611E+03,1.262055E-01,3.298689E-01,3.770723E+03,2.917285E+03,1.946074E-01,2.858428E-01,2.449783E+03,1.911594E+03,1.264326E-01,1.873029E-01
10:00:00,2.535690E+03,3.608277E+03,1.308693E-01,3.535466E-01,3.964814E+03,4.377698E+03,2.046245E-01,4.289396E-01,2.445366E+03,3.332038E+03,1.262047E-01,3.264813E-01,3.770697E+03,2.927186E+03,1.946062E-01,2.868129E-01,2.449768E+03,1.919856E+03,1.264319E-01,1.881125E-01
10:05:00,2.535661E+03,3.613083E+03,1.308678E-01,3.540174E-01,3.964790E+03,4.442723E+03,2.046233E-01,4.353109E-01,2.445352E+03,3.293040E+03,1.262040E-01,3.226601E-01,3.770673E+03,2.937188E+03,1.946050E-01,2.877929E-01,2.449753E+03,1.928274E+03,1.264311E-01,1.889373E-01
10:10:00,2.535633E+03,3.618225E+03,1.308664E-01,3.545213E-01,3.964768E+03,4.507023E+03,2.046222E-01,4.416112E-01,2.445338E+03,3.251118E+03,1.262033E-01,3.185524E-01,3.770650E+03,2.947258E+03,1.946038E-01,2.887796E-01,2.449740E+03,1.936821E+03,1.264304E-01,1.897748E-01
10:15:00,2.535606E+03,3.623686E+03,1.308650E-01,3.550564E-01,3.964746E+03,4.570523E+03,2.046212E-01,4.478330E-01,2.445325E+03,3.207203E+03,1.262026E-01,3.142494E-01,3.770628E+03,2.957383E+03,1.946027E-01,2.897716E-01,2.449726E+03,1.945480E+03,1.264298E-01,1.906232E-01
10:20:00,2.535579E+03,3.629454E+03,1.308637E-01,3.556216E-01,3.964726E+03,4.633128E+03,2.046201E-01,4.539672E-01,2.445312E+03,3.161565E+03,1.262020E-01,3.097776E-01,3.770608E+03,2.967564E+03,1.946017E-01,2.907692E-01,2.449714E+03,1.954231E+03,1.264292E-01,1.914807E-01
10:25:00,2.535554E+03,3.635523E+03,1.308624E-01,3.562163E-01,3.964707E+03,4.696936E+03,2.046192E-01,4.602192E-01,2.445301E+03,3.116176E+03,1.262014E-01,3.053302E-01,3.770588E+03,2.976965E+03,1.946007E-01,2.916903E-01,2.449702E+03,1.962497E+03,1.264286E-01,1.922906E-01
10:30:00,2.535529E+03,3.641892E+03,1.308612E-01,3.568403E-01,3.964688E+03,4.760276E+03,2.046182E-01,4.664254E-01,2.445289E+03,3.069699E+03,1.262008E-01,3.007762E-01,3.770569E+03,2.986253E+03,1.945997E-01,2.926004E-01,2.449690E+03,1.970696E+03,1.264280E-01,1.930939E-01
10:35:00,2.535505E+03,3.648638E+03,1.308600E-01,3.575014E-01,3.964670E+03,4.823006E+03,2.046173E-01,4.725718E-01,2.445278E+03,3.022198E+03,1.262003E-01,2.961219E-01,3.770551E+03,2.995686E+03,1.945988E-01,2.935247E-01,2.449680E+03,1.978981E+03,1.264274E-01,1.939057E-01
10:40:00,2.535483E+03,3.655756E+03,1.308588E-01,3.581988E-01,3.964653E+03,4.885027E+03,2.046165E-01,4.786487E-01,2.445268E+03,2.973838E+03,1.261997E-01,2.913834E-01,3.770533E+03,3.005303E+03,1.945979E-01,2.944670E-01,2.449669E+03,1.987356E+03,1.264269E-01,1.947264E-01
10:45:00,2.535460E+03,3.663238E+03,1.308577E-01,3.589318E-01,3.964637E+03,4.946254E+03,2.046157E-01,4.846479E-01,2.445258E+03,2.924805E+03,1.261992E-01,2.865790E-01,3.770517E+03,3.015134E+03,1.945971E-01,2.954303E-01,2.449659E+03,1.995824E+03,1.264264E-01,1.955560E-01
10:50:00,2.535439E+03,3.671075E+03,1.308566E-01,3.596997E-01,3.964622E+03,5.006607E+03,2.046149E-01,4.905613E-01,2.445248E+03,2.875320E+03,1.261988E-01,2.817303E-01,3.770501E+03,3.025208E+03,1.945963E-01,2.964173E-01,2.449649E+03,2.004383E+03,1.264259E-01,1.963947E-01
10:55:00,2.535418E+03,3.679259E+03,1.308556E-01,3.605017E-01,3.964607E+03,5.066012E+03,2.046141E-01,4.963820E-01,2.445239E+03,2.825616E+03,1.261983E-01,2.768601E-01,3.770485E+03,3.035545E+03,1.945955E-01,2.974302E-01,2.449640E+03,2.013034E+03,1.264254E-01,1.972424E-01
11:00:00,2.535398E+03,3.687785E+03,1.308546E-01,3.613370E-01,3.964593E+03,5.124401E+03,2.046134E-01,5.021030E-01,2.445230E+03,2.775961E+03,1.261978E-01,2.719947E-01,3.770471E+03,3.046167E+03,1.945948E-01,2.984709E-01,2.449631E+03,2.021776E+03,1.264250E-01,1.980989E-01
11:05:00,2.535378E+03,3.696444E+03,1.308536E-01,3.621855E-01,3.964579E+03,5.181281E+03,2.046127E-01,5.076762E-01,2.445221E+03,2.726402E+03,1.261974E-01,2.671388E-01,3.770457E+03,3.056744E+03,1.945941E-01,2.995073E-01,2.449623E+03,2.030378E+03,1.264246E-01,1.989418E-01
11:10:00,2.535359E+03,3.705231E+03,1.308526E-01,3.630465E-01,3.964566E+03,5.236582E+03,2.046120E-01,5.130947E-01,2.445213E+03,2.677268E+03,1.261970E-01,2.623245E-01,3.770443E+03,3.067282E+03,1.945934E-01,3.005398E-01,2.449615E+03,2.038833E+03,1.264241E-01,1.997702E-01
11:15:00,2.535341E+03,3.714136E+03,1.308517E-01,3.639191E-01,3.964553E+03,5.290242E+03,2.046114E-01,5.183524E-01,2.445205E+03,2.628911E+03,1.261966E-01,2.575864E-01,3.770430E+03,3.077784E+03,1.945927E-01,3.015688E-01,2.449607E+03,2.047135E+03,1.264237E-01,2.005836E-01
11:20:00,2.535323E+03,3.723154E+03,1.308508E-01,3.648026E-01,3.964541E+03,5.342195E+03,2.046108E-01,5.234428E-01,2.445198E+03,2.581743E+03,1.261962E-01,2.529647E-01,3.770418E+03,3.088251E+03,1.945921E-01,3.025944E-01,2.449599E+03,2.055277E+03,1.264233E-01,2.013814E-01
11:25:00,2.535306E+03,3.732276E+03,1.308499E-01,3.656965E-01,3.964529E+03,5.392384E+03,2.046102E-01,5.283604E-01,2.445190E+03,2.537135E+03,1.261958E-01,2.485939E-01,3.770406E+03,3.098682E+03,1.945915E-01,3.036165E-01,2.449592E+03,2.063254E+03,1.264230E-01,2.021630E-01
11:30:00,2.535290E+03,3.741503E+03,1.308491E-01,3.666005E-01,3.964518E+03,5.440756E+03,2.046096E-01,5.330999E-01,2.445183E+03,2.498679E+03,1.261955E-01,2.448259E-01,3.770394E+03,3.109074E+03,1.945909E-01,3.046347E-01,2.449585E+03,2.071059E+03,1.264226E-01,2.029278E-01
11:35:00,2.535273E+03,3.751037E+03,1.308483E-01,3.675348E-01,3.964507E+03,5.487701E+03,2.046090E-01,5.376996E-01,2.445176E+03,2.467163E+03,1.261951E-01,2.417379E-01,3.770383E+03,3.119772E+03,1.945903E-01,3.056829E-01,2.449578E+03,2.078917E+03,1.264223E-01,2.036978E-01
11:40:00,2.535258E+03,3.760893E+03,1.308475E-01,3.685004E-01,3.964496E+03,5.533188E+03,2.046085E-01,5.421565E-01,2.445170E+03,2.442706E+03,1.261948E-01,2.393416E-01,3.770372E+03,3.130785E+03,1.945898E-01,3.067620E-01,2.449571E+03,2.086830E+03,1.264219E-01,2.044730E-01
11:45:00,2.535243E+03,3.771376E+03,1.308467E-01,3.695276E-01,3.964486E+03,5.577440E+03,2.046080E-01,5.464923E-01,2.445163E+03,2.425387E+03,1.261944E-01,2.376446E-01,3.770361E+03,3.142354E+03,1.945892E-01,3.078956E-01,2.449565E+03,2.094941E+03,1.264216E-01,2.052678E-01
11:50:00,2.535228E+03,3.782008E+03,1.308459E-01,3.705718E-01,3.964476E+03,5.620050E+03,2.046075E-01,5.506710E-01,2.445157E+03,2.414834E+03,1.261941E-01,2.366121E-01,3.770351E+03,3.154096E+03,1.945887E-01,3.090481E-01,2.449558E+03,2.103019E+03,1.264213E-01,2.060607E-01
11:55:00,2.535214E+03,3.792976E+03,1.308452E-01,3.716489E-01,3.964466E+03,5.661111E+03,2.046070E-01,5.546981E-01,2.445151E+03,2.409866E+03,1.261938E-01,2.361269E-01,3.770341E+03,3.166143E+03,1.945882E-01,3.102307E-01,2.449552E+03,2.111144E+03,1.264210E-01,2.068582E-01
12:00:00,2.535200E+03,3.804289E+03,1.308445E-01,3.727599E-01,3.964457E+03,5.700598E+03,2.046065E-01,5.585710E-01,2.445145E+03,2.406971E+03,1.261935E-01,2.358448E-01,3.770332E+03,3.178498E+03,1.945877E-01,3.114435E-01,2.449546E+03,2.119320E+03,1.264207E-01,2.076609E-01
12:05:00,2.535186E+03,3.815858E+03,1.308438E-01,3.738960E-01,3.964448E+03,5.738291E+03,2.046060E-01,5.622682E-01,2.445139E+03,2.405467E+03,1.261932E-01,2.356991E-01,3.770322E+03,3.191008E+03,1.945873E-01,3.126715E-01,2.449541E+03,2.127457E+03,1.264204E-01,2.084596E-01
12:10:00,2.535173E+03,3.827664E+03,1.308432E-01,3.750553E-01,3.964439E+03,5.774140E+03,2.046056E-01,5.657846E-01,2.445134E+03,2.405131E+03,1.261929E-01,2.356677E-01,3.770313E+03,3.203650E+03,1.945868E-01,3.139123E-01,2.449535E+03,2.135551E+03,1.264201E-01,2.092542E-01
12:15:00,2.535160E+03,3.839390E+03,1.308425E-01,3.762068E-01,3.964430E+03,5.807850E+03,2.046052E-01,5.690915E-01,2.445128E+03,2.405666E+03,1.261927E-01,2.357219E-01,3.770305E+03,3.216163E+03,1.945864E-01,3.151406E-01,2.449530E+03,2.143456E+03,1.264198E-01,2.100303E-01
12:20:00,2.535148E+03,3.851502E+03,1.308419E-01,3.773937E-01,3.964422E+03,5.839755E+03,2.046047E-01,5.722180E-01,2.445123E+03,2.407138E+03,1.261924E-01,2.358663E-01,3.770296E+03,3.228909E+03,1.945859E-01,3.163897E-01,2.449524E+03,2.151402E+03,1.264195E-01,2.108089E-01
