cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-11 03:55:00,283.819,1.711,282.967,98180.000,283.992,283.363,283.261,283.209,283.165,97946.470,97793.114,97710.505,97651.513,97592.538,
2002-06-11 04:00:00,284.038,1.529,282.950,98180.000,284.308,283.398,283.272,283.209,283.157,97946.391,97793.111,97710.508,97651.518,97592.541,
2002-06-11 04:05:00,283.806,1.512,282.967,98181.667,283.979,283.353,283.252,283.202,283.160,97946.484,97793.121,97710.509,97651.516,97592.539,
2002-06-11 04:10:00,284.050,1.444,282.983,98183.333,284.320,283.416,283.292,283.232,283.182,97946.360,97793.089,97710.491,97651.505,97592.533,
2002-06-11 04:15:00,283.831,1.517,283.000,98185.000,284.002,283.380,283.280,283.230,283.188,97946.442,97793.093,97710.489,97651.502,97592.530,
2002-06-11 04:20:00,284.072,1.452,283.017,98186.667,284.340,283.441,283.317,283.257,283.207,97946.323,97793.064,97710.473,97651.493,97592.526,
2002-06-11 04:25:00,283.852,1.527,283.033,98188.333,284.023,283.402,283.303,283.253,283.211,97946.407,97793.070,97710.473,97651.490,97592.524,
2002-06-11 04:30:00,284.093,1.463,283.050,98190.000,284.359,283.464,283.341,283.281,283.232,97946.287,97793.039,97710.456,97651.480,97592.519,
2002-06-11 04:35:00,283.876,1.530,283.067,98191.667,284.047,283.427,283.328,283.278,283.236,97946.369,97793.045,97710.455,97651.478,97592.516,
2002-06-11 04:40:00,284.115,1.463,283.083,98193.333,284.380,283.489,283.366,283.305,283.256,97946.250,97793.015,97710.439,97651.468,97592.512,
2002-06-11 04:45:00,283.902,1.531,283.100,98195.000,284.072,283.452,283.352,283.302,283.260,97946.331,97793.021,97710.438,97651.466,97592.509,
2002-06-11 04:50:00,284.138,1.465,283.117,98196.667,284.402,283.513,283.389,283.329,283.280,97946.213,97792.991,97710.422,97651.456,97592.505,
2002-06-11 04:55:00,283.927,1.533,283.133,98198.333,284.097,283.477,283.376,283.325,283.283,97946.293,97792.997,97710.421,97651.454,97592.503,
2002-06-11 05:00:00,284.161,1.307,283.150,98200.000,284.424,283.536,283.413,283.352,283.303,97946.178,97792.968,97710.405,97651.445,97592.498,
2002-06-11 05:05:00,283.977,1.119,283.217,98201.667,284.146,283.531,283.433,283.385,283.345,97946.206,97792.937,97710.378,97651.423,97592.484,
2002-06-11 05:10:00,284.245,1.041,283.283,98203.333,284.504,283.632,283.512,283.454,283.408,97946.027,97792.866,97710.331,97651.392,97592.467,
2002-06-11 05:15:00,284.083,1.091,283.350,98205.000,284.250,283.641,283.542,283.494,283.455,97946.038,97792.828,97710.300,97651.368,97592.452,
2002-06-11 05:20:00,284.353,1.014,283.417,98206.667,284.610,283.742,283.621,283.563,283.516,97945.860,97792.757,97710.255,97651.338,97592.435,
2002-06-11 05:25:00,284.193,1.064,283.483,98208.333,284.359,283.749,283.650,283.601,283.561,97945.872,97792.721,97710.225,97651.315,97592.421,
2002-06-11 05:30:00,284.457,0.981,283.550,98210.000,284.711,283.847,283.726,283.667,283.620,97945.699,97792.653,97710.181,97651.286,97592.405,
2002-06-11 05:35:00,284.302,1.007,283.617,98211.667,284.467,283.856,283.754,283.703,283.662,97945.711,97792.619,97710.153,97651.264,97592.392,
2002-06-11 05:40:00,284.595,0.912,283.683,98213.333,284.861,283.952,283.819,283.754,283.702,97945.542,97792.565,97710.122,97651.245,97592.382,
2002-06-11 05:45:00,284.273,0.997,283.750,98215.000,284.401,283.911,283.811,283.759,283.715,97945.654,97792.564,97710.115,97651.238,97592.377,
2002-06-11 05:50:00,284.496,0.923,283.817,98216.667,284.714,283.970,283.852,283.793,283.743,97945.537,97792.529,97710.094,97651.225,97592.370,
2002-06-11 05:55:00,284.280,0.977,283.883,98218.333,284.402,283.935,283.842,283.793,283.753,97945.614,97792.530,97710.089,97651.219,97592.366,
2002-06-11 06:00:00,284.547,0.877,283.950,98220.000,284.765,284.013,283.891,283.831,283.781,97945.471,97792.490,97710.067,97651.206,97592.359,
2002-06-11 06:05:00,284.383,0.894,284.067,98220.833,284.511,284.016,283.914,283.863,283.821,97945.491,97792.460,97710.041,97651.186,97592.346,
2002-06-11 06:10:00,284.663,0.806,284.183,98221.667,284.881,284.122,283.993,283.930,283.878,97945.309,97792.390,97709.998,97651.157,97592.331,
2002-06-11 06:15:00,284.512,0.841,284.300,98222.500,284.644,284.130,284.019,283.964,283.918,97945.322,97792.359,97709.971,97651.138,97592.319,
2002-06-11 06:20:00,284.776,0.759,284.417,98223.333,284.992,284.229,284.093,284.026,283.971,97945.152,97792.294,97709.932,97651.112,97592.305,
2002-06-11 06:25:00,284.638,0.790,284.533,98224.167,284.774,284.237,284.117,284.057,284.007,97945.163,97792.265,97709.907,97651.093,97592.293,
2002-06-11 06:30:00,284.890,0.704,284.650,98225.000,285.106,284.332,284.187,284.116,284.057,97945.001,97792.204,97709.870,97651.069,97592.280,
2002-06-11 06:35:00,284.766,0.724,284.767,98225.833,284.907,284.342,284.211,284.146,284.091,97945.008,97792.176,97709.847,97651.052,97592.270,
2002-06-11 06:40:00,285.009,0.642,284.883,98226.667,285.226,284.434,284.278,284.201,284.138,97944.852,97792.118,97709.811,97651.029,97592.257,
2002-06-11 06:45:00,284.896,0.658,285.000,98227.500,285.043,284.446,284.302,284.230,284.171,97944.856,97792.090,97709.789,97651.012,97592.247,
2002-06-11 06:50:00,285.128,0.577,285.117,98228.333,285.348,284.534,284.366,284.283,284.216,97944.708,97792.035,97709.756,97650.991,97592.236,
2002-06-11 06:55:00,285.024,0.588,285.233,98229.167,285.177,284.547,284.390,284.311,284.247,97944.709,97792.008,97709.735,97650.975,97592.226,
2002-06-11 07:00:00,285.244,1.826,285.350,98230.000,285.467,284.631,284.450,284.362,284.289,97944.568,97791.956,97709.703,97650.955,97592.215,
2002-06-11 07:05:00,285.203,1.882,285.642,98229.167,285.358,284.711,284.544,284.464,284.399,97944.461,97791.855,97709.627,97650.899,97592.182,
2002-06-11 07:10:00,285.506,1.688,285.933,98228.333,285.725,284.886,284.697,284.607,284.534,97944.182,97791.711,97709.530,97650.833,97592.144,
2002-06-11 07:15:00,285.517,0.827,286.225,98227.500,285.672,285.004,284.822,284.734,284.662,97944.026,97791.586,97709.440,97650.769,97592.107,
2002-06-11 07:20:00,285.821,0.727,286.517,98226.667,286.040,285.185,284.981,284.883,284.804,97943.739,97791.436,97709.339,97650.699,97592.067,
2002-06-11 07:25:00,285.845,0.705,286.808,98225.833,286.003,285.309,285.112,285.017,284.940,97943.571,97791.304,97709.244,97650.632,97592.028,
2002-06-11 07:30:00,286.152,0.592,287.100,98225.000,286.370,285.498,285.278,285.174,285.090,97943.274,97791.147,97709.138,97650.559,97591.986,
2002-06-11 07:35:00,286.200,0.555,287.392,98224.167,286.362,285.637,285.421,285.318,285.234,97943.085,97791.005,97709.037,97650.487,97591.944,
2002-06-11 07:40:00,286.523,0.454,287.683,98223.333,286.746,285.837,285.598,285.484,285.393,97942.772,97790.838,97708.924,97650.410,97591.900,
2002-06-11 07:45:00,286.593,0.402,287.975,98222.500,286.765,285.990,285.752,285.639,285.548,97942.561,97790.686,97708.816,97650.333,97591.855,
2002-06-11 07:50:00,286.928,0.322,288.267,98221.667,287.163,286.200,285.939,285.816,285.717,97942.234,97790.509,97708.696,97650.251,97591.808,
2002-06-11 07:55:00,287.011,0.299,288.558,98220.833,287.194,286.365,286.105,285.982,285.883,97942.006,97790.346,97708.580,97650.169,97591.760,
2002-06-11 08:00:00,287.365,0.292,288.850,98220.000,287.614,286.588,286.305,286.172,286.065,97941.658,97790.158,97708.451,97650.080,97591.710,
2002-06-11 08:05:00,287.400,0.302,288.900,98217.500,287.601,286.695,286.407,286.268,286.155,97941.526,97790.064,97708.388,97650.037,97591.685,
2002-06-11 08:10:00,287.650,0.259,288.950,98215.000,287.918,286.815,286.507,286.360,286.241,97941.330,97789.972,97708.326,97649.995,97591.662,
2002-06-11 08:15:00,287.602,0.259,289.000,98212.500,287.812,286.875,286.577,286.435,286.320,97941.258,97789.899,97708.272,97649.956,97591.638,
2002-06-11 08:20:00,287.848,0.228,289.050,98210.000,288.125,286.997,286.682,286.533,286.412,97941.059,97789.801,97708.207,97649.911,97591.613,
2002-06-11 08:25:00,287.806,0.227,289.100,98207.500,288.019,287.068,286.762,286.616,286.498,97940.974,97789.721,97708.148,97649.869,97591.588,
2002-06-11 08:30:00,288.059,0.202,289.150,98205.000,288.342,287.195,286.872,286.719,286.595,97940.767,97789.619,97708.079,97649.822,97591.561,
2002-06-11 08:35:00,287.998,0.210,289.200,98202.500,288.211,287.262,286.951,286.804,286.684,97940.689,97789.537,97708.019,97649.778,97591.535,
2002-06-11 08:40:00,288.250,0.186,289.250,98200.000,288.534,287.388,287.063,286.910,286.785,97940.481,97789.432,97707.948,97649.729,97591.507,
2002-06-11 08:45:00,288.175,0.197,289.300,98197.500,288.385,287.452,287.143,286.997,286.877,97940.406,97789.349,97707.885,97649.684,97591.480,
2002-06-11 08:50:00,288.432,0.173,289.350,98195.000,288.715,287.581,287.259,287.106,286.983,97940.192,97789.241,97707.811,97649.633,97591.451,
2002-06-11 08:55:00,288.346,0.184,289.400,98192.500,288.549,287.644,287.341,287.196,287.079,97940.119,97789.155,97707.747,97649.585,97591.422,
2002-06-11 09:00:00,288.605,0.150,289.450,98190.000,288.882,287.775,287.459,287.309,287.188,97939.901,97789.044,97707.670,97649.532,97591.392,
2002-06-11 09:05:00,288.459,0.179,289.558,98192.500,288.657,287.776,287.475,287.329,287.210,97939.927,97789.026,97707.656,97649.522,97591.386,
2002-06-11 09:10:00,288.735,0.153,289.667,98195.000,289.028,287.863,287.531,287.373,287.244,97939.777,97788.980,97707.630,97649.506,97591.377,
2002-06-11 09:15:00,288.670,0.163,289.775,98197.500,288.890,287.909,287.569,287.406,287.274,97939.749,97788.947,97707.608,97649.491,97591.370,
2002-06-11 09:20:00,289.087,0.126,289.883,98200.000,289.432,288.064,287.666,287.477,287.324,97939.510,97788.873,97707.568,97649.468,97591.359,
2002-06-11 09:25:00,288.997,0.137,289.992,98202.500,289.247,288.120,287.713,287.518,287.360,97939.479,97788.832,97707.542,97649.451,97591.350,
2002-06-11 09:30:00,289.444,0.097,290.100,98205.000,289.839,288.281,287.815,287.594,287.414,97939.226,97788.753,97707.500,97649.427,97591.338,
2002-06-11 09:35:00,289.313,0.104,290.208,98207.500,289.590,288.334,287.863,287.636,287.452,97939.207,97788.712,97707.473,97649.409,97591.328,
2002-06-11 09:40:00,289.822,0.058,290.317,98210.000,290.269,288.513,287.975,287.719,287.511,97938.926,97788.625,97707.426,97649.381,97591.315,
2002-06-11 09:45:00,289.640,0.068,290.425,98212.500,289.941,288.563,288.024,287.763,287.550,97938.921,97788.583,97707.398,97649.363,97591.305,
2002-06-11 09:50:00,290.213,0.026,290.533,98215.000,290.715,288.757,288.146,287.853,287.615,97938.610,97788.489,97707.347,97649.333,97591.291,
2002-06-11 09:55:00,289.965,0.038,290.642,98217.500,290.288,288.798,288.192,287.897,287.656,97938.627,97788.447,97707.318,97649.314,97591.280,
2002-06-11 10:00:00,290.610,0.017,290.750,98220.000,291.170,289.007,288.323,287.994,287.725,97938.287,97788.347,97707.264,97649.282,97591.265,
2002-06-11 10:05:00,290.275,0.025,290.858,98220.833,290.616,289.026,288.353,288.023,287.752,97938.348,97788.320,97707.245,97649.269,97591.258,
2002-06-11 10:10:00,290.981,0.013,290.967,98221.667,291.603,289.226,288.473,288.107,287.808,97938.007,97788.231,97707.199,97649.244,97591.247,
2002-06-11 10:15:00,290.508,0.020,291.075,98222.500,290.865,289.196,288.477,288.121,287.828,97938.137,97788.222,97707.187,97649.234,97591.240,
2002-06-11 10:20:00,291.302,0.006,291.183,98223.333,291.990,289.405,288.601,288.209,287.886,97937.766,97788.129,97707.140,97649.207,97591.228,
2002-06-11 10:25:00,290.706,0.015,291.292,98224.167,291.073,289.349,288.591,288.215,287.904,97937.946,97788.128,97707.131,97649.198,97591.222,
2002-06-11 10:30:00,291.627,0.000,291.400,98225.000,292.385,289.579,288.727,288.310,287.968,97937.525,97788.027,97707.079,97649.169,97591.208,
2002-06-11 10:35:00,290.900,0.009,291.508,98225.833,291.271,289.502,288.707,288.312,287.984,97937.753,97788.032,97707.072,97649.160,97591.202,
2002-06-11 10:40:00,292.073,0.000,291.617,98226.667,292.929,289.808,288.883,288.433,288.064,97937.212,97787.902,97707.006,97649.125,97591.186,
2002-06-11 10:45:00,291.214,0.000,291.725,98227.500,291.589,289.744,288.876,288.444,288.086,97937.462,97787.898,97706.994,97649.113,97591.178,
2002-06-11 10:50:00,292.727,0.000,291.833,98228.333,293.729,290.140,289.102,288.598,288.185,97936.768,97787.733,97706.913,97649.069,97591.159,
2002-06-11 10:55:00,291.557,0.000,291.942,98229.167,291.927,290.024,289.073,288.598,288.204,97937.132,97787.743,97706.905,97649.059,97591.151,
2002-06-11 11:00:00,293.375,0.000,292.050,98230.000,294.531,290.468,289.326,288.770,288.313,97936.325,97787.559,97706.814,97649.011,97591.130,
2002-06-11 11:05:00,291.858,0.000,291.975,98229.167,292.205,290.309,289.297,288.790,288.368,97936.781,97787.553,97706.785,97648.981,97591.109,
2002-06-11 11:10:00,293.821,0.000,291.900,98228.333,295.047,290.777,289.587,289.006,288.529,97935.894,97787.327,97706.662,97648.908,97591.073,
2002-06-11 11:15:00,292.013,0.000,291.825,98227.500,292.347,290.501,289.502,288.996,288.572,97936.500,97787.357,97706.646,97648.883,97591.052,
2002-06-11 11:20:00,293.910,0.000,291.750,98226.667,295.121,290.916,289.759,289.192,288.724,97935.668,97787.153,97706.531,97648.813,97591.017,
2002-06-11 11:25:00,292.062,0.000,291.675,98225.833,292.383,290.614,289.658,289.172,288.765,97936.301,97787.192,97706.518,97648.789,97590.995,
2002-06-11 11:30:00,293.854,0.000,291.600,98225.000,295.010,291.001,289.902,289.363,288.919,97935.512,97786.993,97706.404,97648.717,97590.958,
2002-06-11 11:35:00,292.047,0.000,291.525,98224.167,292.345,290.696,289.802,289.348,288.967,97936.133,97787.028,97706.388,97648.690,97590.934,
2002-06-11 11:40:00,293.703,0.000,291.450,98223.333,294.778,291.052,290.036,289.536,289.123,97935.396,97786.835,97706.273,97648.617,97590.895,
2002-06-11 11:45:00,291.987,0.000,291.375,98222.500,292.256,290.757,289.943,289.528,289.180,97935.982,97786.862,97706.251,97648.585,97590.869,
2002-06-11 11:50:00,293.490,0.000,291.300,98221.667,294.465,291.086,290.167,289.714,289.340,97935.299,97786.672,97706.135,97648.510,97590.828,
2002-06-11 11:55:00,291.898,0.000,291.225,98220.833,292.134,290.810,290.088,289.719,289.409,97935.836,97786.687,97706.105,97648.473,97590.798,
2002-06-11 12:00:00,293.226,0.000,291.150,98220.000,294.085,291.109,290.302,289.904,289.575,97935.211,97786.501,97705.987,97648.395,97590.755,
2002-06-11 12:05:00,291.732,0.000,291.125,98222.500,291.938,290.781,290.149,289.822,289.544,97935.815,97786.598,97706.021,97648.406,97590.755,
2002-06-11 12:10:00,292.883,0.000,291.100,98225.000,293.658,290.972,290.248,289.888,289.588,97935.374,97786.524,97705.986,97648.387,97590.746,
2002-06-11 12:15:00,291.543,0.000,291.075,98227.500,291.729,290.674,290.101,289.805,289.556,97935.921,97786.617,97706.020,97648.398,97590.747,
2002-06-11 12:20:00,292.661,0.000,291.050,98230.000,293.383,290.882,290.214,289.883,289.608,97935.473,97786.533,97705.978,97648.375,97590.737,
2002-06-11 12:25:00,291.410,0.000,291.025,98232.500,291.582,290.611,290.085,289.813,289.583,97935.977,97786.614,97706.006,97648.384,97590.736,
2002-06-11 12:30:00,292.457,0.000,291.000,98235.000,293.123,290.811,290.196,289.890,289.636,97935.552,97786.531,97705.964,97648.360,97590.725,
2002-06-11 12:35:00,291.295,0.000,290.975,98237.500,291.452,290.559,290.076,289.826,289.615,97936.020,97786.604,97705.989,97648.367,97590.724,
2002-06-11 12:40:00,292.274,0.000,290.950,98240.000,292.888,290.752,290.185,289.902,289.668,97935.616,97786.523,97705.948,97648.344,97590.713,
2002-06-11 12:45:00,291.194,0.000,290.925,98242.500,291.338,290.517,290.074,289.844,289.650,97936.050,97786.590,97705.970,97648.349,97590.711,
2002-06-11 12:50:00,292.100,0.000,290.900,98245.000,292.663,290.698,290.178,289.918,289.702,97935.672,97786.512,97705.929,97648.326,97590.700,
2002-06-11 12:55:00,291.100,0.000,290.875,98247.500,291.231,290.480,290.075,289.866,289.688,97936.074,97786.573,97705.948,97648.330,97590.698,
2002-06-11 13:00:00,291.940,0.000,290.850,98250.000,292.455,290.653,290.176,289.937,289.740,97935.718,97786.497,97705.908,97648.307,97590.687,
2002-06-11 13:05:00,290.953,0.000,290.875,98254.167,291.078,290.369,289.989,289.789,289.618,97936.222,97786.650,97705.998,97648.364,97590.717,
2002-06-11 13:10:00,291.898,0.000,290.900,98258.333,292.426,290.552,290.042,289.788,289.577,97935.888,97786.637,97706.015,97648.386,97590.735,
2002-06-11 13:15:00,291.084,0.000,290.925,98262.500,291.210,290.414,289.944,289.701,289.496,97936.237,97786.725,97706.072,97648.424,97590.757,
2002-06-11 13:20:00,292.175,0.000,290.950,98266.667,292.749,290.691,290.072,289.758,289.495,97935.788,97786.658,97706.058,97648.429,97590.766,
2002-06-11 13:25:00,291.267,0.000,290.975,98270.833,291.405,290.530,289.981,289.686,289.431,97936.162,97786.738,97706.105,97648.459,97590.783,
2002-06-11 13:30:00,292.303,0.000,291.000,98275.000,292.891,290.778,290.100,289.744,289.438,97935.742,97786.672,97706.088,97648.460,97590.790,
2002-06-11 13:35:00,291.354,0.000,291.025,98279.167,291.498,290.580,289.987,289.661,289.375,97936.146,97786.762,97706.136,97648.489,97590.805,
2002-06-11 13:40:00,292.388,0.000,291.050,98283.333,292.988,290.827,290.109,289.725,289.390,97935.722,97786.691,97706.114,97648.485,97590.809,
2002-06-11 13:45:00,291.411,0.000,291.075,98287.500,291.559,290.608,289.984,289.638,289.329,97936.142,97786.785,97706.163,97648.513,97590.822,
2002-06-11 13:50:00,292.455,0.000,291.100,98291.667,293.061,290.864,290.116,289.711,289.355,97935.705,97786.705,97706.134,97648.504,97590.823,
2002-06-11 13:55:00,291.460,0.000,291.125,98295.833,291.612,290.631,289.984,289.622,289.297,97936.136,97786.801,97706.181,97648.530,97590.835,
2002-06-11 14:00:00,292.515,0.000,291.150,98300.000,293.123,290.901,290.127,289.706,289.333,97935.681,97786.710,97706.145,97648.516,97590.833,
2002-06-11 14:05:00,291.527,0.000,291.142,98301.667,291.681,290.677,290.013,289.640,289.305,97936.085,97786.783,97706.174,97648.527,97590.834,
2002-06-11 14:10:00,292.481,0.000,291.133,98303.333,293.069,290.906,290.147,289.731,289.360,97935.670,97786.689,97706.128,97648.504,97590.825,
2002-06-11 14:15:00,291.499,0.000,291.125,98305.000,291.659,290.651,290.009,289.648,289.322,97936.096,97786.778,97706.165,97648.519,97590.828,
2002-06-11 14:20:00,292.513,0.000,291.117,98306.667,293.098,290.928,290.167,289.752,289.384,97935.632,97786.667,97706.112,97648.492,97590.818,
2002-06-11 14:25:00,291.581,0.000,291.108,98308.333,291.745,290.710,290.055,289.687,289.356,97936.017,97786.739,97706.140,97648.502,97590.819,
2002-06-11 14:30:00,292.542,0.000,291.100,98310.000,293.115,290.971,290.206,289.789,289.418,97935.577,97786.632,97706.089,97648.476,97590.809,
2002-06-11 14:35:00,291.632,0.000,291.092,98311.667,291.801,290.748,290.091,289.722,289.390,97935.960,97786.705,97706.117,97648.486,97590.810,
2002-06-11 14:40:00,292.533,0.000,291.083,98313.333,293.085,290.991,290.232,289.817,289.448,97935.547,97786.605,97706.068,97648.461,97590.800,
2002-06-11 14:45:00,291.683,0.000,291.075,98315.000,291.855,290.788,290.128,289.758,289.425,97935.901,97786.671,97706.093,97648.470,97590.800,
2002-06-11 14:50:00,292.528,0.000,291.067,98316.667,293.056,291.020,290.263,289.850,289.482,97935.510,97786.574,97706.046,97648.444,97590.790,
2002-06-11 14:55:00,291.741,0.000,291.058,98318.333,291.915,290.833,290.169,289.797,289.463,97935.835,97786.632,97706.067,97648.451,97590.790,
2002-06-11 15:00:00,292.515,0.000,291.050,98320.000,293.015,291.046,290.295,289.884,289.518,97935.475,97786.542,97706.022,97648.427,97590.780,
2002-06-11 15:05:00,291.852,0.000,291.075,98319.167,292.025,290.945,290.284,289.918,289.590,97935.661,97786.516,97705.982,97648.390,97590.753,
2002-06-11 15:10:00,292.569,0.000,291.100,98318.333,293.024,291.192,290.472,290.080,289.732,97935.243,97786.356,97705.881,97648.324,97590.717,
2002-06-11 15:15:00,291.986,0.000,291.125,98317.500,292.155,291.106,290.475,290.124,289.810,97935.395,97786.321,97705.836,97648.284,97590.689,
2002-06-11 15:20:00,292.604,0.000,291.150,98316.667,293.011,291.328,290.645,290.273,289.944,97935.023,97786.173,97705.742,97648.221,97590.654,
2002-06-11 15:25:00,292.117,0.000,291.175,98315.833,292.280,291.267,290.661,290.326,290.026,97935.133,97786.130,97705.693,97648.179,97590.627,
2002-06-11 15:30:00,292.651,0.000,291.200,98315.000,293.022,291.462,290.818,290.466,290.155,97934.802,97785.992,97705.603,97648.119,97590.593,
2002-06-11 15:35:00,292.223,0.000,291.225,98314.167,292.379,291.412,290.839,290.521,290.238,97934.890,97785.945,97705.554,97648.077,97590.565,
2002-06-11 15:40:00,292.690,0.000,291.250,98313.333,293.028,291.586,290.983,290.653,290.362,97934.592,97785.816,97705.468,97648.018,97590.532,
2002-06-11 15:45:00,292.313,0.000,291.275,98312.500,292.461,291.547,291.009,290.712,290.446,97934.660,97785.766,97705.418,97647.976,97590.504,
2002-06-11 15:50:00,292.725,0.000,291.300,98311.667,293.034,291.704,291.143,290.837,290.566,97934.388,97785.644,97705.335,97647.920,97590.471,
2002-06-11 15:55:00,292.391,0.000,291.325,98310.833,292.531,291.674,291.174,290.898,290.651,97934.440,97785.592,97705.284,97647.877,97590.444,
2002-06-11 16:00:00,292.752,0.000,291.350,98310.000,293.032,291.816,291.299,291.017,290.767,97934.193,97785.477,97705.205,97647.823,97590.412,
2002-06-11 16:05:00,292.427,0.000,291.392,98310.000,292.559,291.758,291.294,291.036,290.805,97934.288,97785.464,97705.184,97647.803,97590.398,
2002-06-11 16:10:00,292.743,0.000,291.433,98310.000,293.002,291.863,291.375,291.108,290.870,97934.105,97785.393,97705.139,97647.773,97590.381,
2002-06-11 16:15:00,292.472,0.000,291.475,98310.000,292.598,291.827,291.380,291.132,290.911,97934.171,97785.373,97705.115,97647.752,97590.367,
2002-06-11 16:20:00,292.767,0.000,291.517,98310.000,293.010,291.931,291.463,291.206,290.978,97933.993,97785.301,97705.069,97647.721,97590.350,
2002-06-11 16:25:00,292.525,0.000,291.558,98310.000,292.646,291.904,291.473,291.234,291.020,97934.045,97785.277,97705.043,97647.700,97590.336,
2002-06-11 16:30:00,292.800,0.000,291.600,98310.000,293.026,292.006,291.554,291.307,291.087,97933.875,97785.206,97704.997,97647.669,97590.318,
2002-06-11 16:35:00,292.592,0.000,291.642,98310.000,292.708,291.991,291.572,291.340,291.132,97933.909,97785.178,97704.970,97647.646,97590.304,
2002-06-11 16:40:00,292.852,0.000,291.683,98310.000,293.063,292.093,291.654,291.413,291.199,97933.742,97785.107,97704.923,97647.615,97590.286,
2002-06-11 16:45:00,292.672,0.000,291.725,98310.000,292.782,292.087,291.677,291.449,291.246,97933.763,97785.075,97704.894,97647.592,97590.271,
2002-06-11 16:50:00,292.912,0.000,291.767,98310.000,293.110,292.185,291.757,291.522,291.313,97933.603,97785.004,97704.848,97647.561,97590.254,
2002-06-11 16:55:00,292.756,0.000,291.808,98310.000,292.863,292.186,291.783,291.561,291.362,97933.613,97784.970,97704.818,97647.537,97590.239,
2002-06-11 17:00:00,292.980,0.000,291.850,98310.000,293.165,292.281,291.862,291.632,291.428,97933.460,97784.901,97704.772,97647.506,97590.221,
2002-06-11 17:05:00,292.843,0.000,291.883,98313.333,292.946,292.284,291.888,291.669,291.473,97933.465,97784.868,97704.744,97647.484,97590.207,
2002-06-11 17:10:00,293.037,0.000,291.917,98316.667,293.211,292.365,291.956,291.732,291.532,97933.332,97784.807,97704.703,97647.456,97590.192,
2002-06-11 17:15:00,292.913,0.000,291.950,98320.000,293.013,292.367,291.981,291.767,291.576,97933.336,97784.776,97704.676,97647.435,97590.178,
2002-06-11 17:20:00,293.094,0.000,291.983,98323.333,293.257,292.444,292.046,291.828,291.633,97933.210,97784.717,97704.637,97647.408,97590.163,
2002-06-11 17:25:00,292.983,0.000,292.017,98326.667,293.080,292.450,292.072,291.863,291.677,97933.208,97784.685,97704.610,97647.387,97590.150,
2002-06-11 17:30:00,293.147,0.000,292.050,98330.000,293.302,292.521,292.133,291.921,291.732,97933.091,97784.630,97704.572,97647.361,97590.135,
2002-06-11 17:35:00,293.046,0.000,292.083,98333.333,293.141,292.526,292.159,291.956,291.775,97933.088,97784.599,97704.546,97647.340,97590.122,
2002-06-11 17:40:00,293.199,0.000,292.117,98336.667,293.347,292.593,292.217,292.011,291.828,97932.977,97784.546,97704.509,97647.315,97590.107,
2002-06-11 17:45:00,293.117,0.000,292.150,98340.000,293.210,292.604,292.245,292.047,291.871,97932.965,97784.513,97704.482,97647.295,97590.094,
2002-06-11 17:50:00,293.263,0.000,292.183,98343.333,293.405,292.671,292.303,292.102,291.923,97932.857,97784.460,97704.447,97647.270,97590.080,
2002-06-11 17:55:00,293.189,0.000,292.217,98346.667,293.282,292.684,292.332,292.138,291.965,97932.843,97784.428,97704.420,97647.250,97590.068,
2002-06-11 18:00:00,293.322,0.000,292.250,98350.000,293.460,292.745,292.386,292.190,292.016,97932.742,97784.378,97704.386,97647.226,97590.054,
2002-06-11 18:05:00,293.241,0.000,292.192,98352.500,293.334,292.741,292.395,292.205,292.035,97932.754,97784.365,97704.375,97647.217,97590.048,
2002-06-11 18:10:00,293.319,0.000,292.133,98355.000,293.452,292.761,292.415,292.225,292.056,97932.709,97784.346,97704.360,97647.207,97590.042,
2002-06-11 18:15:00,293.216,0.000,292.075,98357.500,293.308,292.735,292.409,292.230,292.070,97932.743,97784.343,97704.353,97647.200,97590.037,
2002-06-11 18:20:00,293.276,0.000,292.017,98360.000,293.403,292.747,292.424,292.248,292.091,97932.707,97784.326,97704.340,97647.189,97590.030,
2002-06-11 18:25:00,293.172,0.000,291.958,98362.500,293.260,292.719,292.419,292.254,292.107,97932.741,97784.321,97704.331,97647.181,97590.024,
2002-06-11 18:30:00,293.194,0.000,291.900,98365.000,293.314,292.701,292.406,292.244,292.101,97932.750,97784.331,97704.336,97647.184,97590.026,
2002-06-11 18:35:00,292.772,0.000,291.842,98367.500,292.858,292.430,292.237,292.127,292.027,97933.063,97784.449,97704.396,97647.216,97590.039,
2002-06-11 18:40:00,292.695,0.000,291.783,98370.000,292.806,292.317,292.147,292.056,291.977,97933.177,97784.515,97704.434,97647.237,97590.048,
2002-06-11 18:45:00,292.535,0.000,291.725,98372.500,292.597,292.257,292.113,292.039,291.977,97933.256,97784.531,97704.437,97647.236,97590.045,
2002-06-11 18:50:00,292.487,0.000,291.667,98375.000,292.575,292.185,292.058,291.992,291.936,97933.335,97784.577,97704.466,97647.255,97590.055,
2002-06-11 18:55:00,292.313,0.000,291.608,98377.500,292.363,292.098,291.995,291.942,291.896,97933.456,97784.626,97704.495,97647.273,97590.065,
2002-06-11 19:00:00,292.329,0.000,291.550,98380.000,292.406,292.067,291.964,291.911,291.867,97933.488,97784.655,97704.515,97647.287,97590.073,
