Date,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,Bypass_Direct,Bypass_Real_P0,Bypass_RealEPW,, TempProf_cur[19],DrWangBypass_C
6/15/2004 1:50,15.91,13.044,99740,20.19022055,20.26917483,20.49614729,,292.508,19.358
6/15/2004 1:55,15.874,13.05,99742,20.36261338,20.44154383,20.66864962,,292.71,19.56
6/15/2004 2:00,15.78,13.106,99742,20.51352003,20.59245082,20.80955778,,292.894,19.744
6/15/2004 2:05,15.712,13.144,99752,20.6480609,20.72694587,20.94415224,,293.059,19.909
6/15/2004 2:10,15.746,13.176,99750,20.7653669,20.84419345,21.06148647,,293.207,20.057
6/15/2004 2:15,15.834,13.196,99750,20.86905834,20.94782044,21.16519006,,293.337,20.187
6/15/2004 2:20,15.74,13.3,99744,20.96107449,21.03976946,21.25720703,,293.44,20.29
6/15/2004 2:25,15.52,13.116,99732,21.04105674,21.11968162,21.33717825,,293.521,20.371
6/15/2004 2:30,15.428,12.808,99738,21.11009686,21.18864885,21.40619646,,293.606,20.456
6/15/2004 2:35,15.35,12.814,99728,21.17446781,21.25294552,21.47054065,,293.698,20.548
6/15/2004 2:40,15.396,12.872,99726,21.23928395,21.31768803,21.53533102,,293.79,20.64
6/15/2004 2:45,15.446,12.798,99720,21.30508519,21.38341654,21.60110811,,293.866,20.716
6/15/2004 2:50,15.366,12.856,99718,21.36885511,21.44711372,21.66485237,,293.932,20.782
6/15/2004 2:55,15.284,12.826,99728,21.42702418,21.50520834,21.72298993,,294.005,20.855
6/15/2004 3:00,15.276,12.848,99738,21.48261887,21.56072748,21.78193289,,294.084,20.934
6/15/2004 3:05,15.268,12.902,99750,21.53882463,21.61688608,21.83813365,,294.162,21.012
6/15/2004 3:10,15.202,12.964,99748,21.59378084,21.671807,21.89309579,,294.228,21.078
6/15/2004 3:15,15.12,12.926,99752,21.64716751,21.72516718,21.94649602,,294.287,21.137
6/15/2004 3:20,15.076,12.632,99740,21.69665179,21.77463096,21.99599693,,294.35,21.2
6/15/2004 3:25,14.972,12.3,99740,21.73911452,21.81707718,22.03847501,,294.416,21.266
6/15/2004 3:30,14.946,11.906,99746,21.77597839,21.85392773,22.07535321,,294.478,21.328
6/15/2004 3:35,14.914,11.924,99748,21.80755426,21.88549287,22.10694205,,294.521,21.371
6/15/2004 3:40,14.846,12.424,99748,21.83426278,21.91219255,22.13366177,,294.549,21.399
6/15/2004 3:45,14.782,12.224,99750,21.85771936,21.93564218,22.157129,,294.581,21.431
6/15/2004 3:50,14.776,11.924,99750,21.87672769,21.95464448,22.17614557,,294.623,21.473
6/15/2004 3:55,14.772,12.25,99752,21.89046368,21.96837473,22.18988611,,294.666,21.516
6/15/2004 4:00,14.862,11.886,99748,21.90148761,21.97939342,22.1924444,,294.691,21.541
6/15/2004 4:05,14.782,11.67,99750,21.90820497,21.98616589,22.19922176,,294.692,21.542
6/15/2004 4:10,14.732,11.61,99756,21.90907694,21.98711501,22.20017157,,294.697,21.547
6/15/2004 4:15,14.774,11.754,99756,21.90655798,21.98469401,22.19774882,,294.713,21.563
6/15/2004 4:20,14.734,11.842,99756,21.89570032,21.97395216,22.18699921,,294.733,21.583
6/15/2004 4:25,14.71,11.832,99756,21.84406952,21.92245893,22.13546881,,294.737,21.587
6/15/2004 4:30,14.73,11.874,99752,21.72975791,21.80829502,22.02122249,,294.695,21.545
6/15/2004 4:35,14.762,12,99742,21.57233618,21.6510228,21.86383673,,294.592,21.442
6/15/2004 4:40,14.728,12.094,99746,21.40825278,21.48708572,21.6997813,,294.458,21.308
6/15/2004 4:45,14.786,12.232,99772,21.25307108,21.33204533,21.54462899,,294.317,21.167
6/15/2004 4:50,14.826,12.554,99790,21.10559291,21.18470122,21.39717852,,294.178,21.028
6/15/2004 4:55,14.93,12.986,99796,20.96281,21.04204589,21.25442021,,294.04,20.89
6/15/2004 5:00,15.046,12.996,99790,20.82495147,20.90430813,21.08115601,,293.905,20.755
6/15/2004 5:05,15.058,12.962,99792,21.53490895,21.61498267,21.79225795,,294.435,21.285
6/15/2004 5:10,14.982,12.968,99788,21.1033916,21.18433929,21.36135558,,293.963,20.813
6/15/2004 5:15,15.018,13.058,99792,19.20569254,19.28745214,19.46332762,,292.19,19.04
6/15/2004 5:20,15.154,13.184,99792,17.83983821,17.92231699,18.09737145,,290.859,17.709
6/15/2004 5:25,15.094,13.288,99790,17.01036276,17.09340608,17.26796204,,290.027,16.877
6/15/2004 5:30,15.176,13.476,99786,15.94775013,16.03127228,16.20518945,,289.014,15.864
6/15/2004 5:35,15.21,13.624,99778,15.29520051,15.37899619,15.55252107,,288.397,15.247
6/15/2004 5:40,15.306,13.764,99780,15.14727854,15.23114204,15.40457801,,288.253,15.103
6/15/2004 5:45,15.252,13.948,99776,15.17016447,15.25401945,15.42746917,,288.269,15.119
6/15/2004 5:50,15.334,14.162,99786,15.26038023,15.3442003,15.51770426,,288.346,15.196
6/15/2004 5:55,15.376,14.394,99804,15.34470179,15.42847624,15.60203089,,288.421,15.271
6/15/2004 6:00,15.518,14.58,99818,15.42082426,15.50454768,15.65497422,,288.489,15.339
6/15/2004 6:05,15.666,14.718,99824,15.51615094,15.599861,15.75033721,,288.579,15.429
6/15/2004 6:10,15.784,14.88,99826,15.52657029,15.61027193,15.76075357,,288.606,15.456
6/15/2004 6:15,15.974,15.196,99828,15.43279791,15.51649691,15.66692968,,288.538,15.388
6/15/2004 6:20,16.034,15.316,99824,15.43171144,15.51539613,15.66582833,,288.545,15.395
6/15/2004 6:25,16.184,15.418,99816,15.46226962,15.54593064,15.69637875,,288.586,15.436
6/15/2004 6:30,16.216,15.566,99818,15.51372514,15.59735615,15.74783105,,288.675,15.525
6/15/2004 6:35,16.104,15.802,99818,15.55963681,15.64323516,15.79373398,,288.731,15.581
6/15/2004 6:40,16.252,16.05,99824,15.61731025,15.70087268,15.85140153,,288.807,15.657
6/15/2004 6:45,16.352,16.168,99830,15.66796923,15.75149426,15.90204949,,289.089,15.939
6/15/2004 6:50,16.524,16.502,99836,15.73943957,15.82292327,15.97351573,,289.406,16.256
6/15/2004 6:55,16.676,16.694,99840,15.81144432,15.89488448,16.04551444,,289.645,16.495
6/15/2004 7:00,16.756,17,99838,15.93112546,16.01451559,16.14863103,,289.847,16.697
6/15/2004 7:05,17.05,17.298,99838,16.10514621,16.18850112,16.32269725,,290.122,16.972
6/15/2004 7:10,17.304,17.156,99844,16.20178185,16.2851093,16.41935024,,290.234,17.084
6/15/2004 7:15,17.472,17.242,99838,16.25974077,16.34304696,16.47731477,,290.306,17.156
6/15/2004 7:20,17.384,17.358,99838,16.25166156,16.33495462,16.46921867,,290.275,17.125
6/15/2004 7:25,17.802,17.604,99836,16.31915024,16.4024226,16.53671794,,290.349,17.199
6/15/2004 7:30,18.03,18.052,99838,16.4248808,16.50812476,16.64246913,,290.432,17.282
6/15/2004 7:35,17.996,18.112,99834,16.50721052,16.59042614,16.72480869,,290.508,17.358
6/15/2004 7:40,18.178,18.216,99834,16.59383446,16.67702113,16.81144384,,290.587,17.437
6/15/2004 7:45,18.024,18.32,99822,16.66603904,16.74919727,16.88365345,,290.66,17.51
6/15/2004 7:50,18.204,18.334,99818,16.76186258,16.84498874,16.97948935,,290.738,17.588
6/15/2004 7:55,18.272,18.332,99816,16.84348589,16.92657915,17.0611176,,290.81,17.66
6/15/2004 8:00,18.62,18.604,99814,16.93455416,17.01761192,17.17215435,,290.885,17.735
6/15/2004 8:05,18.69,18.67,99822,17.02933148,17.11233732,17.2669302,,290.968,17.818
6/15/2004 8:10,18.714,18.71,99828,17.19767259,17.28061702,17.43529953,,291.105,17.955
6/15/2004 8:15,18.832,19.178,99822,17.28008416,17.36297348,17.51769986,,291.147,17.997
6/15/2004 8:20,18.98,19.366,99818,17.41854362,17.50137268,17.65617276,,291.247,18.097
6/15/2004 8:25,19.224,19.506,99814,17.59686494,17.67963114,17.83452617,,291.399,18.249
6/15/2004 8:30,19.762,19.518,99814,17.78111606,17.86381565,18.01880877,,291.532,18.382
6/15/2004 8:35,19.78,19.69,99816,17.93835225,18.02098464,18.17606147,,291.672,18.522
6/15/2004 8:40,19.686,19.958,99818,18.19561336,18.27817047,18.43338428,,291.902,18.752
6/15/2004 8:45,19.906,20.114,99816,18.43142977,18.51391068,18.66925004,,292.102,18.952
6/15/2004 8:50,19.768,20.184,99810,18.62550321,18.70790789,18.86335057,,292.241,19.091
6/15/2004 8:55,19.842,20.282,99814,18.85837065,18.94069584,19.0962625,,292.423,19.273
6/15/2004 9:00,19.822,20.388,99812,19.17029467,19.25253476,19.40994408,,292.656,19.506
6/15/2004 9:05,19.746,20.622,99810,19.30454398,19.38670914,19.54419069,,292.735,19.585
6/15/2004 9:10,20.228,20.572,99810,19.70216366,19.78423204,19.94192759,,293.081,19.931
6/15/2004 9:15,20.268,20.662,99812,20.05389813,20.13586325,20.2937481,,293.21,20.06
6/15/2004 9:20,20.232,20.784,99812,20.1998024,20.28167969,20.43964303,,293.26,20.11
6/15/2004 9:25,20.534,20.54,99814,20.22489835,20.30671216,20.46468897,,293.234,20.084
6/15/2004 9:30,20.582,20.796,99810,20.36582738,20.44757869,20.60563134,,293.321,20.171
6/15/2004 9:35,20.49,21.246,99806,20.49187831,20.5735657,20.73168617,,293.398,20.248
6/15/2004 9:40,20.712,21.464,99800,20.57595328,20.65757728,20.81574298,,293.483,20.333
6/15/2004 9:45,20.718,21.822,99798,20.70386224,20.78541657,20.94365109,,293.59,20.44
6/15/2004 9:50,20.89,21.718,99786,20.95278853,21.03426298,21.19263146,,293.801,20.651
6/15/2004 9:55,20.708,21.78,99780,21.07880311,21.16020068,21.31863696,,293.878,20.728
6/15/2004 10:00,21.312,21.726,99772,21.23515644,21.31647431,21.508772,,294.016,20.866
6/15/2004 10:05,21.47,22,99772,21.42977744,21.51101341,21.70343814,,294.129,20.979
6/15/2004 10:10,21.578,22.236,99776,21.86644212,21.94757197,22.14028179,,294.471,21.321
6/15/2004 10:15,21.59,22.148,99770,22.24935977,22.33037027,22.52333008,,294.629,21.479
6/15/2004 10:20,21.65,22.376,99762,22.56141543,22.64230833,22.83547185,,294.815,21.665
6/15/2004 10:25,21.812,22.52,99758,22.79249581,22.87328289,23.06659723,,294.878,21.728
6/15/2004 10:30,21.83,22.274,99752,23.04286823,23.1235535,23.31703128,,295.015,21.865
6/15/2004 10:35,21.792,22.586,99758,23.25079946,23.33138674,23.52500025,,295.066,21.916
6/15/2004 10:40,21.77,22.534,99754,23.48223514,23.56272319,23.75648776,,295.213,22.063
6/15/2004 10:45,21.944,22.726,99740,23.68720989,23.76760002,23.96149839,,295.273,22.123
6/15/2004 10:50,21.91,23.01,99738,23.91300963,23.99330042,24.18734618,,295.427,22.277
6/15/2004 10:55,22.096,22.834,99740,24.1142036,24.19439603,24.38857311,,295.492,22.342
6/15/2004 11:00,22.072,23.32,99734,24.33727249,24.41736454,24.64412987,,295.648,22.498
6/15/2004 11:05,22.212,22.996,99736,24.50971899,24.58972953,24.81662621,,295.701,22.551
6/15/2004 11:10,22.466,23.024,99736,24.65287003,24.73280614,24.95981185,,295.805,22.655
6/15/2004 11:15,22.622,22.886,99734,24.78208136,24.86194578,25.08904991,,295.84,22.69
6/15/2004 11:20,22.862,23.388,99728,24.93855061,25.01834121,25.24556452,,295.954,22.804
6/15/2004 11:25,23.138,23.39,99726,25.08777077,25.16748673,25.3948237,,296.007,22.857
6/15/2004 11:30,23.128,23.33,99730,25.23497318,25.31461453,25.54206362,,296.13,22.98
6/15/2004 11:35,23.686,23.75,99726,25.37196846,25.45153564,25.67908907,,296.196,23.046
6/15/2004 11:40,23.522,23.918,99724,25.51541789,25.59491,25.82257269,,296.316,23.166
6/15/2004 11:45,23.514,23.822,99714,25.65773008,25.73714615,25.96491724,,296.39,23.24
6/15/2004 11:50,23.322,23.654,99706,25.79198132,25.87132174,26.09919507,,296.506,23.356
6/15/2004 11:55,23.308,24.166,99698,25.92658623,26.00585042,26.23382627,,296.589,23.439
6/15/2004 12:00,23.456,23.992,99688,26.0626586,26.1418458,26.40944695,,296.701,23.551
6/15/2004 12:05,23.744,24.146,99688,26.19811049,26.27723488,26.54495708,,296.775,23.625
6/15/2004 12:10,23.65,24.066,99676,26.28245095,26.36152015,26.62931772,,296.834,23.684
6/15/2004 12:15,23.538,23.466,99670,26.36156898,26.44058575,26.70845401,,296.889,23.739
6/15/2004 12:20,23.4,24.044,99666,26.4502604,26.52922413,26.79717164,,296.958,23.808
6/15/2004 12:25,23.512,24.61,99668,26.54168349,26.620593,26.8886222,,297.027,23.877
6/15/2004 12:30,23.918,24.242,99666,26.62711666,26.70597169,26.97407724,,297.104,23.954
6/15/2004 12:35,23.744,24.39,99660,26.70568126,26.78448204,27.05265778,,297.177,24.027
6/15/2004 12:40,24.236,24.822,99654,26.78304941,26.86179559,27.13004046,,297.251,24.101
6/15/2004 12:45,24.008,24.73,99648,26.85917366,26.9378646,27.20617748,,297.322,24.172
6/15/2004 12:50,24.028,24.502,99642,26.92688017,27.00551603,27.2738894,,297.393,24.243
6/15/2004 12:55,24.106,24.556,99642,26.99137582,27.06995635,27.33838734,,297.461,24.311
6/15/2004 13:00,24.386,24.582,99636,27.05312039,27.13164521,27.44498411,,297.528,24.378
6/15/2004 13:05,24.346,24.54,99634,27.11693089,27.19540814,27.50881357,,297.583,24.433
6/15/2004 13:10,24.044,25.054,99626,27.21034033,27.28876761,27.60227047,,297.656,24.506
6/15/2004 13:15,24.29,25.276,99626,27.31601669,27.39438973,27.7080028,,297.726,24.576
6/15/2004 13:20,23.918,25.154,99624,27.42260853,27.50092487,27.8146491,,297.797,24.647
6/15/2004 13:25,23.876,24.94,99616,27.52841754,27.60667638,27.92051097,,297.864,24.714
6/15/2004 13:30,23.964,24.814,99616,27.63621278,27.71441357,28.02836058,,297.931,24.781
6/15/2004 13:35,24.182,25.248,99618,27.73929836,27.81744102,28.13149554,,297.997,24.847
6/15/2004 13:40,24.41,25.132,99610,27.8429306,27.92101469,28.23517728,,298.063,24.913
6/15/2004 13:45,24.68,24.832,99602,27.94735557,28.02538049,28.33965199,,298.129,24.979
6/15/2004 13:50,24.466,24.554,99598,28.04973158,28.12769709,28.44207535,,298.195,25.045
6/15/2004 13:55,24.86,24.598,99592,28.15158739,28.22949315,28.54397763,,298.262,25.112
6/15/2004 14:00,25.104,25.088,99586,28.25402046,28.33186603,28.68978587,,298.329,25.179
6/15/2004 14:05,24.784,24.944,99582,28.33407887,28.41187242,28.76988725,,298.39,25.24
6/15/2004 14:10,24.524,25.268,99566,28.40475164,28.48249547,28.84059415,,298.443,25.293
6/15/2004 14:15,24.62,25.25,99562,28.47866823,28.55636163,28.914548,,298.493,25.343
6/15/2004 14:20,24.84,25.632,99558,28.5549718,28.63261377,28.99089066,,298.544,25.394
6/15/2004 14:25,24.746,25.594,99540,28.63031313,28.70790321,29.06626949,,298.595,25.445
6/15/2004 14:30,24.74,25.082,99538,28.695047,28.77258609,29.13102916,,298.646,25.496
6/15/2004 14:35,24.964,25.38,99530,28.75503772,28.83252629,29.19104053,,298.698,25.548
6/15/2004 14:40,24.77,25.044,99534,28.81681226,28.89424994,29.25283746,,298.751,25.601
6/15/2004 14:45,25.154,25.054,99528,28.87913837,28.95652463,29.31518608,,298.803,25.653
6/15/2004 14:50,25.172,24.992,99518,28.93114934,29.00848492,29.36720805,,298.856,25.706
6/15/2004 14:55,25.17,24.532,99512,28.9832924,29.06057724,29.41936222,,298.909,25.759
6/15/2004 15:00,25.588,25.148,99512,29.0379847,29.11521824,29.53841245,,298.964,25.814
6/15/2004 15:05,25.262,25.372,99508,29.06138008,29.13859398,29.56182091,,298.99,25.84
6/15/2004 15:10,25.072,25.424,99502,29.10341673,29.18061475,29.60390052,,299.02,25.87
6/15/2004 15:15,25.064,25.206,99496,29.16588287,29.24306074,29.66643394,,299.046,25.896
6/15/2004 15:20,24.898,25.212,99486,29.23272426,29.30987927,29.73334602,,299.071,25.921
6/15/2004 15:25,25.308,24.986,99480,29.29584169,29.37297417,29.79652926,,299.091,25.941
6/15/2004 15:30,25.16,24.764,99472,29.34676375,29.423876,29.84750235,,299.104,25.954
6/15/2004 15:35,25.05,24.854,99466,29.3818632,29.45895804,29.88263351,,299.112,25.962
6/15/2004 15:40,24.786,25.388,99462,29.4161691,29.4932478,29.91697127,,299.115,25.965
6/15/2004 15:45,24.914,25.52,99456,29.44937691,29.52644031,29.95021026,,299.113,25.963
6/15/2004 15:50,24.972,25.392,99454,29.46724522,29.54429593,29.96809088,,299.107,25.957
6/15/2004 15:55,24.87,25.02,99452,29.48112616,29.558166,29.98198037,,299.097,25.947
6/15/2004 16:00,25.03,25.054,99448,29.49377101,29.57080131,30.05041614,,299.083,25.933
6/15/2004 16:05,25.158,25.126,99456,29.52602327,29.60300901,30.08267487,,299.099,25.949
6/15/2004 16:10,25.07,24.782,99448,29.52063034,29.59757068,30.07722792,,299.097,25.947
6/15/2004 16:15,25.19,24.754,99448,29.50640925,29.58330993,30.06294458,,299.105,25.955
6/15/2004 16:20,25.134,24.584,99442,29.49331124,29.57017584,30.04978968,,299.112,25.962
6/15/2004 16:25,25.248,24.5,99448,29.48114591,29.55797532,30.03756983,,299.125,25.975
6/15/2004 16:30,24.954,24.576,99448,29.45626746,29.53306355,30.01261859,,299.139,25.989
6/15/2004 16:35,25.08,24.49,99440,29.42441816,29.50118279,29.98068732,,299.154,26.004
6/15/2004 16:40,25.086,24.374,99440,29.39312977,29.46986387,29.94931878,,299.167,26.017
6/15/2004 16:45,25.178,24.276,99442,29.36214989,29.43885407,29.91825985,,299.18,26.03
6/15/2004 16:50,24.782,24.238,99442,29.31885626,29.39553264,29.87486978,,299.192,26.042
6/15/2004 16:55,25.002,24.264,99436,29.27484426,29.35149403,29.8307614,,299.202,26.052
6/15/2004 17:00,24.97,24.248,99436,29.231546,29.30816987,29.79782393,,299.21,26.06
6/15/2004 17:05,25.048,24.106,99442,29.44426926,29.52088686,30.01088529,,299.393,26.243
6/15/2004 17:10,24.96,24.22,99434,29.46214508,29.5386098,30.02863692,,299.448,26.298
6/15/2004 17:15,24.962,24.484,99436,28.97018255,29.04673804,29.53596887,,298.027,24.877
6/15/2004 17:20,25.064,24.36,99428,28.75662922,28.83329303,29.32217831,,297.632,24.482
6/15/2004 17:25,25.124,24.756,99428,28.59379927,28.67055477,29.15917659,,297.384,24.234
6/15/2004 17:30,25.168,24.892,99422,28.39323588,28.47007628,28.95837354,,297.187,24.037
6/15/2004 17:35,25.272,25.026,99414,28.17047733,28.24740612,28.73534289,,297.018,23.868
6/15/2004 17:40,25.106,24.78,99404,27.94847808,28.02549717,28.51307469,,296.876,23.726
6/15/2004 17:45,25.124,24.522,99416,27.72581908,27.80292884,28.29014604,,296.74,23.59
6/15/2004 17:50,24.928,24.13,99422,27.4934689,27.57066945,28.05751065,,296.61,23.46
6/15/2004 17:55,24.962,23.974,99422,27.25778935,27.33508118,27.82154098,,296.481,23.331
6/15/2004 18:00,24.968,23.914,99422,27.01962842,27.09701148,27.59519662,,296.357,23.207
6/15/2004 18:05,25.052,23.852,99422,26.8289461,26.90637508,27.4042439,,296.276,23.126
6/15/2004 18:10,25.022,23.61,99422,26.72878093,26.80623832,27.30394099,,296.23,23.08
6/15/2004 18:15,24.952,23.524,99416,26.67120425,26.7486828,27.24628997,,296.192,23.042
6/15/2004 18:20,24.89,23.43,99416,26.61281802,26.69031565,27.18782597,,296.154,23.004
6/15/2004 18:25,24.796,23.328,99414,26.55448095,26.63199678,27.12941033,,296.11,22.96
6/15/2004 18:30,24.732,23.304,99416,26.5037428,26.58127551,27.0786049,,296.072,22.922
6/15/2004 18:35,24.582,23.268,99418,26.44595507,26.52350472,27.02073826,,296.029,22.879
6/15/2004 18:40,24.516,23.12,99416,26.38565502,26.46322149,26.96035501,,295.988,22.838
6/15/2004 18:45,24.476,23.084,99422,26.32542351,26.40300645,26.90004006,,295.942,22.792
6/15/2004 18:50,24.396,23.046,99428,26.2633518,26.34095094,26.83788158,,295.899,22.749
6/15/2004 18:55,24.396,22.9,99432,26.19901293,26.27662815,26.77345206,,295.852,22.702
6/15/2004 19:00,24.318,22.824,99434,26.13325359,26.21088461,26.6972493,,295.808,22.658
6/15/2004 19:05,24.304,22.782,99428,26.04796844,26.12561418,26.61184033,,295.774,22.624
6/15/2004 19:10,24.304,22.68,99434,25.89351245,25.97118003,26.45715528,,295.751,22.601
6/15/2004 19:15,24.216,22.634,99438,25.16064244,25.23840913,25.72319386,,295.724,22.574
6/15/2004 19:20,24.084,22.608,99436,24.66304373,24.74090443,25.22488087,,295.729,22.579
6/15/2004 19:25,23.996,22.436,99432,24.43009327,24.50800465,24.99160271,,295.738,22.588
6/15/2004 19:30,23.91,22.358,99434,24.18939539,24.267341,24.75054805,,295.747,22.597
6/15/2004 19:35,23.902,22.268,99432,23.94609077,24.0240618,24.5068736,,295.754,22.604
6/15/2004 19:40,23.792,22.172,99444,23.76175567,23.83974086,24.32225321,,295.768,22.618
6/15/2004 19:45,23.668,22.052,99446,23.61334216,23.69132849,24.17359972,,295.792,22.642
6/15/2004 19:50,23.504,22.04,99454,23.48681112,23.56478672,24.04685236,,295.831,22.681
6/15/2004 19:55,23.4,22.006,99462,23.45311775,23.53106008,24.01307092,,295.887,22.737
6/15/2004 20:00,23.28,21.908,99472,23.50628048,23.58416633,24.0337861,,296.133,22.983
6/15/2004 20:05,23.146,21.872,99478,23.45832768,23.53625918,23.98580636,,296.333,23.183
6/15/2004 20:10,22.988,21.86,99486,23.35258365,23.43057319,23.87996023,,296.406,23.256
6/15/2004 20:15,22.85,21.786,99484,23.23597271,23.31402073,23.76323117,,296.365,23.215
6/15/2004 20:20,22.786,21.692,99490,23.13977105,23.21787348,23.66693823,,296.279,23.129
6/15/2004 20:25,22.668,21.592,99496,23.05164024,23.12979558,23.57872688,,296.216,23.066
6/15/2004 20:30,22.64,21.478,99502,22.97009323,23.04829967,23.49710748,,296.181,23.031
6/15/2004 20:35,22.564,21.432,99502,22.89099477,22.96925173,23.41793976,,296.172,23.022
6/15/2004 20:40,22.516,21.362,99504,22.81483815,22.89314456,23.34171728,,296.167,23.017
6/15/2004 20:45,22.474,21.336,99514,22.72928142,22.80763818,23.25608133,,295.767,22.617
6/15/2004 20:50,22.38,21.198,99518,22.65422836,22.73263385,23.18096335,,295.426,22.276
6/15/2004 20:55,22.296,21.084,99514,22.58002081,22.65847459,23.10669173,,295.292,22.142
6/15/2004 21:00,22.23,21.032,99522,22.50775011,22.58625141,22.99179369,,295.243,22.093
6/15/2004 21:05,22.134,21.046,99526,22.3221376,22.40068098,22.80596878,,295.084,21.934
6/15/2004 21:10,22.132,20.956,99524,22.28074555,22.35930952,22.76454059,,295.034,21.884
6/15/2004 21:15,22.022,20.772,99528,22.27827146,22.3568434,22.76207109,,295.02,21.87
6/15/2004 21:20,21.96,20.604,99526,22.27564977,22.3542215,22.75944559,,295.019,21.869
6/15/2004 21:25,21.924,20.436,99534,22.26832066,22.34688514,22.75209917,,295.026,21.876
6/15/2004 21:30,21.932,20.424,99536,22.27422836,22.35277473,22.75799684,,295.046,21.896
6/15/2004 21:35,21.876,20.37,99538,22.29529675,22.37381214,22.7790631,,295.08,21.93
6/15/2004 21:40,21.842,20.298,99536,22.33901459,22.41748252,22.82279336,,295.135,21.985
6/15/2004 21:45,21.786,20.208,99528,22.40453252,22.48293415,22.88833474,,295.213,22.063
6/15/2004 21:50,21.722,20.146,99536,22.50173109,22.5800426,22.98557636,,295.318,22.168
6/15/2004 21:55,21.674,19.968,99528,22.63123628,22.70942972,23.11514091,,295.453,22.303
6/15/2004 22:00,21.632,19.596,99522,22.80334261,22.88138295,23.28732994,,295.621,22.471
6/15/2004 22:05,21.58,19.392,99510,22.82990048,22.90794939,23.3139328,,295.714,22.564
6/15/2004 22:10,21.482,19.258,99514,22.76822528,22.84631454,23.25221344,,295.761,22.611
6/15/2004 22:15,21.382,19.156,99518,22.68015992,22.75829269,23.16407089,,295.771,22.621
6/15/2004 22:20,21.346,19.192,99522,22.60814265,22.68631532,23.09199481,,295.756,22.606
6/15/2004 22:25,21.26,19.462,99518,22.54864579,22.62685607,23.03245403,,295.721,22.571
6/15/2004 22:30,21.174,19.494,99524,22.49695453,22.57520068,22.9807278,,295.684,22.534
6/15/2004 22:35,21.124,19.502,99522,22.44552058,22.52380219,22.92925883,,295.646,22.496
6/15/2004 22:40,21.08,19.416,99522,22.39576835,22.4740848,22.87947326,,295.517,22.367
6/15/2004 22:45,21.03,19.524,99528,22.3454509,22.42380206,22.82912157,,295.392,22.242
6/15/2004 22:50,20.94,19.584,99526,22.29762869,22.37601393,22.78126791,,295.306,22.156
6/15/2004 22:55,20.9,19.354,99530,22.24914686,22.32756603,22.73275357,,295.25,22.1
6/15/2004 23:00,20.806,19.302,99528,22.20180959,22.28026226,22.68028421,,295.209,22.059
6/15/2004 23:05,20.748,19.144,99520,22.4040134,22.48224201,22.88253745,,295.406,22.256
6/15/2004 23:10,20.686,18.778,99524,22.74375593,22.82168505,23.22244011,,295.61,22.46
6/15/2004 23:15,20.634,18.626,99524,23.03016043,23.10783755,23.50898007,,295.867,22.717
6/15/2004 23:20,20.532,18.636,99524,23.34469743,23.42203356,23.82360151,,296.086,22.936
6/15/2004 23:25,20.352,18.658,99516,23.67187869,23.74878792,24.15079831,,296.341,23.191
6/15/2004 23:30,20.264,18.704,99520,23.96918053,24.04562834,24.44804066,,296.467,23.317
6/15/2004 23:35,20.184,18.82,99524,24.23071323,24.30697099,24.70973717,,296.589,23.439
6/15/2004 23:40,20.154,18.696,99526,24.36562522,24.4418531,24.84480192,,296.714,23.564
6/15/2004 23:45,20.078,18.698,99522,24.47513112,24.55134811,24.95444518,,296.84,23.69
6/15/2004 23:50,19.986,18.704,99522,24.57918656,24.65540923,25.05864721,,296.958,23.808
6/15/2004 23:55,19.758,18.644,99522,24.67518979,24.75143127,25.15479927,,297.066,23.916
6/16/2004 0:00,19.612,18.62,99516,24.75595419,24.83222454,25.24599189,,297.161,24.011
6/16/2004 0:05,19.402,18.566,99514,24.82093294,24.89722574,25.31108335,,297.245,24.095
6/16/2004 0:10,19.276,18.58,99522,24.86955813,24.94587746,25.35980263,,297.318,24.168
6/16/2004 0:15,19.164,18.536,99516,24.89487877,24.97123003,25.3851904,,297.383,24.233
6/16/2004 0:20,19.094,18.44,99514,24.8813898,24.95777527,25.37171696,,297.439,24.289
6/16/2004 0:25,18.98,18.332,99510,24.83696222,24.91338418,25.32726422,,297.486,24.336
6/16/2004 0:30,18.93,18.238,99518,24.77935933,24.85582175,25.26962187,,297.523,24.373
6/16/2004 0:35,18.824,18.092,99522,24.71953294,24.79603863,25.20975573,,297.552,24.402
6/16/2004 0:40,18.696,17.9,99524,24.66077025,24.7373196,25.15095517,,297.572,24.422
6/16/2004 0:45,18.794,17.808,99528,24.60428721,24.68087957,25.09443677,,297.584,24.434
6/16/2004 0:50,18.826,17.774,99530,24.54977765,24.62641209,25.03989366,,297.576,24.426
6/16/2004 0:55,18.74,17.714,99532,24.49649367,24.57316943,24.98657707,,297.544,24.394
6/16/2004 1:00,18.682,17.638,99524,24.44386596,24.52058242,24.92706406,,297.496,24.346
6/16/2004 1:05,18.66,17.536,99522,24.39458442,24.47133482,24.87774922,,297.447,24.297
6/16/2004 1:10,18.578,17.47,99520,24.34993053,24.4267123,24.83306576,,297.4,24.25
6/16/2004 1:15,18.57,17.374,99518,24.31029861,24.38711038,24.79340976,,297.357,24.207
6/16/2004 1:20,18.546,17.302,99518,24.27302123,24.34986201,24.75611053,,297.318,24.168
