,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,Bypass_Direct,Bypass_Real_P0,Bypass_RealEPW
2004-06-14 23:05:00,17.854,14.884,99796.0,18.10105760738884,18.182648230221275,18.35618835301142
2004-06-14 23:10:00,17.724,14.702000000000002,99800.0,18.12553694017481,18.207108018183135,18.38066271110341
2004-06-14 23:15:00,17.862000000000002,14.754,99788.0,18.156743692660314,18.238293435946957,18.41186670529953
2004-06-14 23:20:00,18.048,14.672,99786.0,18.183157590561223,18.264687215571996,18.438276207088848
2004-06-14 23:25:00,18.148,14.702000000000002,99786.0,18.202659955921206,18.284169788563418,18.45777038539859
2004-06-14 23:30:00,18.066,14.494,99784.0,18.2220894000273,18.303579816558226,18.47719197549833
2004-06-14 23:35:00,18.022,14.47,99780.0,18.240529160871006,18.321999692355575,18.495622823589827
2004-06-14 23:40:00,18.07,14.682,99776.0,18.26137944079784,18.342829772041227,18.516465311272327
2004-06-14 23:45:00,17.916,14.52,99768.0,18.281900056592008,18.363329534824402,18.53697728529022
2004-06-14 23:50:00,17.689999999999998,14.224,99766.0,18.305119067593125,18.3865272064603,18.560188775242693
2004-06-14 23:55:00,17.576,14.132,99758.0,18.327867337765042,18.409253487971,18.58292859427388
2004-06-15 00:00:00,17.6,14.108,99756.0,18.35277156987263,18.434135227959075,18.637934138026992
2004-06-15 00:05:00,17.584,14.136,99746.0,18.32890854012834,18.410299909310766,18.614082159995007
2004-06-15 00:10:00,17.608,14.22,99740.0,18.282302611695343,18.363728483567115,18.567478183763626
2004-06-15 00:15:00,17.619999999999997,14.11,99738.0,18.22814205146352,18.30960326865585,18.513315138742712
2004-06-15 00:20:00,17.568,13.862,99730.0,18.179256247288606,18.260751300307334,18.46442902595112
2004-06-15 00:25:00,17.552,13.803999999999998,99736.0,18.133070679984144,18.214598863300694,18.41824433130347
2004-06-15 00:30:00,17.548,13.882,99732.0,18.090504847128443,18.172065193600304,18.375680933252056
2004-06-15 00:35:00,17.5,13.788,99730.0,18.047498514522204,18.129090802572023,18.33267650583639
2004-06-15 00:40:00,17.486,13.87,99744.0,18.006257221232033,18.087880920560735,18.29143782071816
2004-06-15 00:45:00,17.572,14.078,99738.0,17.963869100988518,18.045524140814564,18.24905143625591
2004-06-15 00:50:00,17.55,13.966,99736.0,17.923180196733824,18.00486614399273,18.20836502205998
2004-06-15 00:55:00,17.538,13.848,99730.0,17.881436532012515,17.963153313482053,18.16662303691305
2004-06-15 01:00:00,17.4,13.774,99730.0,17.84136602398104,17.92311324694674,18.148270927009207
2004-06-15 01:05:00,17.198,13.706,99722.0,18.1488832700241,18.230295190755555,18.455690489377332
2004-06-15 01:10:00,17.16,13.416,99728.0,18.443044439236644,18.52418665115323,18.749809287568894
2004-06-15 01:15:00,17.076,13.418,99728.0,18.81477024612684,18.895528396076088,19.121438281440476
2004-06-15 01:20:00,16.858,13.504,99730.0,19.006538832779142,19.086989361858627,19.313047350585748
2004-06-15 01:25:00,16.752000000000002,13.556,99734.0,19.17919248722103,19.259208376358572,19.48539958396441
2004-06-15 01:30:00,16.631999999999998,13.382,99742.0,19.35762194946784,19.437144448919753,19.663473297796713
2004-06-15 01:35:00,16.28,13.274,99744.0,19.557346069096695,19.636618522256867,19.863101672982907
2004-06-15 01:40:00,16.056,13.047999999999998,99744.0,19.755946236160128,19.83506202228739,20.061698677669312
2004-06-15 01:45:00,15.918,13.086000000000002,99740.0,19.953028600950006,20.032047135774803,20.258836167687434
2004-06-15 01:50:00,15.91,13.044,99740.0,20.136917663661734,20.215880767923124,20.44281200312497
2004-06-15 01:55:00,15.874,13.05,99742.0,20.30658608654585,20.385525714938012,20.612588177865746
2004-06-15 02:00:00,15.78,13.106,99742.0,20.4562142329101,20.535155026902203,20.752219636957534
2004-06-15 02:05:00,15.712,13.144,99752.0,20.588962998741295,20.667858677433628,20.88502136962103
2004-06-15 02:10:00,15.746,13.175999999999998,99750.0,20.704872194620407,20.783710224348226,21.000958543168167
2004-06-15 02:15:00,15.834,13.196000000000002,99750.0,20.80631163948135,20.885085614378966,21.10240886040964
2004-06-15 02:20:00,15.74,13.3,99744.0,20.8954355988904,20.974142455322635,21.19153152384422
2004-06-15 02:25:00,15.52,13.116,99732.0,20.975083750131432,21.05372130668502,21.271169192453726
2004-06-15 02:30:00,15.428,12.807999999999998,99738.0,21.04424690083232,21.122812685591327,21.34031163724802
2004-06-15 02:35:00,15.35,12.813999999999998,99728.0,21.107338473415098,21.185830755099914,21.403376283821956
2004-06-15 02:40:00,15.396,12.872,99726.0,21.170192817727298,21.248611935552105,21.466203866253466
2004-06-15 02:45:00,15.446000000000002,12.797999999999998,99720.0,21.23296220758141,21.311308547319072,21.528946817494386
2004-06-15 02:50:00,15.366,12.856,99718.0,21.293813944225406,21.372087405057073,21.589770597281813
