,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,Bypass_RealEPW
2004-06-18 14:25:00,28.194,28.369999999999997,98720.0,33.835294474314196
2004-06-18 14:30:00,28.119999999999997,28.43,98714.0,33.86899225920297
2004-06-18 14:35:00,27.881999999999998,28.833999999999996,98714.0,33.89054698390453
2004-06-18 14:40:00,28.363999999999997,28.558,98706.0,33.912224598706814
2004-06-18 14:45:00,28.124000000000002,28.631999999999998,98697.99999999999,33.93352666344208
2004-06-18 14:50:00,28.064,28.396000000000004,98697.99999999999,33.939565029346056
2004-06-18 14:55:00,28.46,28.412,98692.0,33.943819748308385
2004-06-18 15:00:00,28.644,28.601999999999997,98687.99999999999,33.98708968244529
2004-06-18 15:05:00,28.288,28.454,98680.0,33.96277048392949
2004-06-18 15:10:00,28.028,28.554000000000002,98674.0,33.87004032887512
2004-06-18 15:15:00,28.166000000000004,28.386000000000003,98674.0,33.78670701490296
2004-06-18 15:20:00,28.574,28.177999999999997,98668.0,33.726088575651204
2004-06-18 15:25:00,28.157999999999998,28.324,98666.00000000001,33.67328102630137
2004-06-18 15:30:00,28.106,28.182,98652.00000000001,33.60877659016262
2004-06-18 15:35:00,28.365999999999996,28.408000000000005,98650.0,33.567050279154216
2004-06-18 15:40:00,28.754,28.342000000000002,98646.0,33.52661169401023
2004-06-18 15:45:00,28.772000000000002,28.118000000000002,98640.0,33.48528856565957
2004-06-18 15:50:00,28.439999999999998,27.880000000000003,98636.0,33.44366873116235
2004-06-18 15:55:00,28.454,27.79,98632.0,33.40851828800555
2004-06-18 16:00:00,28.363999999999997,27.99,98626.0,33.4264549346762
2004-06-18 16:05:00,28.162,27.833999999999996,98636.0,33.355067812585276
2004-06-18 16:10:00,28.342000000000002,27.744,98620.0,33.327866671593085
2004-06-18 16:15:00,28.336000000000002,27.998,98614.0,33.304582907847816
2004-06-18 16:20:00,28.110000000000003,28.080000000000002,98610.0,33.267548431110015
2004-06-18 16:25:00,28.139999999999997,28.066000000000003,98606.0,33.2265245904357
2004-06-18 16:30:00,28.157999999999998,28.008,98602.00000000001,33.18804294977713
2004-06-18 16:35:00,28.076,27.79,98594.0,33.13950179685071
2004-06-18 16:40:00,28.298000000000002,27.913999999999998,98592.0,33.090378764370655
2004-06-18 16:45:00,28.182,27.910000000000004,98587.99999999999,33.041776413544596
2004-06-18 16:50:00,28.27,27.792,98586.0,32.99062745313677
2004-06-18 16:55:00,28.342000000000002,27.618000000000002,98583.99999999999,32.93822535342383
2004-06-18 17:00:00,28.48,27.554000000000002,98583.99999999999,32.92243677722587
2004-06-18 17:05:00,28.242,27.532,98580.0,32.667458622590686
2004-06-18 17:10:00,27.842000000000002,27.244,98580.0,32.58726286361821
2004-06-18 17:15:00,27.936,27.194,98582.0,32.44060953918722
2004-06-18 17:20:00,27.772000000000002,27.363999999999997,98578.0,32.26724493473614
2004-06-18 17:25:00,27.881999999999998,27.137999999999998,98578.0,32.08620615063211
2004-06-18 17:30:00,27.764,26.812,98576.0,31.902417050304678
2004-06-18 17:35:00,27.863999999999997,26.798000000000002,98574.0,31.708980126902475
2004-06-18 17:40:00,27.848000000000003,27.113999999999997,98576.0,31.51140239975024
2004-06-18 17:45:00,27.838,27.112000000000002,98570.0,31.317719147905677
2004-06-18 17:50:00,27.688,26.692,98568.0,31.117822684188354
2004-06-18 17:55:00,27.676,26.407999999999998,98568.0,30.918849774405544
2004-06-18 18:00:00,27.427999999999997,25.966,98568.0,30.73433783527679
2004-06-18 18:05:00,27.274,25.826,98566.00000000001,30.53879840566674
2004-06-18 18:10:00,27.2,25.5,98556.0,30.317443060403775
2004-06-18 18:15:00,27.028000000000002,25.218,98562.00000000001,30.104450186056624
2004-06-18 18:20:00,26.827999999999996,25.106,98547.99999999999,29.90446860262199
2004-06-18 18:25:00,26.848000000000003,25.07,98556.0,29.707554045508743
2004-06-18 18:30:00,26.886000000000003,24.919999999999998,98558.0,29.507727354399492
2004-06-18 18:35:00,26.794,25.03,98564.0,29.2970596132875
2004-06-18 18:40:00,26.712,25.152,98564.0,28.643654699478645
2004-06-18 18:45:00,26.657999999999998,24.968,98560.0,28.410238437781345
2004-06-18 18:50:00,26.637999999999998,24.708,98562.00000000001,28.308012610669437
2004-06-18 18:55:00,26.514,24.598000000000003,98556.0,28.099578414219422
2004-06-18 19:00:00,26.47,24.278,98564.0,27.865267159552957
2004-06-18 19:05:00,26.410000000000004,23.978,98562.00000000001,27.569163459619062
2004-06-18 19:10:00,26.318,23.784,98558.0,27.294835476692015
2004-06-18 19:15:00,26.198,23.7,98564.0,27.008020590717024
2004-06-18 19:20:00,26.083999999999996,23.53,98564.0,26.735121320551855
2004-06-18 19:25:00,26.072000000000003,23.342,98562.00000000001,26.451380018039515
2004-06-18 19:30:00,25.958,23.27,98566.00000000001,26.17170882767101
2004-06-18 19:35:00,25.886000000000003,23.038,98564.0,25.887816196602046
2004-06-18 19:40:00,25.886000000000003,22.740000000000002,98562.00000000001,25.609086386595948
2004-06-18 19:45:00,25.857999999999997,22.663999999999998,98562.00000000001,25.331464558238395
2004-06-18 19:50:00,25.802,22.46,98558.0,25.06805314214506
2004-06-18 19:55:00,25.657999999999998,22.137999999999998,98558.0,24.82021733685383
2004-06-18 20:00:00,25.536,21.836000000000002,98558.0,24.58144277770515
2004-06-18 20:05:00,25.448,21.637999999999998,98560.0,24.36816179110383
2004-06-18 20:10:00,25.338,21.601999999999997,98558.0,24.219402863450398
2004-06-18 20:15:00,25.240000000000002,21.464,98556.0,24.15571894565045
2004-06-18 20:20:00,25.130000000000003,21.314,98556.0,24.117871849534993
2004-06-18 20:25:00,25.064,21.338,98558.0,24.080746227311295
2004-06-18 20:30:00,24.964,21.178,98568.0,24.026660555873605
2004-06-18 20:35:00,24.924,20.607999999999997,98570.0,23.978318457638352
2004-06-18 20:40:00,24.913999999999998,20.338,98580.0,23.927662265337688
2004-06-18 20:45:00,24.844,20.064,98578.0,23.881901837964676
2004-06-18 20:50:00,24.78,20.188,98587.99999999999,23.83032342751494
2004-06-18 20:55:00,24.716,20.19,98583.99999999999,23.788746494933093
2004-06-18 21:00:00,24.631999999999998,20.286,98586.0,23.718311373801214
2004-06-18 21:05:00,24.544,20.484,98596.0,23.32643062642927
2004-06-18 21:10:00,24.362000000000002,20.422,98587.99999999999,23.225723402614676
2004-06-18 21:15:00,24.206,20.704,98586.0,23.1964990877388
2004-06-18 21:20:00,24.044,20.934,98587.99999999999,23.153693848469857
2004-06-18 21:25:00,23.8,20.93,98590.0,23.099927564882762
2004-06-18 21:30:00,23.624000000000002,20.419999999999998,98586.0,23.03338923050694
2004-06-18 21:35:00,23.476,20.494,98594.0,22.972515823044034
2004-06-18 21:40:00,23.316,20.387999999999998,98587.99999999999,22.907320288130165
2004-06-18 21:45:00,22.978,20.116,98592.0,22.84963971917358
2004-06-18 21:50:00,22.734,20.31,98592.0,22.787787828798116
2004-06-18 21:55:00,22.472,20.25,98583.99999999999,22.732259431684327
2004-06-18 22:00:00,22.33,19.907999999999998,98590.0,22.66740201974477
2004-06-18 22:05:00,22.130000000000003,20.05,98587.99999999999,22.614674113521403
2004-06-18 22:10:00,22.024,20.208000000000002,98586.0,22.55827207547412
2004-06-18 22:15:00,21.844,20.172,98586.0,22.507977340695334
2004-06-18 22:20:00,21.634,20.04,98582.0,22.451942485240693
2004-06-18 22:25:00,21.6,19.838,98583.99999999999,22.40163004009804
2004-06-18 22:30:00,21.484,19.836000000000002,98590.0,22.346624453478114
2004-06-18 22:35:00,21.354,19.752,98590.0,22.29751743702252
2004-06-18 22:40:00,21.241999999999997,19.792,98597.99999999999,22.24304483925613
2004-06-18 22:45:00,21.082,19.73,98604.0,22.194157792612884
2004-06-18 22:50:00,20.95,19.672,98614.0,22.140686657508695
2004-06-18 22:55:00,20.881999999999998,19.738,98612.00000000001,22.092807337503302
2004-06-18 23:00:00,20.772,19.724,98610.0,22.02260359868859
2004-06-18 23:05:00,20.724,19.606,98616.00000000001,21.98556639409179
2004-06-18 23:10:00,20.65,19.586000000000002,98624.0,21.949170264763268
2004-06-18 23:15:00,20.592,19.552,98620.0,21.920619731595707
2004-06-18 23:20:00,20.458,19.482,98630.0,21.888838575665034
2004-06-18 23:25:00,20.434,19.412,98632.0,21.864123776326494
2004-06-18 23:30:00,20.406,19.398000000000003,98636.0,21.83696470130934
2004-06-18 23:35:00,20.436,19.366,98636.0,21.817166262476007
2004-06-18 23:40:00,20.369999999999997,19.16,98633.99999999999,21.79500530962565
2004-06-18 23:45:00,20.32,18.86,98630.0,21.780494733283376
2004-06-18 23:50:00,20.284,19.026,98632.0,21.764608171032933
2004-06-18 23:55:00,20.248,19.102,98628.0,21.756993737451182
2004-06-19 00:00:00,20.206,19.076,98618.0,21.741750986908016
2004-06-19 00:05:00,20.154,19.05,98618.0,21.740492847972632
2004-06-19 00:10:00,20.1,19.002,98616.00000000001,21.74044251110962
2004-06-19 00:15:00,20.0,18.887999999999998,98604.0,21.753720370865437
2004-06-19 00:20:00,19.896,18.878,98606.0,21.773592803567112
2004-06-19 00:25:00,19.839999999999996,18.904,98618.0,21.810843750308436
2004-06-19 00:30:00,19.752,18.834,98620.0,21.859129287215296
2004-06-19 00:35:00,19.744,18.782,98624.0,21.929262865737428
2004-06-19 00:40:00,19.65,18.732,98630.0,22.038894179253532
2004-06-19 00:45:00,19.503999999999998,18.68,98636.0,22.127890866500138
2004-06-19 00:50:00,19.428,18.619999999999997,98642.0,22.216809407026062
2004-06-19 00:55:00,19.506,18.584,98647.99999999999,22.315401961382065
2004-06-19 01:00:00,19.228,18.522,98666.00000000001,22.365930815438503
2004-06-19 01:05:00,18.838,18.462,98670.0,22.434064517604156
2004-06-19 01:10:00,18.636000000000003,18.368000000000002,98666.00000000001,22.41816037569356
2004-06-19 01:15:00,18.625999999999998,18.201999999999998,98672.0,22.22814126099155
2004-06-19 01:20:00,18.494,18.044,98682.0,21.855509344705183
2004-06-19 01:25:00,18.212,17.944,98683.99999999999,21.47798449332487
2004-06-19 01:30:00,18.02,17.844,98668.0,21.17920100004841
2004-06-19 01:35:00,17.962,17.732,98664.0,20.94454435499398
2004-06-19 01:40:00,17.968,17.616,98658.0,20.7330546055054
2004-06-19 01:45:00,17.854,17.432,98656.0,20.536922748864754
2004-06-19 01:50:00,17.833999999999996,17.29,98660.0,20.34713063972066
2004-06-19 01:55:00,17.785999999999998,17.208,98682.0,20.16882386968581
2004-06-19 02:00:00,17.69,17.196,98706.0,19.738007861122526
2004-06-19 02:05:00,17.53,17.084,98720.0,19.49191718890978
2004-06-19 02:10:00,17.413999999999998,16.96,98732.0,19.426644791819626
2004-06-19 02:15:00,17.386000000000003,16.851999999999997,98750.0,19.424053116881566
2004-06-19 02:20:00,17.094,16.637999999999998,98756.0,19.438167548672595
2004-06-19 02:25:00,16.988,16.534,98756.0,19.46214924890478
2004-06-19 02:30:00,16.874000000000002,16.472,98752.00000000001,19.49140813482171
2004-06-19 02:35:00,16.869999999999997,16.48,98747.99999999999,19.538783818254785
2004-06-19 02:40:00,16.748,16.404000000000003,98730.0,19.603564364297483
2004-06-19 02:45:00,16.724,16.253999999999998,98704.0,19.698172084232908
2004-06-19 02:50:00,16.72,16.125999999999998,98692.0,19.82142285990733
2004-06-19 02:55:00,16.648,16.04,98668.0,19.985284913200303
2004-06-19 03:00:00,16.456,15.936000000000002,98660.0,20.22823349793049
2004-06-19 03:05:00,16.342,15.88,98680.0,20.450067209140457
2004-06-19 03:10:00,16.278,15.806000000000001,98682.0,20.695920508028053
2004-06-19 03:15:00,15.969999999999999,15.764,98704.0,20.95538132628576
2004-06-19 03:20:00,15.782,15.646,98704.0,21.322488127121176
2004-06-19 03:25:00,15.89,15.344,98687.99999999999,21.58897518778815
2004-06-19 03:30:00,15.838,15.148000000000001,98692.0,21.858448394107086
2004-06-19 03:35:00,15.687999999999999,15.008,98696.0,22.003128931242998
2004-06-19 03:40:00,15.703999999999999,14.916,98697.99999999999,22.097930008895275
2004-06-19 03:45:00,15.719999999999999,14.858,98694.0,22.142393211888304
2004-06-19 03:50:00,15.64,14.786000000000001,98687.99999999999,21.97065357559893
2004-06-19 03:55:00,15.52,14.719999999999999,98687.99999999999,21.48066840455772
2004-06-19 04:00:00,15.624,14.652000000000001,98692.0,20.954753543617528
2004-06-19 04:05:00,15.622,14.61,98712.00000000001,20.742412265823077
2004-06-19 04:10:00,15.569999999999999,14.552000000000001,98726.0,20.713872476979418
2004-06-19 04:15:00,15.642000000000001,14.488,98728.0,20.764286347834116
2004-06-19 04:20:00,15.532,14.486,98724.0,20.844730872051798
2004-06-19 04:25:00,15.672,14.486,98724.0,20.93291265974665
2004-06-19 04:30:00,15.638,14.48,98716.00000000001,21.021015557536828
2004-06-19 04:35:00,15.61,14.453999999999999,98732.0,21.106128723329846
2004-06-19 04:40:00,15.74,14.484,98736.0,21.18829201013216
2004-06-19 04:45:00,15.806000000000001,14.496,98733.99999999999,21.26867892251812
2004-06-19 04:50:00,15.774000000000001,14.558000000000002,98740.0,21.34728380370626
2004-06-19 04:55:00,15.856,14.612,98732.0,21.425051070496693
2004-06-19 05:00:00,15.896,14.674000000000001,98736.0,21.46310161775108
2004-06-19 05:05:00,15.969999999999999,14.724,98733.99999999999,26.312078994447234
2004-06-19 05:10:00,15.988,14.758,98740.0,28.044230978843927
2004-06-19 05:15:00,15.858,14.77,98740.0,24.398597069767277
2004-06-19 05:20:00,15.790000000000001,14.764,98728.0,21.103295839452528
2004-06-19 05:25:00,15.738,14.818000000000001,98712.00000000001,18.94615631207074
2004-06-19 05:30:00,15.934000000000001,14.874,98702.00000000001,17.983825863204856
2004-06-19 05:35:00,15.936000000000002,14.952000000000002,98704.0,17.595690597710075
2004-06-19 05:40:00,15.803999999999998,14.959999999999999,98706.0,17.351763120019484
2004-06-19 05:45:00,15.616,14.940000000000001,98726.0,17.176381826246143
2004-06-19 05:50:00,15.578,14.946000000000002,98732.0,17.041354482541294
2004-06-19 05:55:00,15.796000000000001,15.034,98724.0,16.941596852062958
2004-06-19 06:00:00,15.642,15.09,98714.0,16.87755860712116
2004-06-19 06:05:00,15.607999999999999,15.192000000000002,98716.00000000001,16.671461962468413
2004-06-19 06:10:00,15.782,15.225999999999999,98712.00000000001,16.420362020237803
2004-06-19 06:15:00,15.834,15.303999999999998,98712.00000000001,16.2004962472011
2004-06-19 06:20:00,15.831999999999999,15.388,98720.0,16.00896193789447
2004-06-19 06:25:00,15.822,15.39,98714.0,15.84770483322177
2004-06-19 06:30:00,15.693999999999999,15.39,98718.0,15.687501526120172
2004-06-19 06:35:00,15.774000000000001,15.284,98712.00000000001,15.546730630336071
2004-06-19 06:40:00,15.764000000000001,15.376,98708.0,15.404693289549243
2004-06-19 06:45:00,15.604,15.398000000000001,98680.0,15.2756771596205
2004-06-19 06:50:00,15.604,15.492,98687.99999999999,15.143368529473435
2004-06-19 06:55:00,15.674000000000001,15.663999999999998,98692.0,15.02725295687111
2004-06-19 07:00:00,15.628,15.484,98704.0,14.912122687317321
2004-06-19 07:05:00,15.672,15.41,98700.0,14.930078204987865
2004-06-19 07:10:00,15.644,15.528,98697.99999999999,14.740384226804906
2004-06-19 07:15:00,15.557999999999998,15.524000000000001,98708.0,14.632346048827742
2004-06-19 07:20:00,15.51,15.425999999999998,98714.0,14.549503890288179
2004-06-19 07:25:00,15.778,15.296000000000001,98710.0,14.486234562011703
2004-06-19 07:30:00,15.622,15.266,98716.00000000001,14.405539386293583
2004-06-19 07:35:00,15.724,15.286000000000001,98720.0,14.335379598071484
2004-06-19 07:40:00,15.646,15.36,98728.0,14.246895742317065
2004-06-19 07:45:00,15.628,15.4,98728.0,14.181716985523451
2004-06-19 07:50:00,15.552000000000001,15.478,98733.99999999999,14.1009348568125
2004-06-19 07:55:00,15.806000000000001,15.312000000000001,98737.99999999999,14.045713082309874
2004-06-19 08:00:00,15.830000000000002,15.331999999999999,98737.99999999999,13.940810583235589
2004-06-19 08:05:00,15.908000000000001,15.447999999999999,98740.0,13.878949283920178
2004-06-19 08:10:00,15.61,15.559999999999999,98742.0,13.783796285975598
2004-06-19 08:15:00,15.702000000000002,15.474,98733.99999999999,13.723797687238289
2004-06-19 08:20:00,15.928,15.514,98728.0,13.629675052425455
2004-06-19 08:25:00,15.86,15.713999999999999,98722.0,13.578584890195373
2004-06-19 08:30:00,15.732,15.918000000000001,98722.0,13.487164345088502
2004-06-19 08:35:00,15.75,15.658000000000001,98730.0,13.437622297703854
2004-06-19 08:40:00,15.778,15.392,98737.99999999999,13.329827792053266
2004-06-19 08:45:00,15.748,15.406,98737.99999999999,13.285386954491855
2004-06-19 08:50:00,15.89,15.319999999999999,98752.00000000001,13.1772462093424
2004-06-19 08:55:00,15.716,15.178,98758.0,13.146624401985946
2004-06-19 09:00:00,15.692000000000002,15.146,98768.0,13.00755503136429
2004-06-19 09:05:00,15.712,15.184000000000001,98774.0,13.04768718777484
2004-06-19 09:10:00,15.674000000000001,15.212,98778.0,13.31503741494771
2004-06-19 09:15:00,15.764,15.264,98786.0,13.923462240701099
2004-06-19 09:20:00,15.536000000000001,15.242,98794.0,14.716827142245847
2004-06-19 09:25:00,15.453999999999999,15.208000000000002,98797.99999999999,15.559333066941065
2004-06-19 09:30:00,15.344,15.134,98800.0,15.936531060130164
2004-06-19 09:35:00,15.38,15.038,98804.0,16.376098868869065
2004-06-19 09:40:00,15.394,14.918000000000001,98804.0,16.995638412726407
2004-06-19 09:45:00,15.530000000000001,14.738,98818.0,17.574780291421746
2004-06-19 09:50:00,15.809999999999999,14.736,98822.0,17.88818753203128
2004-06-19 09:55:00,15.612,14.794,98826.0,18.28507134373109
2004-06-19 10:00:00,15.530000000000001,14.998,98828.0,18.69949728553729
2004-06-19 10:05:00,15.626,15.284,98830.0,18.976944061806705
2004-06-19 10:10:00,15.652000000000001,15.442000000000002,98828.0,19.16860876630517
2004-06-19 10:15:00,15.85,15.547999999999998,98820.0,19.299113239805365
2004-06-19 10:20:00,15.986,15.66,98816.00000000001,19.351939897234672
2004-06-19 10:25:00,16.244,15.681999999999999,98812.00000000001,19.42240767379809
2004-06-19 10:30:00,16.086000000000002,15.936000000000002,98812.00000000001,19.43535222635029
2004-06-19 10:35:00,16.218,16.136000000000003,98812.00000000001,19.56908582396511
2004-06-19 10:40:00,16.381999999999998,16.458,98804.0,19.68187756878575
2004-06-19 10:45:00,16.968,16.742,98806.0,19.810337196723083
2004-06-19 10:50:00,17.009999999999998,16.772,98806.0,19.909698142572495
2004-06-19 10:55:00,16.881999999999998,17.032,98806.0,20.037805731090373
2004-06-19 11:00:00,16.652,17.152,98808.0,20.160686553453672
2004-06-19 11:05:00,16.732,17.464,98808.0,20.274087865044578
2004-06-19 11:10:00,16.788,17.39,98808.0,20.362197165779037
2004-06-19 11:15:00,17.092000000000002,17.607999999999997,98796.0,20.407678234192872
2004-06-19 11:20:00,17.444,17.982,98790.0,20.3606698230696
2004-06-19 11:25:00,17.492,18.125999999999998,98783.99999999999,20.378603776725072
2004-06-19 11:30:00,17.542,18.104,98786.0,20.48704470682401
2004-06-19 11:35:00,17.584,18.038,98780.0,20.547729601367962
2004-06-19 11:40:00,17.474,18.21,98778.0,20.64735040358704
2004-06-19 11:45:00,17.562,18.042,98772.0,20.80964888846239
2004-06-19 11:50:00,17.65,17.66,98770.0,20.90876305400758
2004-06-19 11:55:00,17.738,17.348,98764.0,20.99652027668401
2004-06-19 12:00:00,17.9,17.31,98760.0,21.17927784831619
2004-06-19 12:05:00,17.904,17.36,98764.0,21.327287388382842
2004-06-19 12:10:00,17.875999999999998,17.486,98758.0,21.975502477942143
2004-06-19 12:15:00,17.966,17.81,98758.0,22.24919932269563
2004-06-19 12:20:00,18.096,18.23,98756.0,22.179780901845106
2004-06-19 12:25:00,18.442,18.384,98752.00000000001,22.161599728749763
2004-06-19 12:30:00,18.516,18.57,98752.00000000001,22.29866257819168
2004-06-19 12:35:00,18.544,18.619999999999997,98750.0,22.389869877364447
2004-06-19 12:40:00,18.662,18.556,98746.0,22.516534351407756
2004-06-19 12:45:00,18.601999999999997,18.838,98744.0,22.703644447926877
2004-06-19 12:50:00,18.77,18.93,98737.99999999999,22.855204723831662
2004-06-19 12:55:00,18.566,19.098,98726.0,22.985394139959567
2004-06-19 13:00:00,18.522,18.851999999999997,98718.0,23.197814967910915
2004-06-19 13:05:00,18.53,19.104,98712.00000000001,23.85961876362944
2004-06-19 13:10:00,18.492,19.009999999999998,98710.0,23.732474074429888
2004-06-19 13:15:00,18.502,18.952,98708.0,23.95254976904073
2004-06-19 13:20:00,18.624000000000002,19.172,98704.0,24.2262129973667
2004-06-19 13:25:00,18.802,19.240000000000002,98697.99999999999,24.360479268679683
2004-06-19 13:30:00,19.016,19.472,98696.0,24.466035423456276
2004-06-19 13:35:00,18.866,19.596,98692.0,24.56551639459559
2004-06-19 13:40:00,19.016,19.516,98690.0,24.686528737125172
2004-06-19 13:45:00,19.088,19.274,98680.0,24.79995672298179
2004-06-19 13:50:00,19.124000000000002,19.3,98676.0,24.90390334538222
2004-06-19 13:55:00,19.27,19.131999999999998,98680.0,25.000998901773016
2004-06-19 14:00:00,19.408,19.026,98676.0,25.139078144610778
2004-06-19 14:05:00,19.45,19.169999999999998,98680.0,25.16771523696218
2004-06-19 14:10:00,19.174,19.122,98664.0,25.049531958326327
2004-06-19 14:15:00,19.304000000000002,19.51,98654.0,24.94459027798888
2004-06-19 14:20:00,19.076,19.584,98650.0,24.88518749993392
2004-06-19 14:25:00,19.172,20.144,98652.00000000001,24.83355740832974
2004-06-19 14:30:00,19.022,20.75,98650.0,24.760353984793426
2004-06-19 14:35:00,19.157999999999998,20.486,98650.0,24.71055559553986
2004-06-19 14:40:00,19.082,19.652,98650.0,24.66039443679466
2004-06-19 14:45:00,19.014,18.998,98652.00000000001,24.599959132705692
2004-06-19 14:50:00,19.240000000000002,18.786,98654.0,24.53088690476818
2004-06-19 14:55:00,19.216,18.778,98656.0,24.455550082853335
2004-06-19 15:00:00,19.182,18.95,98654.0,24.395622360212883
2004-06-19 15:05:00,19.142,18.988,98652.00000000001,24.2379374955849
2004-06-19 15:10:00,19.252000000000002,19.256,98644.0,24.13585967888116
2004-06-19 15:15:00,19.276,20.016,98640.0,24.0706079916215
2004-06-19 15:20:00,19.392000000000003,19.98,98640.0,24.02117988958196
2004-06-19 15:25:00,19.536,19.901999999999997,98636.0,23.97290959609643
2004-06-19 15:30:00,19.484,20.692,98630.0,23.935083230534588
2004-06-19 15:35:00,19.256,20.276,98626.0,23.87430378819164
2004-06-19 15:40:00,19.247999999999998,19.740000000000002,98624.0,23.813252153977317
2004-06-19 15:45:00,19.286,19.398,98620.0,23.753213657635058
2004-06-19 15:50:00,19.074,19.098000000000003,98626.0,23.694348714337934
2004-06-19 15:55:00,19.242,18.630000000000003,98630.0,23.63284405242257
2004-06-19 16:00:00,18.728,17.79,98642.0,23.57991155343035
2004-06-19 16:05:00,17.562,17.240000000000002,98636.0,23.65278376591857
2004-06-19 16:10:00,17.304,16.81,98637.99999999999,23.86706993096783
2004-06-19 16:15:00,17.314,16.554,98644.0,24.095897997159
2004-06-19 16:20:00,17.348,16.357999999999997,98632.0,24.27650641561769
2004-06-19 16:25:00,17.52,16.357999999999997,98637.99999999999,24.436810432379048
2004-06-19 16:30:00,17.726,16.424,98632.0,24.580261739338653
2004-06-19 16:35:00,17.863999999999997,16.574,98633.99999999999,24.723798621222045
2004-06-19 16:40:00,17.886000000000003,16.78,98624.0,24.861486578454787
2004-06-19 16:45:00,18.046,17.178,98620.0,24.98987816167073
2004-06-19 16:50:00,18.024,17.35,98622.0,25.09963737645245
2004-06-19 16:55:00,18.008000000000003,17.432,98618.0,25.203848509882164
2004-06-19 17:00:00,18.009999999999998,17.446,98618.0,25.3244089213278
2004-06-19 17:05:00,18.136000000000003,17.344,98622.0,24.639272008877924
2004-06-19 17:10:00,18.151999999999997,17.434,98626.0,25.06383123858268
2004-06-19 17:15:00,18.11,17.490000000000002,98626.0,25.522303630844476
2004-06-19 17:20:00,18.304,17.514,98628.0,25.426636180330377
2004-06-19 17:25:00,18.196,17.588,98628.0,25.14866077466877
2004-06-19 17:30:00,18.19,17.692,98632.0,24.449461168282028
2004-06-19 17:35:00,18.178,17.702,98633.99999999999,24.297768107346144
2004-06-19 17:40:00,18.236,17.72,98632.0,23.94317533459332
2004-06-19 17:45:00,18.262,17.738,98640.0,24.24996530241941
2004-06-19 17:50:00,18.374000000000002,17.682,98642.0,24.038430570391256
2004-06-19 17:55:00,18.378,17.534,98644.0,24.04316810887883
2004-06-19 18:00:00,18.384,17.408,98647.99999999999,23.79310276449803
2004-06-19 18:05:00,18.448,17.342000000000002,98637.99999999999,23.115784144451595
2004-06-19 18:10:00,18.438,17.278,98646.0,23.004236990148968
2004-06-19 18:15:00,18.384,17.204,98646.0,22.681001829335514
2004-06-19 18:20:00,18.214,17.14,98637.99999999999,23.37627630330735
2004-06-19 18:25:00,17.02,17.084,98632.0,22.86175314266677
2004-06-19 18:30:00,16.216,16.55,98694.0,22.68261490808294
2004-06-19 18:35:00,16.038,15.512,98692.0,22.590181949295754
2004-06-19 18:40:00,16.124000000000002,15.34,98686.0,22.045933114243667
2004-06-19 18:45:00,16.168,15.346,98687.99999999999,21.89229455614992
2004-06-19 18:50:00,16.286,15.404,98683.99999999999,21.38609924486383
2004-06-19 18:55:00,16.356,15.37,98690.0,20.65642590429013
2004-06-19 19:00:00,16.384,15.431999999999999,98694.0,20.815232091098494
2004-06-19 19:05:00,16.338,15.446000000000002,98690.0,21.28165616996762
2004-06-19 19:10:00,16.396,15.463999999999999,98694.0,21.15627006357829
2004-06-19 19:15:00,16.446,15.472,98706.0,20.546279723294617
2004-06-19 19:20:00,16.542,15.374,98710.0,20.390974946121446
2004-06-19 19:25:00,16.688,15.363999999999999,98714.0,20.34549526214056
2004-06-19 19:30:00,16.718,15.368,98716.00000000001,20.243941847952613
2004-06-19 19:35:00,16.692,15.363999999999999,98716.00000000001,19.732613047234736
2004-06-19 19:40:00,16.828,15.357999999999999,98714.0,19.61876929799422
2004-06-19 19:45:00,16.958,15.282,98722.0,19.571960172925003
2004-06-19 19:50:00,16.824,15.213999999999999,98720.0,19.493927725726792
2004-06-19 19:55:00,16.594,15.193999999999999,98722.0,19.392452463426594
2004-06-19 20:00:00,16.568,15.168000000000001,98726.0,19.30465115395981
2004-06-19 20:05:00,16.54,15.108,98740.0,19.148276679504818
2004-06-19 20:10:00,16.412,15.02,98740.0,19.023758343295697
2004-06-19 20:15:00,16.401999999999997,15.014,98740.0,18.906932094010585
2004-06-19 20:20:00,16.348,15.346,98747.99999999999,18.83038586738229
2004-06-19 20:25:00,16.291999999999998,15.553999999999998,98747.99999999999,18.739179743546913
2004-06-19 20:30:00,16.174,15.596,98752.00000000001,18.6811177962108
2004-06-19 20:35:00,16.036,15.494,98766.00000000001,18.61276984607514
2004-06-19 20:40:00,15.906,15.342000000000002,98780.0,18.572528543014016
2004-06-19 20:45:00,15.847999999999999,15.328,98782.0,18.508453939534945
2004-06-19 20:50:00,15.762,15.396,98790.0,18.463403513441847
2004-06-19 20:55:00,15.822,15.38,98794.0,18.408526345684606
2004-06-19 21:00:00,16.234,15.346,98800.0,18.321418982110856
2004-06-19 21:05:00,16.246,15.34,98802.00000000001,18.280750180002883
2004-06-19 21:10:00,16.176,15.238,98802.00000000001,18.25233306114393
2004-06-19 21:15:00,16.107999999999997,15.196000000000002,98800.0,18.23731884404981
2004-06-19 21:20:00,16.098,15.097999999999999,98802.00000000001,18.303662137688832
2004-06-19 21:25:00,15.972,15.01,98808.0,18.397175640555815
