,(m) canPres_1.5,(m) canPres_2.5,(m) canPres_3.5,(m) canPres_4.5,(m) canPres_5.5,(m) canPres_6.5,(m) canPres_7.5,(m) canPres_8.5,(m) canPres_9.5,(m) canPres_10.5,(m) canPres_11.5,(m) canPres_12.5,(m) canPres_13.5,(m) canPres_14.5
2002-06-26 01:00:00,98052.83980580863,98041.70257278228,98030.5678060339,98019.4369684973,98008.31196929567,97997.19526039694,97986.08956672993,97974.9946392251,97963.90754846775,97952.82636090605,97941.7501999653,97930.67858939536,97919.61121506043,97908.54798425124
2002-06-26 01:05:00,98053.61057952362,98042.47157367428,98031.33490045933,98020.20191674969,98009.07440623955,97997.95466776378,97986.84524094651,97975.74572421316,97964.65327675224,97953.56616898307,97942.48360630132,97931.40513605223,97920.33044853233,97909.25942783031
2002-06-26 01:10:00,98054.83554639772,98043.69115564071,98032.54869795257,98021.40923802515,98010.2742319769,97999.14559998584,97988.0254342884,97976.91335495136,97965.80696544383,97954.70477333873,97943.60606477527,97932.51042301134,97921.41755874325,97910.3273242882
2002-06-26 01:15:00,98056.28028324971,98045.12643477015,98033.97397532694,98022.82357020985,98011.67622949937,98000.53336482133,97989.3959012929,97978.26300253844,97967.13326743474,97956.0059685291,97944.8806801565,97933.75710914789,97922.63503510662,97911.51430118344
2002-06-26 01:20:00,98057.68821242159,98046.5204137891,98035.3533358138,98024.18717254046,98013.02242213019,98001.85985042452,97990.69969933077,97979.54150474728,97968.38483541927,97957.2293648186,97946.07483635662,97934.92106185976,97923.76789889284,97912.61521906422
2002-06-26 01:25:00,98058.96811123175,98047.78328187605,98036.5986873251,98025.4141385606,98014.2297611589,98003.04589724084,97991.86281485819,97980.6805261631,97969.49889711765,97958.31775470592,97947.13694261729,97935.95634393451,97924.77587145951,97913.59542295073
2002-06-26 01:30:00,98060.13423686771,98048.92995496726,98037.7258485365,98026.52166035592,98015.31734470649,98004.11303556903,97992.90890534573,97981.70499536271,97970.50123069515,97959.29749268816,97948.09366938478,97936.88967908095,97925.68546348307,97914.48093016174
2002-06-26 01:35:00,98061.2134134986,98049.99032290191,98038.76734804997,98027.54420714747,98016.32077551364,98005.09708221738,97993.87322114424,97982.64920737696,97971.42497006139,97960.20040417914,97948.97541255536,97937.74992694588,97926.52390155816,97915.2972422146
2002-06-26 01:40:00,98062.21577741826,98050.97613051637,98039.73626586192,98028.4959036499,98017.25490485955,98006.01327385323,97994.77108465393,97983.52835173054,97972.28501725939,97961.04099355685,97949.79620042053,97938.55058485299,97927.30411503557,97916.05669641499
2002-06-26 01:45:00,98063.14969735476,98051.89491515914,98040.63956649399,98029.38335587231,98018.12612665085,98006.86786652813,97995.60864125122,97984.34847352497,97973.08732446688,97961.82512802731,97950.56182426939,97939.29737796636,97928.03177314921,97916.76491667387
2002-06-26 01:50:00,98064.02112718105,98052.75212790153,98041.48226744277,98030.21123261031,98018.93884272066,98007.66506137012,97996.3899399635,97985.11350458024,97973.8357314114,97962.55657322163,97951.27598850672,97939.99395876292,97928.71048326834,97917.42547057185
2002-06-26 01:55:00,98064.83541871044,98053.55299463909,98042.269455303,98030.9844726006,98019.69784287765,98008.40950408319,97997.11948961468,97985.82782411808,97974.534494358,97963.23946836725,97951.94272044678,97940.64424687787,97929.34406069256,97918.04207170157
2002-06-26 02:00:00,98065.60171886224,98054.30654774216,98043.01002072706,98031.71179548564,98020.4116478901,98009.10949274153,97997.80534614537,97986.4992295261,97975.19113727914,97963.88104979077,97952.56895470765,97941.25486114022,97929.93879428982,97918.62066408114
2002-06-26 02:05:00,98065.96576020008,98054.6602055336,98043.35312714467,98032.04420449215,98020.73322923931,98009.42012654201,97998.10492248667,97986.78765498045,97975.46834031687,97964.14698241116,97952.82359144522,97941.49819682125,97930.17084186741,97918.84145376034
2002-06-26 02:10:00,98066.14806541825,98054.83517088895,98043.5206883006,98032.2043402204,98020.88595518556,98009.56548745243,97998.2429861824,97986.91851069003,97975.59209776144,97964.26376989197,97952.93355304647,97941.60148913696,97930.26763101484,97918.93191998312
2002-06-26 02:15:00,98066.23115059215,98054.9138364166,98043.59493248374,98032.27420514899,98020.95152073336,98009.62686424323,97998.30030859665,97986.97193118543,97975.64178263972,97964.309896058,97952.97630524724,97941.64105726915,97930.3042074545,97918.96570500794
2002-06-26 02:20:00,98066.27176715349,98054.95182446206,98043.63032011226,98032.30704740556,98020.98189611599,98009.65487178329,97998.32606447655,97986.99556407794,97975.66342944452,97964.32969881681,97952.99440896076,97941.65760811679,97930.31935104405,97918.97959076436
2002-06-26 02:25:00,98066.30106918114,98054.97924145118,98043.65588421581,98032.3308035357,98021.00390080811,98009.67519326213,97998.34478181659,97987.01276373933,97975.6792017058,97964.34413548917,97953.00760220364,97941.66964980608,97930.33033217813,97918.98960494624
2002-06-26 02:30:00,98066.33175580336,98055.00816615652,98043.68307737744,98032.35630097969,98021.02774429087,98009.69743188596,97998.36547245104,97987.03196898322,97975.69698741713,97964.36056908566,97953.02275165827,97941.68358299902,97930.3431163013,97919.00130893016
2002-06-26 02:35:00,98066.36589278569,98055.04050440212,98043.71364373261,98032.38512673679,98021.05486618214,98009.72289320701,97998.38932293777,97987.05426285314,97975.71778134759,97964.37992094614,97953.04071979677,97941.700225762,97930.3584915962,97919.01547636946
2002-06-26 02:40:00,98066.40186984891,98055.07465973638,98043.74600204368,98032.41571779367,98021.08372584838,98009.75006416481,97998.41485410098,97987.07820732307,97975.74019446936,97964.40085907436,97953.06023953894,97941.71838342493,97930.37534271061,97919.03107766155
2002-06-26 02:45:00,98066.43755889189,98055.10857780956,98043.77817302753,98032.44617109849,98021.11249704057,98009.77719509728,97998.4403919147,97987.10220250698,97975.76269921401,97964.4219262793,97953.07992220811,97941.73673420331,97930.3924134952,97919.04692150756
2002-06-26 02:50:00,98066.47190682976,98055.14122581802,98043.80914406729,98032.47549367258,98021.14020578048,98009.8033309365,97998.46500113254,97987.12533469245,97975.78440549305,97964.44225824517,97953.09893130072,97941.75447127706,97930.40892846472,97919.06226519379
2002-06-26 02:55:00,98066.50434258091,98055.17205260435,98043.83838561074,98032.50317892554,98021.16636923705,98009.82801254268,97998.48824527054,97987.14718840453,97975.80491700757,97964.46147610212,97953.11690383598,97941.77124624638,97930.42455274472,97919.07678655894
2002-06-26 03:00:00,98066.53698145498,98055.20311304972,98043.86788945753,98032.53115220403,98021.19284262291,98009.85302153009,97998.51182936654,97987.169389292,97975.8257769567,97964.48103706425,97953.13520698744,97941.7883317301,97930.44045947035,97919.09155368705
2002-06-26 03:05:00,98066.31319122943,98054.97886096276,98043.64322841134,98032.30616030013,98020.967622779,98009.62769942153,97998.28654928353,97986.94430911286,97975.60106421665,97964.25686644968,97952.91175863052,97941.5657898076,97930.21901114583,97918.87139693867
2002-06-26 03:10:00,98065.95340114406,98054.62035005425,98043.28610985953,98031.95059047472,98020.61379994969,98009.27585928512,97997.936956602,97986.59724755185,97975.25682850073,97963.91575756414,97952.57408085211,97941.23184853098,97929.8891113215,97918.54585565801
2002-06-26 03:15:00,98065.51925021673,98054.18929437612,98042.85830516777,98031.5262430459,98020.19316485665,98008.85923544121,97997.52467640054,97986.18966250902,97974.85429794289,97963.51864215641,97952.18273925499,97940.84663546538,97929.51037624171,97918.17395729103
2002-06-26 03:20:00,98065.09933864736,98053.77359492946,98042.44699428092,98031.11953965385,98019.79132966975,98008.46256807921,97997.13350637001,97985.80433398455,97974.47515724969,97963.14603089352,97951.81699128056,97940.48807571195,97929.15932014951,97917.83072442577
2002-06-26 03:25:00,98064.61144962942,98053.29057320632,98041.96902057627,98030.64683439754,98019.32415435695,98008.00122484504,97996.678329575,97985.35567267145,97974.03336038374,97962.71143972184,97951.38993666203,97940.06887778245,97928.7482885575,97917.42817252278
2002-06-26 03:30:00,98064.12738117459,98052.81157950604,98041.49528715512,98030.17858278104,98018.86164452344,98007.54475519736,97996.22822782437,97984.91227729259,97973.59700563678,97962.28244850213,97950.96861846017,97939.65552889399,97928.34319280197,97917.03161452974
2002-06-26 03:35:00,98063.61057788743,98052.29996761258,98040.98905349917,98029.67795314582,98018.36688695995,98007.05617970348,97995.74617514346,97984.43709766182,97973.12904257278,97961.82203183282,97950.5160629523,97939.21113512566,97927.90724842469,97916.60440813813
2002-06-26 03:40:00,98063.0579506456,98051.7526661117,98040.4472710948,98029.141927234,98017.8369029683,98006.5325697235,97995.22930356087,97983.92733644367,97972.62675365085,97961.32756040098,97950.0297368361,97938.73326634686,97927.43813501357,97916.14434885645
2002-06-26 03:45:00,98062.4656918133,98051.16589386032,98039.86618577964,98028.56677986581,98017.26800023422,98005.97027182892,97994.67400607587,97983.37944070014,97972.0866468138,97960.79560886238,97949.5062865104,97938.21864519437,97926.93265557381,97915.64832409911
2002-06-26 03:50:00,98061.82757863123,98050.53345862417,98039.23963938456,98027.946392989,98016.65410991063,98005.36327773969,97994.07434628766,97982.78755517692,97971.50295498031,97960.22050385253,97948.9401370805,97937.66179960968,97926.38544511376,97915.11108040946
2002-06-26 03:55:00,98061.14000728092,98049.85166557066,98038.56384629622,98027.27689351945,98015.99128036565,98004.70757223827,97993.42626275732,97982.14758685436,97970.87156355662,97959.59811513081,97948.32714561833,97937.05857495294,97925.79233685936,97914.5284372941
2002-06-26 04:00:00,98060.36662685624,98049.0846086984,98037.80337620924,98026.52338457572,98015.24523517919,98003.96960878311,97992.69705521358,97981.42779419333,97970.1617975378,97958.89894040459,97947.63908936523,97936.38213647793,97925.1279947745,97913.87667594744
2002-06-26 04:05:00,98060.04796324825,98048.77183549337,98037.49676374246,98026.22333261611,98014.95230730089,98003.68450929993,97992.42052756541,97981.16051621118,97969.90435111355,97958.65182574539,97947.4027459431,97936.15695983202,97924.91434767257,97913.67491110293
2002-06-26 04:10:00,98059.91032002383,98048.63870746805,98037.36839919312,98026.1001848347,98014.83513883482,98003.57431772113,97992.31828544098,97981.066993709,97969.8201271206,97958.57735005351,97947.33838635575,97936.10303165806,97924.87113069886,97913.64267112633
2002-06-26 04:15:00,98059.96169791778,98048.69329655304,98037.42644831177,98026.16216762741,98014.90185105834,98003.64690547249,97992.39785793365,97981.1542656735,97969.91552795499,97958.68116596807,97947.45082626444,97936.22425911052,97925.00127982748,97913.78186021314
2002-06-26 04:20:00,98061.1625793738,98049.89470241009,98038.62834049566,98027.36432913387,98016.10383979669,98004.84844292108,97993.598924131,97982.35460854576,97971.11458912845,97959.87826120379,97948.64520593817,97937.4151302761,97926.18781485458,97914.96316067617
2002-06-26 04:25:00,98062.89823080957,98051.62495143357,98040.352371612,98029.08079722294,98017.81076637728,98006.54307542964,97995.2780542271,97984.01524567882,97972.75412048638,97961.49427272423,97950.2353831923,97938.97721056531,97927.71956321521,97916.46225673253
2002-06-26 04:30:00,98064.52674950464,98053.23897642536,98041.95057031373,98030.66088584812,98019.36970500709,98008.07744419391,97996.78462062182,97985.49136661814,97974.19759785141,97962.90317179765,97951.60795534129,97940.31185045594,97929.01478741101,97917.71663415793
2002-06-26 04:35:00,98065.8894066522,98054.57815954443,98043.26589867627,98031.95211719963,98020.63662020121,98009.31947723987,97998.00084583582,97986.68081836113,97975.3594139521,97964.03661728617,97952.71241135806,97941.38679578317,97930.05978349994,97918.73129580406
2002-06-26 04:40:00,98067.04870842728,98055.71756550569,98044.38530028984,98033.05155515444,98021.7161020815,98010.37884442775,97999.03978424537,97987.69894489054,97976.35633815278,97965.01196788426,97953.66584308408,97942.31798728424,97930.96843337038,97919.61710354328
2002-06-26 04:45:00,98068.07981121872,98056.73409661016,98045.3867979026,98034.03757910331,98022.68620388134,98011.33255162206,97999.97660018144,97988.61836236517,97977.25785269648,97965.89508506267,97954.53008129704,97943.16287851073,97931.79352366537,97920.42193399774
2002-06-26 04:50:00,98069.02962169307,98057.67073971276,98046.30987240723,98034.94663537915,98023.58074874847,98012.21205870343,98000.84052421454,97989.46615744397,97978.08898501605,97966.70903846086,97955.32635862347,97943.94100156256,97932.55303321611,97921.1623705725
2002-06-26 04:55:00,98069.90332259817,98058.53198918045,98047.15829853469,98035.78183874895,98024.40229759812,98013.0194896697,98001.63335192126,97990.24389158998,97978.8511437549,97967.45515526214,97956.05598505939,97944.65370838775,97933.24841105637,97921.84001294381
2002-06-26 05:00:00,98070.65469695601,98059.2725279073,98047.88776121364,98036.49998497248,98025.10888081341,98013.71425173507,98002.31602478665,97990.91420828935,97979.50884870399,97968.10000975535,97956.68776906442,97945.27222049446,97933.85346816781,97922.43144225156
2002-06-26 05:05:00,98071.51779507808,98060.12477407906,98048.72887219665,98037.3296563605,98025.92678186022,98014.52002136833,98003.10927348542,97991.69452701727,97980.27581778026,97968.85320457807,97957.42676344875,97945.99658896131,97934.5627878319,97923.12527522826
2002-06-26 05:10:00,98072.3599000253,98060.95577165837,98049.54843058204,98038.1374050726,98026.72230870952,98015.30287240128,98003.87896110653,97992.4505470412,97981.01766449393,97969.58037978213,97958.13878105576,97946.69297742556,97935.24309198669,97923.78903832668
2002-06-26 05:15:00,98073.97597267684,98062.5143536444,98051.05041755602,98039.58359148054,98028.1134213775,98016.63960080437,98005.16198585532,97993.68057104031,97982.19544035968,97970.70672901928,97959.21460451376,97947.71925857262,97936.22089716382,97924.71956587848
2002-06-26 05:20:00,98075.3789287,98063.85431762127,98052.32867208774,98040.80180195265,98029.27358326218,98017.74395278409,98006.21290167872,97994.68046534929,97983.14670253055,97971.61167816486,97960.07545487344,97948.5380905076,97936.99963875546,97925.46006253161
2002-06-26 05:25:00,98076.02873688383,98064.48862608057,98052.94723789964,98041.40451603867,98029.86043306932,98018.31498439398,98006.76818973792,97995.220097472,97983.6707736837,97972.12028896817,97960.56871042926,97949.01609878519,97937.46250935642,97925.90791044424
2002-06-26 05:30:00,98076.39704953307,98064.85416379842,98053.30952261301,98041.76308634151,98030.21484706033,98018.66482310192,98007.11305988014,97995.55963195818,97984.00463008278,97972.44814692077,97960.8902688632,97949.33107339033,97937.77063037075,97926.20890992058
2002-06-26 05:35:00,98076.65623630446,98065.11208178957,98053.5658996953,98042.01763929012,98030.46728517271,98018.914853008,98007.36039090298,97995.80398086223,97984.24572344219,97972.68572135392,97961.1240701953,97949.56085558858,97937.99615470874,97926.42993426959
2002-06-26 05:40:00,98076.86154349984,98065.31516522032,98053.76668210869,98042.21602979189,98030.66317908053,98019.10813324577,98007.55093110345,97995.99164958461,97984.4303874374,97972.86724732572,97961.30232550135,97949.73570844722,97938.167474347,97926.59758523008
2002-06-26 05:45:00,98077.01621651316,98065.4676830244,98053.91699539626,98042.36408638155,98030.80892230399,98019.25150110268,98007.69185690377,97996.13006419534,97984.56622132473,97973.00043165304,97961.43279244442,97949.86339110084,97938.2923066078,97926.71949867801
2002-06-26 05:50:00,98077.1188871406,98065.56871058556,98054.01635333979,98042.46174761308,98030.90485810257,98019.34568030345,98007.7842460764,97996.22062913951,97984.65492840606,97973.08724837964,97961.5176874224,97949.94633366984,97938.37326648679,97926.79844417099
2002-06-26 05:55:00,98077.16706672513,98065.61630843165,98054.06333215593,98042.50807277858,98030.95049648265,98019.39059925803,98007.82841328136,97996.26401350017,97984.69750081978,97973.12898187361,97961.55855680253,97949.98631493504,97938.41233627858,97926.83657810431
2002-06-26 06:00:00,98077.14583672109,98065.59601546092,98054.04396242807,98042.48961614494,98030.93294505448,98019.37394619761,98007.81265240563,97996.24914003382,97984.68351207316,97973.1158773453,97961.54633780857,97949.97498399526,97938.40189652459,97926.82703271903
2002-06-26 06:05:00,98077.09108141492,98065.54271033873,98053.99209192854,98042.43916546536,98030.88389923949,98019.32628947662,98007.76636818834,97996.20421169368,97984.63992357388,97973.07361336211,97961.50538345605,97949.9353243559,97938.36351616558,97926.78991432261
2002-06-26 06:10:00,98077.01123800986,98065.46465602114,98053.9158130314,98042.36464974366,98030.81113524937,98019.25526609637,98007.69707474619,97996.13663890876,97984.57406427972,97973.00946266239,97961.44293846429,97949.87458373726,97938.30447969583,97926.73258241042
2002-06-26 06:15:00,98076.902544205,98065.35869542949,98053.81255022217,98042.26405175713,98030.71316976761,98019.15989941324,98007.60427084021,97996.04636075441,97984.48627565798,97972.92412938262,97961.36002885207,97949.7940686284,97938.22633241174,97926.65677775425
2002-06-26 06:20:00,98076.75703663476,98065.2180070071,98053.67657804218,98042.1326902405,98030.58630613613,98019.03740947545,98007.48601912927,97995.93220765339,97984.37608429174,97972.81776904958,97961.25737544544,97949.69500343053,97938.13074105619,97926.56454454565
2002-06-26 06:25:00,98076.65651066725,98065.11637353935,98053.57407828419,98042.02955647791,98030.4827705663,98018.93371549965,98007.38242861572,97995.82899718017,97984.27353620283,97972.71616311342,97961.15698319963,97949.59608482267,97938.03354123839,97926.46929918914
2002-06-26 06:30:00,98076.5070798175,98064.9708817878,98053.43241357387,98041.89162957635,98030.34850650914,98018.80304158432,98007.25526521598,97995.70525863109,97984.15313674016,97972.59902274465,97961.0430314857,97949.48526259468,97937.92580185522,97926.36460863211
2002-06-26 06:35:00,98076.37072479494,98064.83634667285,98053.29977108444,98041.76094584803,98030.21984603583,98018.67647347717,98007.13086768876,97995.58311806223,97984.03334379799,97972.48166843524,97960.92820437852,97949.3730472673,97937.8162777285,97926.25785204554
2002-06-26 06:40:00,98076.19319106087,98064.66382614101,98053.13215535409,98041.59813801249,98030.06175554593,98018.52300957034,98006.98193512867,97995.43861908502,97983.89318242346,97972.34575399631,97960.79645338558,97949.2453839432,97937.6926343851,97926.13816720067
2002-06-26 06:45:00,98076.01497700602,98064.48961674722,98052.96196215955,98041.43196647744,98029.89960713047,98018.36488470189,98006.82783585819,97995.28854978482,97983.74714901311,97972.2037627596,97960.6585100316,97949.11149308582,97937.56279923905,97926.01238950403
2002-06-26 06:50:00,98075.8151598605,98064.2953669859,98052.77319545195,98041.2486031173,98029.72156881442,98018.1920907734,98006.66020134598,97995.1259874651,97983.58957271358,97972.05108987674,97960.51066282798,97948.96839911069,97937.42439170879,97925.87860537037
2002-06-26 06:55:00,98075.61733340537,98064.10233462517,98052.5849464326,98041.06512145462,98029.54283411846,98018.01807951884,98006.49088842605,97994.96134755535,97983.4295810073,97971.89572231768,97960.35989614367,97948.8222108626,97937.28276047505,97925.741510334
2002-06-26 07:00:00,98075.40426660942,98063.89490814625,98052.38309642409,98040.86878678911,98029.35195432356,98017.83259243237,98006.31072910171,97994.78644984834,97983.2598799183,97971.73115576014,97960.2004058847,97948.66774290157,97937.13326545397,97925.59694239791
2002-06-26 07:05:00,98075.16944915075,98063.6655823027,98052.1592438574,98040.65038693394,98029.13898429477,98017.62502702116,98006.10854123834,97994.58961175881,97983.06836426248,97971.54493641065,97960.0194583874,97948.4920447823,97936.96279660886,97925.43168507463
2002-06-26 07:10:00,98074.91439629212,98063.41689198269,98051.9168607516,98040.41425814289,98028.90905746422,98017.40124829458,98005.89085435703,97994.37795950206,97982.86269050611,97971.34518765283,97959.82558454534,97948.3039995034,97936.78053762903,97925.25517329114
2002-06-26 07:15:00,98074.65443189547,98063.16303711325,98051.66909922144,98040.1725714966,98028.6734248975,98017.17164667154,98005.66725864896,97994.16034384392,97982.65102923146,97971.13945600165,97959.6257590774,97948.1100583605,97936.5924608498,97925.07294261224
2002-06-26 07:20:00,98074.38560234898,98062.90066364258,98051.41313948721,98039.92298510736,98028.43017228975,98016.93468780357,98005.43655235242,97993.93584867308,97982.43270480173,97970.92726407193,97959.4196642009,97947.91002822379,97936.39846663331,97924.88495856068
2002-06-26 07:25:00,98074.11248064264,98062.63378677882,98051.1524930037,98039.66855356444,98028.18193905057,98016.69263468614,98005.20065961925,97993.70609582757,97982.20907161906,97970.70973145025,97959.20821474245,97947.7046466219,97936.19914007284,97924.69167694966
2002-06-26 07:30:00,98073.8280908991,98062.35599953642,98050.88127091435,98039.40386215158,98027.92374591407,98016.44090847403,98004.95536936134,97993.46721129223,97981.97656411002,97970.48357453222,97958.98838472254,97947.49112282734,97935.9919051419,97924.49071679528
2002-06-26 07:35:00,98073.53368408505,98062.06822336318,98050.6001099816,98039.12930151097,98027.6557706932,98016.17950327335,98004.70051791519,97993.21889696196,97981.73477074335,97970.2482872538,97958.75959049672,97947.26881081794,97935.77606705432,97924.28134720148
2002-06-26 07:40:00,98073.2241769315,98061.76576936206,98050.30467442035,98038.84085313242,98027.37428100895,98015.90494563327,98004.4328667908,97992.95812801072,97981.48086131367,97970.001216931,97958.51934149991,97947.03536823498,97935.54941906435,97924.06148514696
2002-06-26 07:45:00,98072.90066841191,98061.44942438434,98049.99547929747,98038.538795538,98027.0793496206,98015.61712950554,98004.1521548473,97992.68450918938,97981.21432514096,97969.74175416633,97958.26694464544,97946.79003187346,97935.31114014721,97923.83026343264
2002-06-26 07:50:00,98072.56337295217,98061.11968482113,98049.67326531965,98038.22408068184,98026.77211069736,98015.31734576082,98003.85980717148,97992.3995798674,97980.93679806698,97969.4716152322,97958.00418208241,97946.53463647343,97935.06310544212,97923.58958588776
2002-06-26 07:55:00,98072.21712308911,98060.78106542052,98049.3422637072,98037.9006858018,98026.45631273562,98015.00913546747,98003.55917527428,97992.10651713397,97980.65129582584,97969.19366599058,97957.73378001465,97946.27177772377,97934.80778835321,97923.34181138949
2002-06-26 08:00:00,98071.89610745345,98060.46676845173,98049.03464993491,98037.59971883609,98026.16195542205,98014.72134984544,98003.27792257024,97991.83175812813,97980.38299144438,97968.93177789639,97957.47827106819,97946.0226122938,97934.56493256072,97923.10523206161
2002-06-26 08:05:00,98071.72653887248,98060.30236116402,98048.87536300691,98037.44550711037,98026.0127701718,98014.57713920057,98003.1386320273,97991.69733152588,97980.25337204467,97968.80690927888,97957.35809775608,97945.90708015028,97934.45398909716,97922.99882460394
2002-06-26 08:10:00,98071.61542577163,98060.19476598919,98048.77123581327,98037.34479432125,98025.91541501078,98014.48308176611,98003.04780999487,97991.60968231171,97980.16883488775,97968.72542650672,97957.27961530058,97945.83154759603,97934.38135968288,97922.92905349415
2002-06-26 08:15:00,98071.52706733224,98060.10864004315,98048.6873154442,98037.26305213486,98025.83582454095,98014.40561860979,98002.97245292396,97991.53641439055,97980.09764387588,97968.65630461516,97957.21255867802,97945.76655578204,97934.31843516666,97922.86820170264
2002-06-26 08:20:00,98071.41194261737,98059.99677833433,98048.57865537846,98037.15753812325,98025.73340595675,98014.30624868142,98002.87608844716,97991.44301699556,97980.00718097673,97968.56874941714,97957.12788952483,97945.68475523431,97934.23948925766,97922.79209892779
2002-06-26 08:25:00,98071.27300234145,98059.86189719877,98048.44777000931,98037.03058778805,98025.6103325609,98014.1869968797,98002.76060644905,97991.33125810348,97979.89910428115,97968.4643194317,97957.02707527166,97945.58752922942,97934.14582672344,97922.70197622805
2002-06-26 08:30:00,98071.12054410488,98059.713912464,98048.30419115338,98036.89134915963,98025.47537040053,98014.05624938139,98002.63401461848,97991.20876752862,97979.7806660852,97968.34989008882,97956.91661578386,97945.48100414235,97934.04320334826,97922.60322272187
2002-06-26 08:35:00,98070.96572945481,98059.56334475547,98048.1578255503,98036.7491409926,98025.33727556578,98013.92222491009,98002.50401981559,97991.08276557377,97979.65862471382,97968.2317812504,97956.8024148047,97945.37068881709,97933.93675322483,97922.5006176968
2002-06-26 08:40:00,98070.80779468858,98059.40966055049,98048.00834078716,98036.60380689532,98025.1960458555,98013.7850560215,98002.37087161525,97990.95360256266,97979.53341643237,97968.11050178093,97956.68504184665,97945.2572027155,97933.82713619225,97922.39485246022
2002-06-26 08:45:00,98070.64727871704,98059.25330527688,98047.85610651171,98036.4556556834,98025.05194187208,98013.6449658837,98002.23476511089,97990.82145367659,97979.40520360119,97967.98620734866,97956.56465116909,97945.14070324674,97933.71451674582,97922.28610213104
2002-06-26 08:50:00,98070.48163270522,98059.09198302677,98047.69905780605,98036.30283366141,98024.90330320258,98013.50047092483,98002.09437839447,97990.68514467763,97979.27294679906,97967.85798156571,97956.44043860568,97945.020488518,97933.59828609334,97922.17384219203
2002-06-26 08:55:00,98070.3126715148,98058.92733230533,98047.53867761036,98036.14668630727,98024.7513535445,98013.35268661262,98001.95073042603,97990.54560821588,97979.13750130555,97967.72661023513,97956.3131274982,97944.89722567779,97933.4790608187,97922.05864395389
2002-06-26 09:00:00,98070.14874111708,98058.76753292553,98047.38295864506,98035.9949996119,98024.60365374923,98013.20893141293,98001.81088113059,97990.40963049744,97979.00536527253,97967.59828983583,97956.18859964711,97944.77646937942,97933.36205643785,97921.94537174088
2002-06-26 09:05:00,98070.0352646645,98058.65752169174,98047.27636738987,98035.89178344005,98024.50376866944,98013.1123348684,98001.71753279095,97990.31949326993,97978.91840561417,97967.5144773539,97956.10790637479,97944.69886900969,97933.28752367804,97921.87388062893
2002-06-26 09:10:00,98069.94644751499,98058.57116768957,98047.19244092882,98035.81025061492,98024.42459865403,98013.03550115334,98001.64301383932,97990.24727209214,97978.8484687163,97967.44681364408,97956.04250631589,97944.63572403733,97933.22662571112,97921.81522125127
2002-06-26 09:15:00,98069.85765062293,98058.4849159992,98047.10868558763,98035.72894657879,98024.34570467644,98012.95897934957,98001.5688293335,97990.17539320442,97978.77886714575,97967.37946440438,97955.9773874622,97944.57281628333,97933.16591207751,97921.75668613982
2002-06-26 09:20:00,98069.76182333707,98058.39194382224,98047.01850846298,98035.64150853734,98024.26095426473,98012.87686987096,98001.48931893612,97990.09844475842,97978.70444780968,97967.3075450252,97955.90794197489,97944.50582118746,97933.101346005,97921.69452867979
2002-06-26 09:25:00,98069.65947066774,98058.29277274456,98046.92245354383,98035.54850748456,98024.17094795922,98012.789802177,98001.40513669892,97990.01709828048,97978.62589118481,97967.23173610998,97955.834842096,97944.4353947362,97933.03356008527,97921.62935153906
2002-06-26 09:30:00,98069.55601666261,98058.19251275242,98046.82532184786,98035.45444088368,98024.07988616462,98012.7016881024,98001.31991679245,97989.93472291816,97978.54631474617,97967.15491673007,97955.76074126303,97944.36397687007,97932.96479218993,97921.56320164037
2002-06-26 09:35:00,98069.4521866531,98058.09185349329,98046.72777040678,98035.35993661462,98023.98837091777,98012.61310626971,98001.23421550625,97989.85185259841,97978.4662294393,97967.07757408374,97955.68610226028,97944.29200547273,97932.8954550372,97921.49646651874
2002-06-26 09:40:00,98069.2774342975,98057.92425193459,98046.56711793916,98035.20603789616,98023.84103630317,98012.47215076214,98001.09945897054,97989.72312227655,97978.34336195502,97966.96041589012,97955.57450890387,97944.1858403324,97932.79458828863,97921.40076909207
2002-06-26 09:45:00,98069.0523406914,98057.70968749457,98046.36270774889,98035.01141033489,98023.65582566954,98012.2959995327,98000.93202179328,97989.5640724219,97978.1923953334,97966.81725157655,97955.43888751336,97944.05752163932,97932.67334923576,97921.28639354561
2002-06-26 09:50:00,98068.83482929354,98057.5018742473,98046.16429724875,98034.82209727187,98023.47530019426,98012.12395258312,98000.76815160245,97989.40809206791,97978.04403697926,97966.67626701469,97955.30504669392,97943.93061060572,97932.55316841963,97921.1727485855
2002-06-26 09:55:00,98068.62126185876,98057.29757137633,98045.9689969431,98034.63552900625,98023.29718839076,98011.95402024421,98000.6061256032,97989.25371030624,97977.89705289576,97966.53645071553,97955.17218404898,97943.80450162487,97932.43362589077,97921.05958960086
2002-06-26 10:00:00,98068.39943304143,98057.08557912576,98045.76653786504,98034.44229399707,98023.11286628475,98011.77830156275,98000.43870800454,97989.09430588839,97977.74539267654,97966.39228554067,97955.03528340427,97943.67465172402,97932.31062804595,97920.94325114519
2002-06-26 10:05:00,98068.11852990488,98056.8153089468,98045.5066122692,98034.19241858352,98022.87274470658,98011.54763975371,98000.21722001309,97988.88172132534,97977.54146113922,97966.19677737623,97954.8479883746,97943.49537696673,97932.1391963137,97920.77949254667
